MethodUUID,OrganizationUUID,ReportingUnitUUID,VariableSpecificUUID,WaterSourceUUID,AllocationCropDutyAmount,Amount,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,InterbasinTransferFromID,InterbasinTransferToID,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifierCV,TimeframeEnd,TimeframeStart,ReasonRemoved,index
TWDB_Water Uses,TWDB,TXag_RU255,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,26489,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78643.0
TWDB_Water Uses,TWDB,TXag_RU256,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,48257,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78644.0
TWDB_Water Uses,TWDB,TXag_RU257,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,52818,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78645.0
TWDB_Water Uses,TWDB,TXag_RU258,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,87757,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78646.0
TWDB_Water Uses,TWDB,TXag_RU259,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,64750,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78647.0
TWDB_Water Uses,TWDB,TXag_RU260,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,38782,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78648.0
TWDB_Water Uses,TWDB,TXag_RU261,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,10546,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78649.0
TWDB_Water Uses,TWDB,TXag_RU262,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,32975,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78650.0
TWDB_Water Uses,TWDB,TXag_RU263,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,240749,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78651.0
TWDB_Water Uses,TWDB,TXag_RU264,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,42616,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78652.0
TWDB_Water Uses,TWDB,TXag_RU265,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,5210,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78653.0
TWDB_Water Uses,TWDB,TXag_RU266,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,133678,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78654.0
TWDB_Water Uses,TWDB,TXag_RU267,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,14435,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78655.0
TWDB_Water Uses,TWDB,TXag_RU268,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,20981,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78656.0
TWDB_Water Uses,TWDB,TXag_RU269,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,408128,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78657.0
TWDB_Water Uses,TWDB,TXag_RU270,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,41023,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78658.0
TWDB_Water Uses,TWDB,TXag_RU271,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,7016,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78659.0
TWDB_Water Uses,TWDB,TXag_RU272,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,59346,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78660.0
TWDB_Water Uses,TWDB,TXag_RU273,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,43016,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78661.0
TWDB_Water Uses,TWDB,TXag_RU274,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,7666,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78662.0
TWDB_Water Uses,TWDB,TXag_RU275,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,18271,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78663.0
TWDB_Water Uses,TWDB,TXag_RU276,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,14559,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78664.0
TWDB_Water Uses,TWDB,TXag_RU277,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,11829,,,Unspecified,2009,,12/31/2009,01/01/2009,Bad Amount,78665.0
TWDB_Water Uses,TWDB,TXag_RU24,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,58458,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78666.0
TWDB_Water Uses,TWDB,TXag_RU25,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,14786,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78667.0
TWDB_Water Uses,TWDB,TXag_RU26,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,86771,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78668.0
TWDB_Water Uses,TWDB,TXag_RU27,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,23158,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78669.0
TWDB_Water Uses,TWDB,TXag_RU28,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,9054,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78670.0
TWDB_Water Uses,TWDB,TXag_RU29,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,1901,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78671.0
TWDB_Water Uses,TWDB,TXag_RU30,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,44911,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78672.0
TWDB_Water Uses,TWDB,TXag_RU31,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,28417,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78673.0
TWDB_Water Uses,TWDB,TXag_RU32,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,7165,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78674.0
TWDB_Water Uses,TWDB,TXag_RU33,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,20485,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78675.0
TWDB_Water Uses,TWDB,TXag_RU34,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,74171,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78676.0
TWDB_Water Uses,TWDB,TXag_RU35,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,3726,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78677.0
TWDB_Water Uses,TWDB,TXag_RU36,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,31861,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78678.0
TWDB_Water Uses,TWDB,TXag_RU37,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,310235,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78679.0
TWDB_Water Uses,TWDB,TXag_RU38,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,1714773,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78680.0
TWDB_Water Uses,TWDB,TXag_RU39,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,10497,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78681.0
TWDB_Water Uses,TWDB,TXag_RU40,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,641,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78682.0
TWDB_Water Uses,TWDB,TXag_RU41,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,18212,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78683.0
TWDB_Water Uses,TWDB,TXag_RU42,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,92565,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78684.0
TWDB_Water Uses,TWDB,TXag_RU43,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,313166,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78685.0
TWDB_Water Uses,TWDB,TXag_RU44,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,194851,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78686.0
TWDB_Water Uses,TWDB,TXag_RU45,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,9232,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78687.0
TWDB_Water Uses,TWDB,TXag_RU46,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,1637,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78688.0
TWDB_Water Uses,TWDB,TXag_RU47,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,7223,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78689.0
TWDB_Water Uses,TWDB,TXag_RU48,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,38106,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78690.0
TWDB_Water Uses,TWDB,TXag_RU49,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,17187,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78691.0
TWDB_Water Uses,TWDB,TXag_RU50,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,42750,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78692.0
TWDB_Water Uses,TWDB,TXag_RU51,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,38066,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78693.0
TWDB_Water Uses,TWDB,TXag_RU52,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,21381,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78694.0
TWDB_Water Uses,TWDB,TXag_RU53,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,13544,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78695.0
TWDB_Water Uses,TWDB,TXag_RU54,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,406220,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78696.0
TWDB_Water Uses,TWDB,TXag_RU55,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,12401,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78697.0
TWDB_Water Uses,TWDB,TXag_RU56,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,6182,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78698.0
TWDB_Water Uses,TWDB,TXag_RU57,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,30464,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78699.0
TWDB_Water Uses,TWDB,TXag_RU58,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,8062,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78700.0
TWDB_Water Uses,TWDB,TXag_RU59,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,35096,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78701.0
TWDB_Water Uses,TWDB,TXag_RU60,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,50845,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78702.0
TWDB_Water Uses,TWDB,TXag_RU61,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,7041,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78703.0
TWDB_Water Uses,TWDB,TXag_RU62,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,10752,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78704.0
TWDB_Water Uses,TWDB,TXag_RU63,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,3127,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78705.0
TWDB_Water Uses,TWDB,TXag_RU64,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,3320,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78706.0
TWDB_Water Uses,TWDB,TXag_RU65,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,8895,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78707.0
TWDB_Water Uses,TWDB,TXag_RU66,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,782341,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78708.0
TWDB_Water Uses,TWDB,TXag_RU67,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,3057,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78709.0
TWDB_Water Uses,TWDB,TXag_RU68,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,20874,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78710.0
TWDB_Water Uses,TWDB,TXag_RU69,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,108472,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78711.0
TWDB_Water Uses,TWDB,TXag_RU70,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,13974,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78712.0
TWDB_Water Uses,TWDB,TXag_RU71,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,4087,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78713.0
TWDB_Water Uses,TWDB,TXag_RU72,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,38437,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78714.0
TWDB_Water Uses,TWDB,TXag_RU73,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,75388,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78715.0
TWDB_Water Uses,TWDB,TXag_RU74,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,1505,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78716.0
TWDB_Water Uses,TWDB,TXag_RU75,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,4375,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78717.0
TWDB_Water Uses,TWDB,TXag_RU76,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,3719,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78718.0
TWDB_Water Uses,TWDB,TXag_RU77,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,6059,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78719.0
TWDB_Water Uses,TWDB,TXag_RU78,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,2398,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78720.0
TWDB_Water Uses,TWDB,TXag_RU79,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,6703,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78721.0
TWDB_Water Uses,TWDB,TXag_RU80,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,2368139,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78722.0
TWDB_Water Uses,TWDB,TXag_RU81,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,13833,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78723.0
TWDB_Water Uses,TWDB,TXag_RU82,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,19372,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78724.0
TWDB_Water Uses,TWDB,TXag_RU83,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,5231,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78725.0
TWDB_Water Uses,TWDB,TXag_RU84,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,662614,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78726.0
TWDB_Water Uses,TWDB,TXag_RU85,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,20097,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78727.0
TWDB_Water Uses,TWDB,TXag_RU86,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,2444,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78728.0
TWDB_Water Uses,TWDB,TXag_RU87,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,9996,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78729.0
TWDB_Water Uses,TWDB,TXag_RU88,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,3677,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78730.0
TWDB_Water Uses,TWDB,TXag_RU89,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,11782,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78731.0
TWDB_Water Uses,TWDB,TXag_RU90,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,18583,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78732.0
TWDB_Water Uses,TWDB,TXag_RU91,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,137130,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78733.0
TWDB_Water Uses,TWDB,TXag_RU92,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,2002,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78734.0
TWDB_Water Uses,TWDB,TXag_RU93,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,800647,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78735.0
TWDB_Water Uses,TWDB,TXag_RU94,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,149610,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78736.0
TWDB_Water Uses,TWDB,TXag_RU95,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,37890,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78737.0
TWDB_Water Uses,TWDB,TXag_RU96,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,17866,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78738.0
TWDB_Water Uses,TWDB,TXag_RU97,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,33915,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78739.0
TWDB_Water Uses,TWDB,TXag_RU98,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,24554,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78740.0
TWDB_Water Uses,TWDB,TXag_RU99,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,3974,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78741.0
TWDB_Water Uses,TWDB,TXag_RU100,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,6446,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78742.0
TWDB_Water Uses,TWDB,TXag_RU101,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,1336,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78743.0
TWDB_Water Uses,TWDB,TXag_RU102,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,585375,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78744.0
TWDB_Water Uses,TWDB,TXag_RU103,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,10605,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78745.0
TWDB_Water Uses,TWDB,TXag_RU104,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,19816,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78746.0
TWDB_Water Uses,TWDB,TXag_RU105,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,17217,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78747.0
TWDB_Water Uses,TWDB,TXag_RU106,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,17526,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78748.0
TWDB_Water Uses,TWDB,TXag_RU107,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,291309,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78749.0
TWDB_Water Uses,TWDB,TXag_RU108,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,6461,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78750.0
TWDB_Water Uses,TWDB,TXag_RU109,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,24837,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78751.0
TWDB_Water Uses,TWDB,TXag_RU110,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,1226,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78752.0
TWDB_Water Uses,TWDB,TXag_RU111,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,7210,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78753.0
TWDB_Water Uses,TWDB,TXag_RU112,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,19807,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78754.0
TWDB_Water Uses,TWDB,TXag_RU113,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,22535,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78755.0
TWDB_Water Uses,TWDB,TXag_RU114,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,120877,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78756.0
TWDB_Water Uses,TWDB,TXag_RU115,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,121730,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78757.0
TWDB_Water Uses,TWDB,TXag_RU116,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,26604,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78758.0
TWDB_Water Uses,TWDB,TXag_RU117,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,131533,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78759.0
TWDB_Water Uses,TWDB,TXag_RU118,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,36273,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78760.0
TWDB_Water Uses,TWDB,TXag_RU119,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,3353,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78761.0
TWDB_Water Uses,TWDB,TXag_RU120,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,8517,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78762.0
TWDB_Water Uses,TWDB,TXag_RU121,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,5613,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78763.0
TWDB_Water Uses,TWDB,TXag_RU122,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,4139,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78764.0
TWDB_Water Uses,TWDB,TXag_RU123,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,54635,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78765.0
TWDB_Water Uses,TWDB,TXag_RU124,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,4092459,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78766.0
TWDB_Water Uses,TWDB,TXag_RU125,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,65631,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78767.0
TWDB_Water Uses,TWDB,TXag_RU126,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,6062,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78768.0
TWDB_Water Uses,TWDB,TXag_RU127,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,5899,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78769.0
TWDB_Water Uses,TWDB,TXag_RU128,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,157107,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78770.0
TWDB_Water Uses,TWDB,TXag_RU129,TWDB_Consumptive Use,TXag_WS1,,,Power,,,,02/19/2021,,,,,,3807,,,Unspecified,2010,,12/31/2010,01/01/2010,Bad Amount,78771.0
