"YEAR","AMA","SECTOR","CATEGORY","PARENT WATER TYPE OR SECTOR","BUDGET ELEMENT","QUANTITY"
"2014","PHOENIX AMA","Industrial","Demand","Industrial","Power Generation Facilities","93701"
"2014","PHOENIX AMA","Industrial","Demand","Industrial","Dairy Facilities","9947"
"2014","PHOENIX AMA","Industrial","Demand","Industrial","Cattle Feedlots","104"
"2014","PHOENIX AMA","Industrial","Demand","Industrial","Non Facility Use","12137"
"2014","PHOENIX AMA","Industrial","Demand","Industrial","Drainage and Dewatering Permits","25272"
"2014","PHOENIX AMA","Industrial","Supply","Groundwater","Groundwater","82201"
"2014","PHOENIX AMA","Industrial","Supply","Groundwater","Poor Quality GW","2056"
"2014","PHOENIX AMA","Industrial","Supply","Surface Water","Surface Water","6126"
"2014","PHOENIX AMA","Industrial","Supply","CAP","CAP","3325"
"2014","PHOENIX AMA","Industrial","Supply","Effluent","Effluent","83809"
"2014","PHOENIX AMA","Industrial","Supply","CAP","Recovered CAP","7087"
"2014","PHOENIX AMA","Industrial","Supply","Effluent","Recovered Effluent","3339"
"2014","PHOENIX AMA","Industrial","Supply","Other","Other","177"
"2014","PHOENIX AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","662004"
"2014","PHOENIX AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","527405"
"2014","PHOENIX AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","20537"
"2014","PHOENIX AMA","Agricultural","Demand","Agricultural","Buckeye Waterlogged Area IGFRs","167757"
"2014","PHOENIX AMA","Agricultural","Demand","Agricultural","Agricultural Lost and Unaccounted","35855"
"2014","PHOENIX AMA","Agricultural","Supply","Groundwater","Groundwater","344059"
"2014","PHOENIX AMA","Agricultural","Supply","Surface Water","Surface Water","135801"
"2014","PHOENIX AMA","Agricultural","Supply","CAP","CAP","25609"
"2014","PHOENIX AMA","Agricultural","Supply","Effluent","GSF (EFFLUENT)","24785"
"2014","PHOENIX AMA","Agricultural","Supply","CAP","GSF (CAP)","172631"
"2014","PHOENIX AMA","Agricultural","Supply","Effluent","Effluent","24260"
"2014","PHOENIX AMA","Agricultural","Supply","Spill","Spill","498"
"2014","PHOENIX AMA","Agricultural","Supply","Other","Other","23911"
"2014","PHOENIX AMA","Indian","Demand","Municipal","Municipal","1258"
"2014","PHOENIX AMA","Indian","Demand","Indian","Agricultural","267572"
"2014","PHOENIX AMA","Indian","Supply","Groundwater","Groundwater","94624"
"2014","PHOENIX AMA","Indian","Supply","Surface Water","Surface Water","103302"
"2014","PHOENIX AMA","Indian","Supply","CAP","CAP","63959"
"2014","PHOENIX AMA","Indian","Supply","Effluent","Effluent","6945"
"2014","PINAL AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","15904"
"2014","PINAL AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","10005"
"2014","PINAL AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","5050"
"2014","PINAL AMA","Municipal","Demand","Municipal","Small Provider Deliveries","1296"
"2014","PINAL AMA","Municipal","Demand","Municipal","Urban Irrigation","721"
"2014","PINAL AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","3478"
"2014","PINAL AMA","Municipal","Population","Municipal","Large Municipal Provider Population","159454"
"2014","PINAL AMA","Municipal","Population","Municipal","Small Municipal Provider Population","7909"
"2014","PINAL AMA","Municipal","Population","Municipal","AMA Exempt Well Population","27574"
"2014","PINAL AMA","Municipal","Population","Indian","Indian Reservation Population","5842"
"2014","PINAL AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","2869"
"2014","PINAL AMA","Municipal","Supply","Groundwater","Groundwater","33601"
"2014","PINAL AMA","Municipal","Supply","AWS Groundwater Accounting","Excess","551"
"2014","PINAL AMA","Municipal","Supply","AWS Groundwater Accounting","Groundwater Allowance Pumping","13455"
"2014","PINAL AMA","Municipal","Supply","Surface Water","Surface Water","240"
"2014","PINAL AMA","Municipal","Supply","CAP","CAP","2373"
"2014","PINAL AMA","Municipal","Supply","Effluent","Effluent","241"
"2014","PINAL AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","302"
"2014","PINAL AMA","Industrial","Demand","Industrial","Golf Courses","2002"
"2014","PINAL AMA","Industrial","Demand","Industrial","Parks Schools Cemeteries HOAs","3765"
"2014","PINAL AMA","Industrial","Demand","Industrial","Dairy Facilities","9906"
"2014","PINAL AMA","Industrial","Demand","Industrial","Cattle Feedlots","1883"
"2014","PINAL AMA","Industrial","Demand","Industrial","Non Facility Use","1974"
"2014","PINAL AMA","Industrial","Supply","Groundwater","Groundwater","17635"
"2014","PINAL AMA","Industrial","Supply","Effluent","Effluent","1899"
"2014","PINAL AMA","Industrial","Supply","Other","Other","297"
"2014","PINAL AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","640039"
"2014","PINAL AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","836506"
"2014","PINAL AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","1500"
"2014","PINAL AMA","Agricultural","Demand","Agricultural","Agricultural Lost and Unaccounted","56623"
"2014","PINAL AMA","Agricultural","Supply","Groundwater","Groundwater","423119"
"2014","PINAL AMA","Agricultural","Supply","Surface Water","Surface Water","63441"
"2014","PINAL AMA","Agricultural","Supply","CAP","CAP","303649"
"2014","PINAL AMA","Agricultural","Supply","CAP","GSF (CAP)","103117"
"2014","PINAL AMA","Agricultural","Supply","Effluent","Effluent","1304"
"2014","PINAL AMA","Indian","Demand","Municipal","Municipal","373"
"2014","PINAL AMA","Indian","Demand","Indian","Agricultural","145655"
"2014","PINAL AMA","Indian","Demand","Indian","Indian Agricultural Lost and Unaccounted for water","5954"
"2014","PINAL AMA","Indian","Supply","Groundwater","Groundwater","63272"
"2014","PINAL AMA","Indian","Supply","Surface Water","Surface Water","6440"
"2014","PINAL AMA","Indian","Supply","CAP","CAP","82270"
"2014","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","7642"
"2014","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","4975"
"2014","PRESCOTT AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","850"
"2014","PRESCOTT AMA","Municipal","Demand","Municipal","Small Provider Deliveries","1131"
"2014","PRESCOTT AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","2223"
"2014","PRESCOTT AMA","Municipal","Population","Municipal","Large Municipal Provider Population","93389"
"2014","PRESCOTT AMA","Municipal","Population","Municipal","Small Municipal Provider Population","9737"
"2014","PRESCOTT AMA","Municipal","Population","Municipal","AMA Exempt Well Population","22055"
"2014","PRESCOTT AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","11879"
"2014","PRESCOTT AMA","Municipal","Supply","Groundwater","Groundwater","12416"
"2014","PRESCOTT AMA","Municipal","Supply","AWS Groundwater Accounting","Groundwater Allowance Pumping","3932"
"2014","PRESCOTT AMA","Municipal","Supply","Effluent","Effluent","1670"
"2014","PRESCOTT AMA","Municipal","Supply","Effluent","Recovered Effluent","390"
"2014","PRESCOTT AMA","Municipal","Supply","Surface Water","Recovered Surface Water","2345"
"2014","PRESCOTT AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","293"
"2014","PRESCOTT AMA","Industrial","Demand","Industrial","Golf Courses","2094"
"2014","PRESCOTT AMA","Industrial","Demand","Industrial","Parks Schools Cemeteries HOAs","163"
"2014","PRESCOTT AMA","Industrial","Demand","Industrial","Non Facility Use","472"
"2014","PRESCOTT AMA","Industrial","Supply","Groundwater","Groundwater","1607"
"2014","PRESCOTT AMA","Industrial","Supply","Surface Water","Surface Water","111"
"2014","PRESCOTT AMA","Industrial","Supply","Effluent","Effluent","1306"
"2014","PRESCOTT AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","4061"
"2014","PRESCOTT AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","2645"
"2014","PRESCOTT AMA","Agricultural","Demand","Agricultural","Exception Users","557"
"2014","PRESCOTT AMA","Agricultural","Supply","Groundwater","Groundwater","2252"
"2014","PRESCOTT AMA","Agricultural","Supply","Effluent","Recovered Effluent","950"
"2014","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","3286"
"2014","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","1913"
"2014","SANTA CRUZ AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","410"
"2014","SANTA CRUZ AMA","Municipal","Demand","Municipal","Small Provider Deliveries","328"
"2014","SANTA CRUZ AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","170"
"2014","SANTA CRUZ AMA","Municipal","Population","Municipal","Large Municipal Provider Population","42218"
"2014","SANTA CRUZ AMA","Municipal","Population","Municipal","Small Municipal Provider Population","1768"
"2014","SANTA CRUZ AMA","Municipal","Population","Municipal","AMA Exempt Well Population","1683"
"2014","SANTA CRUZ AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","1339"
"2014","SANTA CRUZ AMA","Municipal","Supply","Groundwater","Water withdrawn from wells","6106"
"2014","SANTA CRUZ AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","40"
"2014","SANTA CRUZ AMA","Industrial","Demand","Industrial","Golf Courses","960"
"2014","SANTA CRUZ AMA","Industrial","Demand","Industrial","Non Facility Use","121"
"2014","SANTA CRUZ AMA","Industrial","Supply","Groundwater","Water withdrawn from wells","1028"
"2014","SANTA CRUZ AMA","Industrial","Supply","Groundwater","Poor Quality GW","73"
"2014","SANTA CRUZ AMA","Industrial","Supply","Effluent","Effluent","20"
"2014","SANTA CRUZ AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","21129"
"2014","SANTA CRUZ AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","7709"
"2014","SANTA CRUZ AMA","Agricultural","Supply","Groundwater","Water withdrawn from wells","7533"
"2014","SANTA CRUZ AMA","Agricultural","Supply","Surface Water","Surface Water","111"
"2014","SANTA CRUZ AMA","Agricultural","Supply","Effluent","Effluent","65"
"2014","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","94528"
"2014","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","34503"
"2014","TUCSON AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","25186"
"2014","TUCSON AMA","Municipal","Demand","Municipal","Small Provider Deliveries","4119"
"2014","TUCSON AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","3448"
"2014","TUCSON AMA","Municipal","Population","Municipal","Large Municipal Provider Population","956262"
"2014","TUCSON AMA","Municipal","Population","Municipal","Small Municipal Provider Population","23173"
"2014","TUCSON AMA","Municipal","Population","Municipal","AMA Exempt Well Population","29381"
"2014","TUCSON AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","7964"
"2014","TUCSON AMA","Municipal","Supply","Groundwater","Groundwater","31647"
"2014","TUCSON AMA","Municipal","Supply","AWS Groundwater Accounting","Excess","2957"
"2014","TUCSON AMA","Municipal","Supply","AWS Groundwater Accounting","Groundwater Allowance Pumping","7065"
"2014","TUCSON AMA","Municipal","Supply","Groundwater","Remediation water","6507"
"2014","TUCSON AMA","Municipal","Supply","Surface Water","Surface Water","14"
"2014","TUCSON AMA","Municipal","Supply","CAP","CAP","49"
"2014","TUCSON AMA","Municipal","Supply","Effluent","Effluent","7575"
"2014","TUCSON AMA","Municipal","Supply","CAP","Recovered CAP","108219"
"2014","TUCSON AMA","Municipal","Supply","Effluent","Recovered Effluent","7775"
"2014","TUCSON AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","4021"
"2014","TUCSON AMA","Industrial","Demand","Industrial","Mining Facilities","32341"
"2014","TUCSON AMA","Industrial","Demand","Industrial","Golf Courses","5809"
"2014","TUCSON AMA","Industrial","Demand","Industrial","Parks Schools Cemeteries HOAs","1630"
"2014","TUCSON AMA","Industrial","Demand","Industrial","Power Generation Facilities","2018"
"2014","TUCSON AMA","Industrial","Demand","Industrial","Dairy Facilities","152"
"2014","TUCSON AMA","Industrial","Demand","Industrial","Non Facility Use","4341"
"2014","TUCSON AMA","Industrial","Supply","Groundwater","Groundwater","43267"
"2014","TUCSON AMA","Industrial","Supply","Surface Water","Surface Water","0"
"2014","TUCSON AMA","Industrial","Supply","CAP","GSF (CAP)","6695"
"2014","TUCSON AMA","Industrial","Supply","Effluent","Effluent","227"
"2014","TUCSON AMA","Industrial","Supply","Effluent","Recovered Effluent","123"
"2014","TUCSON AMA","Agricultural","Allotment","Agricultural","Groundwater Allotment","156949"
"2014","TUCSON AMA","Agricultural","Demand","Agricultural","Non-Exempt IGFRs","102116"
"2014","TUCSON AMA","Agricultural","Demand","Agricultural","Exempt IGFRs","454"
"2014","TUCSON AMA","Agricultural","Demand","Agricultural","Agricultural Lost and Unaccounted","2625"
"2014","TUCSON AMA","Agricultural","Supply","Groundwater","Groundwater","78258"
"2014","TUCSON AMA","Agricultural","Supply","Surface Water","Surface Water","970"
"2014","TUCSON AMA","Agricultural","Supply","CAP","CAP","2635"
"2014","TUCSON AMA","Agricultural","Supply","CAP","GSF (CAP)","23091"
"2014","TUCSON AMA","Agricultural","Supply","Effluent","Effluent","241"
"2014","TUCSON AMA","Indian","Demand","Municipal","Municipal","209"
"2014","TUCSON AMA","Indian","Demand","Indian","Agricultural","20278"
"2014","TUCSON AMA","Indian","Supply","Groundwater","Groundwater","209"
"2014","TUCSON AMA","Indian","Supply","CAP","CAP","20278"
"2015","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Residential Deliveries","515275"
"2015","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Non-Residential Deliveries","278461"
"2015","PHOENIX AMA","Municipal","Demand","Municipal","Large Provider Lost and Unaccounted for Water","111630"
"2015","PHOENIX AMA","Municipal","Demand","Municipal","Small Provider Deliveries","2138"
"2015","PHOENIX AMA","Municipal","Demand","Municipal","Urban Irrigation","132125"
"2015","PHOENIX AMA","Municipal","Demand","Municipal","Domestic Exempt Volume","10231"
"2015","PHOENIX AMA","Municipal","Demand","Municipal","Irrigation District Add ons","1893"
"2015","PHOENIX AMA","Municipal","Population","Municipal","Large Municipal Provider Population","4022054"
"2015","PHOENIX AMA","Municipal","Population","Municipal","Small Municipal Provider Population","11900"
"2015","PHOENIX AMA","Municipal","Population","Municipal","AMA Exempt Well Population","73859"
"2015","PHOENIX AMA","Municipal","Population","Indian","Indian Reservation Population","19806"
"2015","PHOENIX AMA","Municipal","Exempt Wells","Municipal","AMA Exempt Wells","16064"
"2015","PHOENIX AMA","Municipal","Supply","Groundwater","Groundwater","175519"
"2015","PHOENIX AMA","Municipal","Supply","AWS Groundwater Accounting","Excess","27436"
"2015","PHOENIX AMA","Municipal","Supply","AWS Groundwater Accounting","Groundwater Allowance Pumping","57577"
"2015","PHOENIX AMA","Municipal","Supply","Groundwater","Remediation water","8115"
"2015","PHOENIX AMA","Municipal","Supply","Surface Water","Surface Water","348527"
"2015","PHOENIX AMA","Municipal","Supply","CAP","CAP","313811"
"2015","PHOENIX AMA","Municipal","Supply","CAP","GSF (CAP)","54787"
"2015","PHOENIX AMA","Municipal","Supply","Effluent","Effluent","32124"
"2015","PHOENIX AMA","Municipal","Supply","Effluent","Weighted Exchange Effluent","36361"
"2015","PHOENIX AMA","Municipal","Supply","Spill","Spill","456"
"2015","PHOENIX AMA","Municipal","Supply","CAP","Recovered CAP","58054"
"2015","PHOENIX AMA","Municipal","Supply","Effluent","Recovered Effluent","12969"
"2015","PHOENIX AMA","Municipal","Supply","Surface Water","Recovered Surface Water","9137"
"2015","PHOENIX AMA","Industrial","Demand","Industrial","Sand and Gravel Facilities","9112"
"2015","PHOENIX AMA","Industrial","Demand","Industrial","Golf Courses","49722"
"2015","PHOENIX AMA","Industrial","Demand","Industrial","Parks Schools Cemeteries HOAs","11302"
"2015","PHOENIX AMA","Industrial","Demand","Industrial","Power Generation Facilities","93184"
"2015","PHOENIX AMA","Industrial","Demand","Industrial","Dairy Facilities","11931"
"2015","PHOENIX AMA","Industrial","Demand","Industrial","Cattle Feedlots","96"
"2015","PHOENIX AMA","Industrial","Demand","Industrial","Non Facility Use","14201"
"2015","PHOENIX AMA","Industrial","Demand","Industrial","Drainage and Dewatering Permits","30839"
