FILE_NUMBER,WATER_SOURCE_ID,WITHDRAWAL_WATER_BODY_NAME,WATER_CASE_ID,FILE_TYPE_x,CUSTOMER_NAME_x,TOTAL_PERMIT_QTY,TOTAL_PERMIT_QTY_UNIT,REPORT_FREQ,REPORT_INTERVAL,WATER_CASE_VERIFIED,WATER_SOURCE_TYPE,SOURCE_TYPE,WATER_TYPE,AQUIFER,REAA,ACTIVE_SOURCE,SOURCE_NOTES,HYDROLOGIC_UNIT_CODE,STATE_USE_SOURCE,STATE_USE,WUC_CODE_DESC,WUC_CODE_DESC_SOURCE,USGS_USE,USGS_AREA,BOROUGH,WATER_SOURCE_VERIFIED,INTAKE_NAME,INTAKE_LOCATION,INTAKE_NOTES,WELL_DEPTH,CASING_DEPTH,OPEN_INTERVALS,LAND_SURFACE_ELEVATION_FT,LAND_SURFACE_ELEVATION_SOURCE,WELL_INFO_SOURCE,ACTIVE_INTAKE,SOURCE_INTAKE_VERIFIED,METHODOLOGY,DAILY_PEAK_QTY_UNIT,WATER_SOURCE_USAGE_VERIFIED,FILE_TYPE_y,Priority Date,CUSTOMER_NAME_y,wswc_long,wswc_lat,wswc_QTY,wswc_SiteNativeID
A2015-11,2813,Kuparuk Reservoir 2,2812,TWUA,BP EXPLORATION (ALASKA) INC,65170200.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,Kuparuk Reservoir 2,,,,,,,dem,,T,T,metered,gallons,T,,,,,,200.000175078,
A2015-11,2814,"Kuparuk Reservoir 2, Uses outside WOA",2812,TWUA,BP EXPLORATION (ALASKA) INC,65170200.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,"Kuparuk Reservoir 2, Uses outside WOA",,,,,,,dem,,T,T,metered,gallons,T,,,,,,200.000175078,
A2015-114,28789,Exp Unit,28784,TWUA,"CONOCOPHILLIPS ALASKA, INC.",60508000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,M1523A,,,,,,,dem,,T,T,metered,gallons,T,,,,,,185.69239612,
A2015-116,2304,"TW-1A, addition to TW-8",2303,TWUA,TESORO ALASKA COMPANY,18416580.0,gallons,M,M,T,well,ground,fresh,Cook Inlet Aquifer System,,T,,19020302.0,las,,Operation,las,,,BKE,T,TW-1A,,,350.0,,,,dem,,T,T,metered,gallons,T,TWUA,2015-10-07 00:00:00,TESORO ALASKA COMPANY,,,56.5184581962,
A2015-117,51261,Lake K120,51259,TWUA,ASRC EXPLORATION LLC (AEX),22400000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,Lake K120,,,,,,,dem,,T,T,metered,gallons,T,,,,,,68.743136,
A2015-117,51262,Lake M0251,51259,TWUA,ASRC EXPLORATION LLC (AEX),22400000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,Lake M0251,,,,,,,dem,,T,T,metered,gallons,T,,,,,,68.743136,
A2015-125,28791,Kuparuk Unit,28785,TWUA,"CONOCOPHILLIPS ALASKA, INC.",100967000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,Mine Site D and Mine Site F,,,,,,,dem,,T,T,metered,gallons,T,TWUA,2015-11-05 00:00:00,"CONOCOPHILLIPS ALASKA, INC.",,,309.85661663,
A2015-126,3790,North Slope Assets,3789,TWUA,"HILCORP ALASKA, LLC",4398988.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,Milne Point Unit Unnamed MPU Road Lake,,,0.0,0.0,,0.0,,,T,T,metered,gallons,T,,,,,,13.50001028332,
A2015-134,28793,Exp Unit,28786,TWUA,"CONOCOPHILLIPS ALASKA, INC.",59940000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,M0104/M0235/M1523A,,,,,,,dem,,T,T,metered,gallons,T,,,,,,183.94926660000002,
A2015-20,4059,North Slope Assets,4058,TWUA,"HILCORP ALASKA, LLC",8150000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,Mine Site B/Six Mile Lake,,,0.0,0.0,,0.0,,,T,T,metered,gallons,T,,,,,,25.011453500000002,
A2015-21,23208,Cannery Loop Unit Pad 1 Water Well,23160,TWUA,"HILCORP ALASKA, LLC",26280000.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,Cannery Loop Unit Pad 1 Water Well,,,,,,,dem,,T,T,estimated,gallons,T,,,,,,80.6504292,
A2015-21,23208,Cannery Loop Unit Pad 1 Water Well,23160,TWUA,"HILCORP ALASKA, LLC",26280000.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,Cannery Loop Unit Pad 1 Water Well,,,,,,,dem,,T,T,metered,gallons,T,,,,,,80.6504292,
A2015-28,32670,"Lake K309, Kuparuk Mine Site E East and other lakes",32653,TWUA,"ENI US OPERATING CO., INC.",147000000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,"Lake K309, Kuparuk Mine Site E East and other lakes",,,,,,,dem,,T,T,metered,gallons,T,,,,,,451.12683000000004,
A2015-29,21223,North Slope Assets,21222,TWUA,"HILCORP ALASKA, LLC",8150000.0,gallons,M,M,T,creek,surface,fresh,,,T,,,las,,,las,,,,T,S Pad Access Rd Stream,,,,,,,dem,,T,T,metered,gallons,T,,,,,,25.011453500000002,
A2015-33,3902,Production - #3 Lake Pump,3901,TWUA,"NORTH PACIFIC SEAFOODS, INC",0.0,gallons,M,M,T,lake,surface,fresh,,,T,Red Salmon Cannery,,,,,,,,BBB,T,Production - #3 Lake Pump,,,,,,,dem,,T,T,metered,gallons,T,,,,,,0.0,
A2015-33,4034,#1 Lake Pump,3901,TWUA,"NORTH PACIFIC SEAFOODS, INC",0.0,gallons,M,M,T,lake,surface,fresh,,,T,Red Salmon Cannery,,las,,,las,,,BBB,T,#1 Lake Pump,,,,,,,dem,,T,T,metered,gallons,T,,,,,,0.0,
A2015-33,4035,#2 Lake Pump,3901,TWUA,"NORTH PACIFIC SEAFOODS, INC",0.0,gallons,M,M,T,lake,surface,fresh,,,T,Red Salmon Cannery,,las,,,las,,,BBB,T,#2 Lake Pump,,,,,,,dem,,T,T,metered,gallons,T,,,,,,0.0,
A2015-33,4036,Domestic - #1 Lake house,3901,TWUA,"NORTH PACIFIC SEAFOODS, INC",0.0,gallons,M,M,T,lake,surface,fresh,,,T,Red Salmon Cannery,,las,,,las,,,BBB,T,Domestic - #1 Lake house,,,,,,,dem,,T,T,metered,gallons,T,,,,,,0.0,
A2015-33,4037,well #4,3901,TWUA,"NORTH PACIFIC SEAFOODS, INC",0.0,gallons,M,M,T,well,ground,fresh,,,T,Red Salmon Cannery,,las,,,las,,,BBB,T,well #4,,,,,,,dem,,T,T,estimated,gallons,T,,,,,,0.0,
A2015-36,58796,Lake L9123/K210,58795,TWUA,BROOKS RANGE PETROLEUM CORPORATION,0.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,Lake L9123/K210,,,,,,,dem,,T,T,metered,gallons,T,,,,,,0.0,
A2015-37,17720,Well,17719,TWUA,MUNICIPALITY OF ANCHORAGE,74900000.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,Well,,,,,,,dem,,T,T,estimated,gallons,T,,,,,,229.859861,
A2015-50,25001,"Lakes 20, 21, 22, 23, 24",24984,TWUA,"SAVANT ALASKA, LLC",8250000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,"Lakes 20, 21, 22, 23, 24",,,,,,,dem,,T,T,metered,gallons,T,,,,,,25.3183425,
A2015-64,16617,Ikroavik Lake,16616,TWUA,NORTH SLOPE PUBLIC WORKS,9642000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,Ikroavik Lake,,,,,,,dem,,T,T,metered,gallons,T,,,,,,29.59023738,
A2015-64,16618,Isatkoak Lagoon,16616,TWUA,NORTH SLOPE PUBLIC WORKS,9642000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,Isatkoak Lagoon,,,,,,,dem,,T,T,metered,gallons,T,,,,,,29.59023738,
A2015-65,4062, Alpine Unit,4060,TWUA,"CONOCOPHILLIPS ALASKA, INC.",63261000.0,gallons,M,M,T,creek,surface,fresh,,,T,,,,,,,,,,T,L9327/M9313/M9606,,,,,,,dem,,T,T,metered,gallons,T,,,,,,194.14105029,
A2015-66,4064, Alpine Unit,4063,TWUA,"CONOCOPHILLIPS ALASKA, INC.",93940000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,M9602/M9605,,,,,,,dem,,T,T,metered,gallons,T,,,,,,288.2915266,
A2015-97,28796,Kuparuk Unit,28795,TWUA,"CONOCOPHILLIPS ALASKA, INC.",29477000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,"M1518,1519,1520,1517B",,,,,,,dem,,T,T,metered,gallons,T,,,,,,90.46167053,
A2016-05,15815,Vern Lake,15814,TWUA,NORTHERN ENERGY SERVICES,5000000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,Vern Lake,,,,,,,dem,,T,T,estimated,gallons,T,,,,,,15.34445,
A2016-05,15816,Duck Island Mine Site,15814,TWUA,NORTHERN ENERGY SERVICES,5000000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,Duck Island Mine Site,,,,,,,dem,,T,T,estimated,gallons,T,,,,,,15.34445,
A2016-06,17774,Ikroavik Lake plus 2,17752,TWUA,"MARSH CREEK, LLC",2000000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,Ikroavik Lake plus 2,,,,,,,dem,,T,T,metered,gallons,T,,,,,,6.13778,
A2016-07,55234,Nikiski well,55228,TWUA,"ALASKA ELECTRIC AND ENERGY COOPERATIVE, INC.",52704000.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,Nikiski well,,,,,,,dem,,T,T,metered,gallons,T,,,,,,161.74277856,
A2016-08,28799,Exp Unit,28798,TWUA,"CONOCOPHILLIPS ALASKA, INC.",92720000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,R0058,,,,,,,dem,,T,T,metered,gallons,T,,,,,,284.5474808,
A2016-102,2734,Duck Island Mine Site,2733,TWUA,HILCORP NORTH SLOPE LLC,117306360.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,Duck Island Mine Site,POINT (-148.20467282 70.24459367),,0.0,0.0,,0.0,,,T,T,metered,gallons,T,,,,-148.20467282,70.24459367,360.0003151404,WaDEAK_S700
A2016-103,21226,North Slope Assets,21225,TWUA,"HILCORP ALASKA, LLC",45990000.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,Milne Point J Pad Water Well MPJ-02,,,,,,,dem,,T,T,metered,gallons,T,,,,,,141.1382511,
A2016-109,55730,Tolsona Lake,55729,TWUA,AHTNA CONST & PRIMARY PD CORP,1500000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,Tolsona Lake,,,,,,,dem,,T,T,metered,gallons,T,,,,,,4.603335,
A2016-114,2737,Kuparuk Reservoir 5,2735,TWUA,HILCORP NORTH SLOPE LLC,72730000.0,gallons,M,M,T,creek,surface,fresh,,,T,,,,,,,,,,T,Kuparuk Reservoir 5,POINT (-148.93111772 70.34461078),,0.0,0.0,,0.0,,,T,T,metered,gallons,T,,,,-148.93111772,70.34461078,223.2003697,WaDEAK_S703
A2016-117,4050, Alpine Unit,4049,TWUA,"CONOCOPHILLIPS ALASKA, INC.",4320000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,L9325,,,0.0,0.0,,0.0,,,T,T,metered,gallons,T,,,,,,13.257604800000001,
A2016-117,4050, Alpine Unit,4049,TWUA,"CONOCOPHILLIPS ALASKA, INC.",4320000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,L9325,,,0.0,0.0,,0.0,,,T,T,estimated,gallons,T,,,,,,13.257604800000001,
A2016-118,56834,MP381 Mine Site,56833,TWUA,"ACCUMULATE ENERGY ALASKA, INC.",2000000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,AEA-WS-#1,,,,,,,dem,,T,T,metered,gallons,T,,,,,,6.13778,
A2016-118,56835,W Sag R. Channel,56833,TWUA,"ACCUMULATE ENERGY ALASKA, INC.",2000000.0,gallons,M,M,T,river,surface,fresh,,,T,,,las,,,las,,,,T,W.S.-#3A,,,,,,,dem,,T,T,metered,gallons,T,,,,,,6.13778,
A2016-125,55893,William Jack Hernandez Sport Fish Hatchery ,55875,TWUA,ADFG SPORT FISH WILLIAM JACK HERNANDEZ SPORTFISH HATCHERY,58320000.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,Well 5,,,,,,,dem,,T,T,metered,gallons,T,,,,,,178.9776648,
A2016-14,58742,well,58741,TWUA,ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,0.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,well,,,,,,,dem,,T,T,metered,gallons,T,,,,,,0.0,
A2016-19,23210,Cannery Loop Unit Pad 3 Water Well,23161,TWUA,"HILCORP ALASKA, LLC",18250000.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,Cannery Loop Unit Pad 3 Water Well,,,,,,,dem,,T,T,metered,gallons,T,,,,,,56.007242500000004,
A2016-19,23210,Cannery Loop Unit Pad 3 Water Well,23161,TWUA,"HILCORP ALASKA, LLC",18250000.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,Cannery Loop Unit Pad 3 Water Well,,,,,,,dem,,T,T,estimated,gallons,T,,,,,,56.007242500000004,
A2016-37,4057, Alpine Unit,4056,TWUA,"CONOCOPHILLIPS ALASKA, INC.",52140000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,Nanuk Lake,,,0.0,0.0,,0.0,,,T,T,metered,gallons,T,,,,,,160.01192460000001,
A2016-37,4057, Alpine Unit,4056,TWUA,"CONOCOPHILLIPS ALASKA, INC.",52140000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,Nanuk Lake,,,0.0,0.0,,0.0,,,T,T,estimated,gallons,T,,,,,,160.01192460000001,
A2016-41,25622,Drilled Well(s),25613,TWUA,"FLINT HILL RESOURCES ALASKA, LLC",35712000.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,Drilled Well(s),,,,,,,dem,,T,T,estimated,gallons,T,,,,,,109.59619968,
A2016-53,1102,Wells 1 ,1101,TWUA,EXXONMOBIL ALASKA LNG LLC,875000.0,gallons,M,M,T,well,ground,fresh,Cook Inlet Aquifer System,,T,,19020302.0,hardcopy,Oil & Gas,Pipeline,hardcopy,,,BKE,T,Wells 1 ,POINT (-151.3469876 60.66312928),,135.0,102.0,102-135 ft,117.09,,log,T,T,estimated,gallons,T,TWUA,2016-05-24 00:00:00,EXXONMOBIL ALASKA LNG LLC,-151.3469876,60.66312928,2.68527875,WaDEAK_S709
A2016-53,1104,Well 2,1101,TWUA,EXXONMOBIL ALASKA LNG LLC,875000.0,gallons,M,M,T,well,ground,fresh,Cook Inlet Aquifer System,,T,,19020302.0,hardcopy,Oil & Gas,Pipeline,hardcopy,,,BKE,T,Well 2,POINT (-151.3419546 60.66107404),,138.5,108.5,108.5-135.5,126.99,,log,T,T,estimated,gallons,T,TWUA,2016-05-24 00:00:00,EXXONMOBIL ALASKA LNG LLC,-151.3419546,60.66107404,2.68527875,WaDEAK_S710
A2016-53,2069,Well #3,1101,TWUA,EXXONMOBIL ALASKA LNG LLC,875000.0,gallons,M,M,T,well,ground,fresh,Cook Inlet Aquifer System,,T,,19020302.0,hardcopy,Oil & Gas,Pipeline,hardcopy,,,BKE,T,Well #3,POINT (-151.354565620422 60.6629824775198),,286.0,253.0,253-283 ft,115.83,,log,T,T,estimated,gallons,T,TWUA,2016-05-24 00:00:00,EXXONMOBIL ALASKA LNG LLC,-151.354565620422,60.6629824775198,2.68527875,WaDEAK_S711
A2016-69,15823,Lake Colleen,15822,TWUA,NORTHERN ENERGY SERVICES,1000000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,Lake Colleen,,,,,,,dem,,T,T,estimated,gallons,T,,,,,,3.06889,
A2016-73,4042, Alpine Unit,4041,TWUA,"CONOCOPHILLIPS ALASKA, INC.",14590000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,B8533/L9315/M9603,,,,,,,dem,,T,T,metered,gallons,T,,,,,,44.775105100000005,
A2016-79,15820,Kuparuk Reservoir #2,15819,TWUA,NORTHERN ENERGY SERVICES,750000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,Kuparuk Reservoir #2,,,,,,,dem,,T,T,estimated,gallons,T,,,,,,2.3016675,
A2016-87,32672,LAKE K301,32654,TWUA,"ENI US OPERATING CO., INC.",12987067.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,LAKE K301,,,,,,,dem,,T,T,metered,gallons,T,,,,,,39.85588004563,
A2016-96,1400,Kokolik River,1399,TWUA,NORTH SLOPE PUBLIC WORKS,2000000.0,gallons,M,M,T,river,surface,fresh,,,T,flooded gravel pit fed by Kokolik River,19060102.0,hardcopy,Water Supply,Public (Municipal) Community,hardcopy,,,BNS,T,Kokolik River,POINT (-162.949335509911 69.7506211856131),,0.0,0.0,,0.0,,,T,T,metered,gallons,T,TWUA,2016-08-18 00:00:00,NORTH SLOPE PUBLIC WORKS,-162.949335509911,69.7506211856131,6.13778,WaDEAK_S716
A2017-05,54554,LAKE COLLEEN,54553,TWUA,"ALASKA INTERSTATE CONSTRUCTION, LLC",720000.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,LAKE COLLEEN,,,,,,,dem,,T,T,metered,gallons,T,,,,,,2.2096008,
A2017-06,4080, Alpine Unit,4078,TWUA,"CONOCOPHILLIPS ALASKA, INC.",14590000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,M9933,,,,,,,dem,,T,T,metered,gallons,T,,,,,,44.775105100000005,
A2017-106,28633,Exp Unit,28632,TWUA,"CONOCOPHILLIPS ALASKA, INC.",102120000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,M0302,,,,,,,dem,,T,T,metered,gallons,T,,,,,,313.3950468,
A2017-108,23212,Beaver Creek Unit Pad 1A Well No. 1A,23162,TWUA,"HILCORP ALASKA, LLC",1947750.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,Beaver Creek Unit Pad 1A Well No. 1A,,,,,,,dem,,T,T,estimated,gallons,T,,,,,,5.9774304975,
A2017-11,33428,Four Lakes in PBU  ,33422,TWUA,HILCORP NORTH SLOPE LLC,19000000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,Four Lakes in PBU  ,,,,,,,dem,,T,T,metered,gallons,T,,,,,,58.308910000000004,
A2017-114,4082,Exp Unit,4081,TWUA,"CONOCOPHILLIPS ALASKA, INC.",39930000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,M0702,,,0.0,0.0,,0.0,,,T,T,metered,gallons,T,,,,,,122.5407777,
A2017-116,28803,Exp Unit,28801,TWUA,"CONOCOPHILLIPS ALASKA, INC.",111510000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,M0244/M0301/L9804/L9805,,,,,,,dem,,T,T,metered,gallons,T,,,,,,342.2119239,
A2017-118,58762,3 water sources,58761,TWUA,"CONOCOPHILLIPS ALASKA, INC.",0.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,3 water sources,,,,,,,dem,,T,T,metered,gallons,T,,,,,,0.0,
A2017-119,28805,Exp Unit,28802,TWUA,"CONOCOPHILLIPS ALASKA, INC.",28880000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,M0305A,,,,,,,dem,,T,T,metered,gallons,T,,,,,,88.6295432,
A2017-120,4068, Alpine Unit,4067,TWUA,"CONOCOPHILLIPS ALASKA, INC.",98440000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,L9307,,,0.0,0.0,,0.0,,,T,T,metered,gallons,T,,,,,,302.1015316,
A2017-120,4068, Alpine Unit,4067,TWUA,"CONOCOPHILLIPS ALASKA, INC.",98440000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,L9307,,,0.0,0.0,,0.0,,,T,T,estimated,gallons,T,,,,,,302.1015316,
A2017-122,4084,Exp Unit,4083,TWUA,"CONOCOPHILLIPS ALASKA, INC.",23120000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,M0707/M0705,,,,,,,dem,,T,T,metered,gallons,T,,,,,,70.9527368,
A2017-124,23214,Pearl Pad pad well 1A / Camp Water ,23163,TWUA,"HILCORP ALASKA, LLC",4310750.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,Pearl Pad pad well 1A / Camp Water ,,,,,,,dem,,T,T,estimated,gallons,T,,,,,,13.229217567500001,
A2017-125,51595,K210,51481,TWUA,"OIL SEARCH (ALASKA), LLC",58731000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,K210,,,,,,,dem,,T,T,metered,gallons,T,,,,,,180.23897859000002,
A2017-131,23216,Ninilchik Unit State Pad,23164,TWUA,"HILCORP ALASKA, LLC",1960000.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,Ninilchik Unit State Pad,,,,,,,dem,,T,T,metered,gallons,T,,,,,,6.015024400000001,
A2017-132,58765,5 water sources,58764,TWUA,"ACCUMULATE ENERGY ALASKA, INC.",0.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,5 water sources,,,,,,,dem,,T,T,metered,gallons,T,,,,,,0.0,
A2017-133,58768,5 water sources,58767,TWUA,"ACCUMULATE ENERGY ALASKA, INC.",0.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,5 water sources,,,,,,,dem,,T,T,metered,gallons,T,,,,,,0.0,
A2017-134,58771,5 water sources,58770,TWUA,"ACCUMULATE ENERGY ALASKA, INC.",0.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,5 water sources,,,,,,,dem,,T,T,metered,gallons,T,,,,,,0.0,
A2017-135,58774,5 water sources,58773,TWUA,"ACCUMULATE ENERGY ALASKA, INC.",0.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,5 water sources,,,,,,,dem,,T,T,metered,gallons,T,,,,,,0.0,
A2017-137,58777,5 water sources,58776,TWUA,"ACCUMULATE ENERGY ALASKA, INC.",0.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,5 water sources,,,,,,,dem,,T,T,metered,gallons,T,,,,,,0.0,
A2017-145,4087,Exp Unit,4086,TWUA,"CONOCOPHILLIPS ALASKA, INC.",17480000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,M9912,,,,,,,dem,,T,T,metered,gallons,T,,,,,,53.6441972,
A2017-145,4087,Exp Unit,4086,TWUA,"CONOCOPHILLIPS ALASKA, INC.",17480000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,M0254,,,0.0,0.0,,0.0,,,T,T,metered,gallons,T,,,,,,53.6441972,
A2017-148,28808,Exp Unit,28807,TWUA,"CONOCOPHILLIPS ALASKA, INC.",78140000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,MM1704/MM1705,,,,,,,dem,,T,T,metered,gallons,T,,,,,,239.8030646,
A2017-149,4093,Exp Unit,4091,TWUA,"CONOCOPHILLIPS ALASKA, INC.",88470000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,M9906,,,0.0,0.0,,0.0,,,T,T,metered,gallons,T,,,,,,271.50469830000003,
A2017-15,23218,Ninilchik Unit Falls Creek,23165,TWUA,"HILCORP ALASKA, LLC",1972000.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,Ninilchik Unit Falls Creek,,,,,,,dem,,T,T,estimated,gallons,T,,,,,,6.0518510800000005,
A2017-152,33430,Four  Impoundments in PBU,33423,TWUA,HILCORP NORTH SLOPE LLC,21647045.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,Four  Impoundments in PBU,,,,,,,dem,,T,T,metered,gallons,T,,,,,,66.43239993005,
A2017-157,4074, Alpine Unit,4073,TWUA,"CONOCOPHILLIPS ALASKA, INC.",6290000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,M9524,,,0.0,0.0,,0.0,,,T,T,metered,gallons,T,,,,,,19.303318100000002,
A2017-159,27969,South Well,27968,TWUA,DOYON LIMITED,5000000.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,South Well,,,,,,,dem,,T,T,metered,gallons,T,,,,,,15.34445,
A2017-159,27970,Little Goldstream Creek,27968,TWUA,DOYON LIMITED,5000000.0,gallons,M,M,T,creek,surface,fresh,,,T,,,las,,,las,,,,T,Little Goldstream Creek,,,,,,,dem,,T,T,metered,gallons,T,,,,,,15.34445,
A2017-16,23220,Ninilchik Unit Susan Dionne Pad,23166,TWUA,"HILCORP ALASKA, LLC",1972000.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,Ninilchik Unit Susan Dionne Pad,,,,,,,dem,,T,T,metered,gallons,T,,,,,,6.0518510800000005,
A2017-16,23222,Pearl Pad pad well 1A / Camp Water ,23166,TWUA,"HILCORP ALASKA, LLC",1972000.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,Pearl Pad pad well 1A / Camp Water ,,,,,,,dem,,T,T,estimated,gallons,T,,,,,,6.0518510800000005,
A2017-165,23224,Kenai Gas Field Pad 14-6 Electrical Shop Well,23167,TWUA,"HILCORP ALASKA, LLC",1003750.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,Kenai Gas Field Pad 14-6 Electrical Shop Well,,,,,,,dem,,T,T,estimated,gallons,T,,,,,,3.0803983375,
A2017-166,58808,Granite Point Tank Farm Well #1 and Well #2,58807,TWUA,"HILCORP ALASKA, LLC",0.0,gallons,M,M,T,well,ground,fresh,,,T,,,las,,,las,,,,T,Granite Point Tank Farm Well #1 and Well #2,,,,,,,dem,,T,T,estimated,gallons,T,,,,,,0.0,
A2017-17,2928,Kuparuk Unit,2927,TWUA,"CONOCOPHILLIPS ALASKA, INC.",50000000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,Kuparuk Impoundments,,,0.0,0.0,,0.0,,,T,T,metered,gallons,T,TWUA,2017-02-22 00:00:00,"CONOCOPHILLIPS ALASKA, INC.",,,153.4445,
A2017-17,2928,Kuparuk Unit,2927,TWUA,"CONOCOPHILLIPS ALASKA, INC.",50000000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,,,,,,,,T,Kuparuk Impoundments,,,0.0,0.0,,0.0,,,T,T,estimated,gallons,T,TWUA,2017-02-22 00:00:00,"CONOCOPHILLIPS ALASKA, INC.",,,153.4445,
A2017-170,28811, Alpine Unit,28810,TWUA,"CONOCOPHILLIPS ALASKA, INC.",13000000.0,gallons,M,M,T,lake,surface,fresh,,,T,,,las,,,las,,,,T,MineSite 2017 Cell,,,,,,,dem,,T,T,metered,gallons,T,,,,,,39.89557,
