OID_,Join_Count,TARGET_FID,SiteUUID,PODorPOUSite,Longitude,Latitude,OBJECTID,NAME,TYPE,WQMSEG,PRMY_WB,LIMIT,REMARK,WBID,TYPE_DEF,TRANS,GLOBALID,SHAPEAREA,SHAPELEN
25346,2,25346,OKwr_S7974,POD,-98.4596345,35.3531555,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25347,2,25347,OKwr_S7975,POD,-98.57503994,35.30703877,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25348,0,25348,OKwr_S7976,POD,-98.40989307,35.32336724,,,,,,,,,,,,,
25349,0,25349,OKwr_S7977,POD,-98.36949356,35.36556754,,,,,,,,,,,,,
25350,0,25350,OKwr_S7978,POD,-98.36951997,35.36374271,,,,,,,,,,,,,
25351,3,25351,OKwr_S7979,POD,-98.56613972,35.31602034,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25352,0,25352,OKwr_S798,POD,-100.8092475,36.57385067,,,,,,,,,,,,,
25353,3,25353,OKwr_S7980,POD,-98.5672555,35.3133475,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25354,2,25354,OKwr_S7981,POD,-98.66642817,35.36395308,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25355,0,25355,OKwr_S7982,POD,-98.38662524,35.29728225,,,,,,,,,,,,,
25356,0,25356,OKwr_S7983,POD,-98.386627,35.295488,,,,,,,,,,,,,
25357,0,25357,OKwr_S7984,POD,-98.388841,35.2954965,,,,,,,,,,,,,
25358,0,25358,OKwr_S7985,POD,-98.39105413,35.29369588,,,,,,,,,,,,,
25359,3,25359,OKwr_S7986,POD,-98.5037125,35.37290891,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25360,2,25360,OKwr_S7987,POD,-98.60498324,35.30082179,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25361,2,25361,OKwr_S7988,POD,-98.5849305,35.3241525,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25362,0,25362,OKwr_S7989,POD,-97.77381673,35.30813504,,,,,,,,,,,,,
25363,0,25363,OKwr_S799,POD,-100.6023155,36.53385575,,,,,,,,,,,,,
25364,2,25364,OKwr_S7990,POD,-98.6279396,35.29454883,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25365,3,25365,OKwr_S7991,POD,-98.52981,35.3168505,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25366,0,25366,OKwr_S7992,POD,-97.64145475,35.3275285,,,,,,,,,,,,,
25367,0,25367,OKwr_S7993,POD,-97.65463287,35.33665706,,,,,,,,,,,,,
25368,3,25368,OKwr_S7994,POD,-98.503621,35.32596177,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25369,3,25369,OKwr_S7995,POD,-98.50149829,35.31145227,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25370,3,25370,OKwr_S7996,POD,-98.48722195,35.33052985,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25371,3,25371,OKwr_S7997,POD,-98.46627025,35.35310075,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25372,0,25372,OKwr_S7998,POD,-96.95323417,35.34622091,,,,,,,,,,,,,
25373,0,25373,OKwr_S7999,POD,-96.9532355,35.3443535,,,,,,,,,,,,,
25374,0,25374,OKwr_S8,POD,-99.04588817,34.58105287,,,,,,,,,,,,,
25375,0,25375,OKwr_S80,POD,-101.404319,36.5052115,,,,,,,,,,,,,
25376,0,25376,OKwr_S800,POD,-97.11803577,34.49097281,,,,,,,,,,,,,
25377,0,25377,OKwr_S8000,POD,-96.95101887,35.3443536,,,,,,,,,,,,,
25378,0,25378,OKwr_S8001,POD,-96.95101755,35.34622048,,,,,,,,,,,,,
25379,3,25379,OKwr_S8002,POD,-98.47839257,35.31604345,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25380,3,25380,OKwr_S8003,POD,-98.4762055,35.314209,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25381,0,25381,OKwr_S8004,POD,-98.426398,35.3587525,,,,,,,,,,,,,
25382,0,25382,OKwr_S8006,POD,-97.51774362,35.34435154,,,,,,,,,,,,,
25383,2,25383,OKwr_S8007,POD,-97.46024843,35.30438828,145,Thunderbird Lake and Watershed,SWS,520810,Thunderbird Lake and Watershed,SWS, ,5.2081E+11,Sensitive Public and Private Water Supplies,40,{F901DC94-2DE7-4E02-A632-59518908B20A},665731813.7,130693.8878
25384,2,25384,OKwr_S8008,POD,-97.51101567,35.32253357,145,Thunderbird Lake and Watershed,SWS,520810,Thunderbird Lake and Watershed,SWS, ,5.2081E+11,Sensitive Public and Private Water Supplies,40,{F901DC94-2DE7-4E02-A632-59518908B20A},665731813.7,130693.8878
25385,2,25385,OKwr_S8009,POD,-97.47789813,35.32069752,145,Thunderbird Lake and Watershed,SWS,520810,Thunderbird Lake and Watershed,SWS, ,5.2081E+11,Sensitive Public and Private Water Supplies,40,{F901DC94-2DE7-4E02-A632-59518908B20A},665731813.7,130693.8878
25386,0,25386,OKwr_S801,POD,-98.6044795,34.4559515,,,,,,,,,,,,,
25387,2,25387,OKwr_S8010,POD,-97.46029159,35.33331017,145,Thunderbird Lake and Watershed,SWS,520810,Thunderbird Lake and Watershed,SWS, ,5.2081E+11,Sensitive Public and Private Water Supplies,40,{F901DC94-2DE7-4E02-A632-59518908B20A},665731813.7,130693.8878
25388,2,25388,OKwr_S8011,POD,-97.473713,35.3585515,145,Thunderbird Lake and Watershed,SWS,520810,Thunderbird Lake and Watershed,SWS, ,5.2081E+11,Sensitive Public and Private Water Supplies,40,{F901DC94-2DE7-4E02-A632-59518908B20A},665731813.7,130693.8878
25389,2,25389,OKwr_S8012,POD,-98.45189384,35.34507655,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25390,0,25390,OKwr_S8013,POD,-96.22482723,33.76930551,,,,,,,,,,,,,
25391,3,25391,OKwr_S8014,POD,-98.55390475,35.367462,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25392,3,25392,OKwr_S8015,POD,-98.54529358,35.32231026,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25393,0,25393,OKwr_S8016,POD,-99.0039872,35.33561463,,,,,,,,,,,,,
25394,0,25394,OKwr_S8017,POD,-98.968579,35.3755055,,,,,,,,,,,,,
25395,0,25395,OKwr_S8018,POD,-99.09627486,35.30675864,,,,,,,,,,,,,
25396,0,25396,OKwr_S8019,POD,-99.09857898,35.30675951,,,,,,,,,,,,,
25397,0,25397,OKwr_S802,POD,-98.60447937,34.45414147,,,,,,,,,,,,,
25398,0,25398,OKwr_S8020,POD,-98.43299062,35.36065808,,,,,,,,,,,,,
25399,0,25399,OKwr_S8021,POD,-98.33184931,35.30427563,,,,,,,,,,,,,
25400,2,25400,OKwr_S8022,POD,-98.58169055,35.30885245,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25401,0,25401,OKwr_S8023,POD,-97.96815277,35.3663137,,,,,,,,,,,,,
25402,1,25402,OKwr_S8024,POD,-97.06167938,35.33407878,136,Shawnee Twin Lakes and Watershed,SWS,520510,Shawnee Twin Lakes and Watershed,SWS, ,5.2051E+11,Sensitive Public and Private Water Supplies,40,{7E79AACF-201E-416A-814D-9FBD40E18DB7},84593265.02,45444.60991
25403,3,25403,OKwr_S8025,POD,-98.459514,35.3748025,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25404,3,25404,OKwr_S8026,POD,-98.459514,35.3729955,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25405,3,25405,OKwr_S8027,POD,-98.53976991,35.30161672,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25406,0,25406,OKwr_S8028,POD,-96.88886963,35.33894104,,,,,,,,,,,,,
25407,0,25407,OKwr_S8029,POD,-96.8866545,35.33714625,,,,,,,,,,,,,
25408,0,25408,OKwr_S803,POD,-99.03548925,34.42888384,,,,,,,,,,,,,
25409,0,25409,OKwr_S8030,POD,-96.8888695,35.3371585,,,,,,,,,,,,,
25410,0,25410,OKwr_S8031,POD,-96.88222221,35.33531187,,,,,,,,,,,,,
25411,0,25411,OKwr_S8032,POD,-96.88665195,35.33893486,,,,,,,,,,,,,
25412,2,25412,OKwr_S8033,POD,-98.47844518,35.30162572,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25413,0,25413,OKwr_S8034,POD,-98.29020965,35.34765571,,,,,,,,,,,,,
25414,0,25414,OKwr_S8035,POD,-98.29244075,35.33863171,,,,,,,,,,,,,
25415,0,25415,OKwr_S8036,POD,-98.296869,35.34224691,,,,,,,,,,,,,
25416,0,25416,OKwr_S8037,POD,-98.3035195,35.3458605,,,,,,,,,,,,,
25417,0,25417,OKwr_S8038,POD,-98.301304,35.3440535,,,,,,,,,,,,,
25418,0,25418,OKwr_S8039,POD,-98.2968675,35.3440535,,,,,,,,,,,,,
25419,0,25419,OKwr_S804,POD,-99.14443163,34.46731787,,,,,,,,,,,,,
25420,0,25420,OKwr_S8040,POD,-98.3035195,35.3440535,,,,,,,,,,,,,
25421,0,25421,OKwr_S8041,POD,-97.71850122,35.29189424,,,,,,,,,,,,,
25422,2,25422,OKwr_S8042,POD,-98.4418935,35.3533285,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25423,2,25423,OKwr_S8043,POD,-98.46073835,35.29446001,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25424,2,25424,OKwr_S8044,POD,-98.653199,35.36387455,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25425,0,25425,OKwr_S8045,POD,-99.125088,35.33561722,,,,,,,,,,,,,
25426,2,25426,OKwr_S8046,POD,-98.65761011,35.29357916,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25427,2,25427,OKwr_S8047,POD,-98.4530245,35.3387675,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25428,3,25428,OKwr_S8048,POD,-98.4795505,35.3241975,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25429,3,25429,OKwr_S8049,POD,-98.55715078,35.33037746,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25430,0,25430,OKwr_S805,POD,-99.14005538,34.46549392,,,,,,,,,,,,,
25431,0,25431,OKwr_S8050,POD,-96.204152,33.78100088,,,,,,,,,,,,,
25432,0,25432,OKwr_S8051,POD,-96.19760585,33.78099872,,,,,,,,,,,,,
25433,0,25433,OKwr_S8052,POD,-96.3388505,33.728431,,,,,,,,,,,,,
25434,0,25434,OKwr_S8053,POD,-96.33776294,33.72752618,,,,,,,,,,,,,
25435,2,25435,OKwr_S8054,POD,-98.43423761,35.2945381,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25436,3,25436,OKwr_S8055,POD,-98.5297905,35.3240645,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25437,2,25437,OKwr_S8056,POD,-97.44019639,35.320635,145,Thunderbird Lake and Watershed,SWS,520810,Thunderbird Lake and Watershed,SWS, ,5.2081E+11,Sensitive Public and Private Water Supplies,40,{F901DC94-2DE7-4E02-A632-59518908B20A},665731813.7,130693.8878
25438,0,25438,OKwr_S8057,POD,-97.76495255,35.30634438,,,,,,,,,,,,,
25439,0,25439,OKwr_S8058,POD,-98.41542874,35.36055791,,,,,,,,,,,,,
25440,0,25440,OKwr_S8059,POD,-98.41324186,35.3605595,,,,,,,,,,,,,
25441,0,25441,OKwr_S806,POD,-99.1422494,34.46550775,,,,,,,,,,,,,
25442,2,25442,OKwr_S8060,POD,-98.618293,35.3150315,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25443,3,25443,OKwr_S8061,POD,-98.53977982,35.3160551,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25444,3,25444,OKwr_S8062,POD,-98.54076,35.3601845,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25445,0,25445,OKwr_S8063,POD,-99.1338868,35.37002015,,,,,,,,,,,,,
25446,0,25446,OKwr_S8064,POD,-99.13389272,35.37179615,,,,,,,,,,,,,
25447,0,25447,OKwr_S8065,POD,-95.69955977,35.37588796,,,,,,,,,,,,,
25448,0,25448,OKwr_S8066,POD,-97.04649466,35.35396662,,,,,,,,,,,,,
25449,3,25449,OKwr_S8067,POD,-98.514825,35.3007315,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25450,3,25450,OKwr_S8068,POD,-98.53864987,35.32414847,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25451,0,25451,OKwr_S807,POD,-99.1378613,34.46548138,,,,,,,,,,,,,
25452,0,25452,OKwr_S8072,POD,-98.1804385,35.3385945,,,,,,,,,,,,,
25453,3,25453,OKwr_S8073,POD,-98.56705868,35.3223015,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25454,3,25454,OKwr_S8074,POD,-98.47844212,35.36650687,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25455,0,25455,OKwr_S8075,POD,-96.99307905,35.34818585,,,,,,,,,,,,,
25456,2,25456,OKwr_S8076,POD,-98.58911725,35.34408275,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25457,3,25457,OKwr_S8077,POD,-98.5497158,35.293471,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25458,2,25458,OKwr_S8078,POD,-98.437463,35.35522497,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25459,2,25459,OKwr_S8079,POD,-98.43303092,35.35161682,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25460,0,25460,OKwr_S808,POD,-99.78576128,34.58055832,,,,,,,,,,,,,
25461,3,25461,OKwr_S8080,POD,-98.52970366,35.36557088,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25462,0,25462,OKwr_S8081,POD,-98.32741063,35.29525026,,,,,,,,,,,,,
25463,3,25463,OKwr_S8082,POD,-98.54742,35.3601845,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25464,2,25464,OKwr_S8083,POD,-97.4602493,35.30615657,145,Thunderbird Lake and Watershed,SWS,520810,Thunderbird Lake and Watershed,SWS, ,5.2081E+11,Sensitive Public and Private Water Supplies,40,{F901DC94-2DE7-4E02-A632-59518908B20A},665731813.7,130693.8878
25465,2,25465,OKwr_S8084,POD,-97.46689322,35.33333414,145,Thunderbird Lake and Watershed,SWS,520810,Thunderbird Lake and Watershed,SWS, ,5.2081E+11,Sensitive Public and Private Water Supplies,40,{F901DC94-2DE7-4E02-A632-59518908B20A},665731813.7,130693.8878
25466,2,25466,OKwr_S8085,POD,-97.486867,35.3568745,145,Thunderbird Lake and Watershed,SWS,520810,Thunderbird Lake and Watershed,SWS, ,5.2081E+11,Sensitive Public and Private Water Supplies,40,{F901DC94-2DE7-4E02-A632-59518908B20A},665731813.7,130693.8878
25467,2,25467,OKwr_S8086,POD,-97.4670442,35.34956681,145,Thunderbird Lake and Watershed,SWS,520810,Thunderbird Lake and Watershed,SWS, ,5.2081E+11,Sensitive Public and Private Water Supplies,40,{F901DC94-2DE7-4E02-A632-59518908B20A},665731813.7,130693.8878
25468,2,25468,OKwr_S8087,POD,-97.48014038,35.31343706,145,Thunderbird Lake and Watershed,SWS,520810,Thunderbird Lake and Watershed,SWS, ,5.2081E+11,Sensitive Public and Private Water Supplies,40,{F901DC94-2DE7-4E02-A632-59518908B20A},665731813.7,130693.8878
25469,2,25469,OKwr_S8088,POD,-97.47792462,35.32792422,145,Thunderbird Lake and Watershed,SWS,520810,Thunderbird Lake and Watershed,SWS, ,5.2081E+11,Sensitive Public and Private Water Supplies,40,{F901DC94-2DE7-4E02-A632-59518908B20A},665731813.7,130693.8878
25470,3,25470,OKwr_S8089,POD,-98.50486447,35.2944015,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25471,0,25471,OKwr_S809,POD,-100.3624364,36.58630718,,,,,,,,,,,,,
25472,0,25472,OKwr_S8090,POD,-98.39344035,35.37647948,,,,,,,,,,,,,
25473,0,25473,OKwr_S8091,POD,-97.97923521,35.36451571,,,,,,,,,,,,,
25474,2,25474,OKwr_S8092,POD,-98.5650775,35.3007065,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25475,0,25475,OKwr_S8093,POD,-96.86800162,35.34945151,,,,,,,,,,,,,
25476,0,25476,OKwr_S8094,POD,-96.85801439,35.34824527,,,,,,,,,,,,,
25477,0,25477,OKwr_S8095,POD,-96.86783269,35.34578143,,,,,,,,,,,,,
25478,2,25478,OKwr_S8096,POD,-98.62896587,35.34585854,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25479,2,25479,OKwr_S8097,POD,-98.62897103,35.34764963,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25480,3,25480,OKwr_S8098,POD,-98.54742,35.3583775,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25481,3,25481,OKwr_S8099,POD,-98.55175738,35.35659067,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25482,0,25482,OKwr_S81,POD,-102.747762,36.5642785,,,,,,,,,,,,,
25483,0,25483,OKwr_S810,POD,-99.0208485,34.5012165,,,,,,,,,,,,,
25484,2,25484,OKwr_S8100,POD,-98.58709477,35.32956393,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25485,3,25485,OKwr_S8101,POD,-98.4883405,35.3151455,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25486,3,25486,OKwr_S8102,POD,-98.4861245,35.31514591,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25487,2,25487,OKwr_S8103,POD,-98.4177195,35.3153755,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
25488,2,25488,OKwr_S8104,POD,-98.41772425,35.3135685,95,Fort Cobb Lake and Watershed,SWS,310830,Fort Cobb Lake and Watershed,SWS, ,3.1083E+11,Sensitive Public and Private Water Supplies,40,{4EBC011D-4111-4D12-9794-4AA3B3EE7F32},796872017.1,146201.5647
