Permit_Index	POD_Index	POD	Beneficial_Use	County			Aquifer	SubAquifer	Req_AcFt	Req_Acre	Req_Rate	Req_Storage	App_AcFt	App_Acre	App_Rate	App_Storage	POD_Status	Source	Irrigation_Type	Source_Name	MainStem_Name	Impound_Location	Impound_Name	Return_Dest	Discharge_Locat	Prop_Owner	Dest_Prop_Owner	Period_Start	Period_End	Return_Quantity	Held_AcFt	Held_Acre	Held_Rate	Held_Storage	Longitude	Latitude	HU_Basin	HU_Sub_Basin	HU_Watershed	HU_Sub_Watershed	Civil_Township	X_Coord	Y_Coord	NonConsumptive_ReqAcFt	NonConsumptive_AppAcFt	NonConsumptive_HeldAcFt
44945	92645	15409714BS	00/00/00	Williams			Hofflund		1000	0	2200	0	0	0	0	0	Deferred	Ground Water												0	0	0	0	0	-103.1248584591	48.16315245778	Lake Sakakawea	Lake Sakakawea	Sand Creek	Red Mike Hill-Missouri River	Unorganized Territory	1327866	921258	0	0	0
44946	92646	14509532A	00/00/00	Dunn					81.3	0	2000	32.2	0	0	0	0	Deferred	Surface Water		Truchan Pond										0	0	0	0	0	-102.8064717055	47.3395596991	Cannonball-Heart-Knife	Knife	Upper Spring Creek	Murphy Creek	Unorganized Territory	1396729	618495	0	0	0
44947	92647	14006118D	00/00/00	Barnes			Spiritwood		500	0	900	0	0	0	0	0	Deferred	Ground Water												0	0	0	0	0	-98.42340062134	46.93955138336	James	Upper James	Sevenmile Coulee	Rush Island Lake	Eckelson	2487164	471063	0	0	0
44947	92648	14006120B	00/00/00	Barnes			Spiritwood		500	0	900	0	0	0	0	0	Deferred	Ground Water												0	0	0	0	0	-98.41274072275	46.93233848634	James	Upper James	Sevenmile Coulee	Rush Island Lake	Eckelson	2489896	468503	0	0	0
44948	92649	13310530CC	06/01/24	Slope					50	0	350	0	50	0	350	0	Active	Ground Water										January 1	December 31	0	0	0	0	0	-103.923874075	46.29645692142	Little Missouri	Middle Little Missouri	Cash Creek-Little Missouri River	Hay Creek-Little Missouri River	Hughes	1103295	248535	0	0	0
44948	92650	13310531BA	06/01/24	Slope					50	0	350	0	50	0	350	0	Active	Ground Water										January 1	December 31	0	0	0	0	0	-103.9187132245	46.29284317764	Little Missouri	Middle Little Missouri	Cash Creek-Little Missouri River	Hay Creek-Little Missouri River	Hughes	1104541	247162	0	0	0
44949	92651	16210218C	00/00/00	Divide					720	484	3800	0	0	0	0	0	Deferred	Ground Water	Sprinkler											0	0	0	0	0	-103.9853227772	48.85489588046	Missouri-Poplar	Brush Lake Closed Basin	Brush Lake	Clear Lake	Westby	1129175	1181639	0	0	0
44949	92652	16210324A	00/00/00	Divide					720	484	3800	0	0	0	0	0	Deferred	Ground Water	Sprinkler											0	0	0	0	0	-103.9961827442	48.8476695244	Missouri-Poplar	Brush Lake Closed Basin	Brush Lake	Clear Lake	Westby	1126444	1179120	0	0	0
44949	92654	16210324C	00/00/00	Divide					720	484	3800	0	0	0	0	0	Deferred	Ground Water	Sprinkler											0	0	0	0	0	-104.0071636994	48.8404641801	Missouri-Poplar	Brush Lake Closed Basin	Brush Lake	Clear Lake	Westby	1123683	1176610	0	0	0
44949	92655	16210324D	00/00/00	Divide					720	484	3800	0	0	0	0	0	Deferred	Ground Water	Sprinkler											0	0	0	0	0	-103.9961725956	48.84045198667	Missouri-Poplar	Brush Lake Closed Basin	Brush Lake	Clear Lake	Westby	1126329	1176488	0	0	0
44950	92656	15109226B	00/00/00	Mountrail					1000	0	2500	0	0	0	0	0	Deferred	Ground Water												0	0	0	0	0	-102.4232313613	47.87296394459	Lake Sakakawea	Lake Sakakawea	Van Hook State Wildlife Management Area	Upper Van Hook Arm	Howie	1496477	810455	0	0	0
44951	92657	15109223C	00/00/00	Mountrail					1000	0	2500	0	0	0	0	0	Deferred	Ground Water												0	0	0	0	0	-102.423253559	47.88015923091	Lake Sakakawea	Lake Sakakawea	Van Hook State Wildlife Management Area	Upper Van Hook Arm	Howie	1496535	813080	0	0	0
3789	92658	13306022N	09/15/21	LaMoure			LaMoure		0	0	0	0	400.05	311.7	2400	0	Active	Ground Water	Sprinkler									April 1	October 1	0	0	0	0	0	-98.21248138131	46.32265292229	James	Upper James	Twin Lakes	LaMoure Dam-James River	Ryan	2546380	247644	0	0	0
3789	92659	13306021N	09/15/21	LaMoure			LaMoure		0	0	0	0	0	0	0	0	Void	Ground Water	Sprinkler											0	0	0	0	0	-98.23327025211	46.32261265326	James	Upper James	Twin Lakes	LaMoure Dam-James River	Ryan	2541131	247477	0	0	0
44952	92660	13005433A	00/00/00						124.6	83.1	900	0	0	0	0	0	Deferred	Ground Water	Sprinkler											0	0	0	0	0	0	0						0	0	0	0	0
44953	92661	14408619A	00/00/00	Mercer					130	85.4	800	0	0	0	0	0	Deferred	Surface Water	Sprinkler	Knife River										0	0	0	0	0	-101.6224689138	47.28110391915	Cannonball-Heart-Knife	Knife	Otter Creek	Town of Beulah-Knife River	Unorganized Territory	1689908	590769	0	0	0
44953	92662	14408619B	00/00/00	Mercer					130	85.4	800	0	0	0	0	0	Deferred	Surface Water		Knife River										0	0	0	0	0	-101.6325913541	47.28110856585	Cannonball-Heart-Knife	Knife	Otter Creek	Town of Beulah-Knife River	Unorganized Territory	1687396	590807	0	0	0
3537	92663	15310130AC	00/00/00	McKenzie					372	186	1200	0	214	107	1200	0	Active	Surface Water	Sprinkler	Missouri River 								May 1	November 1	0	0	0	0	0	-103.7201691875	48.04787948993	Lake Sakakawea	Lake Sakakawea	Town of Trenton	Eightmile Creek-Missouri River	Tri	1180921	884639	0	0	0
44954	92664	14409703DW	00/00/00	Dunn					200	0	600	0	0	0	0	0	Void	Surface Water		Little Knife River										0	0	0	0	0	-102.9556509352	47.31718038417	Cannonball-Heart-Knife	Knife	Headwaters Knife River	Lower Little Knife River	Unorganized Territory	1359504	611457	0	0	0
44955	92665	14509521BC	00/00/00	Dunn					200	0	840	0	0	0	0	0	Void	Surface Water		Spring Creek										0	0	0	0	0	-102.7984600904	47.366676685	Cannonball-Heart-Knife	Knife	Upper Spring Creek	Town of Killdeer-Spring Creek	Unorganized Territory	1399004	628323	0	0	0
2426	92666	14305436B	07/01/82	Cass			Page		230	154.5	900	0	270	400	1000	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-97.46696190519	47.1628849716	Upper Red	Elm-Marsh	Elm River	Elm River Number 3 Dam	Page	2722804	560224	0	0	0
2426	92667	14305436C	07/01/82	Cass			Page		230	154.5	900	0	270	400	1000	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-97.46695933913	47.1556769926	Upper Red	Elm-Marsh	Elm River	Elm River Number 3 Dam	Page	2722906	557597	0	0	0
2426	92668	14305436A	07/01/82	Cass			Page		230	154.5	900	0	270	400	1000	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-97.45633169376	47.16288616382	Upper Red	Elm-Marsh	Elm River	Elm River Number 3 Dam	Page	2725446	560327	0	0	0
44956	92669	13405718A	00/00/00	Ransom			Englevale		198.9	132.6	800	0	0	0	0	0	Deferred	Ground Water	Sprinkler											0	0	0	0	0	-97.89336129647	46.4236844529	Upper Red	Western Wild Rice	Ditch No 11	Englevale Slough	Elliott	2625747	286979	0	0	0
44957	92670	13405730B	00/00/00	Ransom			Englevale		152.7	101.8	700	0	0	0	0	0	Deferred	Ground Water	Sprinkler											0	0	0	0	0	-97.90376222563	46.39468661777	Upper Red	Western Wild Rice	Ditch No 11	Englevale Slough	Elliott	2623475	276323	0	0	0
44958	92672	15710009AB	00/00/00	Williams					500	0	2500	0	0	0	0	0	Deferred	Surface Water		Little Muddy River										0	0	0	0	0	-103.6109029573	48.44354951198	Lake Sakakawea	Little Muddy	Middle Little Muddy River	Twin Lakes-Little Muddy River	Athens	1213347	1027829	0	0	0
44958	92673	15710009BE	00/00/00	Williams					500	0	2500	0	0	0	0	0	Deferred	Surface Water		Little Muddy River										0	0	0	0	0	-103.6163762764	48.44176824202	Lake Sakakawea	Little Muddy	Middle Little Muddy River	Twin Lakes-Little Muddy River	Athens	1211994	1027232	0	0	0
44959	92674	15810124C	00/00/00	Williams					195	130.6	1000	0	0	0	0	0	Void	Ground Water	Sprinkler											0	0	0	0	0	-103.6840529895	48.4924014305	Lake Sakakawea	Little Muddy	Middle Little Muddy River	Pats Coulee-Little Muddy River	Orthell	1196323	1046355	0	0	0
44960	92675	15106419AW	00/00/00	Benson					131.9	131.9	800	0	0	0	0	0	Deferred	Ground Water	Sprinkler											0	0	0	0	0	-98.89632298616	47.88740880868	Devils Lake-Sheyenne	Middle Sheyenne	Robinson Coulee-Sheyenne River	Goose Lake-Sheyenne River	Wood Lake	2362006	813964	0	0	0
44960	92676	15106419BE	00/00/00	Benson					131.9	131.9	800	0	0	0	0	0	Deferred	Ground Water	Sprinkler											0	0	0	0	0	-98.90154551696	47.8873738233	Devils Lake-Sheyenne	Middle Sheyenne	Robinson Coulee-Sheyenne River	Goose Lake-Sheyenne River	Wood Lake	2360725	813925	0	0	0
44961	92677	15106429C	00/00/00	Benson					114.7	114.7	800	0	0	0	0	0	Deferred	Ground Water	Sprinkler											0	0	0	0	0	-98.88315831036	47.86556108721	Devils Lake-Sheyenne	Middle Sheyenne	Robinson Coulee-Sheyenne River	Goose Lake-Sheyenne River	Wood Lake	2365400	806061	0	0	0
44962	92678	15210408BA	07/01/24	Williams					114.6	0	2500	104	93.6	0	2500	83.6	Active	Surface Water		Unnamed dam								January 1	December 31	0	0	0	0	0	-104.0254011995	48.00543535101	Missouri-Poplar	Charlie-Little Muddy	Otis Creek-Missouri River	Garden Coulee-Missouri River	Buford	1105621	872373	0	0	0
44963	92679	14808709AS	07/01/78	McLean			White Shield		0	0	0	0	190.5	127	487	438	Active	Ground Water	Sprinkler											0	0	0	0	0	-101.764134337	47.65546903304	Lake Sakakawea	Lake Sakakawea	West Branch Douglas Creek	Upper West Branch Douglas Creek	Blackwater	1656947	727840	0	0	0
44964	92680	14808714B	07/01/76	McLean			White Shield		50	33.25	276	0	50	33.25	276	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-101.7321463594	47.64284107465	Lake Sakakawea	Lake Sakakawea	West Branch Douglas Creek	Upper West Branch Douglas Creek	Blackwater	1664758	723109	0	0	0
44965	92681	14808714B	07/01/83	McLean			White Shield		321	244.87	1274	0	321	244.87	1274	0	Active	Ground Water	Sprinkler											0	0	0	0	0	-101.7321463594	47.64284107465	Lake Sakakawea	Lake Sakakawea	West Branch Douglas Creek	Upper West Branch Douglas Creek	Blackwater	1664758	723109	0	0	0
44966	92682	15409601DD	09/01/22	Williams			Fort Union		10	0	6.2	0	10	0	6.2	0	Active	Ground Water										Jan 1	Dec 31	0	0	0	0	0	-102.9601403438	48.18457629571	Lake Sakakawea	Lake Sakakawea	Beaver Creek-Lake Sakakawea	Lower Dry Fork Creek	Unorganized Territory	1368299	927770	0	0	0
1852	92683	13306016CC	00/00/00	LaMoure			LaMoure		960	640	4000	0	0	0	0	0	Void	Ground Water	Sprinkler											0	0	0	0	0	-98.24110764196	46.32802909188	James	Upper James	Twin Lakes	LaMoure Dam-James River	Ryan	2539094	249395	0	0	0
1852	92684	13306016DC	00/00/00	LaMoure			LaMoure		960	640	4000	0	0	0	0	0	Void	Ground Water	Sprinkler											0	0	0	0	0	-98.23069871937	46.32805467345	James	Upper James	Twin Lakes	LaMoure Dam-James River	Ryan	2541723	249480	0	0	0
1852	92685	13306022BC	00/00/00	LaMoure			LaMoure		960	640	4000	0	0	0	0	0	Void	Ground Water	Sprinkler											0	0	0	0	0	-98.22028355202	46.32083878539	James	Upper James	Twin Lakes	LaMoure Dam-James River	Ryan	2544429	246925	0	0	0
1852	92686	13306022CC	00/00/00	LaMoure			LaMoure		960	640	4000	0	0	0	0	0	Void	Ground Water	Sprinkler											0	0	0	0	0	-98.22026990773	46.31360630968	James	Upper James	Twin Lakes	LaMoure Dam-James River	Ryan	2544509	244289	0	0	0
921	92687	15505724CC	07/01/69	Walsh					400	0	0	0	122.95	0	0	2772	Active	Surface Water		Middle Branch Forest River										0	0	0	0	0	-97.92227676513	48.22567043386	Lower Red	Forest	Middle Branch Forest River	Outlet Middle Branch Forest River	Cleveland	2596894	943677	0	0	0
44967	92688	15209234B	00/00/00	Mountrail					3000	0	3000	0	0	0	0	0	Deferred	Ground Water												0	0	0	0	0	-102.4449258564	47.94531992002	Lake Sakakawea	Lake Sakakawea	Van Hook State Wildlife Management Area	Upper Van Hook Arm	Osborn	1491807	836976	0	0	0
1810	92689	13704819CB	00/00/00	Cass					155	103	1150	0	155	110	1500	0	Active	Surface Water	Sprinkler	Red River										0	0	0	0	0	-96.79769252509	46.66618988118	Upper Red	Upper Red	City of Wahpeton-Red River	City of Hickson-Red River	Unorganized Territory	2897670	386412	0	0	0
44968	92690	15008032B	00/00/00	McLean					13.6	0	0	48	0	0	0	0	Deferred	Surface Water												0	0	0	0	0	-100.9448686525	47.77204674115	Lake Oahe	Painted Woods-Square Butte	Lake Nettie National Wildlife Refuge	Horseshoe Valley	Otis	1859099	768170	0	0	0
44969	92691	15610311C	00/00/00	Williams					200	0	150	0	0	0	0	0	Deferred	Ground Water												0	0	0	0	0	-103.901075785	48.3463035627	Lake Sakakawea	Little Muddy	Lower Little Muddy River	Upper Cow Creek	Bull Butte	1141415	995293	0	0	0
44970	92692	15006312C	00/00/00	Eddy					305.4	203.6	1600	0	0	0	0	0	Deferred	Ground Water	Sprinkler											0	0	0	0	0	-98.66788487801	47.82202776509	Devils Lake-Sheyenne	Middle Sheyenne	Robinson Coulee-Sheyenne River	Lookout Mountain-Sheyenne River	Eddy	2418606	791343	0	0	0
44971	92693	13205824A	00/00/00	Sargent			Englevale		391.4	260.7	1600	0	0	0	0	0	Deferred	Ground Water	Sprinkler											0	0	0	0	0	-97.88747231428	46.23642345408	Upper Red	Western Wild Rice	Ditch No 11	Big Slough	Denver	2629502	218776	0	0	0
44971	92694	13205824D	00/00/00	Sargent			Englevale		391.4	260.7	1600	0	0	0	0	0	Deferred	Ground Water	Sprinkler											0	0	0	0	0	-97.8874857959	46.22918632024	Upper Red	Western Wild Rice	Ditch No 11	Big Slough	Denver	2629586	216138	0	0	0
44970	92695	15006313B	00/00/00	Eddy					305.4	203.6	1600	0	0	0	0	0	Deferred	Ground Water	Sprinkler											0	0	0	0	0	-98.66790472331	47.81474609584	Devils Lake-Sheyenne	Middle Sheyenne	Robinson Coulee-Sheyenne River	Lookout Mountain-Sheyenne River	Eddy	2418663	788687	0	0	0
44683	92696	15710009AB	00/00/00	Williams					300	0	300	0	0	0	0	0	Deferred	Surface Water		Little Muddy River										0	0	0	0	0	-103.6109029573	48.44354951198	Lake Sakakawea	Little Muddy	Middle Little Muddy River	Twin Lakes-Little Muddy River	Athens	1213347	1027829	0	0	0
44221	92697	15307414CD	00/00/00	Pierce					349.2	232.8	1750	0	0	0	0	0	Void	Ground Water	Sprinkler									April 1	October 30	0	0	0	0	0	-100.1419608964	48.06709423166	Devils Lake-Sheyenne	Upper Sheyenne	Girard Lake	Girard Lake	Elling	2056065	875704	0	0	0
44221	92698	15307423CA	00/00/00	Pierce					369.6	385.7	2890	0	0	0	0	0	Void	Ground Water	Sprinkler									April 1	October 30	0	0	0	0	0	-100.141978468	48.056225967	Devils Lake-Sheyenne	Upper Sheyenne	Girard Lake	Girard Lake	Elling	2056079	871738	0	0	0
44220	92699	15410101ADE	00/00/00	Williams					70	31.97	350	0	0	0	0	0	Void	Surface Water	Sprinkler	Little Muddy River								April 15	October 15	0	0	0	0	0	-103.6052262039	48.19221884265	Lake Sakakawea	Little Muddy	Lower Little Muddy River	Chinaman Coulee-Little Muddy River	Williston	1211100	936131	0	0	0
4639	92700	15005402B	00/00/00	Grand Forks					125	0	250	0	0	0	0	0	Deferred	Ground Water												0	0	0	0	0	-97.53265673864	47.84208414685	Lower Red	Turtle	Salt Water Coulee	Hazen Brook	Avon	2697117	807174	0	0	0
4639	92701	15005403DA	00/00/00	Grand Forks					125	0	250	0	0	0	0	0	Deferred	Ground Water												0	0	0	0	0	-97.54072296433	47.83659044752	Lower Red	Turtle	Salt Water Coulee	Hazen Brook	Avon	2695213	805097	0	0	0
4639	92702	15005403DD	00/00/00	Grand Forks					125	0	250	0	0	0	0	0	Deferred	Ground Water												0	0	0	0	0	-97.5407100262	47.83297915519	Lower Red	Turtle	Salt Water Coulee	Hazen Brook	Avon	2695266	803780	0	0	0
4639	92703	15005410AA	00/00/00	Grand Forks					125	0	250	0	0	0	0	0	Deferred	Ground Water												0	0	0	0	0	-97.54062468744	47.8293596488	Lower Red	Turtle	Salt Water Coulee	Hazen Brook	Avon	2695337	802462	0	0	0
4639	92704	15005411BB	00/00/00	Grand Forks					125	0	250	0	0	0	0	0	Deferred	Ground Water												0	0	0	0	0	-97.53523339347	47.82938982892	Lower Red	Turtle	Salt Water Coulee	Hazen Brook	Avon	2696660	802523	0	0	0
4639	92705	15105423C	00/00/00	Grand Forks					125	0	250	0	0	0	0	0	Deferred	Ground Water												0	0	0	0	0	-97.53264044473	47.8783229948	Lower Red	Turtle	Salt Water Coulee	Hazen Brook	Arvilla	2696622	820386	0	0	0
4639	92706	15105428C	00/00/00	Grand Forks					125	0	250	0	0	0	0	0	Deferred	Ground Water												0	0	0	0	0	-97.57572321522	47.86385818006	Lower Red	Turtle	Salt Water Coulee	Hazen Brook	Arvilla	2686252	814716	0	0	0
4639	92707	15105433A	00/00/00	Grand Forks					125	0	250	0	0	0	0	0	Deferred	Ground Water												0	0	0	0	0	-97.56495598806	47.85662134828	Lower Red	Turtle	Salt Water Coulee	Hazen Brook	Arvilla	2688992	812176	0	0	0
4639	92708	15105433D	00/00/00	Grand Forks					125	0	250	0	0	0	0	0	Deferred	Ground Water												0	0	0	0	0	-97.56497353318	47.84932864541	Lower Red	Turtle	Salt Water Coulee	Hazen Brook	Arvilla	2689087	809517	0	0	0
4639	92709	15105435D	00/00/00	Grand Forks					125	0	250	0	0	0	0	0	Deferred	Ground Water												0	0	0	0	0	-97.52182715974	47.849319158	Lower Red	Turtle	Salt Water Coulee	Hazen Brook	Arvilla	2699675	809913	0	0	0
44974	92711	14409735C	00/00/00	Dunn					60	0	2000	20	0	0	0	0	Void	Surface Water												0	0	0	0	0	-102.9425355554	47.24472706836	Cannonball-Heart-Knife	Knife	Headwaters Knife River	Town of Fayette-Knife River	Unorganized Territory	1361934	584941	0	0	0
44972	92712	14107430CC	00/00/00	Kidder					0	0	0	0	8	16	0	0	Active	Surface Water												0	0	0	0	0	-100.1118758301	46.99789762568	Lake Oahe	Apple Creek	McKenzie Slough State Game Management Area	Stony Slough	Chestina	2065349	485725	0	0	0
44972	92713	14107525DD	00/00/00	Burleigh					0	0	0	0	8	16	0	0	Active	Surface Water												0	0	0	0	0	-100.1171540947	46.99790981782	Lake Oahe	Apple Creek	McKenzie Slough State Game Management Area	Stony Slough	Unorganized Territory	2064032	485723	0	0	0
44975	92714	14809606C	00/00/00	Dunn					80	0	6000	0	0	0	0	0	Void	Surface Water		Little Missouri River								Januray 1	December 31	0	0	0	0	0	-102.9666423474	47.66429986942	Little Missouri	Lower Little Missouri	Burnt Creek	Deep Creek-Little Missouri River	Unorganized Territory	1360754	738097	0	0	0
1903	92715	13706201DA	00/00/00	Stutsman			Spiritwood		640	312	1800	0	0	0	0	0	InActive	Ground Water	Sprinkler											0	0	0	0	0	-98.44169524102	46.70910488527	James	Upper James	Streaman Coulee	101600030205	Manns	2484798	386927	0	0	0
44966	92716	15409601DA	09/01/22	Williams			Fort Union		10	0	6.2	0	0	0	0	0	Denied	Ground Water												0	0	0	0	0	-102.9601276238	48.18820376746	Lake Sakakawea	Lake Sakakawea	Beaver Creek-Lake Sakakawea	Lower Dry Fork Creek	Unorganized Territory	1368344	929093	0	0	0
44966	92717	15409601DB	09/01/22	Williams			Fort Union		10	0	6.2	0	0	0	0	0	Denied	Ground Water												0	0	0	0	0	-102.9655233292	48.18820237859	Lake Sakakawea	Lake Sakakawea	Beaver Creek-Lake Sakakawea	Lower Dry Fork Creek	Unorganized Territory	1367028	929134	0	0	0
44966	92718	15409601DC	09/01/22	Williams			Fort Union		10	0	6.2	0	0	0	0	0	Denied	Ground Water												0	0	0	0	0	-102.9655236265	48.1845736973	Lake Sakakawea	Lake Sakakawea	Beaver Creek-Lake Sakakawea	Lower Dry Fork Creek	Unorganized Territory	1366986	927810	0	0	0
225	92719	13509531DD	00/00/00	Hettinger					6	3	16.83	0	0	0	0	0	Cancelled	Surface Water		Cannonball River										0	0	0	0	0	-102.6580293621	46.45816874024	Cannonball-Heart-Knife	Upper Cannonball	Upper Cannonball River-Coal Bank Creek	Town of Havelock-Cannonball River	Black Butte	1424688	296120	0	0	0
408	92720	13308221BC	00/00/00	Sioux					416.4	208.2	1170	0	0	0	0	0	Cancelled	Surface Water	Sprinkler	Cannonball River								April 1	November 30	0	0	0	0	0	-101.0041769491	46.32247878942	Cannonball-Heart-Knife	Lower Cannonball	Leaf on the Hill Creek	101302060107-Cannonball River	Unorganized Territory	1841120	239575	0	0	0
550	92721	13208813BC	05/10/62	Grant					244	122.2	675	0	0	0	0	0	Cancelled	Surface Water		Unnamed Channel										0	0	0	0	0	-101.6428944058	46.25689523899	Cannonball-Heart-Knife	Upper Cannonball	Upper Cannonball River-Sheep Creek	101302040605-Cannonball River	Fisher	1679405	217352	0	0	0
603	92722	13308232AA	12/31/65	Sioux					195	97.6	1350	0	0	0	0	0	Cancelled	Surface Water	Waterspreading	Cannonball River										0	0	0	0	0	-101.0093957241	46.29720058323	Cannonball-Heart-Knife	Lower Cannonball	Leaf on the Hill Creek	101302060107-Cannonball River	Unorganized Territory	1839742	230365	0	0	0
44978	92725	15505603C	02/01/24	Walsh			Fordville		80	0	350	0	80	0	350	0	Active	Ground Water										Jan 1	Dec 31	0	0	0	0	0	-97.83329621657	48.27101875004	Lower Red	Forest	North Branch Forest River	Town of Lankin	Medford	2618015	960939	0	0	0
44978	92726	15505610B	02/01/24	Walsh			Fordville		80	0	350	0	80	0	350	0	Active	Ground Water										Jan 1	Dec 31	0	0	0	0	0	-97.83335933166	48.26378803912	Lower Red	Forest	North Branch Forest River	Town of Lankin	Medford	2618089	958301	0	0	0
5452	92727	13605804N	06/01/10	Ransom			Sand Prairie		123.6	82.4	700	0	0	0	0	0	Denied	Ground Water	Sprinkler											0	0	0	0	0	-97.98211563841	46.627144659	James	Upper James	Upper Bear Creek	101600031005-Bear Creek	Northland	2600998	360410	0	0	0
5452	92728	13605804BE	06/01/10	Ransom			Sand Prairie		123.6	82.4	700	0	0	0	0	0	Cancelled	Ground Water	Sprinkler									April 1	October 1	0	0	0	0	0	-97.98471000837	46.62714307065	James	Upper James	Upper Bear Creek	101600031005-Bear Creek	Northland	2600347	360389	0	0	0
