FID,WRENAME,WRNAME,DWNAME,SYSTEMTYPE,WATERRESID,WRID,DWSYSNUM,WRLINK,WHOLESALER,LABEL,STATE,COUNTY,BASIN,SUBAREA,SUBAREANAM,LANUM,LANAME,ENDYEAR,DATASOURCE,SOURCEDATE,EDITOR,EDITDATE,COLOR4,SHAPE_Length,SHAPE_Area
1176,Spring Lake,Spring Lake Water Works Company,Spring Lake,C,1295,1310,UTAH25004,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Pwsview&SYSTEM_ID=1310, , ,Utah,Utah,Utah Lake,04-01-10,Utah Valley,04-01-10d,Spanish Fork,2018,DWRe/Supplier,2020/03/04 00:00:00,ADAMCLARK,2020/03/04 00:00:00,,0.0941996860239607,0.000158872730002199
1177,Amnor Energy Inc.                                          ,Amnor Energy Inc.                                          , ,NTNC,2689,11162, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11162, , ,Utah,Juab,Sevier River,05-02-04,Delta,05-02-04a,Delta,2015,DWRe,2019/09/04 00:00:00,ADAMCLARK,2019/09/04 00:00:00,,0.0581687184407411,0.000162898632738791
1178,Asphalt Materials Inc.                                      ,Asphalt Materials Inc.                                      , ,NTNC,2736,11551, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11551, , ,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,03-01-01a,Salt Lake Valley,0,DWRe,2019/09/04 00:00:00,ADAMCLARK,2019/09/04 00:00:00,,0.0178182250401015,1.15105166865135e-05
1179,"Bateman Land and Livestock, LLC                             ","Bateman Land and Livestock, LLC                             ", ,NTNC,2690,11168, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11168, , ,Utah,Utah,Utah Lake,04-01-10,Utah Valley,04-01-10e,Goshen,0,DWRe,2019/09/04 00:00:00,ADAMCLARK,2019/09/04 00:00:00,,0.0297760507592958,4.14681552110095e-05
1180,"Batty, Kenneth Joe and Dianne C.","Batty, Kenneth Joe and Dianne C.", ,NTNC,2710,11241, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11241, , ,Utah,Uintah,Uintah,07-04-01,Pelican Lake,07-04-01a,Pelican Lake,0,DWRe,2019/09/04 00:00:00,ADAMCLARK,2019/09/04 00:00:00,,0.0133817087379,6.00480535405085e-06
1181,ATI Titanium LLC,ATI Titanium LLC, ,NTNC,2678,11075, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11075, , ,Utah,Tooele,West Desert,00-04-00,Skull Valley,00-04-00a,Skull Valley,0,DWRe,2019/09/04 00:00:00,ADAMCLARK,2019/09/04 00:00:00,,0.00660994759909447,2.81397386715811e-06
1182,"BCR Enterprises, LTD","BCR Enterprises, LTD", ,NTNC,2686,11148, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11148, , ,Utah,Juab,Utah Lake,04-01-02,Nephi,04-01-02a,Nephi,0,DWRe,2019/09/04 00:00:00,ADAMCLARK,2019/09/04 00:00:00,,0.00610426683327576,2.31695383933248e-06
1183,Berry Petroleum Co.,Berry Petroleum Company, ,NTNC,2687,11151, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11151, , ,Utah,Duchesne,Uintah,07-03-13,Roosevelt Duchesne,07-03-13a,Roosevelt Duchesne,0,DWRe,2019/09/04 00:00:00,ADAMCLARK,2019/09/04 00:00:00,,0.00375690026488216,9.76636066559211e-07
1184,"Busch, John and Darla J.","Busch, John and Darla J.", ,NTNC,2698,11215, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11215, , ,Utah,Uintah,Uintah,07-04-01,Pelican Lake,07-04-01a,Pelican Lake,0,DWRe,2019/09/05 00:00:00,ADAMCLARK,2019/09/05 00:00:00,,0.0120975444979764,6.12871118332485e-06
1185,"Canyon Fuel Company, LLC. - (Juab Storage Yard)","Canyon Fuel Company, LLC. - (Juab Storage Yard)", ,NTNC,2713,11247, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11247, , ,Utah,Juab,Sevier River,05-02-01,Levan,05-02-01a,Levan,0,DWRe,2019/09/05 00:00:00,ADAMCLARK,2019/09/05 00:00:00,,0.0301698335728661,2.91931417231771e-05
1186,"Canyon Fuel Company, LLC. - (SR-10 Storage Yard)","Canyon Fuel Company, LLC. - (SR-10 Storage Yard)", ,NTNC,2700,11218, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11218, , ,Utah,Sevier,West Colorado River,08-03-03,Emery,08-03-03a,Emery,0,DWRe,2019/09/05 00:00:00,ADAMCLARK,2019/09/05 00:00:00,,0.0344396490160906,6.56324972822925e-05
1187,"Castle Valley Greenhouses, LLC","Castle Valley Greenhouses, LLC", ,NTNC,2652,2188, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=2188, , ,Utah,Iron,Cedar/Beaver,06-03-01,Escalante Desert,06-03-01a,Escalante Desert,0,DWRe,2019/09/05 00:00:00,ADAMCLARK,2019/09/05 00:00:00,,0.0122733622642502,9.4776600368692e-06
1188,Central Valley Water Reclamation Facility,Central Valley Water Reclamation Facility, ,NTNC,2706,11233, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11233, , ,Utah,Utah,Utah Lake,04-01-11,Cedar Valley,04-01-11a,Cedar Valley A,0,DWRe,2019/09/05 00:00:00,ADAMCLARK,2019/09/05 00:00:00,,0.0160585648761066,1.59373119236176e-05
1189,Clifton Mining Company,Clifton Mining Company, ,NTNC,2705,11232, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11232, , ,Utah,Tooele,West Desert,00-02-02,South GSL Desert,00-02-02a,South GSL Desert,0,DWRe,2019/09/05 00:00:00,ADAMCLARK,2019/09/05 00:00:00,,0.0329218534446017,2.96089726359266e-05
1190,CPB - EVA North Farm,CPB - EVA North Farm, ,NTNC,2691,11175, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11175, , ,Utah,Utah,Utah Lake,04-01-10,Utah Valley,04-01-10e,Goshen,0,DWRe,2019/09/05 00:00:00,ADAMCLARK,2019/09/05 00:00:00,,0.0407514571165347,4.1016931592098e-05
1191,CPB - EVA Wright Farm,CPB - EVA Wright Farm, ,NTNC,2724,11479, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11479, , ,Utah,Utah,Utah Lake,04-01-10,Utah Valley,04-01-10e,Goshen,0,DWRe,2019/09/05 00:00:00,ADAMCLARK,2019/09/05 00:00:00,,0.0440850079052224,0.000118458597636483
1192,DAI Partners LLC,DAI Partners LLC, ,NTNC,2667,2804, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=2804, , ,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,03-01-01a,Salt Lake Valley,0,DWRe,2019/09/05 00:00:00,ADAMCLARK,2019/09/05 00:00:00,,0.0325926613220968,5.18739886260822e-05
1193,Deer Valley Resort Co.,Deer Valley Resort Company, ,NTNC,2628,2004, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=2004, , ,Utah,Summit, ,02-01-06,East Canyon,02-01-06a,East Canyon,0,DWRe,2019/09/06 00:00:00,ADAMCLARK,2019/09/06 00:00:00,,0.0292767708264871,3.13851323872584e-05
1194,Dented Brick Distillery,Dented Brick Distillery, ,NTNC,2742,11577, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11577, , ,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,03-01-01a,Salt Lake Valley,0,DWRe,2019/09/06 00:00:00,ADAMCLARK,2019/09/06 00:00:00,,0.00213654903965545,2.19305126693005e-07
1195,Duchesne/Wasatch Bluebench Landfill SSD,Duchesne/Wasatch Bluebench Landfill Special Service District, ,NTNC,2725,11480, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11480, , ,Utah,Duchesne,Uintah,07-03-13,Roosevelt Duchesne,07-03-13a,Roosevelt Duchesne,0,DWRe,2019/09/06 00:00:00,ADAMCLARK,2019/09/06 00:00:00,,0.0233845171934844,2.75662830743523e-05
1196,Dutch Cowboy Dairy,Dutch Cowboy Dairy, ,NTNC,2669,10864, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=10864, , ,Utah,Iron,Cedar/Beaver,06-02-01,Parowan,06-02-01a,Parowan,0,DWRe,2019/09/06 00:00:00,ADAMCLARK,2019/09/06 00:00:00,,0.0371989651078954,7.4174683523249e-05
1197,EFR Colorado Plateau LLC,EFR Colorado Plateau LLC, ,NTNC,2680,11081, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11081, , ,Utah,San Juan,Southeast Colorado River,09-01-05,Cane Spring,09-01-05a,Cane Spring,0,DWRe,2019/09/06 00:00:00,ADAMCLARK,2019/09/06 00:00:00,,0.00778210919916793,4.23774406577856e-06
1198,"Elberta Hay Farm (Saratoga Quarter Horses, LLC)","Elberta Hay Farm (Saratoga Quarter Horses, LLC)", ,NTNC,2697,11214, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11214, , ,Utah,Utah,Utah Lake,04-01-10,Utah Valley,04-01-10e,Goshen,0,DWRe,2019/09/06 00:00:00,ADAMCLARK,2019/09/06 00:00:00,,0.0317685513063891,4.7062974233513e-05
1199,"Emerald Peak Minerals, LLC","Emerald Peak Minerals, LLC", ,NTNC,2704,11226, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11226, , ,Utah,Millard,Sevier River,05-08-00,Sevier Lake,05-08-00a,Sevier Lake,0,DWRe,2019/09/06 00:00:00,ADAMCLARK,2019/09/06 00:00:00,,0.119759653118262,0.00104096686275868
1200,ENEL Cove Fort,ENEL Cove Fort, ,NTNC,2665,2715, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=2715, , ,Utah,Beaver,Cedar/Beaver,06-01-03,Cove Fort-Black Rock,06-01-03a,Cove Fort-Black Rock,0,DWRe,2019/09/09 00:00:00,ADAMCLARK,2019/09/09 00:00:00,,0.036520070511148,4.2815756084948e-05
1201,"Enervest Energy Institutional Fund XIII-A, L.P.","Enervest Energy Institutional Fund XIII-A, L.P.", ,NTNC,2682,11093, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11093, , ,Utah,Carbon,Uintah,07-04-02,Mini Maud,07-04-02a,Mini Maud,0,DWRe,2019/09/09 00:00:00,ADAMCLARK,2019/09/09 00:00:00,,0.0081377271195527,3.76314694436328e-06
1202,"Fassio Egg Farms, Inc (Erda Layers)","Fassio Egg Farms, Inc (Erda Layers)", ,NTNC,2741,11575, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11575, , ,Utah,Tooele,West Desert,00-05-02,Tooele Valley,00-05-02a,Tooele Valley,0,DWRe,2019/09/09 00:00:00,ADAMCLARK,2019/09/09 00:00:00,,0.0185171229327762,2.14201082816125e-05
1203,"Fassio Egg Farms, Inc (Lake Ranch)","Fassio Egg Farms, Inc (Lake Ranch)", ,NTNC,2740,11574, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11574, , ,Utah,Tooele,West Desert,00-05-02,Tooele Valley,00-05-02a,Tooele Valley,0,DWRe,2019/09/09 00:00:00,ADAMCLARK,2019/09/09 00:00:00,,0.0201991162025397,1.10211028762467e-05
1204,Four Star Ranch Inc.,Four Star Ranch Inc., ,NTNC,2708,11238, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11238, , ,Utah,Uintah,Uintah,07-04-01,Pelican Lake,07-04-01a,Pelican Lake,0,DWRe,2019/09/09 00:00:00,ADAMCLARK,2019/09/09 00:00:00,,0.0557161045776703,0.000155575529644419
1205,Geneva Rock (Mona Pit),Geneva Rock (Mona Pit), ,NTNC,2745,11582, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11582, , ,Utah,Juab,Utah Lake,04-01-02,Nephi,04-01-02a,Nephi,0,DWRe,2019/09/09 00:00:00,ADAMCLARK,2019/09/09 00:00:00,,0.033619062186981,5.55216110987151e-05
1206,Geneva Rock (North Grantsville),Geneva Rock (North Grantsville), ,NTNC,2747,11585, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11585, , ,Utah,Tooele,West Desert,00-05-02,Tooele Valley,00-05-02a,Tooele Valley,0,DWRe,2019/09/09 00:00:00,ADAMCLARK,2019/09/10 00:00:00,,0.0163273234582298,1.47997227955331e-05
1207,Geneva Rock (Park City),Geneva Rock (Park City), ,NTNC,2743,11580, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11580, , ,Utah,Summit,Weber River,02-01-02,Kamas Valley,02-01-02a,Kamas Valley,0,DWRe,2019/09/09 00:00:00,ADAMCLARK,2019/09/09 00:00:00,,0.0176790724249991,1.84332762495365e-05
1208,Geneva Rock (Pelican Point),Geneva Rock (Pelican Point), ,NTNC,2744,11581, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11581, , ,Utah,Utah,Utah Lake,04-01-10,Utah Valley,04-01-10b,Saratoga Springs,0,DWRe,2019/09/09 00:00:00,ADAMCLARK,2019/09/09 00:00:00,,0.0352834639989659,7.23730998272356e-05
1209,Geneva Rock (Perry),Geneva Rock (Perry), ,NTNC,2746,11584, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11584, , ,Utah,Box Elder,Bear River,01-01-07,Brigham City,01-01-07a,Brigham City,0,DWRe,2019/09/09 00:00:00,ADAMCLARK,2019/09/09 00:00:00,,0.018121731889551,1.55120055370344e-05
1210,Geneva Rock (Point of Mountain),Geneva Rock (Point of Mountain), ,NTNC,2750,11589, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11589, , ,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,03-01-01a,Salt Lake Valley,0,DWRe,2019/09/09 00:00:00,ADAMCLARK,2019/09/09 00:00:00,,0.0674349903073165,0.000184634098878858
1211,Geneva Rock (Mountain Jordan),Geneva Rock (Mountain Jordan), ,NTNC,2751,11590, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11590, , ,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,03-01-01a,Salt Lake Valley,0,DWRe,2019/09/09 00:00:00,ADAMCLARK,2019/09/09 00:00:00,,0.0430150341911999,0.000100873331906613
1212,"GGA, LLC","GGA, LLC", ,NTNC,2692,11180, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11180, , ,Utah,Weber,Weber River,02-01-09,East Shore,02-01-09a,East Shore,0,DWRe,2019/09/09 00:00:00,ADAMCLARK,2019/09/09 00:00:00,,0.0149933542819015,8.90356639698352e-06
1213,Granite Construction Co. / Utah Operations,Granite Construction Co. / Utah Operations, ,NTNC,2639,2133, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=2133, , ,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,03-01-01a,Salt Lake Valley,0,DWRe,2019/09/10 00:00:00,ADAMCLARK,2019/09/10 00:00:00,,0.0171343485973913,1.08704945220111e-05
1214,Granite Construction Co. Utah (Wells Pit) Box Elder,Granite Construction Company Utah (Wells Pit) Box Elder, ,NTNC,2696,11208, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11208, , ,Utah,Box Elder,Weber River,02-01-09,East Shore,02-01-09a,East Shore,0,DWRe,2019/09/10 00:00:00,ADAMCLARK,2019/09/10 00:00:00,,0.0316935381838454,4.89792291323293e-05
1215,Grantsville Salt Property LLC,Grantsville Salt Property LLC,Climax Chemical Company,NP,2637,2122,UTAH23060,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=2122, , ,Utah,Tooele,West Desert,00-05-02,Tooele Valley,00-05-02a,Tooele Valley,0,DWRe,2019/09/10 00:00:00,ADAMCLARK,2019/09/10 00:00:00,,0.0239475723532792,2.71804032935665e-05
1216,Graymont Western US Inc.,Graymont Western US Inc., ,NTNC,2663,2647, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=2647, , ,Utah,Millard,Cedar/Beaver,06-01-04,Lower Beaver River,06-01-04a,Lower Beaver River,0,DWRe,2019/09/10 00:00:00,ADAMCLARK,2019/09/10 00:00:00,,0.308072267665084,0.000467033023873825
1217,Hacking Land and Livestock L.L.C.,Hacking Land and Livestock L.L.C., ,NTNC,2693,11183, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11183, , ,Utah,Uintah,Uintah,07-04-01,Pelican Lake,07-04-01a,Pelican Lake,0,DWRe,2019/09/10 00:00:00,ADAMCLARK,2019/09/10 00:00:00,,0.0137321505288706,7.56345391723886e-06
1218,"Hammond, Rebecca R.","Hammond, Rebecca R.", ,NTNC,2632,2030, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=2030, , ,Utah,Utah,Utah Lake,04-01-10,Utah Valley,04-01-10a,American Fork,0,DWRe,2019/09/10 00:00:00,ADAMCLARK,2019/09/10 00:00:00,,0.0169652477427507,1.77120751298493e-05
1219,Harper Excavating Inc. (Salt Lake Pit),Harper Excavating Inc. (Salt Lake Pit), ,NTNC,2666,2801, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=2801, , ,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,03-01-01a,Salt Lake Valley,0,DWRe,2019/09/10 00:00:00,ADAMCLARK,2019/09/10 00:00:00,,0.0346574371838194,5.78676704892631e-05
1220,"Harper Excavating, Rulon J. and Paula (Per Cast)","Harper Excavating, Rulon J. and Paula (Per Cast)", ,NTNC,2731,11537, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11537, , ,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,03-01-01a,Salt Lake Valley,0,DWRe,2019/09/10 00:00:00,ADAMCLARK,2019/09/10 00:00:00,,0.0199896358061343,2.14890152759193e-05
1221,"Harper Excavating, Rulon J. and Paula (Tooele Pit)","Harper Excavating, Rulon J. and Paula (Tooele Pit)", ,NTNC,2716,11323, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11323, , , ,Tooele,West Desert,00-05-02,Tooele Valley,00-05-02a,Tooele Valley,0,DWRe,2019/09/10 00:00:00,ADAMCLARK,2019/09/12 00:00:00,,0.0392265199855518,8.7099409665844e-05
1222,"Holly Energy Partners-Operating, L.P.","Holly Energy Partners-Operating, L.P.", ,NTNC,2684,11122, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11122, , ,Utah,Davis,Weber River,02-01-09,East Shore,02-01-09a,East Shore,0,DWRe,2019/09/10 00:00:00,ADAMCLARK,2019/09/10 00:00:00,,0.0201577519886371,2.25032106426741e-05
1223,Humboldt Inc.,Humboldt Inc., ,NTNC,2709,11240, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11240, , ,Utah,Uintah,Uintah,07-05-01,White River,07-05-01a,White River,0,DWRe,2019/09/10 00:00:00,ADAMCLARK,2019/09/10 00:00:00,,0.0229601536934304,2.80588664801904e-05
1224,Josh & Lora Davis,Josh & Lora Davis, ,NTNC,2683,11113, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11113, , ,Utah,Salt Lake,Jordan River,03-01-01,Salt Lake Valley,03-01-01a,Salt Lake Valley,0,DWRe,2019/09/10 00:00:00,ADAMCLARK,2019/09/10 00:00:00,,0.00253796961196336,2.51575251914909e-07
1225,Kilgore Benjamin Pit,Kilgore Benjamin Pit, ,NTNC,2730,11498, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11498, , ,Utah,Utah,Utah Lake,04-01-10,Utah Valley,04-01-10d,Spanish Fork,0,DWRe,2019/09/10 00:00:00,ADAMCLARK,2019/09/10 00:00:00,,0.01762891480803,1.39509954156676e-05
1226,Kolob Water Co.,Kolob Water Company, ,NTNC,2672,10893, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=10893, , ,Utah,Iron,Cedar/Beaver,06-02-02,Cedar,06-02-02a,Cedar,0,DWRe,2019/09/10 00:00:00,ADAMCLARK,2019/09/10 00:00:00,,0.0251134313260337,3.37612439773215e-05
1227,"Milgro New Castle, Inc. Freshwater","Milgro New Castle, Inc. Freshwater", ,NTNC,2719,11466, ,"Milgro New Castle, Inc. Freshwater", , ,Utah,Iron,Cedar/Beaver,06-03-01,Escalante Desert,06-03-01a,Escalante Desert,0,DWRe,2019/09/11 00:00:00,ADAMCLARK,2020/04/15 00:00:00,,0.0471308972839453,0.000112577935035668
1228,"Milgro New Castle, Inc. Range #6","Milgro New Castle, Inc. Range #6", ,NTNC,2720,11467, ,"Milgro New Castle, Inc. Range #6", , ,Utah,Iron,Cedar/Beaver,06-03-01,Escalante Desert,06-03-01a,Escalante Desert,0,DWRe,2019/09/11 00:00:00,ADAMCLARK,2019/09/11 00:00:00,,0.0530613691680205,0.000174367877644122
1229,Miller Family Trust,Miller Family Trust, ,NTNC,2681,11085, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11085, , ,Utah,Sanpete,Utah Lake,04-01-03,Soldier Summit,04-01-03a,Soldier Summit,0,DWRe,2019/09/11 00:00:00,ADAMCLARK,2019/09/11 00:00:00,,0.0159823968027143,1.55333951790026e-05
1230,Morgan Asphalt,Morgan Asphalt, ,NTNC,2735,11550, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11550, , ,Utah,Tooele,West Desert,00-05-02,Tooele Valley,00-05-02a,Tooele Valley,0,DWRe,2019/09/11 00:00:00,ADAMCLARK,2020/02/26 00:00:00,,0.0329586622322549,3.63631484383766e-05
1231,Nasco Swabbing,Nasco Swabbing, ,NTNC,2729,11493, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11493, , ,Utah,Uintah,Uintah,07-02-03,Vernal,07-02-03a,Vernal,0,DWRe,2019/09/11 00:00:00,ADAMCLARK,2019/09/11 00:00:00,,0.00880170787452112,4.41593028600832e-06
1232,Norbest LLC (Pitman Farms Inc.),Norbest LLC (Pitman Farms Inc.),Turkey Plant (Moroni),NTNC,2644,2153,UTAH20053,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=2153, , ,Utah,Sanpete,Sevier River,05-01-00,Gunnison,05-01-00a,Gunnison,0,DWRe,2019/09/11 00:00:00,ADAMCLARK,2019/09/11 00:00:00,,0.0148326513019079,1.10873451741729e-05
1233,PacifiCorp (Interwest),PacifiCorp (Interwest), ,NTNC,2659,2622, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=2622, , ,Utah,Emery,West Colorado River,08-02-04,Castle Dale,08-02-04a,Castle Dale,0,DWRe,2019/09/11 00:00:00,ADAMCLARK,2019/09/11 00:00:00,,0.0932479643353103,0.000159440462227278
1234,Paria Valley Livestock Co.,Paria Valley Livestock Company, ,NTNC,2670,10874, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=10874, , ,Utah,Kane,Southeast Colorado River,09-05-00,Paria River,09-05-00a,Paria,0,DWRe,2019/09/11 00:00:00,ADAMCLARK,2019/09/11 00:00:00,,0.0409422024241266,5.59666107567109e-05
1235,Parley`s Recreation Partners,Parley`s Recreation Partners, ,NTNC,2676,11037, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11037, , ,Utah,Summit,Weber River,02-01-06,East Canyon,02-01-06a,East Canyon,0,DWRe/DWRi,2019/09/11 00:00:00,ADAMCLARK,2019/09/11 00:00:00,,0.143397148089978,0.000773365484765509
1236,Paskett3p Farm,Paskett3p Farm, ,NTNC,2701,11219, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11219, , ,Utah,Summit,Weber River,02-01-04,Echo,02-01-04a,Echo,0,DWRe,2019/09/11 00:00:00,ADAMCLARK,2019/09/11 00:00:00,,0.00600220169488785,1.86789072282235e-06
1237,"Peak Minerals, Inc.","Peak Minerals, Inc.", ,NTNC,2703,11225, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11225, , ,Utah,Millard,Sevier River,05-02-04,Delta,05-02-04a,Delta,0,DWRe,2019/09/12 00:00:00,ADAMCLARK,2019/09/12 00:00:00,,0.131330613428209,0.00105978474033515
1238,Pelican 88 Land Co. LP,Pelican 88 Land Company LP, ,NTNC,2702,11223, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11223, , ,Utah,Uintah,Uintah,07-04-01,Pelican Lake,07-04-01a,Pelican Lake,0,DWRe,2019/09/12 00:00:00,ADAMCLARK,2019/09/12 00:00:00,,0.0168282839389276,1.73920357634714e-05
1239,"Pinnacle Potash International, Ltd.","Pinnacle Potash International, Ltd.", ,NTNC,2695,11189, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11189, , ,Utah,Grand,West Colorado River,08-05-02,Lower Green River,06-01-04a,Lower Green River,0,DWRe,2019/09/12 00:00:00,ADAMCLARK,2019/09/12 00:00:00,,0.138495552442994,0.00124842956605373
1240,Rhett`s Trucking,Rhett`s Trucking, ,NTNC,2726,11481, ,https://www.waterrights.utah.gov/cgi-bin/wuseview.exe?Modinfo=Indview&SYSTEM_ID=11481, , ,Utah,Uintah,Uintah,07-05-01,White River,07-05-01a,White River,0,DWRe,2019/09/12 00:00:00,ADAMCLARK,2019/09/12 00:00:00,,0.0685183319971044,0.000284784637203109
