OID_,OBJECTID,RECORD_ID,PERMIT_NUMBER,RECORD_TYPE,WATER,STATUS,ENTITY_NAME,QUARTER3,QUARTER2,QUARTER1,SECTION,TOWNSHIP,RANGE,COUNTY,PERMIT_TYPE,TOTAL_PERMITTED_ACRE_FEET,PRIMARY_PURPOSE,DATE_FILED,DATE_ISSUED,HYDRO_UNIT,STREAM_SYSTEM,LATITUDE,LONGITUDE
4300,253383,73325,20180087,Permit,Surface Water,Active,StreeTye Ranch LLC,SW,NE,SE,36,05N,06WI,Grady,Regular,90,"Recreation, Fish, Wildlife",10/9/2018 0:00,2/19/2019 0:00,11130303,1082,34.85958976,-97.77993269
4299,253384,73326,20180087,Permit,Surface Water,Active,StreeTye Ranch LLC,NW,NE,SE,36,05N,06WI,Grady,Regular,90,"Recreation, Fish, Wildlife",10/9/2018 0:00,2/19/2019 0:00,11130303,1082,34.86141864,-97.77956364
4298,253695,73327,20180087,Permit,Surface Water,Active,StreeTye Ranch LLC, , ,NE,36,05N,06WI,Grady,Regular,90,"Recreation, Fish, Wildlife",10/9/2018 0:00,2/19/2019 0:00,11130303,1082,34.86558401,-97.78059823
4218,254013,71317,20170024,Permit,Surface Water,Active,Nowata Municipal Authority, ,NW,NE,35,26N,16EI,Nowata,Regular,279,Public Supply,4/14/2017 0:00,1/15/2019 0:00,11070103,2152,36.69711909,-95.56419245
4291,254656,73329,20180088,Permit,Surface Water,Active,"Collier, Johnnie Lee", ,N2,NW,31,06N,05WI,Grady,Regular,320,Mining,10/19/2018 0:00,5/21/2019 0:00,11130303,1082,34.95481079,-97.77234851
4205,254973,73356,20180090,Permit,Surface Water,Active,"Hawkins Revocable Trust, Robert F", ,W2,NE,13,08N,15WI,Washita,Seasonal,288,Irrigation,10/23/2018 0:00,2/19/2019 0:00,11130302,1083,35.17216564,-98.73091017
4206,254974,73355,20180090,Permit,Surface Water,Active,"Hawkins Revocable Trust, Robert F", , ,NW,13,08N,15WI,Washita,Seasonal,288,Irrigation,10/23/2018 0:00,2/19/2019 0:00,11130302,1083,35.17110022,-98.73391933
4254,255929,71577,20170045,Permit Application,Surface Water,Pending,"Harris 1990 Revocable Trust, Imogene Hairrell",SW,SE,SE,8,01S,17EI,Pushmataha,Regular,266,Irrigation,7/6/2017 0:00,,11140105,1030,34.47708598,-95.538966
4255,255930,71576,20170045,Permit Application,Surface Water,Pending,"Harris 1990 Revocable Trust, Imogene Hairrell", ,NW,NW,16,01S,17EI,Pushmataha,Regular,266,Irrigation,7/6/2017 0:00,,11140105,1030,34.47425715,-95.5335323
4256,255931,71575,20170045,Permit Application,Surface Water,Pending,"Harris 1990 Revocable Trust, Imogene Hairrell", ,NE,NE,17,01S,17EI,Pushmataha,Regular,266,Irrigation,7/6/2017 0:00,,11140105,1030,34.47436498,-95.53788397
4248,255941,71312,20160020,Permit,Surface Water,Active,"Fisher, Dennis", , ,SE,11,16N,10WI,Blaine,Regular,320,Mining,8/10/2016 0:00,11/15/2016 0:00,11050002,2092,35.87373815,-98.22928758
4219,255942,73486,20170049,Permit,Surface Water,Active,"Feagins, Thomas B",SW,SW,SW,18,16N,07WI,Kingfisher,Regular,925,Mining,8/28/2017 0:00,12/19/2017 0:00,11050002,2092,35.85716106,-97.99393184
4057,256249,72914,19250007,Permit,Surface Water,Active,NuCera Solutions LLC,SE,SW,NE,7,24N,11EI,Osage,Vested,18,Industrial,1/1/1925 0:00,5/9/1967 0:00,11070107,2130,36.57261991,-96.1623853
4204,256266,71813,20170060,Permit,Surface Water,Active,"Oblander, Gary W", , , ,31,23N,19WI,Woodward,Regular,2,Industrial,10/18/2017 0:00,5/11/2018 0:00,11100301,2053,36.42666057,-99.27427446
4105,256268,66742,20140033,Permit,Surface Water,Active,"Smith, James & Deann", ,SW,SE,31,10N,04EI,Pottawatomie,Regular,83.4,Irrigation,5/15/2014 0:00,10/23/2014 0:00,11100302,2051,35.29155394,-96.91955573
4319,256276,64414,20120066,Permit,Surface Water,Active,"Ford, Richard A & Sonja G", , , ,4,10N,21EI,Haskell,Regular,2034,Irrigation,11/14/2012 0:00,3/19/2013 0:00,11090204,2020,35.36960165,-95.08843032
4317,256277,64416,20120066,Permit,Surface Water,Active,"Ford, Richard A & Sonja G", , ,E2,5,10N,21EI,Haskell,Regular,2034,Irrigation,11/14/2012 0:00,3/19/2013 0:00,11090204,2020,35.36961522,-95.10172196
4316,256278,64417,20120066,Permit,Surface Water,Active,"Ford, Richard A & Sonja G", , ,SE,32,11N,21EI,Haskell,Regular,2034,Irrigation,11/14/2012 0:00,3/19/2013 0:00,11090204,2020,35.3805604,-95.10172982
4318,256279,64415,20120066,Permit,Surface Water,Active,"Ford, Richard A & Sonja G", , ,S2,33,11N,21EI,Haskell,Regular,2034,Irrigation,11/14/2012 0:00,3/19/2013 0:00,11090204,2020,35.38054123,-95.08841499
4177,256585,73446,20180093,Permit,Surface Water,Active,"Anderson, Carmen Spencer",SW,SE,NW,28,07N,02WI,McClain,Regular,4.3,"Recreation, Fish, Wildlife",11/13/2018 0:00,4/5/2019 0:00,11090202,2061,35.05247559,-97.41854121
4336,256593,65894,20130039,Permit,Surface Water,Active,"Hudspeth, Don", , , ,13,07S,20EI,Choctaw,Regular,670,Irrigation,10/7/2013 0:00,3/18/2014 0:00,11140106,1010,33.94770108,-95.16401766
4111,256596,66099,20130044,Permit,Surface Water,Active,Pollard Farms LLC, , ,NW,35,22N,06WI,Garfield,Regular,327,Irrigation,11/26/2013 0:00,3/18/2014 0:00,11050002,2091,36.34362866,-97.81443008
4112,256597,66021,20130044,Permit,Surface Water,Active,Pollard Farms LLC, , ,SE,35,22N,06WI,Garfield,Regular,327,Irrigation,11/26/2013 0:00,3/18/2014 0:00,11050002,2091,36.33632429,-97.80550093
4113,256600,66100,20130046,Permit,Surface Water,Active,Pollard Farms LLC, , ,NW,13,21N,06WI,Garfield,Regular,284,Irrigation,11/26/2013 0:00,3/18/2014 0:00,11050002,2091,36.2999727,-97.79647932
4121,256602,73517,20120056,Permit,Surface Water,Active,Rose Real Estate a partnership, , , ,7,09N,25EI,Le Flore,Regular,262,Irrigation,8/23/2012 0:00,5/19/2014 0:00,11110104,2020,35.2647734,-94.69672205
4120,256603,73518,20120056,Permit,Surface Water,Active,Rose Real Estate a partnership, , ,NE,18,09N,25EI,Le Flore,Regular,262,Irrigation,8/23/2012 0:00,5/19/2014 0:00,11110104,2020,35.25825652,-94.69502573
4323,256608,64511,20120071,Permit,Surface Water,Active,"Synar, John & Barbara", ,W2,SE,1,10N,26EI,Sequoyah,Regular,293,Irrigation,12/7/2012 0:00,1/19/2016 0:00,11110104,2020,35.36416447,-94.5024389
4324,256609,64510,20120071,Permit,Surface Water,Active,"Synar, John & Barbara", , ,SW,1,10N,26EI,Sequoyah,Regular,293,Irrigation,12/7/2012 0:00,1/19/2016 0:00,11110104,2020,35.36508166,-94.50901442
4216,256613,65522,20130027,Permit,Surface Water,Active,Cobblestone Event Center LLC, ,W2,SW,16,08N,02WI,Cleveland,Regular,18,Irrigation,6/25/2013 0:00,11/18/2014 0:00,11090202,2062,35.1646134,-97.4223149
4195,256615,65702,20130033,Permit,Surface Water,Active,Heartland Properties LLC, , ,NW,3,20N,16EI,Rogers,Regular,300,"Recreation, Fish, Wildlife",8/5/2013 0:00,1/21/2014 0:00, ,2151,36.24402482,-95.59733552
4196,256616,65701,20130033,Permit,Surface Water,Active,Heartland Properties LLC, , ,NE,3,20N,16EI,Rogers,Regular,300,"Recreation, Fish, Wildlife",8/5/2013 0:00,1/21/2014 0:00, ,2151,36.24714832,-95.58301739
4327,256621,65817,20130036,Permit Application,Surface Water,Pending,Hunt Farms L L C, , ,SW,18,03S,14WI,Tillman, ,700,Irrigation,9/6/2013 0:00,,11130203,1132,34.29345537,-98.70993989
4329,256622,65815,20130036,Permit Application,Surface Water,Pending,Hunt Farms L L C, , ,NE,13,03S,15WI,Tillman, ,700,Irrigation,9/6/2013 0:00,,11130203,1132,34.30060355,-98.71869061
4328,256623,65816,20130036,Permit Application,Surface Water,Pending,Hunt Farms L L C, ,E2,SE,13,03S,15WI,Tillman, ,700,Irrigation,9/6/2013 0:00,,11130203,1132,34.29336467,-98.71650337
4333,256626,65825,20130037,Permit Application,Surface Water,Pending,Hunt Land & Cattle Co, , ,S2,17,03S,14WI,Tillman, ,2800,Irrigation,9/6/2013 0:00,,11130203,1132,34.29348959,-98.68801341
4334,256627,65824,20130037,Permit Application,Surface Water,Pending,Hunt Land & Cattle Co, , ,SE,18,03S,14WI,Tillman, ,2800,Irrigation,9/6/2013 0:00,,11130203,1132,34.29349468,-98.70118858
4335,256628,65823,20130037,Permit Application,Surface Water,Pending,Hunt Land & Cattle Co, , ,N2,18,03S,14WI,Tillman, ,2800,Irrigation,9/6/2013 0:00,,11130203,1132,34.30072682,-98.70553025
4332,256629,65826,20130037,Permit Application,Surface Water,Pending,Hunt Land & Cattle Co, , ,NE,19,03S,14WI,Tillman, ,2800,Irrigation,9/6/2013 0:00,,11130203,1132,34.28622722,-98.70113696
4331,256630,65827,20130037,Permit Application,Surface Water,Pending,Hunt Land & Cattle Co, , ,S2,19,03S,14WI,Tillman, ,2800,Irrigation,9/6/2013 0:00,,11130203,1132,34.27897116,-98.70554507
4330,256631,65828,20130037,Permit Application,Surface Water,Pending,Hunt Land & Cattle Co, , ,W2,20,03S,14WI,Tillman, ,2800,Irrigation,9/6/2013 0:00,,11130203,1132,34.28264021,-98.69239801
4114,256633,66025,20130046,Permit,Surface Water,Active,Pollard Farms LLC, , ,NE,13,21N,06WI,Garfield,Regular,284,Irrigation,11/26/2013 0:00,3/18/2014 0:00,11050002,2091,36.29991988,-97.78748123
4222,256638,73525,20130049,Permit,Surface Water,Active,"Frickenschmidt, Michael J & Brenda S", , ,SW,36,22N,06WI,Garfield,Regular,293.3,Irrigation,12/2/2013 0:00,3/18/2014 0:00,11050002,2091,36.33625197,-97.79654728
4217,256641,66125,20140001,Permit,Surface Water,Active,"Chrisman, John Lawrence", , ,NW,22,16N,18EI,Wagoner,Regular,60,Irrigation,1/9/2014 0:00,6/17/2014 0:00,11070105,2151,35.85401325,-95.3917208
4314,256643,69104,20120002B,Permit,Surface Water,Active,"Abbott Living Trust, Rodney L and Shannon D",S2,SE,SE,34,23N,14EI,Rogers,Regular,160.2,Irrigation,1/17/2012 0:00,5/8/2012 0:00,11070106,2140,36.42448234,-95.79655153
4338,256652,66491,20140008,Permit,Surface Water,Active,2 A Farms, ,E2,NE,22,10N,11EI,Okfuskee,Regular,90,Irrigation,2/20/2014 0:00,6/17/2014 0:00,11100302,2030,35.32998522,-96.12504305
4337,256653,66492,20140008,Permit,Surface Water,Active,2 A Farms, ,W2,NW,23,10N,11EI,Okfuskee,Regular,90,Irrigation,2/20/2014 0:00,6/17/2014 0:00,11100302,2030,35.33013532,-96.12109411
4339,256655,66305,20140011,Permit,Surface Water,Active,"McDonald, Amy J & Danny Shane", , ,E2,5,05N,08EI,Hughes,Regular,70,Mining,2/25/2014 0:00,5/19/2014 0:00,11090204,2061,34.9337861,-96.48069987
4154,256658,66445,20140017,Permit,Surface Water,Active,"Meeks, Eugene", , , ,4,15N,19EI,Muskogee,Regular,205,Irrigation,3/21/2014 0:00,7/15/2014 0:00,11070209,2160,35.80367315,-95.29445168
4129,256663,66539,20140022,Permit,Surface Water,Active,"Patterson, Jimmy & Alice", , ,NW,5,07N,13WI,Caddo,Regular,152,Irrigation,4/11/2014 0:00,8/19/2014 0:00, ,1083,35.1142153,-98.5988331
4128,256664,66540,20140022,Permit,Surface Water,Active,"Patterson, Jimmy & Alice", , ,NE,6,07N,13WI,Caddo,Regular,152,Irrigation,4/11/2014 0:00,8/19/2014 0:00, ,1083,35.11488265,-98.60201189
4341,256667,66547,20140023,Permit,Surface Water,Active,"Patterson, Jimmy & Alice", , ,NW,4,08N,15WI,Washita,Regular,630,Irrigation,4/11/2014 0:00,10/23/2014 0:00,11130302,1083,35.20068473,-98.78925136
4342,256668,66546,20140023,Permit,Surface Water,Active,"Patterson, Jimmy & Alice", , ,SW,33,09N,15WI,Washita,Regular,630,Irrigation,4/11/2014 0:00,10/23/2014 0:00,11130302,1083,35.20794446,-98.79541165
4238,256673,73114,20140024A,Permit,Surface Water,Active,"Dierksen, Loren & Vera", ,S2,SE,13,21N,06WI,Garfield,Regular,70,Irrigation,4/14/2014 0:00,10/23/2014 0:00,11050002,2091,36.29134202,-97.78855537
4239,256675,73117,20140024B,Permit,Surface Water,Active,"Thrower, Mark Anthony and Dana Kay", , ,SW,18,21N,05WI,Garfield,Regular,106.8,Irrigation,4/14/2014 0:00,10/23/2014 0:00,11050002,2091,36.29151875,-97.77880676
4340,256679,69099,20120002A,Permit,Surface Water,Active,"Boren, Elvis", , ,N2,3,22N,14EI,Tulsa,Regular,79.6,Irrigation,1/17/2012 0:00,5/8/2012 0:00,11070106,2140,36.41992449,-95.8032248
4315,256680,69103,20120002B,Permit,Surface Water,Active,"Abbott Living Trust, Rodney L and Shannon D", , ,N2,3,22N,14EI,Tulsa,Regular,160.2,Irrigation,1/17/2012 0:00,5/8/2012 0:00,11070106,2140,36.41992449,-95.8032248
4106,256681,70796,19650221A,Permit,Surface Water,Active,"Lee, Rena", , ,NW,26,08N,12WI,Caddo,Regular,13.6,Irrigation,3/25/1965 0:00,7/11/1972 0:00,11130302,1083,35.14264123,-98.43813316
4346,256684,67542,19520595B,Permit,Surface Water,Active,"Gilbreath, Patricia L", , ,SW,16,01N,21WI,Jackson,Vested,13.1,Irrigation,7/8/1952 0:00,8/11/1964 0:00,11120202,1160,34.55438296,-99.4170652
4345,256688,67260,20140049,Permit,Surface Water,Active,"Madison, Wesley & Carolyn", ,NW,NW,3,22N,03WI,Garfield,Regular,65,"Recreation, Fish, Wildlife",8/8/2014 0:00,10/23/2014 0:00,11060006,2120,36.41748687,-97.51265628
4183,256693,67244,20140048,Permit Application,Surface Water,Pending,Crooked Creek Duck Club LP, ,S2,NW,15,09N,13WI,Caddo, ,119,"Recreation, Fish, Wildlife",8/5/2014 0:00,,11130302,1083,35.25654213,-98.56638955
4182,256694,67245,20140048,Permit Application,Surface Water,Pending,Crooked Creek Duck Club LP, ,E2,SW,15,09N,13WI,Caddo, ,119,"Recreation, Fish, Wildlife",8/5/2014 0:00,,11130302,1083,35.25112952,-98.56410143
4181,256695,67246,20140048,Permit Application,Surface Water,Pending,Crooked Creek Duck Club LP, , ,N2,22,09N,13WI,Caddo, ,119,"Recreation, Fish, Wildlife",8/5/2014 0:00,,11130302,1083,35.24393167,-98.56201491
4344,256696,67072,20140042,Permit,Surface Water,Active,"Bollenbach, Barbara Green", , ,SE,20,17N,05WI,Kingfisher,Regular,966.5,Mining,6/24/2014 0:00,10/23/2014 0:00,11050002,2092,35.93049659,-97.75215701
4343,256697,66688,20140029,Permit,Surface Water,Active,"Bain, Austin", , ,SW,7,04S,11WI,Cotton,Regular,220,Irrigation,5/5/2014 0:00,8/19/2014 0:00,11130203,1132,34.2208046,-98.3960759
4322,256710,64472,20120070,Permit,Surface Water,Active,"Laycock, William H",E2,NE,NW,11,09N,09EI,Hughes,Regular,80,Irrigation,12/3/2012 0:00,6/18/2013 0:00,11100302,2030,35.27373579,-96.32718755
4320,256711,65555,20120070,Permit,Surface Water,Active,"Laycock, William H", ,W2,SE,11,09N,09EI,Hughes,Regular,80,Irrigation,12/3/2012 0:00,6/18/2013 0:00,11100302,2030,35.26377336,-96.32496742
4321,256712,65554,20120070,Permit,Surface Water,Active,"Laycock, William H", , ,NE,11,09N,09EI,Hughes,Regular,80,Irrigation,12/3/2012 0:00,6/18/2013 0:00,11100302,2030,35.27146872,-96.32223113
4295,256915,73534,20180094,Permit,Surface Water,Active,"Sparkman, Rex", , ,NW,2,07N,04WI,McClain,Term,861.5,Mining,11/30/2018 0:00,4/16/2019 0:00,11090202,2061,35.11293191,-97.59523071
4270,258491,73718,20180054,Permit Application,Surface Water,Pending,Lola B LLC, , ,S2,27,02S,01WI,Carter,Seasonal,240,Irrigation,6/11/2018 0:00,,11130303,1081,34.35084736,-97.29121493
4176,259129,73447,20180093,Permit,Surface Water,Active,"Anderson, Carmen Spencer",S2,SW,NW,28,07N,02WI,McClain,Regular,4.3,"Recreation, Fish, Wildlife",11/13/2018 0:00,4/5/2019 0:00,11090202,2061,35.05255158,-97.42170579
4225,260411,73786,20190005,Permit,Surface Water,Active,Ashby Investments LLC, , ,NE,24,03S,04EI,Johnston,Regular,1200,Mining,1/18/2019 0:00,8/20/2019 0:00,11130304,1090,34.28510839,-96.8327589
4226,260413,73785,20190005,Permit,Surface Water,Active,Ashby Investments LLC, ,W2,NW,19,03S,05EI,Johnston,Regular,1200,Mining,1/18/2019 0:00,8/20/2019 0:00,11130304,1090,34.28507698,-96.82620729
4227,260414,73784,20190005,Permit,Surface Water,Active,Ashby Investments LLC, , ,SE,19,03S,05EI,Johnston,Regular,1200,Mining,1/18/2019 0:00,8/20/2019 0:00,11130304,1090,34.2778489,-96.81529659
4228,260415,73783,20190005,Permit,Surface Water,Active,Ashby Investments LLC, , ,SW,19,03S,05EI,Johnston,Regular,1200,Mining,1/18/2019 0:00,8/20/2019 0:00,11130304,1090,34.27785731,-96.82403654
4230,260416,73781,20190005,Permit,Surface Water,Active,Ashby Investments LLC, , ,SE,20,03S,05EI,Johnston,Regular,1200,Mining,1/18/2019 0:00,8/20/2019 0:00,11130304,1090,34.27793337,-96.79798064
4231,260417,73780,20190005,Permit,Surface Water,Active,Ashby Investments LLC, , ,NE,20,03S,05EI,Johnston,Regular,1200,Mining,1/18/2019 0:00,8/20/2019 0:00,11130304,1090,34.28519615,-96.79798007
4229,260418,73782,20190005,Permit,Surface Water,Active,Ashby Investments LLC, , ,SW,20,03S,05EI,Johnston,Regular,1200,Mining,1/18/2019 0:00,8/20/2019 0:00,11130304,1090,34.27790455,-96.80663231
4271,261386,73718,20180054,Permit Application,Surface Water,Pending,Lola B LLC, , ,S2,27,02S,01WI,Carter,Seasonal,240,Irrigation,6/11/2018 0:00,,11130303,1081,34.35084736,-97.29121493
4273,261387,73844,20180054,Permit Application,Surface Water,Pending,Lola B LLC,NW,NE,NW,34,02S,01WI,Carter,Seasonal,240,Irrigation,6/11/2018 0:00,,11130303,1081,34.34631457,-97.29451629
4243,262971,73924,20190015,Permit,Surface Water,Active,"Weger, Lacey and Diana", ,SW,SW,15,08S,08EI,Bryan,Regular,209.9,Irrigation,2/22/2019 0:00,4/21/2020 0:00,11140101,1070,33.85470161,-96.46393188
4180,262987,73791,20190006,Permit,Surface Water,Active,"Dougherty, Dolan & Tara", ,SW,SW,20,12N,10WI,Canadian,Regular,105,Irrigation,1/22/2019 0:00,5/29/2019 0:00,11090202,2062,35.49350291,-98.28638083
4179,262988,73942,20190006,Permit,Surface Water,Active,"Dougherty, Dolan & Tara", ,NW,SW,20,12N,10WI,Canadian,Regular,105,Irrigation,1/22/2019 0:00,5/29/2019 0:00,11090202,2062,35.49803672,-98.28506828
4178,262989,73941,20190006,Permit,Surface Water,Active,"Dougherty, Dolan & Tara", ,E2,SW,20,12N,10WI,Canadian,Regular,105,Irrigation,1/22/2019 0:00,5/29/2019 0:00,11090202,2062,35.49657814,-98.28211192
4240,263013,73927,20190015,Permit,Surface Water,Active,"Weger, Lacey and Diana", , ,SE,9,08S,08EI,Bryan,Regular,209.9,Irrigation,2/22/2019 0:00,4/21/2020 0:00,11140101,1070,33.86954926,-96.46653737
4242,263014,73925,20190015,Permit,Surface Water,Active,"Weger, Lacey and Diana", ,SW,SW,10,08S,08EI,Bryan,Regular,209.9,Irrigation,2/22/2019 0:00,4/21/2020 0:00,11140101,1070,33.86923968,-96.46390204
4241,263015,73926,20190015,Permit,Surface Water,Active,"Weger, Lacey and Diana",SE,NW,SW,10,08S,08EI,Bryan,Regular,209.9,Irrigation,2/22/2019 0:00,4/21/2020 0:00,11140101,1070,33.87191749,-96.46287788
4244,263016,73923,20190015,Permit,Surface Water,Active,"Weger, Lacey and Diana", , ,NW,15,08S,08EI,Bryan,Regular,209.9,Irrigation,2/22/2019 0:00,4/21/2020 0:00,11140101,1070,33.86415042,-96.46202459
4325,264264,74032,20130007,Permit,Surface Water,Active,"Bishop Irrevocable Trust, Gary",N2,N2,SE,12,09N,22EI,Haskell,Regular,173.2,Irrigation,1/24/2013 0:00,8/20/2019 0:00,11110104,2020,35.26697874,-94.92638107
4326,264574,64682,20130007,Permit,Surface Water,Active,"Bishop Irrevocable Trust, Gary", ,S2,NE,12,09N,22EI,Haskell,Regular,173.2,Irrigation,1/24/2013 0:00,8/20/2019 0:00,11110104,2020,35.2697051,-94.9261013
4296,265241,74049,20190014,Permit,Surface Water,Active,"Johnson, Alysea Bedell", , , ,10,10N,07WI,Grady,Regular,29.5,Mining,2/7/2019 0:00,6/18/2019 0:00,11090202,2062,35.35773297,-97.92278967
4297,265242,74048,20190014,Permit,Surface Water,Active,"Johnson, Alysea Bedell", , , ,10,10N,07WI,Canadian,Regular,29.5,Mining,2/7/2019 0:00,6/18/2019 0:00,11090202,2062,35.36102125,-97.92260844
4000,265244,29775,20030036,Permit,Surface Water,Active,WHB Cattle LP, , , ,10,10N,07WI,Grady,Regular,2200,Irrigation,10/16/2003 0:00,5/11/2004 0:00,11090202,2062,35.35380992,-97.92673243
4044,265245,33979,20060034,Permit,Surface Water,Active,WHB Cattle LP, , , ,10,10N,07WI,Grady,Regular,10080,Irrigation,7/18/2006 0:00,2/13/2007 0:00,11090202,2062,35.35381586,-97.92673288
4099,265258,74057,20180081,Permit,Surface Water,Active,Pecan Plantation,W2,NW,SE,30,14N,11EI,Okmulgee,Regular,90,"Recreation, Fish, Wildlife",9/18/2018 0:00,6/18/2019 0:00,11100303,2070,35.659196,-96.1828697
4301,265574,73954,20190017,Permit,Surface Water,Active,33 Farms LLC, , , ,36,10N,26EI,Le Flore,Regular,465.6,Irrigation,3/1/2019 0:00,8/20/2019 0:00,11100104,2020,35.29929969,-94.50442592
4283,265866,74067,20180067,Permit,Surface Water,Active,Bluefin Water Solutions LLC, , , ,4,06N,05WI,Grady,Regular,1072,Mining,8/14/2018 0:00,2/19/2019 0:00,11130303,1082,35.02147174,-97.73795602
4265,265867,73833,20180040,Permit,Surface Water,Active,"Bluefin Water Solutions LLC, Matthan",NE,NE,NE,31,09N,03WI,McClain,Term,3096,Mining,5/4/2018 0:00,12/6/2018 0:00,11090202,2062,35.21741211,-97.54822605
4274,265881,73955,20180056,Permit,Surface Water,Active,"Chain, Pam", , ,NW,18,16N,09WI,Kingfisher,Regular,450,Mining,6/12/2018 0:00,12/6/2018 0:00,11050002,2092,35.8664413,-98.20272389
4157,265889,73852,20180046,Permit,Surface Water,Active,Ovintiv Mid-Continent Inc,NW,NE,NW,25,03N,04WI,Garvin,Term,2700,Mining,5/15/2018 0:00,1/15/2019 0:00,11130303,1081,34.70922609,-97.57501576
4098,265890,74057,20180081,Permit,Surface Water,Active,Pecan Plantation,W2,NW,SE,30,14N,11EI,Okmulgee,Regular,90,"Recreation, Fish, Wildlife",9/18/2018 0:00,6/18/2019 0:00,11100303,2070,35.659196,-96.1828697
4100,265891,73220,20180081,Permit,Surface Water,Active,Pecan Plantation, ,NE,SW,30,14N,11EI,Okmulgee,Regular,90,"Recreation, Fish, Wildlife",9/18/2018 0:00,6/18/2019 0:00,11100303,2070,35.65919014,-96.18620829
4272,265893,73844,20180054,Permit Application,Surface Water,Pending,Lola B LLC,NW,NE,NW,34,02S,01WI,Carter,Seasonal,240,Irrigation,6/11/2018 0:00,,11130303,1081,34.34631457,-97.29451629
4258,265923,73658,20170055,Permit,Surface Water,Active,Oklahoma Energy Acquisitions LP, , ,SW,29,17N,05WI,Kingfisher,Regular,23550,Mining,9/1/2017 0:00,6/19/2018 0:00,11050002,2092,35.91524607,-97.75923248
4107,265924,74047,20170039,Permit,Surface Water,Active,"Fisher, Clayton",NE,SE,NW,26,16N,10WI,Blaine,Regular,542.3,Mining,6/23/2017 0:00,2/20/2018 0:00,11050002,2092,35.83655772,-98.2348056
4108,265925,74046,20170039,Permit,Surface Water,Active,"Fisher, Clayton",NW,SE,NW,26,16N,10WI,Blaine,Regular,542.3,Mining,6/23/2017 0:00,2/20/2018 0:00,11050002,2092,35.83655772,-98.2370346
4197,265926,74059,20160038,Permit,Surface Water,Active,"Winter, John Douglas and Gregory",SW,NE,SW,12,17N,10WI,Blaine,Regular,320,Mining,12/30/2016 0:00,12/19/2017 0:00,11050002,2092,35.96124574,-98.22233811
4165,265927,73826,20150028,Permit,Surface Water,Active,"Pope, Jacquelyn",SE,SW,NE,3,17N,09WI,Kingfisher,Regular,145,Mining,7/23/2015 0:00,10/20/2015 0:00,11050002,2092,35.97921875,-98.14464459
4200,266217,73583,20060069A,Permit,Surface Water,Active,"Burt, James H", ,S2,SW,19,21N,13EI,Tulsa,Regular,75.2,Irrigation,12/20/2006 0:00,6/12/2007 0:00,11070107,2130,36.27974367,-95.96844609
