MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,WaterSourceUUID,Amount,AllocationCropDutyAmount,AssociatedNativeAllocationIDs,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,Geometry,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifier,TimeframeEnd,TimeframeStart
UDWR_Water Use Data,UDWR,UTSS_S774,UDWR_Site Specific Withdrawal,UTSS_WS780,512.9994647,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1991,,1991-12-31,1991-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,512.9994647,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1991,,1991-12-31,1991-01-01
UDWR_Water Use Data,UDWR,UTSS_S774,UDWR_Site Specific Withdrawal,UTSS_WS780,786.9991848,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1992,,1992-12-31,1992-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,786.9991848,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1992,,1992-12-31,1992-01-01
UDWR_Water Use Data,UDWR,UTSS_S774,UDWR_Site Specific Withdrawal,UTSS_WS780,400.4986668,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1993,,1993-12-31,1993-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,400.4986668,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1993,,1993-12-31,1993-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,450.6998767,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1994,,1994-12-31,1994-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,205.0002946,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1995,,1995-12-31,1995-01-01
UDWR_Water Use Data,UDWR,UTSS_S774,UDWR_Site Specific Withdrawal,UTSS_WS780,478.0025584,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1996,,1996-12-31,1996-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,478.0025584,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1996,,1996-12-31,1996-01-01
UDWR_Water Use Data,UDWR,UTSS_S774,UDWR_Site Specific Withdrawal,UTSS_WS780,468.0003732,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1997,,1997-12-31,1997-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,468.0003732,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1997,,1997-12-31,1997-01-01
UDWR_Water Use Data,UDWR,UTSS_S774,UDWR_Site Specific Withdrawal,UTSS_WS780,445.4916201,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,445.4916201,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S774,UDWR_Site Specific Withdrawal,UTSS_WS780,443.8926209,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,443.8926209,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S774,UDWR_Site Specific Withdrawal,UTSS_WS780,469.5564051,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,469.5564051,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S774,UDWR_Site Specific Withdrawal,UTSS_WS780,543.8,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,543.8,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWR_Water Use Data,UDWR,UTSS_S774,UDWR_Site Specific Withdrawal,UTSS_WS780,544.6,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,544.6,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2012,,2012-12-31,2012-01-01
UDWR_Water Use Data,UDWR,UTSS_S774,UDWR_Site Specific Withdrawal,UTSS_WS780,502.66,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,502.66,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2013,,2013-12-31,2013-01-01
UDWR_Water Use Data,UDWR,UTSS_S774,UDWR_Site Specific Withdrawal,UTSS_WS780,521.0810361,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,521.0810361,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2014,,2014-12-31,2014-01-01
UDWR_Water Use Data,UDWR,UTSS_S774,UDWR_Site Specific Withdrawal,UTSS_WS780,535.83,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,535.83,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2015,,2015-12-31,2015-01-01
UDWR_Water Use Data,UDWR,UTSS_S774,UDWR_Site Specific Withdrawal,UTSS_WS780,395.56,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,395.56,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2016,,2016-12-31,2016-01-01
UDWR_Water Use Data,UDWR,UTSS_S774,UDWR_Site Specific Withdrawal,UTSS_WS780,453.8694234,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,453.8694234,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2017,,2017-12-31,2017-01-01
UDWR_Water Use Data,UDWR,UTSS_S774,UDWR_Site Specific Withdrawal,UTSS_WS780,512.2626,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,512.2626,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2018,,2018-12-31,2018-01-01
UDWR_Water Use Data,UDWR,UTSS_S774,UDWR_Site Specific Withdrawal,UTSS_WS780,503.8707386,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2019,,2019-12-31,2019-01-01
UDWR_Water Use Data,UDWR,UTSS_S775,UDWR_Site Specific Withdrawal,UTSS_WS781,503.8707386,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2019,,2019-12-31,2019-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1984.324283,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1980,,1980-12-31,1980-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1984.324283,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1980,,1980-12-31,1980-01-01
UDWR_Water Use Data,UDWR,UTSS_S778,UDWR_Site Specific Withdrawal,UTSS_WS784,1984.324283,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1980,,1980-12-31,1980-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,1984.324283,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1980,,1980-12-31,1980-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1546.919732,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1981,,1981-12-31,1981-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1546.919732,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1981,,1981-12-31,1981-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,1546.919732,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1981,,1981-12-31,1981-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1690.007145,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1982,,1982-12-31,1982-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1690.007145,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1982,,1982-12-31,1982-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,1690.007145,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1982,,1982-12-31,1982-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1163.890362,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1983,,1983-12-31,1983-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1163.890362,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1983,,1983-12-31,1983-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,1163.890362,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1983,,1983-12-31,1983-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1466.721174,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1984,,1984-12-31,1984-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1466.721174,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1984,,1984-12-31,1984-01-01
UDWR_Water Use Data,UDWR,UTSS_S778,UDWR_Site Specific Withdrawal,UTSS_WS784,1466.721174,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1984,,1984-12-31,1984-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,1466.721174,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1984,,1984-12-31,1984-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1700.9791649999993,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1985,,1985-12-31,1985-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1700.9791649999993,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1985,,1985-12-31,1985-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1878.308486,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1986,,1986-12-31,1986-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1878.308486,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1986,,1986-12-31,1986-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,2208.125862000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1987,,1987-12-31,1987-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,2208.125862000001,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1987,,1987-12-31,1987-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1996.668189,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1988,,1988-12-31,1988-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1996.668189,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1988,,1988-12-31,1988-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,2117.289816,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1989,,1989-12-31,1989-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,2117.289816,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1989,,1989-12-31,1989-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1951.945316,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1990,,1990-12-31,1990-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1951.945316,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1990,,1990-12-31,1990-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1626.314187,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1991,,1991-12-31,1991-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1626.314187,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1991,,1991-12-31,1991-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1735.574019,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1992,,1992-12-31,1992-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1735.574019,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1992,,1992-12-31,1992-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,1735.574019,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1992,,1992-12-31,1992-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1524.457015,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1993,,1993-12-31,1993-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1524.457015,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1993,,1993-12-31,1993-01-01
UDWR_Water Use Data,UDWR,UTSS_S778,UDWR_Site Specific Withdrawal,UTSS_WS784,1524.457015,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1993,,1993-12-31,1993-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,1524.457015,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1993,,1993-12-31,1993-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1574.164101,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1994,,1994-12-31,1994-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1574.164101,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1994,,1994-12-31,1994-01-01
UDWR_Water Use Data,UDWR,UTSS_S778,UDWR_Site Specific Withdrawal,UTSS_WS784,1574.164101,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1994,,1994-12-31,1994-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,1574.164101,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1994,,1994-12-31,1994-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1548.724361,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1995,,1995-12-31,1995-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1548.724361,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1995,,1995-12-31,1995-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,1548.724361,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1995,,1995-12-31,1995-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,2032.324951,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1996,,1996-12-31,1996-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,2032.324951,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1996,,1996-12-31,1996-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,2032.324951,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1996,,1996-12-31,1996-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1849.747475,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1997,,1997-12-31,1997-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1849.747475,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1997,,1997-12-31,1997-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,1849.747475,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1997,,1997-12-31,1997-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,2088.526244,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,2088.526244,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,2088.526244,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1998,,1998-12-31,1998-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,3908.227265,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,3908.227265,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,3908.227265,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,1999,,1999-12-31,1999-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1926.625271,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1926.625271,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,1926.625271,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2000,,2000-12-31,2000-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,2121.82594,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,2121.82594,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,2121.82594,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2001,,2001-12-31,2001-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,2134.243505,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,2134.243505,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,2134.243505,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2002,,2002-12-31,2002-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,2019.020412,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,2019.020412,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S778,UDWR_Site Specific Withdrawal,UTSS_WS784,2019.020412,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,2019.020412,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2003,,2003-12-31,2003-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,2160.813258,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,2160.813258,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S778,UDWR_Site Specific Withdrawal,UTSS_WS784,2160.813258,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,2160.813258,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2004,,2004-12-31,2004-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1965.458548,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1965.458548,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S778,UDWR_Site Specific Withdrawal,UTSS_WS784,1965.458548,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,1965.458548,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2005,,2005-12-31,2005-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1966.479026,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1966.479026,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S778,UDWR_Site Specific Withdrawal,UTSS_WS784,1966.479026,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,1966.479026,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2006,,2006-12-31,2006-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1646.7228630000004,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1646.7228630000004,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S778,UDWR_Site Specific Withdrawal,UTSS_WS784,1646.7228630000004,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,1646.7228630000004,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2007,,2007-12-31,2007-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1797.7978489999996,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1797.7978489999996,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S778,UDWR_Site Specific Withdrawal,UTSS_WS784,1797.7978489999996,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S781,UDWR_Site Specific Withdrawal,UTSS_WS787,1797.7978489999996,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2008,,2008-12-31,2008-01-01
UDWR_Water Use Data,UDWR,UTSS_S776,UDWR_Site Specific Withdrawal,UTSS_WS782,1810.555197,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S777,UDWR_Site Specific Withdrawal,UTSS_WS783,1810.555197,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWR_Water Use Data,UDWR,UTSS_S778,UDWR_Site Specific Withdrawal,UTSS_WS784,1810.555197,,,Irrigation,,,,10/29/2020,,,,,,,,Irrigation,2009,,2009-12-31,2009-01-01
