OID_,siteid,sitename,operator,datasource,sitestatus,stage_yn,stage_por,stage_stat,stage_real,flow_yn,flow_por,flow_statu,flow_realt,watqual_yn,watqual_po,watqual_st,watqual_re,temp_yn,temp_por,temp_statu,temp_realt,floodmgmt,ecosysmgmt,grdwtrmgmt,pubsafety,wtrsupply,ref_gagesi,strmorder,ucdstrmcla,streamtype,totdasqkm,totdasqmi,weblink,streamgage,gnisid_med,rchcd_medr,comid_medr,x_orig,y_orig,wtrshdnm_h,huc8,wtrshdnm_1,huc10,wtrshdnm_2,huc12,gagegap_st,infrastruc,reactivate,addflow_2s,addflow_2w,addtelemet,addtemp_2f,priorityre,refgage_sw,reactivatn,upgrade,primary_be,Latitude,Longitude
2034,11341400,SACRAMENTO R NR MT SHASTA CA,USGS,NWIS,Inactive,N,0, ,N,Y,10226,Inactive,N,Y,26,Inactive,N,Y,7274,Inactive,N, , , , , ,N,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,333.118800000000022,128.617834920000007,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11341400,0,1654949,18020005000048,7964867,-193956.546188000007533,363439.841521999973338,Sacramento Headwaters,18020005,Castle Creek-Sacramento River,1802000502,Big Canyon Creek-Sacramento River,180200050201,exclude, ,Y, , , , ,1,N,N,N, ,41.266448777199997,-122.312827010999996
2035,11341500,SACRAMENTO R A CASTELLA CA,USGS,NWIS,Inactive,N,0, ,N,Y,4016,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,651.094200000000001,251.388772810000006,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11341500,0,1654949,18020005000027,7965005,-194529.548118000006070,349206.105540000018664,Sacramento Headwaters,18020005,Slate Creek-Sacramento River,1802000503,Mears Creek-Sacramento River,180200050302,exclude, ,Y, , , , ,2,N,N,N, ,41.138644417700000,-122.316108654999994
2036,11342500,SACRAMENTO R A ANTLER CA,USGS,NWIS,Inactive,N,0, ,N,Y,8399,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Low-volume snowmelt and rain (LSR),Artificial Path,1174.101300000000037,453.322860129999981,https://waterdata.usgs.gov/nwis/inventory/?site_no=11342500&agency_cd=USGS,0,1654949,18020005001710,7966139,-200692.888085999991745,320714.893227999971714,Sacramento Headwaters,18020005,Sacramento River Arm-Shasta Lake,1802000504,Charlie Creek-Sacramento River,180200050402,exclude, ,Y, , , , ,2,N,N,N, ,40.881996336800000,-122.380757391000003
2037,11343000,PARKER C NR ALTURAS CA,USGS,NWIS,Inactive,N,0, ,N,Y,365,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,High elevation low precipitation (HLP),Stream/River - Perennial,209.728800000000007,80.976709139999997,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11343000,0,230353,18020002000256,7923989,-39639.580543800002488,389220.525597999978345,Upper Pit,18020002,Parker Creek,1802000205,Lower Parker Creek,180200020503,exclude, ,Y, , , , ,3,N,N,N, ,41.519394332799997,-120.473117279999997
2038,11343500,NF PIT R NR ALTURAS CA,USGS,NWIS,Inactive,N,0, ,N,Y,4746,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,5,High elevation low precipitation (HLP),Stream/River - Perennial,558.186299999999960,215.516846799999996,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11343500,0,264197,18020002000255,948020259,-41002.462152599997353,387074.406582000025082,Upper Pit,18020002,North Fork Pit River,1802000206,Town of Surprise Station-North Fork Pit River,180200020604,exclude, ,Y, , , , ,2,N,N,N, ,41.500194665300000,-120.490561068999995
2039,11344000,NF PIT R A ALTURAS CA,USGS,NWIS,Inactive,N,0, ,N,Y,6025,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,5,High elevation low precipitation (HLP),Stream/River - Perennial,689.540399999999977,266.232927519999976,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11344000,0,264197,18020002000248,7927411,-45146.540946699999040,385126.630953999992926,Upper Pit,18020002,North Fork Pit River,1802000206,Town of Surprise Station-North Fork Pit River,180200020604,exclude, ,Y, , , , ,1,N,Y,N,reference,41.481446437499997,-120.539665636999999
2040,11344500,SF PIT R A JESS VALLEY CA,USGS,NWIS,Inactive,N,0, ,N,Y,912,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,High elevation low precipitation (HLP),Stream/River - Perennial,261.105300000000000,100.813278539999999,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11344500,0,263612,18020002003614,7929505,-28705.451351700001396,357441.497005000011995,Upper Pit,18020002,Jess Valley-South Fork Pit River,1802000201,Coyote Creek-South Fork Pit River,180200020103,exclude, ,Y, , , , ,3,N,Y,N,reference,41.232773508100003,-120.341702088999995
2041,11346000,CROOKS CANYON C NR LIKELY CA,USGS,NWIS,Inactive,N,0, ,N,Y,943,Inactive,N,Y,1,Inactive,N,Y,1,Inactive,N, , , , , , ,4,High elevation low precipitation (HLP),Stream/River - Intermittent,86.419799999999995,33.366857619999998,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11346000,0, ,18020002001635,7929249,-48354.248289199997089,362047.263732000021264,Upper Pit,18020002,Dry Creek-South Fork Pit River,1802000203,Crooks Canyon,180200020304,exclude, ,Y, , , , ,3,N,N,N, ,41.274856576099999,-120.575805532000004
2042,11346500,FITZHUGH C NR ALTURAS CA,USGS,NWIS,Inactive,N,0, ,N,Y,729,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,High elevation low precipitation (HLP),Stream/River - Perennial,95.894099999999995,37.024903799999997,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11346500,0,260171,18020002000216,948020887,-42197.265166199998930,371554.171190000022762,Upper Pit,18020002,Pine Creek-South Fork Pit River,1802000204,Fitzhugh Creek,180200020403,exclude, ,Y, , , , ,3,N,Y,N,reference,41.360274256899999,-120.503711058999997
2043,11347500,PINE C NR ALTURAS CA,USGS,NWIS,Inactive,N,0, ,N,Y,4747,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,2,High elevation low precipitation (HLP),Stream/River - Perennial,61.785899999999998,23.855659559999999,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11347500,0,264748,18020002000232,7927911,-36950.834142200001224,379471.013977999973577,Upper Pit,18020002,Pine Creek-South Fork Pit River,1802000204,Pine Creek,180200020405,exclude, ,Y, , , , ,2,N,Y,N,reference,41.431861281099998,-120.441246238999994
2044,11348000,PIT R A ALTURAS CA,USGS,NWIS,Inactive,N,0, ,N,Y,1033,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,6,High elevation low precipitation (HLP),Stream/River - Perennial,2205.790199999999913,851.660007800000017,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11348000,0,1654947,18020002000137,7927451,-46939.358007800001360,384026.615061999997124,Upper Pit,18020002,Warm Springs Valley-Pit River,1802000209,Noble Creek-Pit River,180200020901,exclude, ,Y, , , , ,3,N,N,N, ,41.471106105399997,-120.559989509000005
2045,11348200,PIT R NR ALTURAS CA,USGS,NWIS,Inactive,N,0, ,N,Y,2190,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,6,High elevation low precipitation (HLP),Stream/River - Perennial,2789.797500000000127,1077.146394350000037,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11348200,0,1654947,18020002000126,7927371,-52811.337520599998243,385282.320865000016056,Upper Pit,18020002,Warm Springs Valley-Pit River,1802000209,Noble Creek-Pit River,180200020901,exclude, ,Y, , , , ,3,N,N,N, ,41.482868776700002,-120.631496338000005
2046,11349000,PIT R NR LOOKOUT CA,USGS,NWIS,Inactive,N,0, ,N,Y,6479,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,6,High elevation low precipitation (HLP),Stream/River - Perennial,4075.893000000000029,1573.710439089999909,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11349000,0,1654947,18020002000033,7926453,-94593.419238000002224,368009.775716000003740,Upper Pit,18020002,Blacks Canyon-Pit River,1802000212,Lower Roberts Reservoir-Pit River,180200021206,exclude, ,Y, , , , ,2,N,N,N, ,41.324274654100002,-121.127152477999999
2047,11349500,ASH C A ASH VALLEY CA,USGS,NWIS,Inactive,N,0, ,N,Y,1094,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,High elevation low precipitation (HLP),Stream/River - Perennial,334.189799999999991,129.031350159999988,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11349500,0, ,18020002001177,7930407,-63903.598049499996705,346240.128192999982275,Upper Pit,18020002,Cottonwood Creek-Ash Creek,1802000214,Ambrose Canyon-Ash Creek,180200021405,exclude, ,Y, , , , ,3,N,N,N, ,41.130808573200000,-120.760274027999998
2048,11350500,ASH C A ADIN CA,USGS,NWIS,Inactive,N,0, ,N,Y,11262,Inactive,N,N,0, ,N,N,0, ,N, , , , , ,N,4,High elevation low precipitation (HLP),Stream/River - Perennial,662.314499999999953,255.720953079999987,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11350500,0, ,18020002000986,7932213,-79281.154811200001859,353883.421060000022408,Upper Pit,18020002,Rush Creek-Ash Creek,1802000215,Barber Canyon-Ash Creek,180200021504,exclude, ,Y, , , , ,1,N,Y,N,multibenefit,41.197320223799998,-120.943860407000003
2049,11351000,WILLOW C NR ADIN CA,USGS,NWIS,Inactive,N,0, ,N,Y,547,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,High elevation low precipitation (HLP),Stream/River - Perennial,165.734100000000012,63.990267480000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11351000,0,269154,18020002001008,7930571,-78154.575673500003177,343881.179123000008985,Upper Pit,18020002,Willow Creek,1802000216,Lower Willow Creek,180200021602,exclude, ,Y, , , , ,3,N,Y,N,water supply,41.108217985800003,-120.929793595999996
2050,11351500,WIDOW VALLEY C NR LOOKOU,USGS,NWIS,Inactive,N,0, ,N,Y,547,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,Low-volume snowmelt and rain (LSR),Stream/River - Intermittent,72.943200000000004,28.163515409999999,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11351500,0,257671,18020002000806,7925611,-101641.283509000000777,352471.274523000000045,Upper Pit,18020002,Widow Valley Creek-Pit River,1802000219,Widow Valley Creek,180200021901,exclude, ,Y, , , , ,3,N,N,N, ,41.183377686000000,-121.209973149000007
2051,11351950,PIT R BL DIV TO MUCK VALLEY PP NR BIEBER CA,USGS,NWIS,Inactive,N,0, ,N,Y,7306,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,6,High elevation low precipitation (HLP),Stream/River - Perennial,6659.460000000000036,2571.230824920000032,https://waterdata.usgs.gov/nwis/inventory/?site_no=11351950&agency_cd=USGS,0,1654947,18020002003209,7926519,-97266.705746799998451,333767.253811999980826,Upper Pit,18020002,Widow Valley Creek-Pit River,1802000219,Muck Valley-Pit River,180200021903,exclude,Y,N, , , , ,4,N,N,N, ,41.015781252200000,-121.155391699999996
2052,11352000,PIT R NR BIEBER CA,USGS,NWIS,Inactive,N,0, ,N,Y,13145,Inactive,N,Y,36,Inactive,N,N,0, ,N, , , , , ,N,6,High elevation low precipitation (HLP),Stream/River - Perennial,6659.460000000000036,2571.230824920000032,https://waterdata.usgs.gov/nwis/inventory/?site_no=11352000&agency_cd=USGS,0,1654947,18020002003209,7926519,-97266.705746799998451,333767.253811999980826,Upper Pit,18020002,Widow Valley Creek-Pit River,1802000219,Muck Valley-Pit River,180200021903,exclude, ,Y, , , , ,1,N,N,N, ,41.015781252200000,-121.155391699999996
2053,11352500,HORSE C AT LITTLE VALLEY NR PITTVILLE CA,USGS,NWIS,Inactive,N,0, ,N,Y,3833,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,High elevation low precipitation (HLP),Stream/River - Perennial,610.424099999999953,235.685965860000010,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11352500,0,266823,18020003000080,7952018,-99091.983689800006687,320801.610937000019476,Lower Pit,18020003,Horse Creek,1802000301,Little Valley-Horse Creek,180200030107,exclude, ,Y, , , , ,2,N,N,N, ,40.899068436599997,-121.175117383000000
2054,11352900,BEAVER R NR HAT C CA,USGS,NWIS,Inactive,N,0, ,N,Y,1275,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,2,High elevation low precipitation (HLP),Stream/River - Perennial,63.663300000000000,24.580527459999999,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11352900,0,256764,18020003000071,7952740,-105515.468510999999125,313274.477903000020888,Lower Pit,18020003,Beaver Creek,1802000302,Upper Beaver Creek,180200030201,exclude, ,Y, , , , ,3,N,N,N, ,40.829460886400000,-121.250201989000004
2055,11353500,BEAR C NR DANA CA,USGS,NWIS,Inactive,N,0, ,N,Y,1826,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,936.953999999999951,361.759813310000027,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11353500,0, ,18020003000123,948021268,-131980.460179999994580,349983.304775000025984,Lower Pit,18020003,Bear Creek,1802000304,Lower Bear Creek,180200030405,exclude, ,Y, , , , ,3,N,N,N, ,41.156884726700000,-121.569728307000005
2056,11353600,DRY C NR DANA CA,USGS,NWIS,Inactive,N,0, ,N,Y,1460,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,1, ,Stream/River - Perennial,25.252199999999998,9.749924920000000,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11353600,0, ,18020003001105,7947918,-137971.183129999990342,348113.516235999995843,Lower Pit,18020003,Fall River,1802000305,Dickson Flat,180200030506,exclude, ,Y, , , , ,3,N,N,N, ,41.139276083799999,-121.641821457999995
2057,11354200,PIT NO 1 PH NR FALL RIVER MILLS CA,USGS,NWIS,Active,N,0, ,N,Y,12053,Active,N,N,0, ,N,N,0, ,N, , , , , , ,0,High elevation low precipitation (HLP),Pipeline,0.000000000000000,0.000000000000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11354200,0, ,18020003001104,7951742,-126207.040802999996231,331489.554219999990892,Lower Pit,18020003,Town of Pittville-Pit River,1802000308,Chalk Reservoir-Pit River,180200030805,AWG,Y,N,N,N,Y,N,0,N,N,N, ,40.990679675400003,-121.498006019000002
2058,11354300,FALL R A DIV DAM NR FALL RIVER MILLS CA,USGS,NWIS,Inactive,N,0, ,N,Y,31,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,Low-volume snowmelt and rain (LSR),Artificial Path,1464.732899999999972,565.536302159999991,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11354300,0,260032,18020003000109,7949038,-123341.609479000006104,333999.005493999982718,Lower Pit,18020003,Fall River,1802000305,Fall River,180200030507,exclude, ,N, , , , ,0,N,N,N, ,41.014030382700000,-121.465013881999994
2059,11355000,PIT R AT FALL RIVER MILLS CA,USGS,NWIS,Inactive,N,0, ,N,Y,10957,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,6,High elevation low precipitation (HLP),Stream/River - Perennial,9318.193199999999706,3597.773030910000216,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11355000,0,1654947,18020003001097,7951792,-121206.630302000005031,331479.801802999980282,Lower Pit,18020003,Town of Pittville-Pit River,1802000308,Peacock Creek-Pit River,180200030802,exclude, ,Y, , , , ,1,N,N,N, ,40.991558510399997,-121.438891092999995
2060,11356500,HAT C AT HAWKINS RANCH NR HAT CREEK CA,USGS,NWIS,Inactive,N,0, ,N,Y,548,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,High elevation low precipitation (HLP),Stream/River - Perennial,424.428299999999979,163.872615489999987,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11356500,0,261142,18020003000206,7952754,-122783.823449999996228,304365.674750000005588,Lower Pit,18020003,Hat Creek,1802000307,Box Canyon-Hat Creek,180200030706,exclude, ,Y, , , , ,3,N,N,N, ,40.748090102600003,-121.454051050000004
2061,11357000,HAT C A WILCOX RH NR CASSEL CA,USGS,NWIS,Inactive,N,0, ,N,Y,365,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,High elevation low precipitation (HLP),Stream/River - Perennial,424.428299999999979,163.872615489999987,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11357000,0,261142,18020003000206,7952754,-124435.912018999995780,304242.082900999987032,Lower Pit,18020003,Hat Creek,1802000307,Box Canyon-Hat Creek,180200030706,exclude, ,Y, , , , ,3,N,N,N, ,40.745993484300001,-121.472839420000000
2062,11358000,LOST C NR BALD MOUNTAIN CA,USGS,NWIS,Inactive,N,0, ,N,Y,365,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,347.480099999999993,134.162761569999986,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11358000,0, ,18020003001020,7952272,-119358.224361000000499,305852.220697999990080,Lower Pit,18020003,Butte Creek-Lost Creek,1802000306,Grassy Lake-Lost Creek,180200030607,exclude, ,Y, , , , ,3,N,N,N, ,40.760362065499997,-121.412840772999999
2063,11358020,LOST C BL DIV TO LOST C PP1 NR OLD STATION CA,USGS,NWIS,Inactive,N,0, ,N,Y,10187,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,3,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,347.480099999999993,134.162761569999986,https://waterdata.usgs.gov/nwis/inventory/?site_no=11358020&agency_cd=USGS,0, ,18020003001020,7952272,-119510.033299000002444,305698.619504000002053,Lower Pit,18020003,Butte Creek-Lost Creek,1802000306,Grassy Lake-Lost Creek,180200030607,exclude,Y,N, , , , ,4,N,N,N, ,40.759125818299999,-121.413506415000001
2064,11358500,RISING R NR CASSEL CA,USGS,NWIS,Inactive,N,0, ,N,Y,1277,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,2,Rain and seasonal groundwater (RGW),Stream/River - Perennial,56.343600000000002,21.754376650000001,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11358500,0,265433,18020003000723,7951966,-130364.079947999998694,321453.831461000023410,Lower Pit,18020003,Hat Creek,1802000307,Lower Hat Creek Valley-Hat Creek,180200030710,exclude, ,Y, , , , ,3,N,N,N, ,40.899732783200001,-121.546447251999993
2065,11359300,HAT C NO 2 PH NR BURNEY CA,USGS,NWIS,Active,N,0, ,N,Y,14610,Active,N,N,0, ,N,N,0, ,N, , , , , , ,4,High elevation low precipitation (HLP),Stream/River - Perennial,675.865800000000036,260.953137110000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11359300,0,261142,18020003000196,7951822,-130521.970404000006965,328164.439217999984976,Lower Pit,18020003,Hat Creek,1802000307,Lower Hat Creek Valley-Hat Creek,180200030710,AWG,Y,N,N,N,Y,N,0,N,N,N, ,40.960423231699998,-121.549696005000001
2066,11359500,HAT C A CARBON CA,USGS,NWIS,Inactive,N,0, ,N,Y,547,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,4,High elevation low precipitation (HLP),Stream/River - Perennial,694.680299999999988,268.217453190000015,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11359500,0,261142,18020003000195,7951812,-131216.901646000012988,329991.672881999984384,Lower Pit,18020003,Hat Creek,1802000307,Lower Hat Creek Valley-Hat Creek,180200030710,exclude, ,Y, , , , ,3,N,N,N, ,40.977160134300000,-121.557578140000004
2067,11360000,BURNEY C AB BURNEY CA,USGS,NWIS,Inactive,N,0, ,N,Y,365,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,1, ,Stream/River - Intermittent,2.498400000000000,0.964637240000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11360000,0, ,18020003000532,7951768,-145544.504067000001669,330795.651741000008769,Lower Pit,18020003,Burney Creek,1802000309,Goose Creek,180200030905,exclude, ,Y, , , , ,3,N,N,N, ,40.981694704500001,-121.728590193000002
2068,11362000,PIT R A LINDSAY FLAT CA,USGS,NWIS,Inactive,N,0, ,N,Y,1724,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,6,Groundwater (GW),Artificial Path,10812.180599999999686,4174.604554020000251,http://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11362000,0,1654947,18020003001087,7952780,-148054.266154000011738,332664.456651000014972,Lower Pit,18020003,Kosk Creek-Pit River,1802000310,Rock Creek-Pit River,180200031004,exclude, ,Y, , , , ,3,N,N,N, ,40.998230270599997,-121.758867922999997
2069,11362300,PIT NO 3 PH NR BURNEY CA,USGS,NWIS,Active,N,0, ,N,Y,16801,Active,N,N,0, ,N,N,0, ,N, , , , , , ,0,0,Pipeline,0.000000000000000,0.000000000000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11362300,0, ,18020003001074,7951732,-147214.617128999991110,332493.084670000011101,Lower Pit,18020003,Kosk Creek-Pit River,1802000310,Rock Creek-Pit River,180200031004,AWG,Y,N,N,N,Y,N,0,N,N,N, ,40.997305964299997,-121.748112857999999
2070,11362600,PIT R NO 4 PH NR BURNEY CA,USGS,NWIS,Active,N,0, ,N,Y,17166,Active,N,N,0, ,N,N,0, ,N, , , , , , ,0,0,Pipeline,0.000000000000000,0.000000000000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11362600,0, ,18020003001073,7952694,-155842.753542999998899,331477.936915999976918,Lower Pit,18020003,Kosk Creek-Pit River,1802000310,Tunnel Reservoir-Pit River,180200031008,AWG,Y,N,N,N,Y,N,0,N,N,N, ,40.986219971499999,-121.848920340999996
2071,11362700,PIT NO 5 PP NR BIG BEND CA,USGS,NWIS,Active,N,0, ,N,Y,16435,Active,N,N,0, ,N,N,0, ,N, , , , , , ,1,Groundwater (GW),Stream/River - Perennial,0.653400000000000,0.252200000000000,https://waterdata.usgs.gov/ca/nwis/inventory/?site_no=11362700,0, ,18020003000514,7951770,-166581.648042999993777,331674.526279999990948,Lower Pit,18020003,Kosk Creek-Pit River,1802000310,Tunnel Reservoir-Pit River,180200031008,AWG,Y,N,N,N,Y,N,0,N,N,N, ,40.986070230999999,-121.976750104000004
2072,11362900,NELSON C BL DIV TO NELSON C PP NR BIG BEND CA,USGS,NWIS,Inactive,N,0, ,N,Y,8620,Inactive,N,N,0, ,N,N,0, ,N, , , , , , ,2,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,34.219799999999999,13.212333220000000,https://waterdata.usgs.gov/nwis/inventory/?site_no=11362900&agency_cd=USGS,0,264046,18020003000250,7948266,-158016.278974999993807,337740.702509000024293,Lower Pit,18020003,Kosk Creek-Pit River,1802000310,Nelson Creek,180200031005,exclude,Y,N, , , , ,4,N,N,N, ,41.041748343300000,-121.877910993000000
2073,11362950,EF NELSON C BL DIV TO NELSON C PP NR BIG BEND CA,USGS,NWIS,Inactive,N,0, ,N,Y,8402,Inactive,N,N,0, ,N,N,0, ,N, , , , , ,N,2,Low-volume snowmelt and rain (LSR),Stream/River - Perennial,21.673800000000000,8.368297530000000,https://waterdata.usgs.gov/nwis/inventory/?site_no=11362950&agency_cd=USGS,0,259743,18020003000766,7948302,-157876.949710999993840,337514.353592000028584,Lower Pit,18020003,Kosk Creek-Pit River,1802000310,Nelson Creek,180200031005,exclude,Y,N, , , , ,4,N,N,N, ,41.040006703800003,-121.876600475000004
