MethodUUID,OrganizationUUID,SiteUUID,VariableSpecificUUID,WaterSourceUUID,Amount,AllocationCropDutyAmount,AssociatedNativeAllocationIDs,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,Geometry,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifier,TimeframeEnd,TimeframeStart
UDWRi_Water Use Data,UDWRi,UTSS_S670,UDWRi_Site Specific Withdrawal,UTSS_WS670,25374.05074,,,Domestic,Skyline Mountain SSD,,Public,10/29/2020,,,,,455.0,,,Domestic,2010,,2010-12-31,2010-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S670,UDWRi_Site Specific Withdrawal,UTSS_WS670,28055.808,,,Domestic,Skyline Mountain SSD,,Public,10/29/2020,,,,,455.0,,,Domestic,2009,,2009-12-31,2009-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S670,UDWRi_Site Specific Withdrawal,UTSS_WS670,24129.29829,,,Domestic,Skyline Mountain SSD,,Public,10/29/2020,,,,,450.0,,,Domestic,2008,,2008-12-31,2008-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S679,UDWRi_Site Specific Withdrawal,UTSS_WS52,6940.0,,,Water Supplier,Wilson Arch Water and Sewer Special Service District,,Public,10/29/2020,,,,,36.0,,,Water Supplier,2012,,2012-12-31,2012-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S679,UDWRi_Site Specific Withdrawal,UTSS_WS52,6940.0,,,Water Supplier,Wilson Arch Water and Sewer Special Service District,,Public,10/29/2020,,,,,36.0,,,Water Supplier,2011,,2011-12-31,2011-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S679,UDWRi_Site Specific Withdrawal,UTSS_WS52,4071.282728,,,Water Supplier,Wilson Arch Water and Sewer Special Service District,,Public,10/29/2020,,,,,21.0,,,Water Supplier,2004,,2004-12-31,2004-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S683,UDWRi_Site Specific Withdrawal,UTSS_WS683,27891.65,,,Water Supplier,Hanna Water and Sewer Improvement District,,Public,10/29/2020,,,,,350.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S683,UDWRi_Site Specific Withdrawal,UTSS_WS683,7847.544968000001,,,Water Supplier,Hanna Water and Sewer Improvement District,,Public,10/29/2020,,,,,500.0,,,Water Supplier,2004,,2004-12-31,2004-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S689,UDWRi_Site Specific Withdrawal,UTSS_WS689,4405.6,,,Water Supplier,Old Meadow Ranchos Community and Water Company,,Public,10/29/2020,,,,,100.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S689,UDWRi_Site Specific Withdrawal,UTSS_WS689,5181.037714,,,Water Supplier,Old Meadow Ranchos Community and Water Company,,Public,10/29/2020,,,,,47.0,,,Water Supplier,2012,,2012-12-31,2012-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S691,UDWRi_Site Specific Withdrawal,UTSS_WS691,1296.888686,,,Water Supplier,"Bradshaw, David R. Janet M. and Brown Family Trust",,Public,10/29/2020,,,,,8.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S691,UDWRi_Site Specific Withdrawal,UTSS_WS691,1059.017143,,,Water Supplier,"Bradshaw, David R. Janet M. and Brown Family Trust",,Public,10/29/2020,,,,,8.0,,,Water Supplier,2015,,2015-12-31,2015-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S691,UDWRi_Site Specific Withdrawal,UTSS_WS691,1173.065143,,,Water Supplier,"Bradshaw, David R. Janet M. and Brown Family Trust",,Public,10/29/2020,,,,,0.0,,,Water Supplier,2014,,2014-12-31,2014-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S691,UDWRi_Site Specific Withdrawal,UTSS_WS691,1191.312823,,,Water Supplier,"Bradshaw, David R. Janet M. and Brown Family Trust",,Public,10/29/2020,,,,,0.0,,,Water Supplier,2013,,2013-12-31,2013-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S691,UDWRi_Site Specific Withdrawal,UTSS_WS691,1191.312823,,,Water Supplier,"Bradshaw, David R. Janet M. and Brown Family Trust",,Public,10/29/2020,,,,,0.0,,,Water Supplier,2012,,2012-12-31,2012-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S691,UDWRi_Site Specific Withdrawal,UTSS_WS691,1191.312823,,,Water Supplier,"Bradshaw, David R. Janet M. and Brown Family Trust",,Public,10/29/2020,,,,,0.0,,,Water Supplier,2011,,2011-12-31,2011-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S691,UDWRi_Site Specific Withdrawal,UTSS_WS691,1173.065143,,,Water Supplier,"Bradshaw, David R. Janet M. and Brown Family Trust",,Public,10/29/2020,,,,,0.0,,,Water Supplier,2010,,2010-12-31,2010-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S691,UDWRi_Site Specific Withdrawal,UTSS_WS691,1173.065143,,,Water Supplier,"Bradshaw, David R. Janet M. and Brown Family Trust",,Public,10/29/2020,,,,,0.0,,,Water Supplier,2009,,2009-12-31,2009-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S691,UDWRi_Site Specific Withdrawal,UTSS_WS691,1191.312823,,,Water Supplier,"Bradshaw, David R. Janet M. and Brown Family Trust",,Public,10/29/2020,,,,,0.0,,,Water Supplier,2008,,2008-12-31,2008-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S691,UDWRi_Site Specific Withdrawal,UTSS_WS691,1191.312823,,,Water Supplier,"Bradshaw, David R. Janet M. and Brown Family Trust",,Public,10/29/2020,,,,,16.0,,,Water Supplier,2007,,2007-12-31,2007-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S691,UDWRi_Site Specific Withdrawal,UTSS_WS691,1191.312823,,,Water Supplier,"Bradshaw, David R. Janet M. and Brown Family Trust",,Public,10/29/2020,,,,,0.0,,,Water Supplier,2006,,2006-12-31,2006-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S691,UDWRi_Site Specific Withdrawal,UTSS_WS691,1192.616229,,,Water Supplier,"Bradshaw, David R. Janet M. and Brown Family Trust",,Public,10/29/2020,,,,,0.0,,,Water Supplier,2005,,2005-12-31,2005-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S691,UDWRi_Site Specific Withdrawal,UTSS_WS691,1191.312823,,,Water Supplier,"Bradshaw, David R. Janet M. and Brown Family Trust",,Public,10/29/2020,,,,,0.0,,,Water Supplier,2004,,2004-12-31,2004-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S747,UDWRi_Site Specific Withdrawal,UTSS_WS747,1301.5,,,Domestic,"Whispering Pine Water Users Association, LLC",,Public,10/29/2020,,,,,50.0,,,Domestic,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S747,UDWRi_Site Specific Withdrawal,UTSS_WS747,1134.125,,,Domestic,"Whispering Pine Water Users Association, LLC",,Public,10/29/2020,,,,,54.0,,,Domestic,2015,,2015-12-31,2015-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S747,UDWRi_Site Specific Withdrawal,UTSS_WS747,1629.257143,,,Domestic,"Whispering Pine Water Users Association, LLC",,Public,10/29/2020,,,,,20.0,,,Domestic,2014,,2014-12-31,2014-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S747,UDWRi_Site Specific Withdrawal,UTSS_WS747,7636.56,,,Domestic,"Whispering Pine Water Users Association, LLC",,Public,10/29/2020,,,,,0.0,,,Domestic,2005,,2005-12-31,2005-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S750,UDWRi_Site Specific Withdrawal,UTSS_WS750,0.0,,,Water Supplier,Vanguard Properties,,Public,10/29/2020,,,,,0.0,,,Water Supplier,2009,,2009-12-31,2009-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S757,UDWRi_Site Specific Withdrawal,UTSS_WS757,640663.0107,,,Domestic,"Instone Loan, LLC",,Public,10/29/2020,,,,,0.0,,,Domestic,2006,,2006-12-31,2006-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S758,UDWRi_Site Specific Withdrawal,UTSS_WS758,60.0,,,Domestic,Enterprise Farms LLC,,Public,10/29/2020,,,,,2.0,,,Domestic,2016,,2016-12-31,2016-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S785,UDWRi_Site Specific Withdrawal,UTSS_WS785,103125.872,,,Irrigation,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Irrigation,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S786,UDWRi_Site Specific Withdrawal,UTSS_WS786,103125.872,,,Irrigation,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Irrigation,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S788,UDWRi_Site Specific Withdrawal,UTSS_WS788,103125.872,,,Water Supplier,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S785,UDWRi_Site Specific Withdrawal,UTSS_WS785,141197.296,,,Irrigation,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S789,UDWRi_Site Specific Delivery,UTSS_WS789,141197.296,,,Agricultural,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Agricultural,2011,,2011-12-31,2011-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S790,UDWRi_Site Specific Delivery,UTSS_WS790,141197.296,,,Agricultural,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Agricultural,2011,,2011-12-31,2011-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S792,UDWRi_Site Specific Delivery,UTSS_WS792,141197.296,,,Agricultural,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Agricultural,2011,,2011-12-31,2011-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S793,UDWRi_Site Specific Delivery,UTSS_WS793,141197.296,,,Agricultural,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Agricultural,2011,,2011-12-31,2011-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S786,UDWRi_Site Specific Withdrawal,UTSS_WS786,141197.296,,,Irrigation,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Irrigation,2011,,2011-12-31,2011-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S794,UDWRi_Site Specific Withdrawal,UTSS_WS794,141197.296,,,Industrial,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Industrial,2011,,2011-12-31,2011-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S788,UDWRi_Site Specific Withdrawal,UTSS_WS788,141197.296,,,Water Supplier,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Water Supplier,2011,,2011-12-31,2011-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S785,UDWRi_Site Specific Withdrawal,UTSS_WS785,136697.296,,,Irrigation,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S789,UDWRi_Site Specific Delivery,UTSS_WS789,136697.296,,,Agricultural,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Agricultural,2010,,2010-12-31,2010-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S790,UDWRi_Site Specific Delivery,UTSS_WS790,136697.296,,,Agricultural,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Agricultural,2010,,2010-12-31,2010-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S792,UDWRi_Site Specific Delivery,UTSS_WS792,136697.296,,,Agricultural,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Agricultural,2010,,2010-12-31,2010-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S793,UDWRi_Site Specific Delivery,UTSS_WS793,136697.296,,,Agricultural,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Agricultural,2010,,2010-12-31,2010-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S786,UDWRi_Site Specific Withdrawal,UTSS_WS786,136697.296,,,Irrigation,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S794,UDWRi_Site Specific Withdrawal,UTSS_WS794,136697.296,,,Industrial,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Industrial,2010,,2010-12-31,2010-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S788,UDWRi_Site Specific Withdrawal,UTSS_WS788,136697.296,,,Water Supplier,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Water Supplier,2010,,2010-12-31,2010-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S785,UDWRi_Site Specific Withdrawal,UTSS_WS785,111697.296,,,Irrigation,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S789,UDWRi_Site Specific Delivery,UTSS_WS789,111697.296,,,Agricultural,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Agricultural,2009,,2009-12-31,2009-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S790,UDWRi_Site Specific Delivery,UTSS_WS790,111697.296,,,Agricultural,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Agricultural,2009,,2009-12-31,2009-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S792,UDWRi_Site Specific Delivery,UTSS_WS792,111697.296,,,Agricultural,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Agricultural,2009,,2009-12-31,2009-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S793,UDWRi_Site Specific Delivery,UTSS_WS793,111697.296,,,Agricultural,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Agricultural,2009,,2009-12-31,2009-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S786,UDWRi_Site Specific Withdrawal,UTSS_WS786,111697.296,,,Irrigation,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Irrigation,2009,,2009-12-31,2009-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S794,UDWRi_Site Specific Withdrawal,UTSS_WS794,111697.296,,,Industrial,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Industrial,2009,,2009-12-31,2009-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S788,UDWRi_Site Specific Withdrawal,UTSS_WS788,111697.296,,,Water Supplier,Snowbasin Resort Company,,Public,10/29/2020,,,,,0.0,,,Water Supplier,2009,,2009-12-31,2009-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S798,UDWRi_Site Specific Withdrawal,UTSS_WS798,0.0,,,Irrigation,Beaver and Shingle Creek Irrigation Company,,Public,10/29/2020,,,,,0.0,,,Irrigation,2010,,2010-12-31,2010-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S799,UDWRi_Site Specific Withdrawal,UTSS_WS799,6437.484,,,Domestic,Oak Haven Water Company,,Public,10/29/2020,,,,,4.0,,,Domestic,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S854,UDWRi_Site Specific Withdrawal,UTSS_WS282,17.0,,,Water Supplier,Elk Ridge Ranches Property Owners Association,,Public,10/29/2020,,,,,17.0,,,Water Supplier,2015,,2015-12-31,2015-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S854,UDWRi_Site Specific Withdrawal,UTSS_WS282,29.6,,,Water Supplier,Elk Ridge Ranches Property Owners Association,,Public,10/29/2020,,,,,120.0,,,Water Supplier,2014,,2014-12-31,2014-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S855,UDWRi_Site Specific Withdrawal,UTSS_WS855,681.5,,,Water Supplier,Vista Grande Estates HOA,,Public,10/29/2020,,,,,0.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S859,UDWRi_Site Specific Withdrawal,UTSS_WS859,18276.75,,,Water Supplier,Upper Whittemore Canyon Water Company,,Public,10/29/2020,,,,,75.0,,,Water Supplier,2017,,2017-12-31,2017-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S861,UDWRi_Site Specific Withdrawal,UTSS_WS861,3170.338889,,,Water Supplier,Lizard Bench Water Association,,Public,10/29/2020,,,,,50.0,,,Water Supplier,2016,,2016-12-31,2016-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S861,UDWRi_Site Specific Withdrawal,UTSS_WS861,4060.1088,,,Water Supplier,Lizard Bench Water Association,,Public,10/29/2020,,,,,50.0,,,Water Supplier,2015,,2015-12-31,2015-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S879,UDWRi_Site Specific Withdrawal,UTSS_WS879,1143.43,,,Water Supplier,Red Hawk Ranch Owners Association,,Public,10/29/2020,,,,,13.0,,,Water Supplier,2015,,2015-12-31,2015-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S879,UDWRi_Site Specific Withdrawal,UTSS_WS879,2606.75,,,Water Supplier,Red Hawk Ranch Owners Association,,Public,10/29/2020,,,,,20.0,,,Water Supplier,2014,,2014-12-31,2014-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S881,UDWRi_Site Specific Withdrawal,UTSS_WS881,10834.67,,,Water Supplier,Lynndyl Town Water Company,,Public,10/29/2020,,,,,115.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S882,UDWRi_Site Specific Withdrawal,UTSS_WS882,450.385,,,Water Supplier,Legacy Sweetwater Inc.,,Public,10/29/2020,,,,,126.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S898,UDWRi_Site Specific Withdrawal,UTSS_WS88,19903.00526,,,Water Supplier,Mountain View Special Service District,,Public,10/29/2020,,,,,165.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S898,UDWRi_Site Specific Withdrawal,UTSS_WS88,20046.37989,,,Water Supplier,Mountain View Special Service District,,Public,10/29/2020,,,,,135.0,,,Water Supplier,2018,,2018-12-31,2018-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S898,UDWRi_Site Specific Withdrawal,UTSS_WS88,21649.56891,,,Water Supplier,Mountain View Special Service District,,Public,10/29/2020,,,,,140.0,,,Water Supplier,2017,,2017-12-31,2017-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S903,UDWRi_Site Specific Withdrawal,UTSS_WS903,9665.714,,,Domestic,"Redford Natural Resources, LTD",,Public,10/29/2020,,,,,0.0,,,Domestic,2012,,2012-12-31,2012-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S904,UDWRi_Site Specific Withdrawal,UTSS_WS904,11465.457,,,Water Supplier,Paradise West Home Owner`s Association,,Public,10/29/2020,,,,,15.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S918,UDWRi_Site Specific Withdrawal,UTSS_WS304,196.35,,,Water Supplier,Looking Glass Water Company,,Public,10/29/2020,,,,,0.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S975,UDWRi_Site Specific Withdrawal,UTSS_WS975,185.174,,,Domestic,Deseret Land and Livestock Incorporated,,Public,10/29/2020,,,,,30.0,,,Domestic,2016,,2016-12-31,2016-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S976,UDWRi_Site Specific Withdrawal,UTSS_WS145,4981.999,,,Water Supplier,Pineview West Water Company (Culinary),,Public,10/29/2020,,,,,110.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S978,UDWRi_Site Specific Withdrawal,UTSS_WS978,11483.00434,,,Irrigation,Spring Mountain Mutual Water Company,,Public,10/29/2020,,,,,35.0,,,Irrigation,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S979,UDWRi_Site Specific Withdrawal,UTSS_WS979,11483.00434,,,Domestic,Spring Mountain Mutual Water Company,,Public,10/29/2020,,,,,35.0,,,Domestic,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S979,UDWRi_Site Specific Withdrawal,UTSS_WS979,11417.83406,,,Domestic,Spring Mountain Mutual Water Company,,Public,10/29/2020,,,,,34.0,,,Domestic,2016,,2016-12-31,2016-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S980,UDWRi_Site Specific Withdrawal,UTSS_WS980,2533.404,,,Water Supplier,Sunset Park Water Company,,Public,10/29/2020,,,,,55.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S981,UDWRi_Site Specific Withdrawal,UTSS_WS981,7568.0,,,Domestic,Swiss Alpine Water Company,,Public,10/29/2020,,,,,60.0,,,Domestic,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S982,UDWRi_Site Specific Return,UTSS_WS982,3732.355,,,Water Supplier,Washington County WCD/Cottam Wells (Culinary),,Public,10/29/2020,,,,,70.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S982,UDWRi_Site Specific Return,UTSS_WS982,3375.505,,,Water Supplier,Washington County WCD/Cottam Wells (Culinary),,Public,10/29/2020,,,,,70.0,,,Water Supplier,2018,,2018-12-31,2018-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S982,UDWRi_Site Specific Return,UTSS_WS982,3568.593,,,Water Supplier,Washington County WCD/Cottam Wells (Culinary),,Public,10/29/2020,,,,,70.0,,,Water Supplier,2017,,2017-12-31,2017-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S983,UDWRi_Site Specific Withdrawal,UTSS_WS983,8002.071999999999,,,Domestic,Country Estates Mobile Home Park,,Public,10/29/2020,,,,,210.0,,,Domestic,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S984,UDWRi_Site Specific Withdrawal,UTSS_WS984,8002.071999999999,,,Domestic,Country Estates Mobile Home Park,,Public,10/29/2020,,,,,210.0,,,Domestic,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S986,UDWRi_Site Specific Withdrawal,UTSS_WS986,26495.53,,,Water Supplier,Zion Mountain Resort,,Public,10/29/2020,,,,,65.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1000,UDWRi_Site Specific Withdrawal,UTSS_WS1000,450.0,,,Domestic,Casey Acres Water Company,,Public,10/29/2020,,,,,33.0,,,Domestic,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1001,UDWRi_Site Specific Withdrawal,UTSS_WS1001,3650.004,,,Domestic,Coleman Mobile Home Court,,Public,10/29/2020,,,,,60.0,,,Domestic,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1002,UDWRi_Site Specific Withdrawal,UTSS_WS88,3682.121143,,,Domestic,Eagle`s Landing,,Public,10/29/2020,,,,,63.0,,,Domestic,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1002,UDWRi_Site Specific Withdrawal,UTSS_WS88,3764.52,,,Domestic,Eagle`s Landing,,Public,10/29/2020,,,,,56.0,,,Domestic,2018,,2018-12-31,2018-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1002,UDWRi_Site Specific Withdrawal,UTSS_WS88,3562.437,,,Domestic,Eagle`s Landing,,Public,10/29/2020,,,,,50.0,,,Domestic,2017,,2017-12-31,2017-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1002,UDWRi_Site Specific Withdrawal,UTSS_WS88,3559.0,,,Domestic,Eagle`s Landing,,Public,10/29/2020,,,,,34.0,,,Domestic,2016,,2016-12-31,2016-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1004,UDWRi_Site Specific Withdrawal,UTSS_WS1004,56049.449,,,Domestic,Ranch at Zion,,Public,10/29/2020,,,,,70.0,,,Domestic,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1019,UDWRi_Site Specific Withdrawal,UTSS_WS1019,496.18300000000005,,,Domestic,Rainbow Meadow Ranchos,,Public,10/29/2020,,,,,80.0,,,Domestic,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1019,UDWRi_Site Specific Withdrawal,UTSS_WS1019,496.224,,,Domestic,Rainbow Meadow Ranchos,,Public,10/29/2020,,,,,80.0,,,Domestic,2018,,2018-12-31,2018-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1019,UDWRi_Site Specific Withdrawal,UTSS_WS1019,1353.609,,,Domestic,Rainbow Meadow Ranchos,,Public,10/29/2020,,,,,80.0,,,Domestic,2017,,2017-12-31,2017-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1045,UDWRi_Site Specific Withdrawal,UTSS_WS1045,1500.0,,,Water Supplier,Bryce/Zion KOA,,Public,10/29/2020,,,,,25.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1060,UDWRi_Site Specific Withdrawal,UTSS_WS1060,1070.0,,,Domestic,Waypoint Academy,,Public,10/29/2020,,,,,45.0,,,Domestic,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1060,UDWRi_Site Specific Withdrawal,UTSS_WS1060,1100.0,,,Domestic,Waypoint Academy,,Public,10/29/2020,,,,,40.0,,,Domestic,2018,,2018-12-31,2018-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1072,UDWRi_Site Specific Withdrawal,UTSS_WS1072,216.5,,,Water Supplier,Utah County/Willow Park (Culinary),,Public,10/29/2020,,,,,2.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1083,UDWRi_Site Specific Withdrawal,UTSS_WS265,788.5604571,,,Domestic,M & J Trailer Home Community,,Public,10/29/2020,,,,,35.0,,,Domestic,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1094,UDWRi_Site Specific Withdrawal,UTSS_WS1094,4924.0,,,Water Supplier,Caineville SSD,,Public,10/29/2020,,,,,21.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1097,UDWRi_Site Specific Withdrawal,UTSS_WS1097,1400.0,,,Water Supplier,Cedar City Band of Paiute Indians,,Public,10/29/2020,,,,,60.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1114,UDWRi_Site Specific Transfer In,UTSS_WS1114,0.0,,,Water Supplier,Washington County WCD/Toquerville Springs (Culinary),,Public,10/29/2020,,,,,0.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
UDWRi_Water Use Data,UDWRi,UTSS_S1115,UDWRi_Site Specific Transfer Out,UTSS_WS1115,0.0,,,Water Supplier,Washington County WCD/Toquerville Springs (Culinary),,Public,10/29/2020,,,,,0.0,,,Water Supplier,2019,,2019-12-31,2019-01-01
