MethodUUID,OrganizationUUID,ReportingUnitUUID,VariableSpecificUUID,WaterSourceUUID,AllocationCropDutyAmount,Amount,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,InterbasinTransferFromID,InterbasinTransferToID,IrrigatedAcreage,IrrigationMethodCV,PopulationServed,PowerGeneratedGWh,PowerType,PrimaryUseCategory,ReportYearCV,SDWISIdentifierCV,TimeframeEnd,TimeframeStart,CommunityWaterSupplySyste
NVDWR_Water Use,NVDWR,NVag_RU174,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU175,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU176,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU177,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU178,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU179,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU180,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU181,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU182,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU183,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU184,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU185,NVDWR_Withdrawal,NVag_WS1,,59.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU186,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU187,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU188,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU189,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU190,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU191,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU192,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU193,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU194,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU195,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU196,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU197,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU198,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU199,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU200,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU201,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU202,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU203,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU204,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU205,NVDWR_Withdrawal,NVag_WS1,,5.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU206,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU207,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU208,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU209,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU210,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU211,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU212,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU213,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU214,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU215,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU216,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU217,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU218,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU219,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU220,NVDWR_Withdrawal,NVag_WS1,,760.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU221,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU222,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU223,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU224,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU225,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU226,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU227,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU228,NVDWR_Withdrawal,NVag_WS1,,1.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU229,NVDWR_Withdrawal,NVag_WS1,,1.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU230,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU231,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU232,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU233,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU234,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU235,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU236,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU237,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU238,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU239,NVDWR_Withdrawal,NVag_WS1,,3372.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU240,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU241,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU242,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU243,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU244,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU245,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU246,NVDWR_Withdrawal,NVag_WS1,,114.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU247,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU248,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU249,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU250,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU251,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU252,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU253,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU254,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU255,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU256,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2015,,12/31/2015,01/01/2015,
NVDWR_Water Use,NVDWR,NVag_RU1,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU2,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU3,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU4,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU5,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU6,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU7,NVDWR_Withdrawal,NVag_WS1,,6.22,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU8,NVDWR_Withdrawal,NVag_WS1,,0.03,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU9,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU10,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU11,NVDWR_Withdrawal,NVag_WS1,,0.22,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU12,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU13,NVDWR_Withdrawal,NVag_WS1,,9.08,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU14,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU15,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU16,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU17,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU18,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU19,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU20,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU21,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU22,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU23,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU24,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU25,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU26,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU27,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU28,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU29,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU30,NVDWR_Withdrawal,NVag_WS1,,0.18,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU31,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU32,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU33,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU34,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU35,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU36,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU37,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU38,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU39,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU40,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU41,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU42,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU43,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU44,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU45,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU46,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU47,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU48,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU49,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU50,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU51,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU52,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU53,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
NVDWR_Water Use,NVDWR,NVag_RU54,NVDWR_Withdrawal,NVag_WS1,,0.0,Wildlife,,,,05/13/2021,,,,,,,,,Unspecified,2017,,12/31/2017,01/01/2017,
