OBJECTID,polygon id,app,cert,app_status,mou,site_name,permit_info,basin,county,source,duty_balance,div_balance,prior_dt,pou_acre_total,Shape__Area,Shape__Length
12799,67580,64633,16946   ,CER,IRR,153  N20 E53 01BDDA2,http://water.nv.gov/permitinformation.aspx?app=64633,153 ,EU,UG ,288.67,0.5874,10/17/1960 12:00:00 AM,107.61,434133.461914063,2973.634135869
12800,67582,26310,8767    ,CER,MUN,087  N19 E20 08BAAD1,http://water.nv.gov/permitinformation.aspx?app=26310,087 ,WA,UG ,288.87,1.56,9/14/1971 12:00:00 AM,0,12167673.8395996,15923.5384532928
12801,67584,15763,4588    ,CER,IRR,207  N12 E60 11AADD1,http://water.nv.gov/permitinformation.aspx?app=15763,207 ,WP,STR,300,1,6/28/1948 12:00:00 AM,173.61,778152.279052734,9575.19653098409
12802,67585,28055,10641   ,ABR,MUN,087  N19 E20 17ADCB1,http://water.nv.gov/permitinformation.aspx?app=28055,087 ,WA,UG ,340.27,3.12,2/4/1974 12:00:00 AM,0,15387844.1489258,20793.1861580928
12803,67586,28972,9412    ,ABR,MUN,087  N19 E20 07ACDC1,http://water.nv.gov/permitinformation.aspx?app=28972,087 ,WA,STR,0,0,11/1/1862 12:00:00 AM,0,102573082.98822,48099.0919062678
12804,67587,56873,14694   ,CER,MUN,087  N19 E19 16DABA1,http://water.nv.gov/permitinformation.aspx?app=56873,087 ,WA,UG ,724,1,6/7/1961 12:00:00 AM,0,183655037.811096,86536.1267062868
12805,67588,18759,6570    ,CER,IRR,154  N21 E56 10BCCA1,http://water.nv.gov/permitinformation.aspx?app=18759,154 ,WP,SPR,303.54,0.42,4/27/1960 12:00:00 AM,85.884,357553.469970703,5546.13645144012
12806,67589,81061,,PER,IRR,184  N11 E68 05CAAB1,http://water.nv.gov/permitinformation.aspx?app=81061,184 ,WP,SPR,578,0.8,8/12/2011 12:00:00 AM,0,1131157.0625,6427.36057219284
12807,67590,81068,,WDR,IRR,184  N16 E67 09DDBA1,http://water.nv.gov/permitinformation.aspx?app=81068,184 ,WP,SPR,160,0,8/12/2011 12:00:00 AM,0,501311.277587891,3277.70648221613
12808,67591,88060T,,WDR,IRR,184  N15 E67 19BABD1,http://water.nv.gov/permitinformation.aspx?app=88060T,184 ,WP,UG ,200,0.28,3/28/1973 12:00:00 AM,0,6179265.63330078,16818.4547244555
12809,67592,20465,6662    ,CER,IRR,207  N06 E61 10CBDC1,http://water.nv.gov/permitinformation.aspx?app=20465,207 ,NY,STR,680,0,5/14/1962 12:00:00 AM,173.54,853429.496582031,5236.89363104506
12810,67594,82770,,ABR,QM ,212  S20 E60 06AADC1,http://water.nv.gov/permitinformation.aspx?app=82770,212 ,CL,UG ,0,0,3/30/1945 12:00:00 AM,0,3706.99731445313,257.749896344675
12811,67595,82703T,,EXP,IRR,102  N19 E26 33DCAD1,http://water.nv.gov/permitinformation.aspx?app=82703T,101 ,CH,STR,267.05,0,7/2/1902 12:00:00 AM,64.04,494148.171875,5587.21324789201
12812,67596,47735,11601   ,CER,IRR,154  N22 E55 11CBDB1,http://water.nv.gov/permitinformation.aspx?app=47735,154 ,WP,SPR,4054.2,5.6,10/27/1977 12:00:00 AM,992.4001,4617442.91992188,39868.9156892496
12813,67597,82771,,PER,QM ,049  N34 E55 28CDAB1,http://water.nv.gov/permitinformation.aspx?app=82771,049 ,EL,UG ,2.24,0.05,4/30/2013 12:00:00 AM,0,11751.6684570313,441.497203932849
12814,67598,82772,,PER,QM ,049  N34 E55 28BDDC2,http://water.nv.gov/permitinformation.aspx?app=82772,049 ,EL,UG ,2.24,0.05,4/30/2013 12:00:00 AM,0,9479.23120117188,452.589061823275
12815,67599,82773,,PER,QM ,049  N34 E55 28CAAA2,http://water.nv.gov/permitinformation.aspx?app=82773,049 ,EL,UG ,2.24,0.05,4/30/2013 12:00:00 AM,0,9319.47143554688,377.957357057113
12816,67600,82732T,,EXP,IRR,091  N19 E18 31CADD1,http://water.nv.gov/permitinformation.aspx?app=82732T,091 ,WA,STR,0,0,12/22/1874 12:00:00 AM,0,5745.82238769531,350.945087888042
12817,67601,82774,,PER,QM ,049  N34 E55 28CAAA3,http://water.nv.gov/permitinformation.aspx?app=82774,049 ,EL,UG ,2.24,0.05,4/30/2013 12:00:00 AM,0,8346.107421875,358.43373109491
12818,67602,34456,11622   ,CER,IRR,154  N23 E56 36DCDA1,http://water.nv.gov/permitinformation.aspx?app=34456,154 ,WP,SPR,6509.15,14.8,10/27/1977 12:00:00 AM,1700.1,6998394.66796875,17765.4196434142
12819,67603,82775,,PER,QM ,049  N34 E55 28CADD1,http://water.nv.gov/permitinformation.aspx?app=82775,049 ,EL,UG ,2.24,0.05,4/30/2013 12:00:00 AM,0,8490.71508789063,370.969288835893
12820,67604,82777,,ABR,DEC,103  N15 E20 35CAAC1,http://water.nv.gov/permitinformation.aspx?app=82777,103 ,CC,STR,0,0,1/1/1899 12:00:00 AM,0,323902.621948242,2414.25604652388
12821,67605,82779,,ABR,DEC,103  N15 E20 35CAAC1,http://water.nv.gov/permitinformation.aspx?app=82779,103 ,CC,STR,0,0,1/1/1905 12:00:00 AM,0,324038.207641602,3220.13025297687
12822,67606,82782T,,EXP,QM ,093  N22 E19 35DADB1,http://water.nv.gov/permitinformation.aspx?app=82782T,093 ,WA,UG ,2,0.0028,5/17/1976 12:00:00 AM,0,1952880.81738281,6145.11140090934
12823,67607,82917,,ABR,IRR,102  N19 E26 33DCAD1,http://water.nv.gov/permitinformation.aspx?app=82917,101 ,CH,STR,0,0,7/2/1902 12:00:00 AM,0,5048095.82141113,15613.6183625311
12824,67608,56697,17265   ,CER,MUN,087  N19 E20 31CABB1,http://water.nv.gov/permitinformation.aspx?app=56697,087 ,WA,UG ,2,0.16,7/3/1985 12:00:00 AM,0,10126.4732666016,412.434518900874
12825,67610,27096,10541   ,ABR,IRR,183  N05 E66 02BDAA1,http://water.nv.gov/permitinformation.aspx?app=27096,183 ,LI,UG ,0,0,11/1/1972 12:00:00 AM,302,1225219.4140625,4622.46070878533
12826,67611,81992,,PER,MUN,087  N18 E19 24BADA1,http://water.nv.gov/permitinformation.aspx?app=81992,087 ,WA,UG ,244.17,2.118,5/20/1976 12:00:00 AM,0,528093118.922607,144055.78746734
12827,67613,62951,,PER,IRR,154  N23 E56 35AAAA1,http://water.nv.gov/permitinformation.aspx?app=62951,154 ,WP,UG ,2400,6,3/26/1997 12:00:00 AM,800,7148689.16259766,14519.1821848283
12828,67614,7226,1509    ,CER,IRR,154  N21 E55 34CDCB1,http://water.nv.gov/permitinformation.aspx?app=7226,154 ,WP,SPR,120.2,0.285,10/6/1924 12:00:00 AM,28.5,119782.470214844,1590.04936869063
12829,67617,80025,,PER,IRR,154  N23 E56 30BBBB1,http://water.nv.gov/permitinformation.aspx?app=80025,154 ,WP,UG ,0,1.5,7/23/2010 12:00:00 AM,0,595362.640869141,3035.21492744483
12830,67618,80024,,PER,IRR,154  N23 E55 19CBBB1,http://water.nv.gov/permitinformation.aspx?app=80024,154 ,WP,UG ,0,1.5,7/23/2010 12:00:00 AM,0,637759.049316406,3195.56488495162
12831,67619,80090,,PER,IRR,154  N23 E55 24BA  1,http://water.nv.gov/permitinformation.aspx?app=80090,154 ,WP,UG ,0,1.56,8/10/2010 12:00:00 AM,0,498790.290771484,2506.85815603547
12832,67621,80528,,PER,IRR,154  N23 E55 24ACBC1,http://water.nv.gov/permitinformation.aspx?app=80528,154 ,WP,UG ,36.9,0.874,3/26/1997 12:00:00 AM,0,389195.884765625,2213.29848329219
12833,67622,80527,,PER,IRR,154  N23 E55 24DBDB1,http://water.nv.gov/permitinformation.aspx?app=80527,154 ,WP,UG ,104.277,0.246,3/26/1997 12:00:00 AM,0,234468.654052734,1717.69552970621
12834,67624,V01968,,ABR,IRR,222  N39 16W 03AACC1,http://water.nv.gov/permitinformation.aspx?app=V01968,222 ,CL,STR,0,0,,1028.1,4397412.35473633,53761.8959849343
12835,67626,V01453,,VST,IRR,154  N22 E55 11CBBD1,http://water.nv.gov/permitinformation.aspx?app=V01453,154 ,WP,SPR,0,0,1/1/1874 12:00:00 AM,120,478345.553466797,3189.21422301792
12836,67627,V02454,,VST,IRR,154  N22 E56 22AADC1,http://water.nv.gov/permitinformation.aspx?app=V02454,154 ,WP,SPR,400,2,1/1/1880 12:00:00 AM,100,663569.562988281,4069.17769557963
12837,67629,V01253,,VST,IRR,154  N19 E55 32BBCC1,http://water.nv.gov/permitinformation.aspx?app=V01253,154 ,WP,SPR,,0,1/1/1903 12:00:00 AM,5.5,17351.3403320313,629.438413107189
12838,67630,7624,4509    ,ABR,IRR,222  N39 16W 03AACC1,http://water.nv.gov/permitinformation.aspx?app=7624,222 ,CL,STR,0,0,1/21/1926 12:00:00 AM,468,1887168.71118164,41845.3900696735
12839,67632,12842,3475    ,CER,QM ,222  S15 E70 12BACC1,http://water.nv.gov/permitinformation.aspx?app=12842,222 ,CL,SPR,72.395351,0.1,8/16/1943 12:00:00 AM,0,545620.668701172,4041.38578024106
12840,67634,45436,17158   ,CER,IRR,179  N25 E65 05DA  2,http://water.nv.gov/permitinformation.aspx?app=45436,179 ,WP,UG ,728.1,1.7,3/10/1982 12:00:00 AM,322.4,989702.733398438,7110.03416873753
12841,67636,R06740,,RES,OTH,137B N15 E44 22ABCB1,http://water.nv.gov/permitinformation.aspx?app=R06740,137B,NY,SPR,6.720891,0.01,4/17/1926 12:00:00 AM,0,161175.286376953,1605.9444672494
12842,67637,V01408,,VST,IRR,228  S11 E47 21AABC1,http://water.nv.gov/permitinformation.aspx?app=V01408,228 ,NY,STR,0,0,,0,402061.606079102,3381.32720084133
12843,67638,,,,,,,,,,,,,,751366.605957031,5038.28325572256
12844,67639,53915,14913   ,CER,IRR,179  N16 E63 15DDBD1,http://water.nv.gov/permitinformation.aspx?app=53915,179 ,WP,UG ,10,0.026,11/6/1948 12:00:00 AM,2.5,10088.8081054688,640.669985201579
12845,67641,77905,,WDR,CON,228  S10 E46 12BADC1,http://water.nv.gov/permitinformation.aspx?app=77905,228 ,NY,UG ,345,1,1/20/2009 12:00:00 AM,0,323771896.439209,279376.712218491
12846,67642,82786,,PER,DEC,083  N20 E23 19C   1,http://water.nv.gov/permitinformation.aspx?app=82786,083 ,ST,STR,249.3,0,7/2/1902 12:00:00 AM,0,427948.374389648,2886.08790254391
12847,67643,82793,19674   ,CER,REC,102  N19 E26 33DCAD1,http://water.nv.gov/permitinformation.aspx?app=82793,101 ,CH,STR,37.37,0,7/2/1902 12:00:00 AM,0,51558.6968994141,1146.03701296812
12848,67644,82799,,PER,IRR,064  N37 E44 18CCBC1,http://water.nv.gov/permitinformation.aspx?app=82799,064 ,HU,UG ,320,2.7,7/22/1960 12:00:00 AM,0,638777.086181641,3198.14851359212
12849,67645,82808,,PER,QM ,049  N34 E55 28CADA2,http://water.nv.gov/permitinformation.aspx?app=82808,049 ,EL,UG ,2.24,0.05,5/15/2013 12:00:00 AM,0,8450.51538085938,363.295293011167
12850,67646,82809,,PER,QM ,049  N34 E55 28CDDB1,http://water.nv.gov/permitinformation.aspx?app=82809,049 ,EL,UG ,2.24,0.05,5/15/2013 12:00:00 AM,0,11036.6979980469,432.382993491503
12851,67647,82810,,PER,QM ,049  N34 E55 28CDDB2,http://water.nv.gov/permitinformation.aspx?app=82810,049 ,EL,UG ,2.24,0.05,5/15/2013 12:00:00 AM,0,8582.33666992188,379.626944135672
12852,67648,74818,,DEN,MM ,229  S14 E48 36DDDC1,http://water.nv.gov/permitinformation.aspx?app=74818,229 ,NY,UG ,10,0.039,1/1/1900 12:00:00 AM,0,973634.857666016,4030.85678985603
12853,67649,V01705,,VST,IRR,209  S07 E61 21DBDD1,http://water.nv.gov/permitinformation.aspx?app=V01705,209 ,LI,SPR,0,4,12/31/1979 12:00:00 AM,0,6628.1298828125,406.514425057986
12854,67650,38972,11632   ,CER,IRR,184  N13 E67 35ABCC1,http://water.nv.gov/permitinformation.aspx?app=38972,184 ,WP,UG ,768.48,1.75,9/7/1979 12:00:00 AM,192.12,778707.64453125,4349.64146835703
12855,67651,89370,,RFA,DEC,087  N19 E19 18DCCC1,http://water.nv.gov/permitinformation.aspx?app=89370,087 ,WA,STR,1.5,0.0082,4/1/1872 12:00:00 AM,0,4470.51196289063,275.858852197601
12856,67652,82802T,,EXP,IRR,102  N19 E26 33DCAD1,http://water.nv.gov/permitinformation.aspx?app=82802T,101 ,CH,STR,39.41,0,5/13/2013 12:00:00 AM,0,632253.100952148,3180.03725421573
12857,67653,66973E,,EXP,ENV,215  S19 E68 05CBDA1,http://water.nv.gov/permitinformation.aspx?app=66973E,215 ,CL,UG ,0.55,0.005,12/4/2000 12:00:00 AM,0,163220.345214844,1616.05379684605
12858,67654,6984,1129    ,ABR,IRR,232  S06 E40 31AABD1,http://water.nv.gov/permitinformation.aspx?app=6984,232 ,ES,OGW,0,0,10/8/1923 12:00:00 AM,3.65,15535.2332763672,921.671970112118
12859,67656,88002,,PER,MM ,232  S07 E40 03DCCA1,http://water.nv.gov/permitinformation.aspx?app=88002,232 ,ES,UG ,142.02,0.9,5/23/2018 12:00:00 AM,0,24450038.6253662,57935.4359839342
12860,67657,55583,20610   ,CER,IND,179  N23 E63 06AAAB1,http://water.nv.gov/permitinformation.aspx?app=55583,179 ,WP,UG ,0.03,1,12/27/1990 12:00:00 AM,0,41711837.7922363,25892.17034006
12861,67658,878,327     ,CER,IRR,209  S08 E62 31ACAA1,http://water.nv.gov/permitinformation.aspx?app=878,209 ,LI,LAK,0,0.105,3/30/1908 12:00:00 AM,162.2,691917.337890625,4705.48611880833
12862,67659,3387,460     ,CER,IRR,209  S06 E61 30DDAD1,http://water.nv.gov/permitinformation.aspx?app=3387,209 ,LI,STR,,0.2,5/8/1915 12:00:00 AM,11,50284.1030273438,1041.27548437983
12863,67660,V04586,,VST,IRR,228  S12 E47 05CDAB1,http://water.nv.gov/permitinformation.aspx?app=V04586,228 ,NY,SPR,0,5,1/1/1870 12:00:00 AM,0,1620199.9029541,7254.71451584297
12864,67661,3755,935     ,CER,IRR,209  S06 E61 32CACC1,http://water.nv.gov/permitinformation.aspx?app=3755,209 ,LI,SPR,43.68,0.091,12/24/1915 12:00:00 AM,9.1,30285.5002441406,998.632819984941
12865,67662,11478,3426    ,CER,IRR,209  S08 E62 31ACAA1,http://water.nv.gov/permitinformation.aspx?app=11478,209 ,LI,LAK,211.6,0,1/9/1946 12:00:00 AM,531.8,730334.980712891,3753.27358846387
12866,67663,12882,6566    ,CER,IRR,209  S04 E60 14DBAC1,http://water.nv.gov/permitinformation.aspx?app=12882,209 ,LI,SPR,2400,6.72,4/21/1929 12:00:00 AM,633,2557179.32910156,12574.6961751525
12867,67664,19475,6094    ,CER,IRR,209  S04 E60 34AACC1,http://water.nv.gov/permitinformation.aspx?app=19475,209 ,LI,UG ,73.5,0.8,1/23/1961 12:00:00 AM,14.7,58810.4360351563,1164.13779513498
12868,67665,20234,,PER,IRR,209  S08 E61 02BBCB1,http://water.nv.gov/permitinformation.aspx?app=20234,209 ,LI,SPR,0,18.14,1/10/1962 12:00:00 AM,800,7731253.9609375,22835.8230703798
12869,67666,20544,6859    ,CER,IRR,209  S04 E60 14DBAC1,http://water.nv.gov/permitinformation.aspx?app=20544,209 ,LI,SPR,2171.39,3,6/27/1962 12:00:00 AM,633.6,2611891.83520508,12855.4339904223
12870,67667,11581,3720    ,ABR,DOM,205  S04 E67 08BCCD1,http://water.nv.gov/permitinformation.aspx?app=11581,205 ,LI,UG ,0,0,5/24/1946 12:00:00 AM,0,7721766.76904297,12821.0841720609
12871,67668,61936,,PER,QM ,179  N16 E63 35CBCA1,http://water.nv.gov/permitinformation.aspx?app=61936,179 ,WP,UG ,2.240297,0.1,7/24/2003 12:00:00 AM,0,19975.1164550781,601.570880994723
12872,67669,61935,17738   ,CER,QM ,179  N16 E63 35CBAB1,http://water.nv.gov/permitinformation.aspx?app=61935,179 ,WP,UG ,3.36,0.1,3/5/1996 12:00:00 AM,0,30083.5478515625,800.630102768378
12873,67670,23933,,PER,MUN,205  S04 E67 08BCDA1,http://water.nv.gov/permitinformation.aspx?app=23933,205 ,LI,UG ,325,7,6/12/1967 12:00:00 AM,0,3223667.16479492,8809.18841257755
12874,67671,25970,,PER,MUN,205  S04 E67 08BCAC1,http://water.nv.gov/permitinformation.aspx?app=25970,205 ,LI,UG ,0,6,2/18/1971 12:00:00 AM,0,3702344.72290039,9601.2575627303
12875,67672,13205,3903    ,FOR,OTH,087  N19 E19 36DDCB1,http://water.nv.gov/permitinformation.aspx?app=13205,087 ,WA,UG ,0,0,12/22/1949 12:00:00 AM,0,162577.375,1612.91061965856
12876,67673,15499,4591    ,CER,OTH,087  N19 E20 30BDCA1,http://water.nv.gov/permitinformation.aspx?app=15499,087 ,WA,SPR,362.007444,0.5,2/15/1954 12:00:00 AM,0,330244.882080078,2435.2139214768
12877,67674,82826,21617   ,CER,IRR,108  N14 E25 16AABB1,http://water.nv.gov/permitinformation.aspx?app=82826,108 ,LY,UG ,10,0.045,3/24/1960 12:00:00 AM,0,10324.7321777344,473.459851629304
12878,67675,82812,,PER,IRR,071  N35 E37 26BDDD3,http://water.nv.gov/permitinformation.aspx?app=82812,071 ,HU,UG ,350,1.132,1/15/1957 12:00:00 AM,0,741016.57434082,4531.0467455361
12879,67676,25907,8525    ,CER,WLD,209  S04 E60 23CBBC1,http://water.nv.gov/permitinformation.aspx?app=25907,209 ,LI,UG ,407.31,1.11,1/13/1971 12:00:00 AM,0,1612508.27783203,10143.5209588809
12880,67677,47799,13580   ,CER,MM ,205  S06 E67 22ABDA1,http://water.nv.gov/permitinformation.aspx?app=47799,205 ,LI,UG ,6.4047943,0.1,3/14/1984 12:00:00 AM,0,5840163.91748047,9666.3731467001
12881,67678,26638,9368    ,CER,IRR,209  S07 E61 17ABAC1,http://water.nv.gov/permitinformation.aspx?app=26638,209 ,LI,UG ,465.04,2.236,3/30/1972 12:00:00 AM,130,530015.216308594,3436.3012833004
12882,67679,28296,9712    ,CER,IRR,209  S06 E61 32DCAB1,http://water.nv.gov/permitinformation.aspx?app=28296,209 ,LI,UG ,149.27,0.53,4/29/1974 12:00:00 AM,29.85,153093.573242188,1746.01806231531
12883,67680,28599,9091    ,CER,IRR,209  S06 E60 12DADD1,http://water.nv.gov/permitinformation.aspx?app=28599,209 ,LI,STR,759.2,1.898,8/13/1974 12:00:00 AM,189.8,844190.861816406,5073.36987620116
12884,67681,82707T,,WDR,IRR,102  N19 E26 33DCAD1,http://water.nv.gov/permitinformation.aspx?app=82707T,101 ,CH,STR,96.88,0,7/2/1902 12:00:00 AM,0,112961.152832031,4909.66240413521
12885,67682,82818T,,EXP,OTH,083  N20 E23 19C   1,http://water.nv.gov/permitinformation.aspx?app=82818T,083 ,ST,STR,0,0,7/2/1902 12:00:00 AM,0,80687.3295898438,1310.9779215021
12886,67685,28642,9636    ,ABR,IRR,209  S05 E60 10CAAC1,http://water.nv.gov/permitinformation.aspx?app=28642,209 ,LI,UG ,0,0,9/3/1974 12:00:00 AM,120,477276.116210938,3550.98886645516
12887,67688,82827T,,WDR,MM ,028  N35 E30 17DDDC1,http://water.nv.gov/permitinformation.aspx?app=82827T,028 ,HU,UG ,20,0,5/24/2013 12:00:00 AM,0,23291427.1099854,22522.0027970474
12888,67689,30162,,PER,QM ,209  S07 E61 05CDBC1,http://water.nv.gov/permitinformation.aspx?app=30162,209 ,LI,UG ,560.07425,2,5/19/1989 12:00:00 AM,0,661212.212890625,4069.76135980467
12889,67691,32354,10688   ,CER,IRR,209  S04 E60 11CCCA1,http://water.nv.gov/permitinformation.aspx?app=32354,209 ,LI,UG ,289.3,0.693,8/3/1960 12:00:00 AM,58.9,232052.653076172,2368.1422373155
12890,67692,35054,10690   ,CER,IRR,209  S04 E60 11CCCA1,http://water.nv.gov/permitinformation.aspx?app=35054,209 ,LI,UG ,283.4,0.867,3/3/1978 12:00:00 AM,75.8,299091.398681641,2827.47848683657
12891,67693,35055,10691   ,CER,IRR,209  S04 E60 14BBBB1,http://water.nv.gov/permitinformation.aspx?app=35055,209 ,LI,UG ,106.65,0.446,3/3/1978 12:00:00 AM,24,103929.885253906,1537.98034330102
12892,67694,35256,12847   ,ABR,IRR,209  S05 E60 10CAAD1,http://water.nv.gov/permitinformation.aspx?app=35256,209 ,LI,UG ,0,0,4/7/1978 12:00:00 AM,160,666815.503417969,3516.23414434167
12893,67695,35453,12876   ,CER,IRR,209  S06 E61 32CBDB1,http://water.nv.gov/permitinformation.aspx?app=35453,209 ,LI,UG ,140,0.5,5/22/1978 12:00:00 AM,28,118442.680664063,1562.38956705668
12894,67696,35739,12877   ,CER,IRR,209  S04 E60 23BBCA1,http://water.nv.gov/permitinformation.aspx?app=35739,209 ,LI,UG ,66.83,0.1,8/14/1978 12:00:00 AM,29,115409.302490234,1555.30377786196
12895,67697,45452,12537   ,CER,QM ,209  S06 E60 01AADA1,http://water.nv.gov/permitinformation.aspx?app=45452,209 ,LI,SPR,3,0,3/16/1982 12:00:00 AM,0,36881.9750976563,1198.71450571809
12896,67698,45759,13343   ,CER,IRR,209  S07 E61 21AB  1,http://water.nv.gov/permitinformation.aspx?app=45759,209 ,LI,UG ,144.79,0.2,6/4/1982 12:00:00 AM,49.38,201401.834716797,4743.36516917492
12897,67699,52013,13350   ,CER,IRR,209  S07 E61 21AB  1,http://water.nv.gov/permitinformation.aspx?app=52013,209 ,LI,UG ,144.79,0.2,6/4/1982 12:00:00 AM,57.58,229550.524414063,3143.71149608583
12898,67700,48333,13369   ,CER,IRR,209  S06 E61 32DBBB1,http://water.nv.gov/permitinformation.aspx?app=48333,209 ,LI,UG ,54.5,0.19136,5/22/1978 12:00:00 AM,13.5,35921.978515625,1289.8385530224
12899,67701,48913,13258   ,CER,IRR,209  S06 E61 30DCAA1,http://water.nv.gov/permitinformation.aspx?app=48913,209 ,LI,UG ,17.25,0.125,3/14/1985 12:00:00 AM,3.45,14264.5793457031,868.674719508711
12900,67702,52120,14481   ,ABR,IRR,209  S05 E60 10CACB1,http://water.nv.gov/permitinformation.aspx?app=52120,209 ,LI,UG ,0,0,5/20/1988 12:00:00 AM,112.38,453465.100585938,3178.53946157426
12901,67703,77120,,WDR,IRR,205  S14 E66 27DAAA1,http://water.nv.gov/permitinformation.aspx?app=77120,205 ,CL,UG ,135,0.83,10/28/1975 12:00:00 AM,0,683087.947509766,4894.58731273711
12902,67704,53698,18660   ,CER,IRR,209  S06 E61 31ABAC1,http://water.nv.gov/permitinformation.aspx?app=53698,209 ,LI,UG ,25,0.05,7/18/1989 12:00:00 AM,10,18203.8728027344,896.83284546524
12903,67705,70764A01,20608   ,CER,QM ,179  N16 E63 21CDAD1,http://water.nv.gov/permitinformation.aspx?app=70764A01,179 ,WP,UG ,1.12,0.018,3/16/2010 12:00:00 AM,0,64666.3798828125,1381.37895292178
12904,67706,58908E,,EXP,ENV,205  S04 E67 08CCAA1,http://water.nv.gov/permitinformation.aspx?app=58908E,205 ,LI,UG ,40.325346,0.056,6/7/1993 12:00:00 AM,0,2368.94384765625,199.908065461269
12905,67707,,,,,,,,,,,,,,166438.949951172,1631.94413326443
12906,67708,,,,,,,,,,,,,,302270.333984375,2748.16178349848
12907,67709,,,,,,,,,,,,,,339444.599121094,2476.86626233861
12908,67710,60447E,,EXP,OTH,205  S04 E67 08DBAA2,http://water.nv.gov/permitinformation.aspx?app=60447E,205 ,LI,UG ,64.51,0.089,9/13/1994 12:00:00 AM,0,3512.57153320313,257.283008119597
12909,67712,71061,20408   ,CER,QM ,179  N16 E63 35DADC1,http://water.nv.gov/permitinformation.aspx?app=71061,179 ,WP,UG ,3.03,0.1,4/16/2004 12:00:00 AM,0,19263.4497070313,589.578613923759
12910,67713,71062,20586   ,CER,QM ,179  N16 E63 35DAAC1,http://water.nv.gov/permitinformation.aspx?app=71062,179 ,WP,UG ,0.97,0.07,4/16/2004 12:00:00 AM,0,19381.4399414063,591.490563540173
12911,67714,71063,20530   ,CER,QM ,179  N16 E63 35DAAD1,http://water.nv.gov/permitinformation.aspx?app=71063,179 ,WP,UG ,2.13,0.1,4/16/2004 12:00:00 AM,0,19579.7238769531,593.505279009509
12912,67715,56364,14784   ,CER,IRR,209  S07 E61 16CAAD1,http://water.nv.gov/permitinformation.aspx?app=56364,209 ,LI,UG ,49.4,0.28,1/25/1995 12:00:00 AM,9.88,40114.3190917969,1142.51633784258
12913,67716,61880,15426   ,FOR,IRR,209  S07 E61 16CAAD1,http://water.nv.gov/permitinformation.aspx?app=61880,209 ,LI,UG ,0,0,5/1/1979 12:00:00 AM,1.1,4483.74072265625,374.582700438541
12914,67717,71191,,CAN,QM ,179  N16 E63 35CCCC1,http://water.nv.gov/permitinformation.aspx?app=71191,179 ,WP,UG ,2.240297,0.1,9/13/2010 12:00:00 AM,0,20044.7150878906,602.13711218097
12915,67718,71190,,CAN,QM ,179  N16 E63 35CCCC1,http://water.nv.gov/permitinformation.aspx?app=71190,179 ,WP,UG ,2.240297,0.1,9/13/2010 12:00:00 AM,0,20015.0910644531,601.631776011463
12916,67719,71192,,CAN,QM ,179  N16 E63 35CCCC1,http://water.nv.gov/permitinformation.aspx?app=71192,179 ,WP,UG ,2.240297,0.1,5/12/2011 12:00:00 AM,0,20110.6242675781,599.750077749586
12917,67720,63481,17712   ,CER,IRR,205  S14 E66 27BBDD1,http://water.nv.gov/permitinformation.aspx?app=63481,205 ,CL,UG ,17.5,0.024,2/8/1973 12:00:00 AM,0,14413.6359863281,658.007403092883
12918,67723,88751,,PER,IRR,209  S04 E60 34AACD1,http://water.nv.gov/permitinformation.aspx?app=88751,209 ,LI,UG ,82.6,0.8,3/22/2019 12:00:00 AM,0,66845.3801269531,1144.18330568535
12919,67724,70482,,DEN,COM,209  S06 E61 31ADBC1,http://water.nv.gov/permitinformation.aspx?app=70482,209 ,LI,UG ,0,0.07,9/30/2003 12:00:00 AM,0,283352.842529297,3143.61708571585
12920,67725,67150,17328   ,CER,QM ,209  S08 E61 10ADAC1,http://water.nv.gov/permitinformation.aspx?app=67150,209 ,LI,UG ,0.92067,0.062,1/19/2001 12:00:00 AM,0,674100.447753906,3294.1606907144
