RightID,RightStatus,RightUse,ApplicationNumber,Location,PointOfDiversionID,PrimaryIndicator,PointofDiversionStatus,WaterDivision,FieldOffice,CarrierA,CarrierB,SourceName,ProGrant,Units,GPM,Rate,CurrentTotalAcres,CountyName,NRDName,HUC12,PriorityDate,BeneficialDate,ApprovalDate,IrrigationProject,Notice_Status,Notice_EffectiveDate,Notice_Type,Reason_AdminAction,HUC_12,Longitude,Latitude,BeneficialUseCategory,AllocationFlow_CFS,AllocationVolume_AF,in_WaterSourceName,in_WaterSourceNativeID
3414,Active    ,IR,A-17973, S5-T8-R4E,3574,7,1,1D,,Pump,,"Blue River, Big, West Fork",0.4,CFS,180,220,88.0,Saline,Upper Big Blue,102702030609,2001-04-11,2006-09-01T00:00:00,2004-06-10T00:00:00,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102702030609.0,-96.99484452336691,40.691438047474314,Irrigation from Natural Stream,0.4,,"Blue River, Big, West Fork",WaDENE_WS98
13861,Active    ,RC,A-19719,NW S3-T14-R38W,17797,1,1,1A,,Phelps Canal,Cottonwood Ranch Complex,Kingsley Reservoir,4000.0,AF,,,,Keith,Twin Platte,101800140308,2020-07-14,,2020-07-17T00:00:00,Tri-County Canal,Close,2021-03-25T00:00:00,Close,Recharge - Excess flow is NOT available,101800140308.0,-101.67065384209388,41.211572203176765,Groundwater Recharge,,4000.0,Kingsley Reservoir,WaDENE_WS728
2629,Active    ,IR,A-4793,NW S23-T12-R2E,4842,7,1,1D,,Pump,,"Blue River, Big",1.17,CFS,525,140,164.0,Seward,Upper Big Blue,102702010506,1951-01-29,,1951-02-13T00:00:00,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102702010506.0,-97.16939267730973,40.99416350097429,Irrigation from Natural Stream,1.17,,"Blue River, Big",WaDENE_WS132
2629,Active    ,IR,A-4793,NWNE S23-T12-R2E,4851,1,1,1D,,Pump,,"Blue River, Big",1.17,CFS,525,140,164.0,Seward,Upper Big Blue,102702010506,1951-01-29,,1951-02-13T00:00:00,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102702010506.0,-97.16939267730973,40.99416350097429,Irrigation from Natural Stream,1.17,,"Blue River, Big",WaDENE_WS132
2635,Active    ,SO,A-8684,NWNE S23-T12-R2E,4853,7,1,1D,,Herpolsheimer Canal,,Herpolsheimer Reservoir,130.0,AF,0,,64.0,Seward,Upper Big Blue,102702010506,1955-09-06,,1957-08-16T00:00:00,,,,,,102702010506.0,-97.17068884917987,40.99684956466292,Storage Use-only,,130.0,Herpolsheimer Reservoir,WaDENE_WS1367
2635,Active    ,SO,A-8684,SENW S23-T12-R2E,4858,1,1,1D,,Herpolsheimer Canal,,Herpolsheimer Reservoir,130.0,AF,0,,64.0,Seward,Upper Big Blue,102702010506,1955-09-06,,1957-08-16T00:00:00,,,,,,102702010506.0,-97.17068884917987,40.99684956466292,Storage Use-only,,130.0,Herpolsheimer Reservoir,WaDENE_WS1367
10554,Active    ,DO,A-18588,SENW S30-T13-R13E,7932,1,1,2B,,Pump,,Zwiebel Creek,0.05,CFS,20,70,1.1,Sarpy,Papio-Missouri River,102002020211,2008-04-09,2019-09-01T00:00:00,2016-09-16T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002020211.0,-95.99618762453449,41.07030716405566,Domestic,0.05,,Zwiebel Creek,WaDENE_WS1398
6145,Active    ,IR,A-8681R,NW S30-T17-R6W,5801,1,1,2A,,Pump,,Timber Creek,0.39,CFS,175,70,26.8,Nance,Lower Loup,102100100503,1956-07-20,,1957-08-16T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100503.0,-98.05828289466973,41.41282625007242,Irrigation from Natural Stream,0.39,,Timber Creek,WaDENE_WS356
8731,Active    ,IR,D-477, S34-T32-R52W,7030,1,1,2D,,White River Canal,,White River,4.28,CFS,2463,70,369.0,Dawes,Upper Niobrara-White,101402010203,1894-12-31,,1899-02-25T00:00:00,White River Canal,,,,,101402010203.0,-103.40645982704724,42.70520367883956,Irrigation from Natural Stream,4.28,,White River,WaDENE_WS68
8764,Active    ,IR,D-477R, S35-T32-R52W,13691,1,1,2D,,White River Canal,,White Clay Creek,1.0,CFS,448,70,369.0,Dawes,Upper Niobrara-White,101402010202,1894-12-31,,1899-02-25T00:00:00,White River Canal,,,,,101402010202.0,-103.38704590231681,42.705841867621416,Irrigation from Natural Stream,1.0,,White Clay Creek,WaDENE_WS131
8756,Active    ,IR,D-477AR,NWNW S25-T32-R52W,7055,1,1,2D,,Pump,,White River,0.21,CFS,94,70,15.0,Dawes,Upper Niobrara-White,101402010207,1894-12-31,,1899-02-25T00:00:00,,,,,,101402010207.0,-103.38379437521024,42.72422416681706,Irrigation from Natural Stream,0.21,,White River,WaDENE_WS68
2669,Active    ,SI,A-9635, S18-T11-R3E,4519,7,1,1D,,Pumps,,Gruntorad Reservoir,0.0,AF,0,,116.8,Seward,Upper Big Blue,102702010506,1957-02-05,,1960-08-15T00:00:00,,,,,,102702010506.0,-97.12305129368704,40.9226509769538,Supplemental Irrigation,,0.0,Gruntorad Reservoir,WaDENE_WS1173
2669,Active    ,SI,A-9635, S18-T11-R3E,4528,7,1,1D,,Pumps,,Gruntorad Reservoir,0.0,AF,0,,116.8,Seward,Upper Big Blue,102702010506,1957-02-05,,1960-08-15T00:00:00,,,,,,102702010506.0,-97.12305129368704,40.9226509769538,Supplemental Irrigation,,0.0,Gruntorad Reservoir,WaDENE_WS1173
2669,Active    ,SI,A-9635, S18-T11-R3E,4531,1,1,1D,,Pumps,,Gruntorad Reservoir,0.0,AF,0,,116.8,Seward,Upper Big Blue,102702010506,1957-02-05,,1960-08-15T00:00:00,,,,,,102702010506.0,-97.12305129368704,40.9226509769538,Supplemental Irrigation,,0.0,Gruntorad Reservoir,WaDENE_WS1173
2672,Active    ,SI,A-9635, S18-T11-R3E,16392,7,1,1D,,Pump,,Gruntorad Reservoir,0.0,AF,0,,5.7,Seward,Upper Big Blue,102702010506,1957-02-15,,1960-08-15T00:00:00,,,,,,102702010506.0,-97.12305129368704,40.9226509769538,Supplemental Irrigation,,0.0,Gruntorad Reservoir,WaDENE_WS1173
2672,Active    ,SI,A-9635, S18-T11-R3E,16393,1,1,1D,,Pump,,Gruntorad Reservoir,0.0,AF,0,,5.7,Seward,Upper Big Blue,102702010506,1957-02-15,,1960-08-15T00:00:00,,,,,,102702010506.0,-97.12305129368704,40.9226509769538,Supplemental Irrigation,,0.0,Gruntorad Reservoir,WaDENE_WS1173
2672,Active    ,SI,A-9635, S18-T11-R3E,16394,7,1,1D,,Pump,,Gruntorad Reservoir,0.0,AF,0,,5.7,Seward,Upper Big Blue,102702010506,1957-02-15,,1960-08-15T00:00:00,,,,,,102702010506.0,-97.12305129368704,40.9226509769538,Supplemental Irrigation,,0.0,Gruntorad Reservoir,WaDENE_WS1173
2675,Active    ,SI,A-9635, S18-T11-R3E,16396,1,1,1D,,Pump,,Gruntorad Reservoir,0.0,AF,0,,13.0,Seward,Upper Big Blue,102702010506,1957-02-15,,1960-08-15T00:00:00,,,,,,102702010506.0,-97.12305129368704,40.9226509769538,Supplemental Irrigation,,0.0,Gruntorad Reservoir,WaDENE_WS1173
2677,Active    ,SO,A-9635,NENW S20-T11-R3E,16400,1,1,1D,,Pump,,Gruntorad Reservoir,65.0,AF,0,,20.5,Seward,Upper Big Blue,102702010506,1957-02-15,,1960-08-15T00:00:00,,,,,,102702010506.0,-97.12305129368704,40.9226509769538,Storage Use-only,,65.0,Gruntorad Reservoir,WaDENE_WS1173
2683,Active    ,SI,A-9635,NENW S20-T11-R3E,16405,1,1,1D,,Pump,,Gruntorad Reservoir,0.0,AF,0,,25.0,Seward,Upper Big Blue,102702010506,1957-02-15,,1960-08-15T00:00:00,,,,,,102702010506.0,-97.12305129368704,40.9226509769538,Supplemental Irrigation,,0.0,Gruntorad Reservoir,WaDENE_WS1173
2701,Active    ,IR,A-14994,NWNW S29-T11-R5W,4357,1,1,1D,,Pump,,Lincoln Creek,0.59,CFS,264,70,41.0,Hamilton,Upper Big Blue,102702010203,1977-06-27,,1978-01-31T00:00:00,,Open,2016-04-17T00:00:00,Open,Natural Flow (Reminder),102702010203.0,-97.91791320748122,40.89798921532774,Irrigation from Natural Stream,0.59,,Lincoln Creek,WaDENE_WS70
2702,Active    ,IR,A-12617,NENW S22-T11-R5W,4421,1,1,1D,,Pump,,Lincoln Creek,0.36,CFS,161,70,25.0,Hamilton,Upper Big Blue,102702010203,1972-04-27,,1972-07-28T00:00:00,,Open,2016-04-17T00:00:00,Open,Natural Flow (Reminder),102702010203.0,-97.87879693307576,40.914319957730186,Irrigation from Natural Stream,0.36,,Lincoln Creek,WaDENE_WS70
5576,Active    ,IR,A-10454,NW S30-T14-R10W,5205,1,1,2A,,Pump,,Turkey Creek,0.18,CFS,81,70,12.4,Howard,Lower Loup,102100030802,1964-10-09,,1977-10-31T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100030802.0,-98.51805984382962,41.155031996997515,Irrigation from Natural Stream,0.18,,Turkey Creek,WaDENE_WS71
5576,Active    ,IR,A-10454,NW S30-T14-R10W,5207,7,1,2A,,Pump,,Turkey Creek,0.18,CFS,81,70,12.4,Howard,Lower Loup,102100030802,1964-10-09,,1977-10-31T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100030802.0,-98.51805984382962,41.155031996997515,Irrigation from Natural Stream,0.18,,Turkey Creek,WaDENE_WS71
5576,Active    ,IR,A-10454,NWNE S30-T14-R10W,5209,7,1,2A,,Pump,,Turkey Creek,0.18,CFS,81,70,12.4,Howard,Lower Loup,102100030802,1964-10-09,,1977-10-31T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100030802.0,-98.51805984382962,41.155031996997515,Irrigation from Natural Stream,0.18,,Turkey Creek,WaDENE_WS71
2728,Active    ,IR,A-4134,NW S3-T11-R2W,4601,1,1,1D,,Pump,,Lincoln Creek,0.38,CFS,170,140,53.5,York,Upper Big Blue,102702010301,1947-10-23,,1947-11-03T00:00:00,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102702010301.0,-97.5355880621701,40.95017329101627,Irrigation from Natural Stream,0.38,,Lincoln Creek,WaDENE_WS70
2728,Active    ,IR,A-4134,NWNW S3-T11-R2W,4617,7,1,1D,,Pump,,Lincoln Creek,0.38,CFS,170,140,53.5,York,Upper Big Blue,102702010301,1947-10-23,,1947-11-03T00:00:00,,Open,2019-04-23T00:00:00,Open,Natural Flow (Reminder),102702010301.0,-97.5355880621701,40.95017329101627,Irrigation from Natural Stream,0.38,,Lincoln Creek,WaDENE_WS70
5575,Active    ,IR,A-11111, S25-T14-R11W,12441,1,1,2A,,Pump,,Turkey Creek,0.13,CFS,58,70,9.0,Howard,Lower Loup,102100030802,1967-04-25,,1967-08-11T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100030802.0,-98.52093773892344,41.15450845806552,Irrigation from Natural Stream,0.13,,Turkey Creek,WaDENE_WS71
13282,Active    ,SO,A-19569,SENW S28-T3-R3E,16914,1,1,1D,,Pump,,Schmidt Ag Irrigation Pond,48.5,AF,,,88.0,Jefferson,Lower Big Blue,102702020301,2017-10-16,2020-09-01T00:00:00,2018-03-27T00:00:00,,,,,,102702020301.0,-97.09796137000984,40.19926692591022,Storage Use-only,,48.5,Schmidt Ag Irrigation Pond,WaDENE_WS1399
8655,Active    ,SO,A-8403,NWNE S11-T29-R6W,14393,1,1,2C,,Pump,,Sorensen Reservoir,8.0,AF,0,,89.0,Knox,Lower Niobrara,101500070902,1952-12-15,,1958-09-15T00:00:00,,,,,,101500070902.0,-97.988110763249,42.499750939912815,Storage Use-only,,8.0,Sorensen Reservoir,WaDENE_WS1400
13637,Active    ,ST,A-19686,NENW S14-T2-R11E,17722,1,1,1F,,Josh's Pond Reservoir,,Trib to Taylor Branch Creek,90.0,AF,,,,Pawnee,Nemaha,102400080203,2020-02-18,,2020-04-06T00:00:00,,,,,,102400080203.0,-96.15309538629604,40.14326733221778,Storage,,90.0,Trib to Taylor Branch Creek,WaDENE_WS1401
2772,Active    ,ST,A-13710,NENW S19-T11-R2E,4486,1,1,1D,,Langworthy Road Reservoir,,"Brush Creek, Trib. To",2.8,AF,0,,0.0,Seward,Upper Big Blue,102702010304,1975-08-05,,1975-08-28T00:00:00,,,,,,102702010304.0,-97.24822560421747,40.916364003857474,Storage,,2.8,"Brush Creek, Trib. To",WaDENE_WS196
6076,Active    ,IR,A-11210,SENW S1-T19-R9W,6194,7,1,2A,,Pump,,Cedar River,1.32,CFS,592,70,92.5,Greeley,Lower Loup,102100100404,1967-07-24,,1967-09-29T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100404.0,-98.30849512738948,41.64997566967627,Irrigation from Natural Stream,1.32,,Cedar River,WaDENE_WS44
6076,Active    ,IR,A-11210,SWNW S1-T19-R9W,6196,1,1,2A,,Pump,,Cedar River,1.32,CFS,592,70,92.5,Greeley,Lower Loup,102100100404,1967-07-24,,1967-09-29T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100404.0,-98.30849512738948,41.64997566967627,Irrigation from Natural Stream,1.32,,Cedar River,WaDENE_WS44
6076,Active    ,IR,A-11210,NWNW S1-T19-R9W,6198,7,1,2A,,Pump,,Cedar River,1.32,CFS,592,70,92.5,Greeley,Lower Loup,102100100404,1967-07-24,,1967-09-29T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100100404.0,-98.30849512738948,41.64997566967627,Irrigation from Natural Stream,1.32,,Cedar River,WaDENE_WS44
8183,Active    ,ST,A-18036, S29-T9-R8E,9649,1,1,2B,,Stevens Creek Res. A2-1,,"Stevens Creek, Trib. To",30.0,AF,0,,0.0,Lancaster,Lower Platte South,102002030902,2002-02-08,,2002-08-27T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030902.0,-96.54952652121536,40.7200893901425,Storage,,30.0,"Stevens Creek, Trib. To",WaDENE_WS459
8213,Active    ,ST,A-18038,SENW S28-T9-R8E,3821,1,1,2B,,Stevens Creek Res. A5-1,,"Stevens Creek, Trib. To",21.9,AF,0,,0.0,Lancaster,Lower Platte South,102002030902,2002-02-08,,2002-10-11T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102002030902.0,-96.53447813385277,40.72161991499189,Storage,,21.9,"Stevens Creek, Trib. To",WaDENE_WS459
4292,Active    ,IR,A-2187C, S31-T16-R6W,11728,1,1,2A,,Pump,,Loup River,0.04,CFS,17,70,3.0,Nance,Lower Loup,102100090208,1931-01-14,,1931-01-19T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100090208.0,-98.04403511970318,41.312815614622174,Irrigation from Natural Stream,0.04,,Loup River,WaDENE_WS58
4291,Active    ,IR,A-2187B, S31-T16-R6W,11727,1,1,2A,,Pump,,Loup River,0.66,CFS,296,115,76.0,Nance,Lower Loup,102100090208,1931-01-14,,1931-01-19T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100090208.0,-98.04401476762764,41.31280852561951,Irrigation from Natural Stream,0.66,,Loup River,WaDENE_WS58
6101,Active    ,IR,A-2187A, S31-T16-R6W,11726,1,1,2A,,Pump,,Loup River,0.16,CFS,71,787,126.0,Nance,Lower Loup,102100090208,1931-01-14,,1931-01-19T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100090208.0,-98.04364361549416,41.312776662880815,Irrigation from Natural Stream,0.16,,Loup River,WaDENE_WS58
4313,Active    ,IR,A-3227D, S31-T16-R6W,5535,1,1,2A,,Pump,,Loup River,0.43,CFS,192,176,76.0,Nance,Lower Loup,102100090208,1940-08-08,,1941-03-06T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100090208.0,-98.04426312027395,41.312392668486794,Irrigation from Natural Stream,0.43,,Loup River,WaDENE_WS58
6038,Active    ,IR,A-3227A,NWNW S6-T15-R6W,11858,1,1,2A,,Pump,,Loup River,0.55,CFS,246,227,125.0,Nance,Lower Loup,102100090208,1940-08-08,,1941-03-06T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100090208.0,-98.05686522455953,41.30716348954759,Irrigation from Natural Stream,0.55,,Loup River,WaDENE_WS58
6050,Active    ,IR,A-3227BR, S31-T16-R6W,5530,1,1,2A,,Pump,,Loup River,0.71,CFS,318,196,139.0,Nance,Lower Loup,102100090208,1940-08-08,,1941-03-06T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100090208.0,-98.0483232731641,41.309810591901446,Irrigation from Natural Stream,0.71,,Loup River,WaDENE_WS58
4342,Active    ,IR,A-7895, S31-T16-R6W,11932,1,1,2A,,Pump,,Loup River,0.88,CFS,394,143,126.0,Nance,Lower Loup,102100090208,1955-08-11,,1956-02-04T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100090208.0,-98.04376645289108,41.3127345223298,Irrigation from Natural Stream,0.88,,Loup River,WaDENE_WS58
5119,Active    ,ST,A-16283, S35-T25-R36W,9552,1,1,2A,,Evans Reservoir,,"Loup River, Middle, South Branch",2.81,AF,0,,0.0,Cherry,Upper Loup,102100010303,1984-03-15,,1984-06-15T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100010303.0,-101.47579662557062,42.092878264599975,Storage,,2.81,"Loup River, Middle, South Branch",WaDENE_WS1402
5127,Active    ,IR,A-4824, S6-T24-R32W,6501,1,1,2A,,Pump,,"Loup River, Middle",2.35,CFS,1054,80,188.1,Hooker,Upper Loup,102100010802,1951-03-20,,1951-05-01T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100010802.0,-101.05939037740458,42.07549893190422,Irrigation from Natural Stream,2.35,,"Loup River, Middle",WaDENE_WS121
5128,Active    ,IR,A-11919,NENW S18-T24-R31W,6490,1,1,2A,,Pump,,"Loup River, Middle",0.54,CFS,242,70,37.7,Hooker,Upper Loup,102100010804,1970-04-13,,1970-06-05T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100010804.0,-100.95180784473236,42.056572012144,Irrigation from Natural Stream,0.54,,"Loup River, Middle",WaDENE_WS121
5129,Active    ,IR,A-4820, S18-T24-R31W,11549,1,1,2A,,Pump,,"Loup River, Middle",1.02,CFS,457,80,81.5,Hooker,Upper Loup,102100010804,1951-03-15,,1951-03-31T00:00:00,,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100010804.0,-100.93929205165446,42.04765516150032,Irrigation from Natural Stream,1.02,,"Loup River, Middle",WaDENE_WS121
408,Active    ,IR,D-710R, S20-T14-R35W,17266,1,1,1A,,Sheridan-Wilson Canal,,Sarben Slough,3.09,CFS,1386,70,216.0,Keith,Twin Platte,101800140407,1890-10-09,,1898-08-10T00:00:00,Sheridan-Wilson Canal,Open,2020-09-15T00:00:00,Open,Natural Flow (Reminder),101800140407.0,-101.35275349200052,41.166400478985466,Irrigation from Natural Stream,3.09,,Sarben Slough,WaDENE_WS1403
456,Active    ,CO,A-12745,SENW S8-T13-R36W,17565,1,1,1A,,Korty Canal - South Platte River Supply Canal,,South Platte River,860.0,CFS,385968,,0.0,Keith,Twin Platte,101900180601,1972-09-26,,1973-05-01T00:00:00,Korty Canal - South Platte River Supply Canal,Open,2019-07-27T00:00:00,Open,Canal Administration,101900180601.0,-101.473775574621,41.115435403921786,Cooling,860.0,,South Platte River,WaDENE_WS1291
457,Active    ,CO,A-14666,SENW S8-T13-R36W,17566,1,1,1A,,Korty Canal - South Platte River Supply Canal,,South Platte River,860.0,CFS,385968,,0.0,Keith,Twin Platte,101900180601,1977-01-28,,1977-06-24T00:00:00,Korty Canal - South Platte River Supply Canal,Open,2019-07-27T00:00:00,Open,Canal Administration,101900180601.0,-101.473775574621,41.115435403921786,Cooling,860.0,,South Platte River,WaDENE_WS1291
13255,Active    ,IR,A-19550, S10-T19-R18W,16834,1,1,2A,,Canal No 1 & 2,,"Loup River, Middle",0.73,CFS,328,70,50.9,Custer,Lower Loup,102100030406,2017-07-26,2021-09-01T00:00:00,2018-12-28T00:00:00,MLPP&ID Canal No. 1 and 2,Open,2020-09-12T00:00:00,Open,Instream Flow (NGPC and CPNRD),102100030406.0,-99.37136476492236,41.62688804852222,Irrigation from Natural Stream,0.73,,"Loup River, Middle",WaDENE_WS121
5147,Active    ,ST,A-14992, S32-T21-R21W,9533,1,1,2A,,George R Semler Reservoir,,"Loup River, Middle",403.0,AF,0,,0.0,Blaine,Upper Loup,102100030306,1977-06-23,,1977-11-22T00:00:00,Sargent Canal,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100030306.0,-99.77358476623536,41.75078072758114,Storage,,403.0,"Loup River, Middle",WaDENE_WS121
5245,Active    ,ST,A-4923A, S35-T18-R17W,9489,1,1,2A,,Sherman Reservoir,,"Loup River, Middle",68120.0,AF,0,,0.0,Custer,Lower Loup,102100030503,1954-07-06,,1960-09-13T00:00:00,Farwell Main Canal,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100030503.0,-99.2399357929046,41.490368524707954,Storage,,68120.0,"Loup River, Middle",WaDENE_WS121
5248,Active    ,ST,A-12956,NWNW S28-T14-R12W,12496,2,1,2A,,Farwell South Canal Reservoir,,"Loup River, Middle",433.9,AF,0,,0.0,Howard,Lower Loup,102100030603,1973-10-25,,1973-11-02T00:00:00,Farwell Main Canal,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100030503.0,-99.23957200197512,41.49069991518041,Storage,,433.9,"Loup River, Middle",WaDENE_WS121
5248,Active    ,ST,A-12956, S35-T18-R17W,12545,1,1,2A,,Farwell South Canal Reservoir,,"Loup River, Middle",433.9,AF,0,,0.0,Custer,Lower Loup,102100030503,1973-10-25,,1973-11-02T00:00:00,Farwell Main Canal,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100030503.0,-99.23957200197512,41.49069991518041,Storage,,433.9,"Loup River, Middle",WaDENE_WS121
5251,Active    ,SS,A-17293,NENE S3-T13-R12W,9490,1,1,2A,,Clausen Reservoir,,"Loup River, Middle",31.9,AF,0,,0.0,Howard,Lower Loup,102100030603,1993-06-07,,1994-04-19T00:00:00,Farwell Main Canal,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100030603.0,-98.6868189672592,41.123144869375295,Supplemental Storage,,31.9,"Loup River, Middle",WaDENE_WS121
5759,Active    ,IR,A-11282R, S1-T18-R15W,16520,2,1,2A,,Mirdan Canal,,Calamus River,0.31,CFS,139,70,22.0,Valley,Lower Loup,102100070602,1967-12-08,2001-10-01T00:00:00,1998-04-02T00:00:00,Mirdan Canal,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100080604.0,-99.21878597439907,41.82687111931265,Irrigation from Natural Stream,0.31,,Calamus River,WaDENE_WS164
5759,Active    ,IR,A-11282R,NWNW S6-T21-R16W,16521,1,1,2A,,Mirdan Canal,,Calamus River,0.31,CFS,139,70,22.0,Garfield,Lower Loup,102100080604,1967-12-08,2001-10-01T00:00:00,1998-04-02T00:00:00,Mirdan Canal,Open,2018-05-04T00:00:00,Open,Natural Flow (Reminder),102100080604.0,-99.21878597439907,41.82687111931265,Irrigation from Natural Stream,0.31,,Calamus River,WaDENE_WS164
735,Active    ,PI,D-1023, S3-T8-R18W,14147,1,1,1A,,Kearney Power Plant,,Platte River,140.0,CFS,62832,,0.0,Buffalo,Central Platte,102001011001,1882-09-10,,1882-09-10T00:00:00,Kearney Canal,Open,2020-09-15T00:00:00,Open,Natural Flow (Reminder),102001011001.0,-99.35034365362652,40.687889024070735,Power and Incidental Underground Storage,140.0,,Platte River,WaDENE_WS32
736,Active    ,IU,A-1744,NWNW S11-T8-R16W,12467,2,1,1A,,Pump on Kearney Tail Race,,Platte River,0.21,CFS,94,70,15.0,Buffalo,Central Platte,102001011007,1882-09-10,,1984-05-28T00:00:00,Kearney Canal,Open,2020-09-15T00:00:00,Open,Natural Flow (Reminder),102001011001.0,-99.35037796341139,40.68781739054803,Irrigation and Incidental Underground Storage,0.21,,Platte River,WaDENE_WS32
736,Active    ,IU,A-1744,NWNW S11-T8-R16W,12468,2,1,1A,,Pump on Kearney Tail Race,,Platte River,0.21,CFS,94,70,15.0,Buffalo,Central Platte,102001011007,1882-09-10,,1984-05-28T00:00:00,Kearney Canal,Open,2020-09-15T00:00:00,Open,Natural Flow (Reminder),102001011001.0,-99.35037796341139,40.68781739054803,Irrigation and Incidental Underground Storage,0.21,,Platte River,WaDENE_WS32
736,Active    ,IU,A-1744,SWNW S11-T8-R16W,12469,2,1,1A,,Pump on Kearney Tail Race,,Platte River,0.21,CFS,94,70,15.0,Buffalo,Central Platte,102001011007,1882-09-10,,1984-05-28T00:00:00,Kearney Canal,Open,2020-09-15T00:00:00,Open,Natural Flow (Reminder),102001011001.0,-99.35037796341139,40.68781739054803,Irrigation and Incidental Underground Storage,0.21,,Platte River,WaDENE_WS32
736,Active    ,IU,A-1744,SWNE S3-T8-R18W,12530,1,1,1A,,Pump on Kearney Tail Race,,Platte River,0.21,CFS,94,70,15.0,Buffalo,Central Platte,102001011001,1882-09-10,,1984-05-28T00:00:00,Kearney Canal,Open,2020-09-15T00:00:00,Open,Natural Flow (Reminder),102001011001.0,-99.35037796341139,40.68781739054803,Irrigation and Incidental Underground Storage,0.21,,Platte River,WaDENE_WS32
737,Active    ,PI,A-1577, S3-T8-R18W,14148,1,1,1A,,Kearney Power Plant,,Platte River,219.0,CFS,98287,,0.0,Buffalo,Central Platte,102001011001,1920-02-12,,1987-11-02T00:00:00,Kearney Canal,Open,2020-09-15T00:00:00,Open,Natural Flow (Reminder),102001011001.0,-99.35034365362652,40.687889024070735,Power and Incidental Underground Storage,219.0,,Platte River,WaDENE_WS32
752,Active    ,ST,A-16529,SWNE S3-T8-R18W,9342,1,1,1A,,Rolling Hills Reservoir,,Platte River,20.2,AF,0,,0.0,Buffalo,Central Platte,102001011001,1986-11-10,,1986-12-15T00:00:00,Kearney Canal,Open,2020-09-15T00:00:00,Open,Canal Administration,102001011001.0,-99.35037796341139,40.68781739054803,Storage,,20.2,Platte River,WaDENE_WS32
8132,Active    ,MF,A-16582, S27-T30-R21W,14780,1,1,2C,,Pump,,"Willow Creek, Trib. To",0.89,CFS,399,,0.0,Brown,Middle Niobrara,101500041306,1987-08-07,,1987-09-15T00:00:00,,Open,2018-09-26T00:00:00,Open,Spencer Hydropower,101500041306.0,-99.76362971659458,42.544910677940685,Manufacturing,0.89,,"Willow Creek, Trib. To",WaDENE_WS871
10295,Active    ,ST,A-18500, S7-T7-R2W,9421,1,1,1D,,Reinsch Reservoir,,"Turkey Creek, Trib. To",40.0,AF,,,,Fillmore,Upper Big Blue,102702040104,2007-04-10,,2008-02-18T00:00:00,,,,,,102702040104.0,-97.58243244878473,40.58258548389294,Storage,,40.0,"Turkey Creek, Trib. To",WaDENE_WS94
10297,Active    ,ST,A-18502, S35-T18-R6W,9575,1,1,2A,,Bittner Pond,,Plum Creek,32.25,AF,,,,Nance,Lower Loup,102100090502,2007-04-09,,2007-09-07T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),102100090502.0,-97.96797547423962,41.494405239946495,Storage,,32.25,Plum Creek,WaDENE_WS38
