RightID,RightStatus,RightUse,ApplicationNumber,Location,PointOfDiversionID,PrimaryIndicator,PointofDiversionStatus,WaterDivision,FieldOffice,CarrierA,CarrierB,SourceName,ProGrant,Units,GPM,Rate,CurrentTotalAcres,CountyName,NRDName,HUC12,PriorityDate,BeneficialDate,ApprovalDate,IrrigationProject,Notice_Status,Notice_EffectiveDate,Notice_Type,Reason_AdminAction,BeneficialUseCategory,ReasonRemoved,index
1020,Active    ,SI,A-15811, S8-T2-R33W,12685,1,1,1B,,Meeker-Driftwood Canal,,"Enders, Strunk, Harlan County, Swanson And Hugh Butler Lake Reservoirs",370191.0,AF,,,16854.8,Hitchcock,Middle Republican,102500040501,1981-03-27,1983-10-01T00:00:00,1981-04-15T00:00:00,Meeker-Driftwood Canal,Open,2020-09-15T00:00:00,Open,Localized Administration,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),Null GPM,0.0
1164,Active    ,SI,A-11532, S25-T4-R29W,12692,1,1,1B,,Red Willow Canal,,"Enders, Strunk, Harlan County, Swanson And Hugh Butler Lake Reservoirs",370191.0,AF,,,4797.3,Red Willow,Middle Republican,102500070309,1968-08-08,,1979-08-15T00:00:00,Red Willow Canal,Open,2020-09-15T00:00:00,Open,Localized Administration,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),Null GPM,0.0
1169,Active    ,SI,A-14156, S25-T4-R29W,12697,1,1,1B,,Red Willow Canal,,"Enders, Strunk, Harlan County, Swanson And Hugh Butler Lake Reservoirs",370191.0,AF,,,4797.3,Red Willow,Middle Republican,102500070309,1976-04-06,,1977-10-28T00:00:00,Red Willow Canal,Open,2020-09-15T00:00:00,Open,Localized Administration,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),Null GPM,0.0
1179,Active    ,SI,A-15813, S25-T4-R29W,12704,1,1,1B,,Red Willow Canal,,"Enders, Strunk, Harlan County, Swanson And Hugh Butler Lake Reservoirs",370191.0,AF,,,4797.3,Red Willow,Middle Republican,102500070309,1981-03-27,1983-10-01T00:00:00,1981-04-15T00:00:00,Red Willow Canal,Open,2020-09-15T00:00:00,Open,Localized Administration,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),Null GPM,0.0
1181,Active    ,SI,A-16602, S25-T4-R29W,12706,1,1,1B,,Red Willow Canal,,Hugh Butler Lake,32087.0,AF,,,4797.3,Red Willow,Middle Republican,102500070309,1987-11-13,1990-10-01T00:00:00,1988-01-15T00:00:00,Red Willow Canal,Open,2020-09-15T00:00:00,Open,Localized Administration,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),Null GPM,0.0
1310,Active    ,SI,A-15814, S27-T4-R25W,9254,1,1,1B,,Cambridge Canal,,"Enders, Strunk, Harlan County, Swanson And Hugh Butler Lake Reservoirs",370191.0,AF,,,17663.9,Furnas,Lower Republican,102500090301,1981-03-27,1984-05-04T00:00:00,1981-04-15T00:00:00,Cambridge Canal,Open,2020-09-15T00:00:00,Open,Localized Administration,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),Null GPM,0.0
1656,Active    ,SO,A-16379, S33-T1-R13W,34,1,1,1B,,Pump,,South Reservoir Sullivan,103.9,AF,,,62.0,Franklin,Lower Republican,102500160408,1985-05-10,1988-10-01T00:00:00,1985-12-16T00:00:00,,Open,2020-09-15T00:00:00,Open,Localized Administration,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),Null GPM,0.0
9132,Active    ,SS,A-1399,NW S13-T33-R56W,9934,1,1,2E,,Cornelius Jordan Res.,,Monroe Creek,800.0,AF,,,0.0,Sioux,Upper Niobrara-White,101201080101,1915-01-14,,1915-01-23T00:00:00,,Close,2020-10-17T00:00:00,Close,Riparian Administration,Supplemental Storage (an appropriation that has a prior appropriation for storage),Null GPM,0.0
9068,Active    ,SO,A-2072, S32-T33-R55W,7143,1,1,2E,,Dan Jordan Canal,,Dan Jordan Reservoir,200.0,AF,,,119.0,Sioux,Upper Niobrara-White,101201080102,1929-02-20,,1929-02-23T00:00:00,,,,,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),Null GPM,0.0
7669,Active    ,ST,A-415,SWNW S7-T13-R9E,14847,1,1,2B,,Armour & Company Res.,,Silver Creek,10.0,AF,,,0.0,Saunders,Lower Platte North,102002030803,1897-10-18,,1897-12-03T00:00:00,,,,,,Storage,Null GPM,0.0
13401,Active    ,ST,A-19630, S27-T2-R6W,17367,1,1,1C,,Hoyer Irrigation Reservoir,,"Spring Creek, Trib. To",15.7,AF,,,,Nuckolls,Little Blue,102702060901,2019-04-01,,2019-06-07T00:00:00,,,,,,Storage,Null GPM,0.0
13402,Active    ,SS,A-19631, S27-T2-R6W,17368,1,1,1C,,Pump,,"Spring Creek, Trib. To",47.2,AF,,,,Nuckolls,Little Blue,102702060901,2019-04-01,,2019-06-07T00:00:00,,,,,,Supplemental Storage (an appropriation that has a prior appropriation for storage),Null GPM,0.0
13448,Active    ,CS,CSW-1612,NWNW S14-T14-R13W,8598,4,1,2A,,,,Sherman Reservoir,,,,,,Sherman,Lower Loup,102100030706,2004-07-15,,2009-03-04T00:00:00,Farwell Main Canal,,,,,Unknown,Null GPM,0.0
13448,Active    ,CS,CSW-1612,NWNW S14-T14-R13W,17476,3,1,2A,,,,Sherman Reservoir,,,,,,Sherman,Lower Loup,102100030706,2004-07-15,,2009-03-04T00:00:00,Farwell Main Canal,,,,,Unknown,Null GPM,0.0
13447,Active    ,CS,CSW-1564,NWNW S14-T14-R13W,8673,4,1,2A,,,,"Loup River, Middle",,,,,52.8,Sherman,Lower Loup,102100030706,2008-10-17,,2009-03-04T00:00:00,Farwell Main Canal,,,,,Unknown,Null GPM,0.0
13447,Active    ,CS,CSW-1564,NWNW S14-T14-R13W,17475,3,1,2A,,,,"Loup River, Middle",,,,,52.8,Sherman,Lower Loup,102100030706,2008-10-17,,2009-03-04T00:00:00,Farwell Main Canal,,,,,Unknown,Null GPM,0.0
13489,Active    ,CS,CSW-1763,NWNW S4-T8-R12W,17455,4,1,1A,,,,Lost Creek,,,,,,Adams,Little Blue,102001011103,2000-04-20,,2007-05-08T00:00:00,,,,,,Unknown,Null GPM,0.0
13489,Active    ,CS,CSW-1763,SWNW S16-T7-R16W,17456,3,1,1A,,,,Lost Creek,,,,,,Kearney,Tri-Basin,102001011006,2000-04-20,,2007-05-08T00:00:00,,,,,,Unknown,Null GPM,0.0
13475,Active    ,CS,CSW-1748,NENW S1-T7-R20W,10192,4,1,1A,,Tributary to Platte River,,Platte River,1.17,CFS,,,64.0,Phelps,Tri-Basin,102001010902,1998-07-13,,1999-01-05T00:00:00,,,,,,Unknown,Null GPM,0.0
13475,Active    ,CS,CSW-1748,NWNW S1-T7-R20W,10629,3,1,1A,,Tributary to Platte River,,Platte River,1.17,CFS,,,64.0,Phelps,Tri-Basin,102001010902,1998-07-13,,1999-01-05T00:00:00,,,,,,Unknown,Null GPM,0.0
13454,Active    ,CS,CSW-1699,SENW S34-T16-R42W,10230,4,1,1A,,North Platte River from State Line Gage 06674500 to Lewellen Gage 06687500,,Pathfinder Reservoir,,,,,,Garden,North Platte,101800140103,2009-07-07,,2011-02-25T00:00:00,,,,,,Unknown,Null GPM,0.0
13454,Active    ,CS,CSW-1699, S3-T23-R60W,10231,3,1,1A,,North Platte River from State Line Gage 06674500 to Lewellen Gage 06687500,,Pathfinder Reservoir,,,,,,,North Platte,101800090402,2009-07-07,,2011-02-25T00:00:00,,,,,,Unknown,Null GPM,0.0
13454,Active    ,CS,CSW-1699,NW S18-T21-R53W,11637,7,1,1A,,North Platte River from State Line Gage 06674500 to Lewellen Gage 06687500,,Pathfinder Reservoir,,,,,,Scotts Bluff,North Platte,101800090810,2009-07-07,,2011-02-25T00:00:00,,,,,,Unknown,Null GPM,0.0
13454,Active    ,CS,CSW-1699,NW S28-T20-R50W,11638,7,1,1A,,North Platte River from State Line Gage 06674500 to Lewellen Gage 06687500,,Pathfinder Reservoir,,,,,,Morrill,North Platte,101800090907,2009-07-07,,2011-02-25T00:00:00,,,,,,Unknown,Null GPM,0.0
13454,Active    ,CS,CSW-1699,SENE S33-T18-R46W,11639,7,1,1A,,North Platte River from State Line Gage 06674500 to Lewellen Gage 06687500,,Pathfinder Reservoir,,,,,,Garden,North Platte,101800091206,2009-07-07,,2011-02-25T00:00:00,,,,,,Unknown,Null GPM,0.0
13455,Active    ,CS,CSW-1704,NWNE S28-T3-R28W,10581,3,1,1B,,Republican River,,"Enders, Strunk, Harlan County And Swanson Reservoirs",,,,,,Red Willow,Middle Republican,102500040707,2009-07-20,,2013-02-07T00:00:00,Meeker-Driftwood Canal,,,,,Unknown,Null GPM,0.0
13455,Active    ,CS,CSW-1704, S17-T3-R27W,10582,4,1,1B,,Republican River,,"Enders, Strunk, Harlan County And Swanson Reservoirs",,,,,,Red Willow,Middle Republican,102500040803,2009-07-20,,2013-02-07T00:00:00,Meeker-Driftwood Canal,,,,,Unknown,Null GPM,0.0
13462,Active    ,CS,CSW-1734,NW S25-T1-R42W,10608,3,1,1B,,,,Republican River,,,,,,Dundy,Upper Republican,102500010804,1995-03-20,,1997-04-09T00:00:00,,,,,,Unknown,Null GPM,0.0
13462,Active    ,CS,CSW-1734,NENW S36-T1-R42W,10609,4,1,1B,,,,Republican River,,,,,,Dundy,Upper Republican,102500010804,1995-03-20,,1997-04-09T00:00:00,,,,,,Unknown,Null GPM,0.0
13340,Active    ,ST,A-19600, S23-T23-R10E,17091,1,1,2F,,Marquis Reservoir,,"Silver Creek, Trib. To",22.3,AF,,,,Burt,Papio-Missouri River,102300010406,2018-06-21,,2018-10-02T00:00:00,,,,,,Storage,Null GPM,0.0
13451,Active    ,CS,CSW-1659, S18-T22-R53W,9057,3,1,1A,,Alliance Drain,,North Platte River,,,,,129.6,Scotts Bluff,North Platte,101800090804,2009-03-30,,2009-10-05T00:00:00,Interstate Canal,,,,,Unknown,Null GPM,0.0
13451,Active    ,CS,CSW-1659, S18-T22-R53W,9058,4,1,1A,,Alliance Drain,,North Platte River,,,,,129.6,Scotts Bluff,North Platte,101800090804,2009-03-30,,2009-10-05T00:00:00,Interstate Canal,,,,,Unknown,Null GPM,0.0
13404,Active    ,SO,A-19629,NENE S32-T4-R13E,17365,1,1,1F,,Pump,,Long Branch Reservoir N-5,42.1,AF,,,111.7,Nemaha,Nemaha,102400080205,2019-03-07,2022-09-01T00:00:00,2019-06-19T00:00:00,,,,,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),Null GPM,0.0
13597,Active    ,SI,A-19632, S27-T2-R6W,17474,1,1,1C,,Pump,,Hoyer Irrigation Reservoir,62.9,AF,,,32.1,Nuckolls,Little Blue,102702060901,2019-04-01,2022-09-01T00:00:00,2019-06-07T00:00:00,,,,,,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),Null GPM,0.0
13394,Active    ,SO,A-19632, S27-T2-R6W,17290,1,1,1C,,Pump,,Hoyer Irrigation Reservoir,62.9,AF,,,43.4,Nuckolls,Little Blue,102702060901,2019-04-01,2022-09-01T00:00:00,2019-06-07T00:00:00,,,,,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),Null GPM,0.0
13458,Active    ,CS,CSW-1730,NWNE S36-T21-R54W,10587,3,1,1A,,Melbeta Creek,,North Platte River,1.51,CFS,,,105.48,Scotts Bluff,North Platte,101800090809,1993-05-12,,1994-07-14T00:00:00,,,,,,Unknown,Null GPM,0.0
13458,Active    ,CS,CSW-1730, S24-T21-R54W,10588,4,1,1A,,Melbeta Creek,,North Platte River,1.51,CFS,,,105.48,Scotts Bluff,North Platte,101800090809,1993-05-12,,1994-07-14T00:00:00,,,,,,Unknown,Null GPM,0.0
13379,Active    ,ST,A-19622, S8-T27-R7E,17258,1,1,2F,,Pigeon-Jones 12A,,Pigeon Creek,297.5,AF,,,,Dakota,Papio-Missouri River,102300010303,2018-11-30,,2019-07-31T00:00:00,,,,,,Storage,Null GPM,0.0
13148,Active    ,ST,A-19457,NWNE S8-T9-R9E,16540,1,1,1F,,Burr Oak Pond,,Hooper Creek,18.0,AF,,,,Otoe,Nemaha,102400060201,2016-08-08,,2016-10-07T00:00:00,,,,,,Storage,Null GPM,0.0
12864,Active    ,SO,A-19188,SWNW S33-T1-R2W,14276,1,1,1C,,Pump,,Schlife Reservoir,18.0,AF,,,52.9,Thayer,Little Blue,102702070202,2014-01-31,2016-09-01T00:00:00,2014-04-23T00:00:00,,,,,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),Null GPM,0.0
13529,Active    ,CG,CGW-1803, S30-T6-R4E,9157,3,1,1D,,Turkey Creek,,Groundwater Well,,,,,34.5,Saline,Lower Big Blue,102702040309,2004-05-20,,2005-05-10T00:00:00,,,,,,Unknown,Null GPM,0.0
13529,Active    ,CG,CGW-1803, S30-T6-R4E,9158,4,1,1D,,Turkey Creek,,Groundwater Well,,,,,34.5,Saline,Lower Big Blue,102702040309,2004-05-20,,2005-05-10T00:00:00,,,,,,Unknown,Null GPM,0.0
13529,Active    ,CG,CGW-1803, S30-T6-R4E,9159,4,1,1D,,Turkey Creek,,Groundwater Well,,,,,34.5,Saline,Lower Big Blue,102702040309,2004-05-20,,2005-05-10T00:00:00,,,,,,Unknown,Null GPM,0.0
13551,Active    ,CG,CGW-3451, S36-T2-R4E,14224,3,1,1D,,Lottman-Carpenter Reservoir,,Groundwater Well,,,,,,Jefferson,Lower Big Blue,102702020502,2014-12-13,,2014-08-19T00:00:00,,,,,,Unknown,Null GPM,0.0
13551,Active    ,CG,CGW-3451, S36-T2-R4E,14225,4,1,1D,,Lottman-Carpenter Reservoir,,Groundwater Well,,,,,,Jefferson,Lower Big Blue,102702020502,2014-12-13,,2014-08-19T00:00:00,,,,,,Unknown,Null GPM,0.0
13422,Active    ,ST,A-19646,SWNE S18-T20-R13W,17420,1,1,2A,,Embankment 1,,"Elm Creek, Trib. To",9.5,AF,,,,Valley,Lower Loup,102100070603,2019-05-17,,2019-08-27T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),Storage,Null GPM,0.0
13421,Active    ,SO,A-19645,SWNE S18-T20-R13W,17559,1,1,2A,,Embankment 1,,"Elm Creek, Trib. To",9.5,AF,,,164.5,Valley,Lower Loup,102100070603,2019-05-17,2022-09-01T00:00:00,2019-08-27T00:00:00,,,,,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),Null GPM,0.0
13354,Active    ,IR,A-19658,SENE S6-T32-R1W,17141,1,1,2F,,Pump,,Beaver Creek,3.47,CFS,,70,243.0,Cedar,Lewis & Clark,101701011202,2019-05-22,2022-09-01T00:00:00,2019-08-27T00:00:00,,,,,,Irrigation from Natural Stream,Null GPM,0.0
13354,Active    ,IR,A-19658,NW S5-T32-R1W,17142,7,1,2F,,Pump,,Beaver Creek,3.47,CFS,,70,243.0,Cedar,Lewis & Clark,101701011202,2019-05-22,2022-09-01T00:00:00,2019-08-27T00:00:00,,,,,,Irrigation from Natural Stream,Null GPM,0.0
13354,Active    ,IR,A-19658,SWNW S5-T32-R1W,17143,7,1,2F,,Pump,,Beaver Creek,3.47,CFS,,70,243.0,Cedar,Lewis & Clark,101701011202,2019-05-22,2022-09-01T00:00:00,2019-08-27T00:00:00,,,,,,Irrigation from Natural Stream,Null GPM,0.0
13419,Active    ,ST,A-19643,SENW S16-T3-R11E,17585,1,1,1F,,Galen Haug Grade Control Structure,,Clear Creek,30.3,AF,,,,Pawnee,Nemaha,102400080204,2019-05-14,,2019-08-27T00:00:00,,,,,,Storage,Null GPM,0.0
8904,Removed,Removed,Removed,Removed,9228,,,Removed,Removed,Removed,Removed,Removed,,Removed,,,,Removed,Removed,,,,,Removed,Removed,,Removed,Removed,Unknown,Null GPM,0.0
7757,Active    ,SI,A-1159,NWNW S6-T24-R51W,14246,1,1,2C,,Kilpatrick Canals No. 1&2,,Kilpatrick Reservoir,2300.0,AF,,,,Box Butte,Upper Niobrara-White,101500030305,1911-06-07,,1913-07-19T00:00:00,,,,,,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),Null GPM,0.0
4282,Removed,Removed,Removed,Removed,4658,,,Removed,Removed,Removed,Removed,Removed,,Removed,,,,Removed,Removed,,,,,Removed,Removed,,Removed,Removed,Unknown,Null GPM,0.0
13541,Active    ,CS,CSW-2209,SWNE S26-T3-R7E,11580,3,1,1D,,,,Mud Creek Reservoir 3-A,,,,,,Gage,Lower Big Blue,102702020602,2011-10-28,,2012-01-20T00:00:00,,,,,,Unknown,Null GPM,0.0
13541,Active    ,CS,CSW-2209,SWNE S26-T3-R7E,11614,4,1,1D,,,,Mud Creek Reservoir 3-A,,,,,,Gage,Lower Big Blue,102702020602,2011-10-28,,2012-01-20T00:00:00,,,,,,Unknown,Null GPM,0.0
13472,Active    ,CS,CSW-1745,NW S8-T15-R7W,10625,3,1,2A,,,,Loup River,,,,,,Nance,Lower Loup,102100090207,1997-12-05,,1999-07-08T00:00:00,,,,,,Unknown,Null GPM,0.0
13472,Active    ,CS,CSW-1745,NWNE S8-T15-R7W,10626,4,1,2A,,,,Loup River,,,,,,Nance,Lower Loup,102100090207,1997-12-05,,1999-07-08T00:00:00,,,,,,Unknown,Null GPM,0.0
12803,Active    ,ST,A-19117, S28-T5-R7E,13692,1,1,1D,,Carstens Pond,,"Bear Creek, Trib. To",30.3,AF,,,,Gage,Lower Big Blue,102702020407,2013-07-26,,2015-07-28T00:00:00,,,,,,Storage,Null GPM,0.0
13438,Active    ,CG,CGW-1412, S27-T6-R4E,7404,4,1,1D,,Big Blue River,,Groundwater Well,2.67,CFS,,,111.2,Saline,Lower Big Blue,102702020205,2006-07-03,,2007-11-30T00:00:00,,,,,,Unknown,Null GPM,0.0
13438,Active    ,CG,CGW-1412,SENE S27-T6-R4E,7405,3,1,1D,,Big Blue River,,Groundwater Well,2.67,CFS,,,111.2,Saline,Lower Big Blue,102702020205,2006-07-03,,2007-11-30T00:00:00,,,,,,Unknown,Null GPM,0.0
10014,Active    ,SS,A-18377,NWNW S1-T18-R1E,9137,1,1,2A,,Loseke-Frese Reservoir,,"Loseke Creek, Trib. To",96.5,AF,,,,Platte,Lower Platte North,102002010103,2006-02-17,,2006-07-31T00:00:00,,Open,2020-09-11T00:00:00,Open,Instream Flow (NGPC and CPNRD),Supplemental Storage (an appropriation that has a prior appropriation for storage),Null GPM,0.0
13420,Active    ,SS,A-19644, S7-T9-R9E,17400,1,1,1F,,Upper Little Nemaha 17 Reservoir,,"Hooper Creek, Trib. To",300.0,AF,,,,Otoe,Nemaha,102400060201,2019-05-16,,2019-07-08T00:00:00,,,,,,Supplemental Storage (an appropriation that has a prior appropriation for storage),Null GPM,0.0
5079,Removed,Removed,Removed,Removed,372,,,Removed,Removed,Removed,Removed,Removed,,Removed,,,,Removed,Removed,,,,,Removed,Removed,,Removed,Removed,Unknown,Null GPM,0.0
8824,Removed,Removed,Removed,Removed,13780,,,Removed,Removed,Removed,Removed,Removed,,Removed,,,,Removed,Removed,,,,,Removed,Removed,,Removed,Removed,Unknown,Null GPM,0.0
8824,Removed,Removed,Removed,Removed,13781,,,Removed,Removed,Removed,Removed,Removed,,Removed,,,,Removed,Removed,,,,,Removed,Removed,,Removed,Removed,Unknown,Null GPM,0.0
8824,Removed,Removed,Removed,Removed,13782,,,Removed,Removed,Removed,Removed,Removed,,Removed,,,,Removed,Removed,,,,,Removed,Removed,,Removed,Removed,Unknown,Null GPM,0.0
13452,Active    ,CG,CGW-1674, S12-T30-R57W,9121,3,1,2C,,Niobrara River,,Groundwater Well,1.96,CFS,,,186.9,Sioux,Upper Niobrara-White,101500020304,2009-05-26,,2009-07-14T00:00:00,,,,,,Unknown,Null GPM,0.0
13452,Active    ,CG,CGW-1674, S18-T30-R56W,9123,4,1,2C,,Niobrara River,,Groundwater Well,1.96,CFS,,,186.9,Sioux,Upper Niobrara-White,101500020304,2009-05-26,,2009-07-14T00:00:00,,,,,,Unknown,Null GPM,0.0
13243,Active    ,ST,A-19541, S36-T15-R10E,16998,1,1,2F,,Zorinsky Water Quality Basin No. 2,,Boxelder Creek,151.0,AF,,,,Douglas,Papio-Missouri River,102300060103,2017-06-21,,2018-02-15T00:00:00,,,,,,Storage,Null GPM,0.0
517,Active    ,UI,A-3717,NW S19-T12-R26W,10424,1,1,1A,,Gothenburg Canal,,Sutherland Reservoir,0.0,AF,,,995.0,Lincoln,Twin Platte,102001010405,1937-03-31,,1987-10-02T00:00:00,Gothenburg Canal,,,,,Supplemental Irrigation and Incidental Underground Storage,Null GPM,0.0
13236,Active    ,SO,A-19535,NW S30-T17-R12W,16773,1,1,2A,,Fullerton Canal,,Davis Creek Reservoir,104.1,AF,,,34.7,Greeley,Lower Loup,102100070502,2017-06-05,2020-09-01T00:00:00,2017-08-24T00:00:00,Fullerton Canal,,,,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),Null GPM,0.0
13377,Active    ,SO,A-19620,NW S30-T17-R12W,17570,1,1,2A,,Fullerton Canal,,Davis Creek Reservoir,377.4,AF,,,125.8,Greeley,Lower Loup,102100070502,2018-11-08,2021-09-01T00:00:00,2019-02-14T00:00:00,Fullerton Canal,,,,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),Null GPM,0.0
10035,Active    ,SI,A-18392,NWNW S6-T21-R16W,12423,1,1,2A,,Mirdan Canal,,Calamus Reservoir,389.2,AF,,,194.7,Garfield,Lower Loup,102100080603,2006-04-25,2010-09-01T00:00:00,2008-02-29T00:00:00,Mirdan Canal,,,,,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),Null GPM,0.0
13437,Active    ,SO,A-19665,NW S30-T17-R12W,17573,1,1,2A,,Fullerton Canal,,Davis Creek Reservoir,20.4,AF,,,6.8,Greeley,Lower Loup,102100070502,2019-07-31,2022-09-01T00:00:00,2020-01-08T00:00:00,Fullerton Canal,,,,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),Null GPM,0.0
13436,Active    ,SO,A-19666,NWNW S6-T21-R16W,17579,1,1,2A,,Mirdan Canal,,Calamus Reservoir,156.6,AF,,,52.2,Garfield,Lower Loup,102100080603,2019-07-31,2022-09-01T00:00:00,2020-01-08T00:00:00,Mirdan Canal,,,,,Storage Use-only (irrigation from reservoir on lands not covered by natural flow appropriation),Null GPM,0.0
12835,Active    ,SI,A-19156,SENE S36-T2-R2E,14010,1,1,1C,,Pump,,Larkins Pond 1,34.8,AF,,,104.9,Jefferson,Little Blue,102702070105,2013-10-28,2016-09-01T00:00:00,2014-03-28T00:00:00,,,,,,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),Null GPM,0.0
12792,Active    ,SI,A-19103, S26-T19-R9E,16885,1,1,2B,,Pump,,Stork Reservoir,58.16,AF,,,136.8,Washington,Papio-Missouri River,102200030906,2013-07-01,,2017-09-25T00:00:00,,,,,,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),Null GPM,0.0
13085,Active    ,SI,A-19414, S10-T4-R13E,16223,2,1,1F,,Pump,,Blayne Behrends Reservoir,35.0,AF,,,33.5,Nemaha,Nemaha,102400080301,2016-01-22,2018-09-01T00:00:00,2016-03-16T00:00:00,,,,,,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),Null GPM,0.0
13085,Active    ,SI,A-19414,SENW S11-T4-R13E,16271,1,1,1F,,Pump,,Blayne Behrends Reservoir,35.0,AF,,,33.5,Nemaha,Nemaha,102400080304,2016-01-22,2018-09-01T00:00:00,2016-03-16T00:00:00,,,,,,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),Null GPM,0.0
13344,Active    ,SI,A-19602, S20-T5-R7E,17111,1,1,1D,,Pump,,Bear-Pierce-Cedar Creek Reservoir 3-B,17.5,AF,,,101.7,Gage,Lower Big Blue,102702020406,2018-07-03,2020-09-01T00:00:00,2018-07-18T00:00:00,,,,,,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),Null GPM,0.0
5705,Active    ,SI,A-17602,NWNW S6-T21-R16W,12407,1,1,2A,,Mirdan Canal,,Calamus Reservoir,55464.2,AF,,,31385.8,Garfield,Lower Loup,102100080603,1997-07-23,2004-10-01T00:00:00,1998-05-29T00:00:00,Mirdan Canal,,,,,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),Null GPM,0.0
9906,Active    ,SI,A-18290,NWNW S6-T21-R16W,12422,1,1,2A,,Mirdan Canal,,Calamus Reservoir,41451.7,AF,,,23445.1,Garfield,Lower Loup,102100080603,2005-03-18,2010-09-01T00:00:00,2008-02-29T00:00:00,Mirdan Canal,,,,,Supplemental Irrigation (irrigation from reservoir on lands also covered by natural flow appropriation.),Null GPM,0.0
13615,Active    ,ST,A-19676,SWNW S30-T27-R9E,17669,1,1,2F,,Gabel Reservoir,,"Omaha Creek, Trib to",157.0,AF,,,,Dakota,Papio-Missouri River,102300010104,2019-10-01,,2020-01-29T00:00:00,,,,,,Storage,Null GPM,0.0
13633,Active    ,RC,A-19682,NWNW S18-T10-R23W,17714,1,1,1A,,Dawson County Canal,,Platte River,100.0,CFS,,,,Dawson,Central Platte,102001010507,2020-01-21,,2020-02-14T00:00:00,Dawson County Canal,Close,2020-04-23T00:00:00,Close,Recharge,Groundwater Recharge,Null GPM,0.0
13634,Active    ,RC,A-19683,NW S19-T12-R26W,17715,1,1,1A,,Gothenburg Canal,,Platte River,100.0,CFS,,,,Lincoln,Twin Platte,102001010405,2020-01-21,,2020-02-14T00:00:00,Gothenburg Canal,,,,,Groundwater Recharge,Null GPM,0.0
