"Year","CategoryC","CategoryD","HR","CategoryA","KAcreFt"
2004,"Total Reuse (TR)","SPL28","San Joaquin River","Water Supplies",3009.3
2004,"Desalination - Wild and Scenic Flows","SPL10C","San Joaquin River","Wild and Scenic Rivers",0
2004,"Colorado River Deliveries - Wild and Scenic Flows","SPL11E","San Joaquin River","Wild and Scenic Rivers",0
2004,"State Water Project Deliveries - Wild and Scenic Flows","SPL12E","San Joaquin River","Wild and Scenic Rivers",0
2004,"Central Valley Project - Base Deliveries - Wild and Scenic Flows","SPL13E","San Joaquin River","Wild and Scenic Rivers",0
2004,"Central Valley Project - Project Deliveries - Wild and Scenic Flows","SPL14E","San Joaquin River","Wild and Scenic Rivers",0
2004,"Other Federal Deliveries - Wild and Scenic Flows","SPL15E","San Joaquin River","Wild and Scenic Rivers",0
2004,"Ocean Desalination - Wild and Scenic Flows","SPL16E","San Joaquin River","Wild and Scenic Rivers",0
2004,"Water from Refineries - Wild and Scenic Flows","SPL17E","San Joaquin River","Wild and Scenic Rivers",0
2004,"Water Transfers - Regional - Wild and Scenic Flows","SPL18E","San Joaquin River","Wild and Scenic Rivers",0
2004,"Inter-basin Water Transfers - Wild and Scenic Flows","SPL19E","San Joaquin River","Wild and Scenic Rivers",0
2004,"Local Supplies - Wild and Scenic Flows","SPL1E","San Joaquin River","Wild and Scenic Rivers",1122.7
2004,"Return Flow from Other DAUCO within PA - Wild and Scenic Flows","SPL2A5","San Joaquin River","Wild and Scenic Rivers",0.2
2004,"Return Flow from Other PA - Wild and Scenic Flows","SPL2B5","San Joaquin River","Wild and Scenic Rivers",0
2004,"Return Flow from Other Region - Wild and Scenic Flows","SPL2C5","San Joaquin River","Wild and Scenic Rivers",0
2004,"Local Imports - Wild and Scenic Flows","SPL3E","San Joaquin River","Wild and Scenic Rivers",0
2004,"Groundwater Extraction - Unadjudicated - Wild and Scenic Flows","SPL4E","San Joaquin River","Wild and Scenic Rivers",0
2004,"Groundwater Extraction - Adjudicated - Wild and Scenic Flows","SPL5E","San Joaquin River","Wild and Scenic Rivers",0
2004,"Groundwater Extraction - Banked - Wild and Scenic Flows","SPL6E","San Joaquin River","Wild and Scenic Rivers",0
2004,"Colorado River Deliveries - Agriculture","SPL11A","South Coast","Agriculture",187.2
2004,"State Water Project Deliveries - Agriculture","SPL12A","South Coast","Agriculture",262.1
2004,"Central Valley Project - Base Deliveries - Agriculture","SPL13A","South Coast","Agriculture",0
2004,"Central Valley Project - Project Deliveries - Agriculture","SPL14A","South Coast","Agriculture",0
2004,"Other Federal Deliveries - Agriculture","SPL15A","South Coast","Agriculture",0
2004,"Ocean Desalination - Agriculture","SPL16A","South Coast","Agriculture",0
2004,"Water from Refineries - Agriculture","SPL17A","South Coast","Agriculture",0
2004,"Water Transfers - Regional - Agriculture","SPL18A","South Coast","Agriculture",0
2004,"Inter-basin Water Transfers - Agriculture","SPL19A","South Coast","Agriculture",0
2004,"Local Supplies - Agriculture","SPL1A","South Coast","Agriculture",11.8
2004,"Return Flow from Other DAUCO within PA - Agriculture","SPL2A1","South Coast","Agriculture",48.1
2004,"Return Flow from Other PA - Agriculture","SPL2B1","South Coast","Agriculture",0
2004,"Return Flow from Other Region - Agriculture","SPL2C1","South Coast","Agriculture",0
2004,"Return Flow to Carryover Storage within DAU from Previous WY - Agriculture","SPL2D1","South Coast","Agriculture",0
2004,"Local Imports - Agriculture","SPL3A","South Coast","Agriculture",2.5
2004,"Groundwater Extraction - Unadjudicated - Agriculture","SPL4A","South Coast","Agriculture",217.1
2004,"Groundwater Extraction - Adjudicated - Agriculture","SPL5A","South Coast","Agriculture",78.1
2004,"Groundwater Extraction - Banked - Agriculture","SPL6A","South Coast","Agriculture",0
2004,"Colorado River Deliveries - Instream Flow Requirements","SPL11D","South Coast","Instream Flow Requirements",0
2004,"State Water Project Deliveries - Instream Flow Requirements","SPL12D","South Coast","Instream Flow Requirements",0
2004,"Central Valley Project - Base Deliveries - Instream Flow Requirements","SPL13D","South Coast","Instream Flow Requirements",0
2004,"Central Valley Project - Project Deliveries - Instream Flow Requirements","SPL14D","South Coast","Instream Flow Requirements",0
2004,"Other Federal Deliveries - Instream Flow Requirements","SPL15D","South Coast","Instream Flow Requirements",0
2004,"Ocean Desalination - Instream Flow Requirements","SPL16D","South Coast","Instream Flow Requirements",0
2004,"Water from Refineries - Instream Flow Requirements","SPL17D","South Coast","Instream Flow Requirements",0
2004,"Water Transfers - Regional - Instream Flow Requirements","SPL18D","South Coast","Instream Flow Requirements",0
2004,"Inter-basin Water Transfers - Instream Flow Requirements","SPL19D","South Coast","Instream Flow Requirements",0
2004,"Local Supplies - Instream Flow Requirements","SPL1D","South Coast","Instream Flow Requirements",0
2004,"Return Flow from Other DAUCO within PA - Instream Flow Requirements","SPL2A4","South Coast","Instream Flow Requirements",0
2004,"Return Flow from Other PA - Instream Flow Requirements","SPL2B4","South Coast","Instream Flow Requirements",0
2004,"Return Flow from Other Region - Instream Flow Requirements","SPL2C4","South Coast","Instream Flow Requirements",0
2004,"Local Imports - Instream Flow Requirements","SPL3D","South Coast","Instream Flow Requirements",0
2004,"Groundwater Extraction - Unadjudicated - Instream Flow Requirements","SPL4D","South Coast","Instream Flow Requirements",0
2004,"Groundwater Extraction - Adjudicated - Instream Flow Requirements","SPL5D","South Coast","Instream Flow Requirements",0
2004,"Groundwater Extraction - Banked - Instream Flow Requirements","SPL6D","South Coast","Instream Flow Requirements",0
2004,"Colorado River Deliveries - Managed Wetlands","SPL11B","South Coast","Managed Wetlands",1.3
2004,"State Water Project Deliveries - Managed Wetlands","SPL12B","South Coast","Managed Wetlands",3.6
2004,"Central Valley Project - Base Deliveries - Managed Wetlands","SPL13B","South Coast","Managed Wetlands",0
2004,"Central Valley Project - Project Deliveries - Managed Wetlands","SPL14B","South Coast","Managed Wetlands",0
2004,"Other Federal Deliveries - Managed Wetlands","SPL15B","South Coast","Managed Wetlands",0
2004,"Ocean Desalination - Managed Wetlands","SPL16B","South Coast","Managed Wetlands",0
2004,"Water from Refineries - Managed Wetlands","SPL17B","South Coast","Managed Wetlands",0
2004,"Water Transfers - Regional - Managed Wetlands","SPL18B","South Coast","Managed Wetlands",0
2004,"Inter-basin Water Transfers - Managed Wetlands","SPL19B","South Coast","Managed Wetlands",0
2004,"Local Supplies - Managed Wetlands","SPL1B","South Coast","Managed Wetlands",1
2004,"Return Flow from Other DAUCO within PA - Managed Wetlands","SPL2A2","South Coast","Managed Wetlands",0
2004,"Return Flow from Other PA - Managed Wetlands","SPL2B2","South Coast","Managed Wetlands",0
2004,"Return Flow from Other Region - Managed Wetlands","SPL2C2","South Coast","Managed Wetlands",0
2004,"Return Flow to Carryover Storage within DAU from Previous WY - Managed Wetlands","SPL2D2","South Coast","Managed Wetlands",0
2004,"Local Imports - Managed Wetlands","SPL3B","South Coast","Managed Wetlands",25.3
2004,"Groundwater Extraction - Unadjudicated - Managed Wetlands","SPL4B","South Coast","Managed Wetlands",0
2004,"Groundwater Extraction - Adjudicated - Managed Wetlands","SPL5B","South Coast","Managed Wetlands",0
2004,"Groundwater Extraction - Banked - Managed Wetlands","SPL6B","South Coast","Managed Wetlands",0
2004,"Desalination - Required Delta Outflow","SPL10D","South Coast","Required Delta Outflow",0
2004,"Colorado River Deliveries - Required Delta Outflow","SPL11F","South Coast","Required Delta Outflow",0
2004,"State Water Project Deliveries - Required Delta Outflow","SPL12F","South Coast","Required Delta Outflow",0
2004,"Central Valley Project - Base Deliveries - Required Delta Outflow","SPL13F","South Coast","Required Delta Outflow",0
2004,"Central Valley Project - Project Deliveries - Required Delta Outflow","SPL14F","South Coast","Required Delta Outflow",0
2004,"Other Federal Deliveries - Required Delta Outflow","SPL15F","South Coast","Required Delta Outflow",0
2004,"Ocean Desalination - Required Delta Outflow","SPL16F","South Coast","Required Delta Outflow",0
2004,"Water from Refineries - Required Delta Outflow","SPL17F","South Coast","Required Delta Outflow",0
2004,"Water Transfers - Regional - Required Delta Outflow","SPL18F","South Coast","Required Delta Outflow",0
2004,"Inter-basin Water Transfers - Required Delta Outflow","SPL19F","South Coast","Required Delta Outflow",0
2004,"Local Supplies - Required Delta Outflow","SPL1F","South Coast","Required Delta Outflow",0
2004,"Return Flow from Other DAUCO within PA - Required Delta Outflow","SPL2A6","South Coast","Required Delta Outflow",0
2004,"Return Flow from Other PA - Required Delta Outflow","SPL2B6","South Coast","Required Delta Outflow",0
2004,"Return Flow from Other Region - Required Delta Outflow","SPL2C6","South Coast","Required Delta Outflow",0
2004,"Local Imports - Required Delta Outflow","SPL3F","South Coast","Required Delta Outflow",0
2004,"Groundwater Extraction - Unadjudicated - Required Delta Outflow","SPL4F","South Coast","Required Delta Outflow",0
2004,"Groundwater Extraction - Adjudicated - Required Delta Outflow","SPL5F","South Coast","Required Delta Outflow",0
2004,"Groundwater Extraction - Banked - Required Delta Outflow","SPL6F","South Coast","Required Delta Outflow",0
2004,"Colorado River Deliveries - Urban","SPL11C","South Coast","Urban",911.3
2004,"State Water Project Deliveries - Urban","SPL12C","South Coast","Urban",1574.1
2004,"Central Valley Project - Base Deliveries - Urban","SPL13C","South Coast","Urban",0
2004,"Central Valley Project - Project Deliveries - Urban","SPL14C","South Coast","Urban",0
2004,"Other Federal Deliveries - Urban","SPL15C","South Coast","Urban",0.4
2004,"Ocean Desalination - Urban","SPL16C","South Coast","Urban",0
2004,"Water from Refineries - Urban","SPL17C","South Coast","Urban",0
2004,"Water Transfers - Regional - Urban","SPL18C","South Coast","Urban",0
2004,"Inter-basin Water Transfers - Urban","SPL19C","South Coast","Urban",0
2004,"Local Supplies - Urban","SPL1C","South Coast","Urban",89
2004,"Return Flow from Other DAUCO within PA - Urban","SPL2A3","South Coast","Urban",331.4
2004,"Return Flow from Other PA - Urban","SPL2B3","South Coast","Urban",0
2004,"Return Flow from Other Region - Urban","SPL2C3","South Coast","Urban",0
2004,"Return Flow to Carryover Storage within DAU from Previous WY - Urban","SPL2D3","South Coast","Urban",0
2004,"Local Imports - Urban","SPL3C","South Coast","Urban",200.1
2004,"Groundwater Extraction - Unadjudicated - Urban","SPL4C","South Coast","Urban",200.1
2004,"Groundwater Extraction - Adjudicated - Urban","SPL5C","South Coast","Urban",981
2004,"Groundwater Extraction - Banked - Urban","SPL6C","South Coast","Urban",0
2004,"Total Developed Supply (TDS)","SPL23","South Coast","Water Supplies",4746
2004,"Total Return Flow and Reuse (TRFR)","SPL24","South Coast","Water Supplies",488.8
2004,"Total Supply and Retuse (TSR)","SPL25","South Coast","Water Supplies",5234.8
2004,"Total Reuse of Deep Percolation (TRDP)","SPL26","South Coast","Water Supplies",540.4
2004,"Total Net Supply (TNS)","SPL27","South Coast","Water Supplies",4205.6
2004,"Total Reuse (TR)","SPL28","South Coast","Water Supplies",1029.2
2004,"Desalination - Wild and Scenic Flows","SPL10C","South Coast","Wild and Scenic Rivers",0
2004,"Colorado River Deliveries - Wild and Scenic Flows","SPL11E","South Coast","Wild and Scenic Rivers",0
2004,"State Water Project Deliveries - Wild and Scenic Flows","SPL12E","South Coast","Wild and Scenic Rivers",0
2004,"Central Valley Project - Base Deliveries - Wild and Scenic Flows","SPL13E","South Coast","Wild and Scenic Rivers",0
2004,"Central Valley Project - Project Deliveries - Wild and Scenic Flows","SPL14E","South Coast","Wild and Scenic Rivers",0
2004,"Other Federal Deliveries - Wild and Scenic Flows","SPL15E","South Coast","Wild and Scenic Rivers",0
2004,"Ocean Desalination - Wild and Scenic Flows","SPL16E","South Coast","Wild and Scenic Rivers",0
2004,"Water from Refineries - Wild and Scenic Flows","SPL17E","South Coast","Wild and Scenic Rivers",0
2004,"Water Transfers - Regional - Wild and Scenic Flows","SPL18E","South Coast","Wild and Scenic Rivers",0
2004,"Inter-basin Water Transfers - Wild and Scenic Flows","SPL19E","South Coast","Wild and Scenic Rivers",0
2004,"Local Supplies - Wild and Scenic Flows","SPL1E","South Coast","Wild and Scenic Rivers",0
2004,"Return Flow from Other DAUCO within PA - Wild and Scenic Flows","SPL2A5","South Coast","Wild and Scenic Rivers",0
2004,"Return Flow from Other PA - Wild and Scenic Flows","SPL2B5","South Coast","Wild and Scenic Rivers",0
2004,"Return Flow from Other Region - Wild and Scenic Flows","SPL2C5","South Coast","Wild and Scenic Rivers",0
2004,"Local Imports - Wild and Scenic Flows","SPL3E","South Coast","Wild and Scenic Rivers",0
2004,"Groundwater Extraction - Unadjudicated - Wild and Scenic Flows","SPL4E","South Coast","Wild and Scenic Rivers",0
2004,"Groundwater Extraction - Adjudicated - Wild and Scenic Flows","SPL5E","South Coast","Wild and Scenic Rivers",0
2004,"Groundwater Extraction - Banked - Wild and Scenic Flows","SPL6E","South Coast","Wild and Scenic Rivers",0
2004,"Colorado River Deliveries - Agriculture","SPL11A","South Lahontan","Agriculture",0
2004,"State Water Project Deliveries - Agriculture","SPL12A","South Lahontan","Agriculture",0.4
2004,"Central Valley Project - Base Deliveries - Agriculture","SPL13A","South Lahontan","Agriculture",0
2004,"Central Valley Project - Project Deliveries - Agriculture","SPL14A","South Lahontan","Agriculture",0
2004,"Other Federal Deliveries - Agriculture","SPL15A","South Lahontan","Agriculture",0
2004,"Ocean Desalination - Agriculture","SPL16A","South Lahontan","Agriculture",0
2004,"Water from Refineries - Agriculture","SPL17A","South Lahontan","Agriculture",0
2004,"Water Transfers - Regional - Agriculture","SPL18A","South Lahontan","Agriculture",0
2004,"Inter-basin Water Transfers - Agriculture","SPL19A","South Lahontan","Agriculture",0
2004,"Local Supplies - Agriculture","SPL1A","South Lahontan","Agriculture",41.7
2004,"Return Flow from Other DAUCO within PA - Agriculture","SPL2A1","South Lahontan","Agriculture",50.3
2004,"Return Flow from Other PA - Agriculture","SPL2B1","South Lahontan","Agriculture",0
2004,"Return Flow from Other Region - Agriculture","SPL2C1","South Lahontan","Agriculture",0
2004,"Return Flow to Carryover Storage within DAU from Previous WY - Agriculture","SPL2D1","South Lahontan","Agriculture",0
2004,"Local Imports - Agriculture","SPL3A","South Lahontan","Agriculture",0
2004,"Groundwater Extraction - Unadjudicated - Agriculture","SPL4A","South Lahontan","Agriculture",228.8
2004,"Groundwater Extraction - Adjudicated - Agriculture","SPL5A","South Lahontan","Agriculture",56.3
2004,"Groundwater Extraction - Banked - Agriculture","SPL6A","South Lahontan","Agriculture",0
2004,"Colorado River Deliveries - Instream Flow Requirements","SPL11D","South Lahontan","Instream Flow Requirements",0
2004,"State Water Project Deliveries - Instream Flow Requirements","SPL12D","South Lahontan","Instream Flow Requirements",0
2004,"Central Valley Project - Base Deliveries - Instream Flow Requirements","SPL13D","South Lahontan","Instream Flow Requirements",0
