"Year","CategoryC","CategoryD","PA","CategoryA","KAcreFt"
2012,"Central Valley Project - Project Deliveries - Managed Wetlands","SPL14B",510,"Managed Wetlands",0
2012,"Other Federal Deliveries - Managed Wetlands","SPL15B",510,"Managed Wetlands",0
2012,"Ocean Desalination - Managed Wetlands","SPL16B",510,"Managed Wetlands",0
2012,"Water from Refineries - Managed Wetlands","SPL17B",510,"Managed Wetlands",0
2012,"Water Transfers - Regional - Managed Wetlands","SPL18B",510,"Managed Wetlands",0
2012,"Inter-basin Water Transfers - Managed Wetlands","SPL19B",510,"Managed Wetlands",0
2012,"Local Supplies - Managed Wetlands","SPL1B",510,"Managed Wetlands",48.8
2012,"Return Flow from Other DAUCO within PA - Managed Wetlands","SPL2A2",510,"Managed Wetlands",0
2012,"Return Flow from Other PA - Managed Wetlands","SPL2B2",510,"Managed Wetlands",0
2012,"Return Flow from Other Region - Managed Wetlands","SPL2C2",510,"Managed Wetlands",0
2012,"Return Flow to Carryover Storage within DAU from Previous WY - Managed Wetlands","SPL2D2",510,"Managed Wetlands",0
2012,"Local Imports - Managed Wetlands","SPL3B",510,"Managed Wetlands",0
2012,"Groundwater Extraction - Unadjudicated - Managed Wetlands","SPL4B",510,"Managed Wetlands",0
2012,"Groundwater Extraction - Adjudicated - Managed Wetlands","SPL5B",510,"Managed Wetlands",0
2012,"Groundwater Extraction - Banked - Managed Wetlands","SPL6B",510,"Managed Wetlands",0
2012,"Desalination - Required Delta Outflow","SPL10D",510,"Required Delta Outflow",0
2012,"Colorado River Deliveries - Required Delta Outflow","SPL11F",510,"Required Delta Outflow",0
2012,"State Water Project Deliveries - Required Delta Outflow","SPL12F",510,"Required Delta Outflow",0
2012,"Central Valley Project - Base Deliveries - Required Delta Outflow","SPL13F",510,"Required Delta Outflow",0
2012,"Central Valley Project - Project Deliveries - Required Delta Outflow","SPL14F",510,"Required Delta Outflow",0
2012,"Other Federal Deliveries - Required Delta Outflow","SPL15F",510,"Required Delta Outflow",0
2012,"Ocean Desalination - Required Delta Outflow","SPL16F",510,"Required Delta Outflow",0
2012,"Water from Refineries - Required Delta Outflow","SPL17F",510,"Required Delta Outflow",0
2012,"Water Transfers - Regional - Required Delta Outflow","SPL18F",510,"Required Delta Outflow",0
2012,"Inter-basin Water Transfers - Required Delta Outflow","SPL19F",510,"Required Delta Outflow",0
2012,"Local Supplies - Required Delta Outflow","SPL1F",510,"Required Delta Outflow",717.7
2012,"Return Flow from Other DAUCO within PA - Required Delta Outflow","SPL2A6",510,"Required Delta Outflow",24.4
2012,"Return Flow from Other PA - Required Delta Outflow","SPL2B6",510,"Required Delta Outflow",3871
2012,"Return Flow from Other Region - Required Delta Outflow","SPL2C6",510,"Required Delta Outflow",99.6
2012,"Local Imports - Required Delta Outflow","SPL3F",510,"Required Delta Outflow",0
2012,"Groundwater Extraction - Unadjudicated - Required Delta Outflow","SPL4F",510,"Required Delta Outflow",0
2012,"Groundwater Extraction - Adjudicated - Required Delta Outflow","SPL5F",510,"Required Delta Outflow",0
2012,"Groundwater Extraction - Banked - Required Delta Outflow","SPL6F",510,"Required Delta Outflow",0
2012,"Desalination - Urban","SPL10A",510,"Urban",0
2012,"Colorado River Deliveries - Urban","SPL11C",510,"Urban",0
2012,"State Water Project Deliveries - Urban","SPL12C",510,"Urban",0
2012,"Central Valley Project - Base Deliveries - Urban","SPL13C",510,"Urban",22.7
2012,"Central Valley Project - Project Deliveries - Urban","SPL14C",510,"Urban",0
2012,"Other Federal Deliveries - Urban","SPL15C",510,"Urban",0
2012,"Ocean Desalination - Urban","SPL16C",510,"Urban",0
2012,"Water from Refineries - Urban","SPL17C",510,"Urban",0
2012,"Water Transfers - Regional - Urban","SPL18C",510,"Urban",0
2012,"Inter-basin Water Transfers - Urban","SPL19C",510,"Urban",0
2012,"Local Supplies - Urban","SPL1C",510,"Urban",0.1
2012,"Return Flow from Other DAUCO within PA - Urban","SPL2A3",510,"Urban",0
2012,"Return Flow from Other PA - Urban","SPL2B3",510,"Urban",0
2012,"Return Flow from Other Region - Urban","SPL2C3",510,"Urban",0
2012,"Return Flow to Carryover Storage within DAU from Previous WY - Urban","SPL2D3",510,"Urban",0
2012,"Local Imports - Urban","SPL3C",510,"Urban",0
2012,"Groundwater Extraction - Unadjudicated - Urban","SPL4C",510,"Urban",2.7
2012,"Groundwater Extraction - Adjudicated - Urban","SPL5C",510,"Urban",0
2012,"Groundwater Extraction - Banked - Urban","SPL6C",510,"Urban",0
2012,"Total Developed Supply (TDS)","SPL23",510,"Water Supplies",5790.8
2012,"Total Return Flow and Reuse (TRFR)","SPL24",510,"Water Supplies",619.8
2012,"Total Supply and Retuse (TSR)","SPL25",510,"Water Supplies",6410.6
2012,"Total Reuse of Deep Percolation (TRDP)","SPL26",510,"Water Supplies",9.5
2012,"Total Net Supply (TNS)","SPL27",510,"Water Supplies",5781.3
2012,"Total Reuse (TR)","SPL28",510,"Water Supplies",629.3
2012,"Desalination - Wild and Scenic Flows","SPL10C",510,"Wild and Scenic Rivers",0
2012,"Colorado River Deliveries - Wild and Scenic Flows","SPL11E",510,"Wild and Scenic Rivers",0
2012,"State Water Project Deliveries - Wild and Scenic Flows","SPL12E",510,"Wild and Scenic Rivers",0
2012,"Central Valley Project - Base Deliveries - Wild and Scenic Flows","SPL13E",510,"Wild and Scenic Rivers",0
2012,"Central Valley Project - Project Deliveries - Wild and Scenic Flows","SPL14E",510,"Wild and Scenic Rivers",0
2012,"Other Federal Deliveries - Wild and Scenic Flows","SPL15E",510,"Wild and Scenic Rivers",0
2012,"Ocean Desalination - Wild and Scenic Flows","SPL16E",510,"Wild and Scenic Rivers",0
2012,"Water from Refineries - Wild and Scenic Flows","SPL17E",510,"Wild and Scenic Rivers",0
2012,"Water Transfers - Regional - Wild and Scenic Flows","SPL18E",510,"Wild and Scenic Rivers",0
2012,"Inter-basin Water Transfers - Wild and Scenic Flows","SPL19E",510,"Wild and Scenic Rivers",0
2012,"Local Supplies - Wild and Scenic Flows","SPL1E",510,"Wild and Scenic Rivers",0
2012,"Return Flow from Other DAUCO within PA - Wild and Scenic Flows","SPL2A5",510,"Wild and Scenic Rivers",0
2012,"Return Flow from Other PA - Wild and Scenic Flows","SPL2B5",510,"Wild and Scenic Rivers",0
2012,"Return Flow from Other Region - Wild and Scenic Flows","SPL2C5",510,"Wild and Scenic Rivers",0
2012,"Local Imports - Wild and Scenic Flows","SPL3E",510,"Wild and Scenic Rivers",0
2012,"Groundwater Extraction - Unadjudicated - Wild and Scenic Flows","SPL4E",510,"Wild and Scenic Rivers",0
2012,"Groundwater Extraction - Adjudicated - Wild and Scenic Flows","SPL5E",510,"Wild and Scenic Rivers",0
2012,"Groundwater Extraction - Banked - Wild and Scenic Flows","SPL6E",510,"Wild and Scenic Rivers",0
2012,"Colorado River Deliveries - Agriculture","SPL11A",511,"Agriculture",0
2012,"State Water Project Deliveries - Agriculture","SPL12A",511,"Agriculture",0
2012,"Central Valley Project - Base Deliveries - Agriculture","SPL13A",511,"Agriculture",61.1
2012,"Central Valley Project - Project Deliveries - Agriculture","SPL14A",511,"Agriculture",16.8
2012,"Other Federal Deliveries - Agriculture","SPL15A",511,"Agriculture",0
2012,"Ocean Desalination - Agriculture","SPL16A",511,"Agriculture",0
2012,"Water from Refineries - Agriculture","SPL17A",511,"Agriculture",0
2012,"Water Transfers - Regional - Agriculture","SPL18A",511,"Agriculture",0
2012,"Inter-basin Water Transfers - Agriculture","SPL19A",511,"Agriculture",0
2012,"Local Supplies - Agriculture","SPL1A",511,"Agriculture",75.6
2012,"Return Flow from Other DAUCO within PA - Agriculture","SPL2A1",511,"Agriculture",0.2
2012,"Return Flow from Other PA - Agriculture","SPL2B1",511,"Agriculture",32.2
2012,"Return Flow from Other Region - Agriculture","SPL2C1",511,"Agriculture",0
2012,"Return Flow to Carryover Storage within DAU from Previous WY - Agriculture","SPL2D1",511,"Agriculture",0
2012,"Local Imports - Agriculture","SPL3A",511,"Agriculture",0
2012,"Groundwater Extraction - Unadjudicated - Agriculture","SPL4A",511,"Agriculture",187.5
2012,"Groundwater Extraction - Adjudicated - Agriculture","SPL5A",511,"Agriculture",0
2012,"Groundwater Extraction - Banked - Agriculture","SPL6A",511,"Agriculture",0
2012,"Desalination - Instream Flow Requirements","SPL10B",511,"Instream Flow Requirements",0
2012,"Colorado River Deliveries - Instream Flow Requirements","SPL11D",511,"Instream Flow Requirements",0
2012,"State Water Project Deliveries - Instream Flow Requirements","SPL12D",511,"Instream Flow Requirements",0
2012,"Central Valley Project - Base Deliveries - Instream Flow Requirements","SPL13D",511,"Instream Flow Requirements",0
2012,"Central Valley Project - Project Deliveries - Instream Flow Requirements","SPL14D",511,"Instream Flow Requirements",0
2012,"Other Federal Deliveries - Instream Flow Requirements","SPL15D",511,"Instream Flow Requirements",0
2012,"Ocean Desalination - Instream Flow Requirements","SPL16D",511,"Instream Flow Requirements",0
2012,"Water from Refineries - Instream Flow Requirements","SPL17D",511,"Instream Flow Requirements",0
2012,"Water Transfers - Regional - Instream Flow Requirements","SPL18D",511,"Instream Flow Requirements",0
2012,"Inter-basin Water Transfers - Instream Flow Requirements","SPL19D",511,"Instream Flow Requirements",0
2012,"Local Supplies - Instream Flow Requirements","SPL1D",511,"Instream Flow Requirements",234.5
2012,"Return Flow from Other DAUCO within PA - Instream Flow Requirements","SPL2A4",511,"Instream Flow Requirements",0
2012,"Return Flow from Other PA - Instream Flow Requirements","SPL2B4",511,"Instream Flow Requirements",0
2012,"Return Flow from Other Region - Instream Flow Requirements","SPL2C4",511,"Instream Flow Requirements",0
2012,"Local Imports - Instream Flow Requirements","SPL3D",511,"Instream Flow Requirements",0
2012,"Groundwater Extraction - Unadjudicated - Instream Flow Requirements","SPL4D",511,"Instream Flow Requirements",0
2012,"Groundwater Extraction - Adjudicated - Instream Flow Requirements","SPL5D",511,"Instream Flow Requirements",0
2012,"Groundwater Extraction - Banked - Instream Flow Requirements","SPL6D",511,"Instream Flow Requirements",0
2012,"Colorado River Deliveries - Managed Wetlands","SPL11B",511,"Managed Wetlands",0
2012,"State Water Project Deliveries - Managed Wetlands","SPL12B",511,"Managed Wetlands",0
2012,"Central Valley Project - Base Deliveries - Managed Wetlands","SPL13B",511,"Managed Wetlands",0
2012,"Central Valley Project - Project Deliveries - Managed Wetlands","SPL14B",511,"Managed Wetlands",0
2012,"Other Federal Deliveries - Managed Wetlands","SPL15B",511,"Managed Wetlands",0
2012,"Ocean Desalination - Managed Wetlands","SPL16B",511,"Managed Wetlands",0
2012,"Water from Refineries - Managed Wetlands","SPL17B",511,"Managed Wetlands",0
2012,"Water Transfers - Regional - Managed Wetlands","SPL18B",511,"Managed Wetlands",0
2012,"Inter-basin Water Transfers - Managed Wetlands","SPL19B",511,"Managed Wetlands",0
2012,"Local Supplies - Managed Wetlands","SPL1B",511,"Managed Wetlands",1.6
2012,"Return Flow from Other DAUCO within PA - Managed Wetlands","SPL2A2",511,"Managed Wetlands",0
2012,"Return Flow from Other PA - Managed Wetlands","SPL2B2",511,"Managed Wetlands",0
2012,"Return Flow from Other Region - Managed Wetlands","SPL2C2",511,"Managed Wetlands",0
2012,"Return Flow to Carryover Storage within DAU from Previous WY - Managed Wetlands","SPL2D2",511,"Managed Wetlands",0
2012,"Local Imports - Managed Wetlands","SPL3B",511,"Managed Wetlands",0
2012,"Groundwater Extraction - Unadjudicated - Managed Wetlands","SPL4B",511,"Managed Wetlands",0.5
2012,"Groundwater Extraction - Adjudicated - Managed Wetlands","SPL5B",511,"Managed Wetlands",0
2012,"Groundwater Extraction - Banked - Managed Wetlands","SPL6B",511,"Managed Wetlands",0
2012,"Desalination - Required Delta Outflow","SPL10D",511,"Required Delta Outflow",0
2012,"Colorado River Deliveries - Required Delta Outflow","SPL11F",511,"Required Delta Outflow",0
2012,"State Water Project Deliveries - Required Delta Outflow","SPL12F",511,"Required Delta Outflow",0
2012,"Central Valley Project - Base Deliveries - Required Delta Outflow","SPL13F",511,"Required Delta Outflow",0
2012,"Central Valley Project - Project Deliveries - Required Delta Outflow","SPL14F",511,"Required Delta Outflow",0
2012,"Other Federal Deliveries - Required Delta Outflow","SPL15F",511,"Required Delta Outflow",0
2012,"Ocean Desalination - Required Delta Outflow","SPL16F",511,"Required Delta Outflow",0
2012,"Water from Refineries - Required Delta Outflow","SPL17F",511,"Required Delta Outflow",0
2012,"Water Transfers - Regional - Required Delta Outflow","SPL18F",511,"Required Delta Outflow",0
2012,"Inter-basin Water Transfers - Required Delta Outflow","SPL19F",511,"Required Delta Outflow",0
2012,"Local Supplies - Required Delta Outflow","SPL1F",511,"Required Delta Outflow",0
2012,"Return Flow from Other DAUCO within PA - Required Delta Outflow","SPL2A6",511,"Required Delta Outflow",0
2012,"Return Flow from Other PA - Required Delta Outflow","SPL2B6",511,"Required Delta Outflow",0
2012,"Return Flow from Other Region - Required Delta Outflow","SPL2C6",511,"Required Delta Outflow",0
2012,"Local Imports - Required Delta Outflow","SPL3F",511,"Required Delta Outflow",0
2012,"Groundwater Extraction - Unadjudicated - Required Delta Outflow","SPL4F",511,"Required Delta Outflow",0
2012,"Groundwater Extraction - Adjudicated - Required Delta Outflow","SPL5F",511,"Required Delta Outflow",0
2012,"Groundwater Extraction - Banked - Required Delta Outflow","SPL6F",511,"Required Delta Outflow",0
2012,"Desalination - Urban","SPL10A",511,"Urban",0
2012,"Colorado River Deliveries - Urban","SPL11C",511,"Urban",0
2012,"State Water Project Deliveries - Urban","SPL12C",511,"Urban",0
2012,"Central Valley Project - Base Deliveries - Urban","SPL13C",511,"Urban",128.6
2012,"Central Valley Project - Project Deliveries - Urban","SPL14C",511,"Urban",39.8
2012,"Other Federal Deliveries - Urban","SPL15C",511,"Urban",0
2012,"Ocean Desalination - Urban","SPL16C",511,"Urban",0
2012,"Water from Refineries - Urban","SPL17C",511,"Urban",0
2012,"Water Transfers - Regional - Urban","SPL18C",511,"Urban",0
2012,"Inter-basin Water Transfers - Urban","SPL19C",511,"Urban",0
2012,"Local Supplies - Urban","SPL1C",511,"Urban",80.9
2012,"Return Flow from Other DAUCO within PA - Urban","SPL2A3",511,"Urban",0
2012,"Return Flow from Other PA - Urban","SPL2B3",511,"Urban",0
2012,"Return Flow from Other Region - Urban","SPL2C3",511,"Urban",0
2012,"Return Flow to Carryover Storage within DAU from Previous WY - Urban","SPL2D3",511,"Urban",0
2012,"Local Imports - Urban","SPL3C",511,"Urban",0
2012,"Groundwater Extraction - Unadjudicated - Urban","SPL4C",511,"Urban",165.5
2012,"Groundwater Extraction - Adjudicated - Urban","SPL5C",511,"Urban",0
2012,"Groundwater Extraction - Banked - Urban","SPL6C",511,"Urban",0
2012,"Total Developed Supply (TDS)","SPL23",511,"Water Supplies",1024.6
2012,"Total Return Flow and Reuse (TRFR)","SPL24",511,"Water Supplies",16
2012,"Total Supply and Retuse (TSR)","SPL25",511,"Water Supplies",1040.6
2012,"Total Reuse of Deep Percolation (TRDP)","SPL26",511,"Water Supplies",101.6
2012,"Total Net Supply (TNS)","SPL27",511,"Water Supplies",923
2012,"Total Reuse (TR)","SPL28",511,"Water Supplies",117.6
2012,"Desalination - Wild and Scenic Flows","SPL10C",511,"Wild and Scenic Rivers",0
2012,"Colorado River Deliveries - Wild and Scenic Flows","SPL11E",511,"Wild and Scenic Rivers",0
2012,"State Water Project Deliveries - Wild and Scenic Flows","SPL12E",511,"Wild and Scenic Rivers",0
2012,"Central Valley Project - Base Deliveries - Wild and Scenic Flows","SPL13E",511,"Wild and Scenic Rivers",0
2012,"Central Valley Project - Project Deliveries - Wild and Scenic Flows","SPL14E",511,"Wild and Scenic Rivers",0
2012,"Other Federal Deliveries - Wild and Scenic Flows","SPL15E",511,"Wild and Scenic Rivers",0
2012,"Ocean Desalination - Wild and Scenic Flows","SPL16E",511,"Wild and Scenic Rivers",0
2012,"Water from Refineries - Wild and Scenic Flows","SPL17E",511,"Wild and Scenic Rivers",0
2012,"Water Transfers - Regional - Wild and Scenic Flows","SPL18E",511,"Wild and Scenic Rivers",0
2012,"Inter-basin Water Transfers - Wild and Scenic Flows","SPL19E",511,"Wild and Scenic Rivers",0
2012,"Local Supplies - Wild and Scenic Flows","SPL1E",511,"Wild and Scenic Rivers",0
2012,"Return Flow from Other DAUCO within PA - Wild and Scenic Flows","SPL2A5",511,"Wild and Scenic Rivers",0
2012,"Return Flow from Other PA - Wild and Scenic Flows","SPL2B5",511,"Wild and Scenic Rivers",0
2012,"Return Flow from Other Region - Wild and Scenic Flows","SPL2C5",511,"Wild and Scenic Rivers",0
2012,"Local Imports - Wild and Scenic Flows","SPL3E",511,"Wild and Scenic Rivers",0
2012,"Groundwater Extraction - Unadjudicated - Wild and Scenic Flows","SPL4E",511,"Wild and Scenic Rivers",0
2012,"Groundwater Extraction - Adjudicated - Wild and Scenic Flows","SPL5E",511,"Wild and Scenic Rivers",0
2012,"Groundwater Extraction - Banked - Wild and Scenic Flows","SPL6E",511,"Wild and Scenic Rivers",0
