,AllocationApplicationDate,AllocationAssociatedConsumptiveUseSiteIDs,AllocationAssociatedWithdrawalSiteIDs,AllocationBasisCV,AllocationChangeApplicationIndicator,AllocationCommunityWaterSupplySystem,AllocationCropDutyAmount,AllocationExpirationDate,AllocationFlow_CFS,AllocationLegalStatusCV,AllocationNativeID,AllocationOwner,AllocationPriorityDate,AllocationSDWISIdentifierCV,AllocationTimeframeEnd,AllocationTimeframeStart,AllocationTypeCV,AllocationVolume_AF,BeneficialUseCategory,CommunityWaterSupplySystem,CropTypeCV,CustomerTypeCV,DataPublicationDate,DataPublicationDOI,ExemptOfVolumeFlowPriority,GeneratedPowerCapacityMW,IrrigatedAcreage,IrrigationMethodCV,LegacyAllocationIDs,MethodUUID,OrganizationUUID,PopulationServed,PowerType,PrimaryUseCategory,SiteUUID,VariableSpecificUUID,WaterAllocationNativeURL,WaterSourceUUID,ReasonRemoved,index
249,,,,Unknown,,,,,7.0,ACTIVE,41D 119130 00,BEAVERHEAD WATER CO,1900-10-31,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=208164,1,,6308.64,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S125859,MTwr_S125878,MTwr_S125863,MTwr_S125872,MTwr_S125862,MTwr_S125860,MTwr_S125874,MTwr_S125870,MTwr_S125873,MTwr_S125865,MTwr_S125879,MTwr_S125880,MTwr_S125861,MTwr_S125867,MTwr_S125876,MTwr_S125875,MTwr_S125864,MTwr_S125877,MTwr_S125871,MTwr_S125869,MTwr_S125866,MTwr_S125868",MT_Consumptive Use,,MTwr_WS5065,Bad SiteUUID,93334.0
250,,,,Unknown,,,,,4.68,ACTIVE,41D 164056 00,HAIRPIN LC,1888-06-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247081,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126467,MTwr_S126463,MTwr_S126464,MTwr_S126460,MTwr_S126457,MTwr_S126465,MTwr_S126468,MTwr_S126456,MTwr_S126452,MTwr_S126455,MTwr_S126454,MTwr_S126462,MTwr_S126461,MTwr_S126458,MTwr_S126453,MTwr_S126459,MTwr_S126466",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93651.0
251,,,,Unknown,,,,,1.63,ACTIVE,41D 164077 00,HAIRPIN LC,1908-06-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247099,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126521,MTwr_S126512,MTwr_S126515,MTwr_S126520,MTwr_S126514,MTwr_S126513,MTwr_S126516,MTwr_S126525,MTwr_S126522,MTwr_S126517,MTwr_S126511,MTwr_S126509,MTwr_S126523,MTwr_S126524,MTwr_S126510,MTwr_S126519,MTwr_S126518",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93671.0
252,,,,Unknown,,,,,2.38,ACTIVE,41D 164078 00,HAIRPIN LC,1888-06-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=310581,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126532,MTwr_S126537,MTwr_S126530,MTwr_S126536,MTwr_S126538,MTwr_S126539,MTwr_S126527,MTwr_S126526,MTwr_S126535,MTwr_S126529,MTwr_S126531,MTwr_S126533,MTwr_S126540,MTwr_S126534,MTwr_S126541,MTwr_S126542,MTwr_S126528",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93672.0
253,,,,Unknown,,,,,6.68,ACTIVE,41D 164079 00,HAIRPIN LC,1888-09-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247100,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126545,MTwr_S126557,MTwr_S126544,MTwr_S126550,MTwr_S126549,MTwr_S126547,MTwr_S126552,MTwr_S126554,MTwr_S126551,MTwr_S126556,MTwr_S126553,MTwr_S126558,MTwr_S126559,MTwr_S126543,MTwr_S126546,MTwr_S126555,MTwr_S126548",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93673.0
254,,,,Unknown,,,,,1.25,ACTIVE,41D 164080 00,HAIRPIN LC,1889-06-02,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247101,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126570,MTwr_S126563,MTwr_S126569,MTwr_S126573,MTwr_S126564,MTwr_S126572,MTwr_S126567,MTwr_S126576,MTwr_S126565,MTwr_S126574,MTwr_S126562,MTwr_S126560,MTwr_S126575,MTwr_S126561,MTwr_S126566,MTwr_S126568,MTwr_S126571",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93674.0
255,,,,Unknown,,,,,21.95,ACTIVE,41D 164081 00,HAIRPIN LC,1889-05-20,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247102,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126589,MTwr_S126591,MTwr_S126581,MTwr_S126582,MTwr_S126584,MTwr_S126585,MTwr_S126583,MTwr_S126592,MTwr_S126593,MTwr_S126579,MTwr_S126586,MTwr_S126590,MTwr_S126577,MTwr_S126578,MTwr_S126587,MTwr_S126588,MTwr_S126580",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93675.0
256,,,,Unknown,,,,,0.37,ACTIVE,41D 164082 00,HAIRPIN LC,1898-07-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247103,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126599,MTwr_S126608,MTwr_S126610,MTwr_S126596,MTwr_S126603,MTwr_S126600,MTwr_S126601,MTwr_S126605,MTwr_S126597,MTwr_S126602,MTwr_S126598,MTwr_S126604,MTwr_S126595,MTwr_S126606,MTwr_S126609,MTwr_S126594,MTwr_S126607",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93676.0
257,,,,Unknown,,,,,1.2,ACTIVE,41D 164083 00,HAIRPIN LC,1898-06-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247104,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126624,MTwr_S126627,MTwr_S126622,MTwr_S126623,MTwr_S126614,MTwr_S126611,MTwr_S126619,MTwr_S126618,MTwr_S126625,MTwr_S126626,MTwr_S126620,MTwr_S126615,MTwr_S126616,MTwr_S126612,MTwr_S126617,MTwr_S126621,MTwr_S126613",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93677.0
258,,,,Unknown,,,,,2.63,ACTIVE,41D 164084 00,HAIRPIN LC,1898-07-02,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247105,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126632,MTwr_S126640,MTwr_S126629,MTwr_S126642,MTwr_S126638,MTwr_S126637,MTwr_S126644,MTwr_S126636,MTwr_S126641,MTwr_S126639,MTwr_S126628,MTwr_S126643,MTwr_S126631,MTwr_S126635,MTwr_S126634,MTwr_S126630,MTwr_S126633",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93678.0
259,,,,Unknown,,,,,0.4,ACTIVE,41D 164085 00,HAIRPIN LC,1896-06-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=310582,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126652,MTwr_S126647,MTwr_S126656,MTwr_S126657,MTwr_S126658,MTwr_S126654,MTwr_S126653,MTwr_S126650,MTwr_S126655,MTwr_S126660,MTwr_S126646,MTwr_S126651,MTwr_S126661,MTwr_S126659,MTwr_S126645,MTwr_S126648,MTwr_S126649",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93679.0
260,,,,Unknown,,,,,2.15,ACTIVE,41D 164086 00,HAIRPIN LC,1898-07-02,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247106,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126666,MTwr_S126662,MTwr_S126675,MTwr_S126668,MTwr_S126673,MTwr_S126663,MTwr_S126670,MTwr_S126674,MTwr_S126671,MTwr_S126667,MTwr_S126677,MTwr_S126669,MTwr_S126664,MTwr_S126676,MTwr_S126678,MTwr_S126672,MTwr_S126665",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93680.0
261,,,,Unknown,,,,,1.25,ACTIVE,41D 164087 00,HAIRPIN LC,1896-06-10,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247107,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126681,MTwr_S126695,MTwr_S126692,MTwr_S126689,MTwr_S126690,MTwr_S126685,MTwr_S126683,MTwr_S126684,MTwr_S126694,MTwr_S126679,MTwr_S126693,MTwr_S126680,MTwr_S126686,MTwr_S126682,MTwr_S126691,MTwr_S126687,MTwr_S126688",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93681.0
262,,,,Unknown,,,,,0.62,ACTIVE,41D 164088 00,HAIRPIN LC,1896-06-10,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247108,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126706,MTwr_S126707,MTwr_S126712,MTwr_S126703,MTwr_S126711,MTwr_S126702,MTwr_S126705,MTwr_S126704,MTwr_S126698,MTwr_S126701,MTwr_S126708,MTwr_S126709,MTwr_S126699,MTwr_S126696,MTwr_S126710,MTwr_S126697,MTwr_S126700",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93682.0
263,,,,Unknown,,,,,2.0,ACTIVE,41D 164089 00,HAIRPIN LC,1897-05-15,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247109,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126724,MTwr_S126728,MTwr_S126719,MTwr_S126726,MTwr_S126723,MTwr_S126727,MTwr_S126725,MTwr_S126722,MTwr_S126715,MTwr_S126713,MTwr_S126718,MTwr_S126720,MTwr_S126714,MTwr_S126721,MTwr_S126716,MTwr_S126729,MTwr_S126717",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93683.0
264,,,,Unknown,,,,,5.0,ACTIVE,41D 164090 00,HAIRPIN LC,1895-05-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247110,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126734,MTwr_S126737,MTwr_S126739,MTwr_S126744,MTwr_S126735,MTwr_S126745,MTwr_S126730,MTwr_S126738,MTwr_S126746,MTwr_S126731,MTwr_S126732,MTwr_S126740,MTwr_S126736,MTwr_S126741,MTwr_S126743,MTwr_S126742,MTwr_S126733",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93684.0
265,,,,Unknown,,,,,3.1,ACTIVE,41D 164091 00,HAIRPIN LC,1896-06-04,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=310583,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126760,MTwr_S126749,MTwr_S126747,MTwr_S126761,MTwr_S126755,MTwr_S126758,MTwr_S126754,MTwr_S126748,MTwr_S126757,MTwr_S126751,MTwr_S126750,MTwr_S126752,MTwr_S126753,MTwr_S126762,MTwr_S126759,MTwr_S126763,MTwr_S126756",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93685.0
266,,,,Unknown,,,,,0.75,ACTIVE,41D 164092 00,HAIRPIN LC,1897-05-30,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247111,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126775,MTwr_S126777,MTwr_S126766,MTwr_S126780,MTwr_S126769,MTwr_S126773,MTwr_S126768,MTwr_S126772,MTwr_S126774,MTwr_S126778,MTwr_S126771,MTwr_S126770,MTwr_S126767,MTwr_S126776,MTwr_S126779,MTwr_S126764,MTwr_S126765",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93686.0
267,,,,Unknown,,,,,3.55,ACTIVE,41D 164093 00,HAIRPIN LC,1898-11-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247112,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126784,MTwr_S126797,MTwr_S126786,MTwr_S126794,MTwr_S126783,MTwr_S126788,MTwr_S126789,MTwr_S126792,MTwr_S126791,MTwr_S126795,MTwr_S126796,MTwr_S126781,MTwr_S126787,MTwr_S126793,MTwr_S126782,MTwr_S126790,MTwr_S126785",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93687.0
268,,,,Unknown,,,,,3.0,ACTIVE,41D 164094 00,HAIRPIN LC,1898-07-15,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247113,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126798,MTwr_S126799,MTwr_S126809,MTwr_S126812,MTwr_S126803,MTwr_S126800,MTwr_S126808,MTwr_S126811,MTwr_S126801,MTwr_S126805,MTwr_S126802,MTwr_S126807,MTwr_S126813,MTwr_S126806,MTwr_S126814,MTwr_S126810,MTwr_S126804",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93688.0
269,,,,Unknown,,,,,6.0,ACTIVE,41D 164095 00,HAIRPIN LC,1911-05-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247114,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126827,MTwr_S126824,MTwr_S126819,MTwr_S126818,MTwr_S126825,MTwr_S126826,MTwr_S126823,MTwr_S126821,MTwr_S126816,MTwr_S126822,MTwr_S126830,MTwr_S126831,MTwr_S126817,MTwr_S126815,MTwr_S126829,MTwr_S126828,MTwr_S126820",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93689.0
270,,,,Unknown,,,,,6.0,ACTIVE,41D 164096 00,HAIRPIN LC,1911-05-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247115,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126842,MTwr_S126835,MTwr_S126841,MTwr_S126838,MTwr_S126837,MTwr_S126847,MTwr_S126839,MTwr_S126843,MTwr_S126836,MTwr_S126845,MTwr_S126840,MTwr_S126848,MTwr_S126832,MTwr_S126844,MTwr_S126834,MTwr_S126833,MTwr_S126846",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93690.0
271,,,,Unknown,,,,,2.75,ACTIVE,41D 164097 00,HAIRPIN LC,1904-06-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247116,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126849,MTwr_S126865,MTwr_S126858,MTwr_S126860,MTwr_S126852,MTwr_S126862,MTwr_S126863,MTwr_S126856,MTwr_S126853,MTwr_S126861,MTwr_S126850,MTwr_S126854,MTwr_S126864,MTwr_S126851,MTwr_S126857,MTwr_S126859,MTwr_S126855",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93691.0
272,,,,Unknown,,,,,3.0,ACTIVE,41D 164098 00,HAIRPIN LC,1905-06-01,,,,STATEMENT OF CLAIM,,IRRIGATION,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247117,1,,4270.0,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S126876,MTwr_S126881,MTwr_S126866,MTwr_S126873,MTwr_S126870,MTwr_S126868,MTwr_S126869,MTwr_S126874,MTwr_S126875,MTwr_S126882,MTwr_S126867,MTwr_S126871,MTwr_S126877,MTwr_S126879,MTwr_S126872,MTwr_S126880,MTwr_S126878",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93692.0
273,,,,Unknown,,,,,,ACTIVE,41D 164144 00,"HAIRPIN LC, SPENCO LLC",1888-06-01,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247157,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S127039,MTwr_S127048,MTwr_S127041,MTwr_S127050,MTwr_S127061,MTwr_S127064,MTwr_S127057,MTwr_S127060,MTwr_S127032,MTwr_S127038,MTwr_S127058,MTwr_S127065,MTwr_S127059,MTwr_S127062,MTwr_S127063,MTwr_S127047,MTwr_S127036,MTwr_S127043,MTwr_S127046,MTwr_S127049,MTwr_S127037,MTwr_S127030,MTwr_S127029,MTwr_S127031,MTwr_S127045,MTwr_S127055,MTwr_S127044,MTwr_S127054,MTwr_S127040,MTwr_S127053,MTwr_S127034,MTwr_S127051,MTwr_S127042,MTwr_S127052,MTwr_S127033,MTwr_S127035,MTwr_S127056",MT_Consumptive Use,,MTwr_WS6125,Bad SiteUUID,93737.0
274,,,,Unknown,,,,,,ACTIVE,41D 164149 00,"HAIRPIN LC, SPENCO LLC",1897-06-07,,,,STATEMENT OF CLAIM,,STOCK,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=247161,1,,,,,MT_Water Allocation Adj,MDNRC,,,Irrigation,"MTwr_S127086,MTwr_S127079,MTwr_S127094,MTwr_S127085,MTwr_S127087,MTwr_S127091,MTwr_S127088,MTwr_S127093,MTwr_S127081,MTwr_S127092,MTwr_S127083,MTwr_S127095,MTwr_S127080,MTwr_S127090,MTwr_S127082,MTwr_S127084,MTwr_S127089",MT_Consumptive Use,,MTwr_WS2924,Bad SiteUUID,93742.0
275,,,,Unknown,,,,,4.7,ACTIVE,41D 30017405,"MONTANA, STATE OF DEPT OF FISH WILDLIFE & PARKS",1985-07-01,,,,WATER RESERVATION,3402.41,FISHERY,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=353424,1,,,,,MT_Water Allocation App,MDNRC,,,Irrigation,"MTwr_S128438,MTwr_S128439,MTwr_S128441,MTwr_S128451,MTwr_S128452,MTwr_S128442,MTwr_S128444,MTwr_S128455,MTwr_S128448,MTwr_S128454,MTwr_S128445,MTwr_S128446,MTwr_S128443,MTwr_S128450,MTwr_S128456,MTwr_S128440,MTwr_S128457,MTwr_S128449,MTwr_S128447,MTwr_S128453,MTwr_S128458,MTwr_S128437,MTwr_S128436",MT_Consumptive Use,,MTwr_WS6088,Bad SiteUUID,94525.0
276,,,,Unknown,,,,,160.0,ACTIVE,41D 30017408,"MONTANA, STATE OF DEPT OF FISH WILDLIFE & PARKS",1985-07-01,,,,WATER RESERVATION,115826.82,FISHERY,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=353427,1,,,,,MT_Water Allocation App,MDNRC,,,Irrigation,"MTwr_S128488,MTwr_S128462,MTwr_S128466,MTwr_S128475,MTwr_S128474,MTwr_S128476,MTwr_S128493,MTwr_S128481,MTwr_S128491,MTwr_S128470,MTwr_S128479,MTwr_S128459,MTwr_S128495,MTwr_S128486,MTwr_S128482,MTwr_S128461,MTwr_S128477,MTwr_S128468,MTwr_S128472,MTwr_S128469,MTwr_S128464,MTwr_S128463,MTwr_S128484,MTwr_S128460,MTwr_S128471,MTwr_S128490,MTwr_S128483,MTwr_S128480,MTwr_S128485,MTwr_S128487,MTwr_S128494,MTwr_S128478,MTwr_S128496,MTwr_S128489,MTwr_S128492,MTwr_S128465,MTwr_S128467,MTwr_S128473",MT_Consumptive Use,,MTwr_WS6039,Bad SiteUUID,94526.0
277,,,,Unknown,,,,,800.0,ACTIVE,41D 30017409,"MONTANA, STATE OF DEPT OF FISH WILDLIFE & PARKS",1985-07-01,,,,WATER RESERVATION,579134.1,FISHERY,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=353428,1,,,,,MT_Water Allocation App,MDNRC,,,Irrigation,"MTwr_S128514,MTwr_S128497,MTwr_S128502,MTwr_S128548,MTwr_S128543,MTwr_S128518,MTwr_S128523,MTwr_S128547,MTwr_S128508,MTwr_S128540,MTwr_S128515,MTwr_S128511,MTwr_S128542,MTwr_S128504,MTwr_S128512,MTwr_S128521,MTwr_S128505,MTwr_S128528,MTwr_S128549,MTwr_S128525,MTwr_S128551,MTwr_S128522,MTwr_S128545,MTwr_S128507,MTwr_S128530,MTwr_S128537,MTwr_S128506,MTwr_S128499,MTwr_S128519,MTwr_S128538,MTwr_S128536,MTwr_S128510,MTwr_S128509,MTwr_S128533,MTwr_S128513,MTwr_S128550,MTwr_S128498,MTwr_S128500,MTwr_S128503,MTwr_S128520,MTwr_S128501,MTwr_S128524,MTwr_S128516,MTwr_S128527,MTwr_S128531,MTwr_S128541,MTwr_S128535,MTwr_S128529,MTwr_S128526,MTwr_S128532,MTwr_S128539,MTwr_S128544,MTwr_S128546,MTwr_S128534,MTwr_S128517",MT_Consumptive Use,,MTwr_WS6039,Bad SiteUUID,94527.0
278,,,,Unknown,,,,,573.0,ACTIVE,41D 30017410,"MONTANA, STATE OF DEPT OF FISH WILDLIFE & PARKS",1985-07-01,,,,WATER RESERVATION,414804.8,FISHERY,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=353429,1,,,,,MT_Water Allocation App,MDNRC,,,Irrigation,"MTwr_S128567,MTwr_S128573,MTwr_S128603,MTwr_S128556,MTwr_S128569,MTwr_S128572,MTwr_S128597,MTwr_S128601,MTwr_S128558,MTwr_S128583,MTwr_S128564,MTwr_S128599,MTwr_S128609,MTwr_S128568,MTwr_S128582,MTwr_S128594,MTwr_S128604,MTwr_S128566,MTwr_S128611,MTwr_S128560,MTwr_S128580,MTwr_S128605,MTwr_S128562,MTwr_S128553,MTwr_S128595,MTwr_S128575,MTwr_S128588,MTwr_S128598,MTwr_S128592,MTwr_S128586,MTwr_S128590,MTwr_S128596,MTwr_S128581,MTwr_S128565,MTwr_S128561,MTwr_S128587,MTwr_S128607,MTwr_S128559,MTwr_S128570,MTwr_S128600,MTwr_S128589,MTwr_S128557,MTwr_S128578,MTwr_S128577,MTwr_S128555,MTwr_S128579,MTwr_S128585,MTwr_S128591,MTwr_S128574,MTwr_S128576,MTwr_S128571,MTwr_S128552,MTwr_S128554,MTwr_S128593,MTwr_S128602,MTwr_S128608,MTwr_S128610,MTwr_S128584,MTwr_S128606,MTwr_S128563",MT_Consumptive Use,,MTwr_WS6039,Bad SiteUUID,94528.0
279,,,,Unknown,,,,,5.0,ACTIVE,41D 30017430,"MONTANA, STATE OF DEPT OF FISH WILDLIFE & PARKS",1985-07-01,,,,WATER RESERVATION,3619.59,FISHERY,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=353449,1,,,,,MT_Water Allocation App,MDNRC,,,Irrigation,"MTwr_S128646,MTwr_S128649,MTwr_S128637,MTwr_S128638,MTwr_S128650,MTwr_S128653,MTwr_S128654,MTwr_S128644,MTwr_S128640,MTwr_S128651,MTwr_S128645,MTwr_S128639,MTwr_S128635,MTwr_S128647,MTwr_S128636,MTwr_S128641,MTwr_S128652,MTwr_S128648,MTwr_S128634,MTwr_S128643,MTwr_S128642",MT_Consumptive Use,,MTwr_WS332,Bad SiteUUID,94531.0
280,,,,Unknown,,,,,5.0,ACTIVE,41D 30017431,"MONTANA, STATE OF DEPT OF FISH WILDLIFE & PARKS",1985-07-01,,,,WATER RESERVATION,3619.59,FISHERY,,,,11/20/2020,http://wr.dnrc.mt.gov/reports/rwservlet?dnrcwr&report=WRD2090AR.rep&P_WRGT_ID_SEQ=353450,1,,,,,MT_Water Allocation App,MDNRC,,,Irrigation,"MTwr_S128679,MTwr_S128658,MTwr_S128675,MTwr_S128669,MTwr_S128666,MTwr_S128673,MTwr_S128676,MTwr_S128677,MTwr_S128674,MTwr_S128665,MTwr_S128657,MTwr_S128663,MTwr_S128655,MTwr_S128656,MTwr_S128672,MTwr_S128662,MTwr_S128678,MTwr_S128671,MTwr_S128660,MTwr_S128670,MTwr_S128667,MTwr_S128661,MTwr_S128668,MTwr_S128659,MTwr_S128664",MT_Consumptive Use,,MTwr_WS987,Bad SiteUUID,94532.0
