SiteID,ConnecPOUSiteID,ConnecPODSiteID,SiteUUID,SiteNativeID,SiteName,USGSSiteID,SiteTypeCV,Longitude,Latitude,CoordinateMethodCV,CoordinateAccuracy,GNISCodeCV,EPSGCodeCV,NHDNetworkStatusCV,NHDProductCV,StateCV,HUC8,HUC12,County,PODorPOUSite,WaterSourceID
3337061,3337061,3337055,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337056,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337057,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337058,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337059,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337061,3337061,3337060,UTss_S4921,10857,Jordanelle SSD,NULL,Unspecified,-111.3404797,40.57778524,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337085,3337085,3337050,UTss_S495,1064,Holden Town Water System,NULL,Unspecified,-112.2702723,39.09914291,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Millard,POU,115918
3337085,3337085,3337070,UTss_S495,1064,Holden Town Water System,NULL,Unspecified,-112.2702723,39.09914291,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Millard,POU,115918
3337085,3337085,3337074,UTss_S495,1064,Holden Town Water System,NULL,Unspecified,-112.2702723,39.09914291,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Millard,POU,115918
3337121,3337121,3337094,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337096,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337097,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337098,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337099,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337100,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337101,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337102,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337103,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337104,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337106,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337107,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337108,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337109,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337110,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337111,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337112,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337113,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337114,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337115,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337117,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337118,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337121,3337121,3337119,UTss_S4984,10869,Kane County WCD - Johnson Canyon,NULL,Unspecified,-112.3807559,37.04203558,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337123,3337123,3337122,UTss_S4986,10870,Clark Bench Water Co.,NULL,Unspecified,-111.8285462,37.11470438,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337132,3337132,3337124,UTss_S4998,10871,Bristlecone Water Improvement District,NULL,Unspecified,-112.1548356,37.69202757,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3337132,3337132,3337125,UTss_S4998,10871,Bristlecone Water Improvement District,NULL,Unspecified,-112.1548356,37.69202757,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3337132,3337132,3337126,UTss_S4998,10871,Bristlecone Water Improvement District,NULL,Unspecified,-112.1548356,37.69202757,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3337132,3337132,3337127,UTss_S4998,10871,Bristlecone Water Improvement District,NULL,Unspecified,-112.1548356,37.69202757,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3337132,3337132,3337128,UTss_S4998,10871,Bristlecone Water Improvement District,NULL,Unspecified,-112.1548356,37.69202757,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3337132,3337132,3337129,UTss_S4998,10871,Bristlecone Water Improvement District,NULL,Unspecified,-112.1548356,37.69202757,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3337132,3337132,3337130,UTss_S4998,10871,Bristlecone Water Improvement District,NULL,Unspecified,-112.1548356,37.69202757,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3337132,3337132,3337131,UTss_S4998,10871,Bristlecone Water Improvement District,NULL,Unspecified,-112.1548356,37.69202757,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Garfield,POU,115918
3337146,3337146,3337095,UTss_S502,1065,Roy City Water System,NULL,Unspecified,-112.0478002,41.1713205,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3337146,3337146,3337105,UTss_S502,1065,Roy City Water System,NULL,Unspecified,-112.0478002,41.1713205,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3337146,3337146,3337116,UTss_S502,1065,Roy City Water System,NULL,Unspecified,-112.0478002,41.1713205,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3337146,3337146,3337142,UTss_S502,1065,Roy City Water System,NULL,Unspecified,-112.0478002,41.1713205,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3337152,3337152,3337145,UTss_S5025,10875,Angell Springs SSD,NULL,Unspecified,-113.3747987,37.23608541,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3337152,3337152,3337147,UTss_S5025,10875,Angell Springs SSD,NULL,Unspecified,-113.3747987,37.23608541,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3337152,3337152,3337148,UTss_S5025,10875,Angell Springs SSD,NULL,Unspecified,-113.3747987,37.23608541,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3337152,3337152,3337149,UTss_S5025,10875,Angell Springs SSD,NULL,Unspecified,-113.3747987,37.23608541,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3337152,3337152,3337150,UTss_S5025,10875,Angell Springs SSD,NULL,Unspecified,-113.3747987,37.23608541,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3337152,3337152,3337151,UTss_S5025,10875,Angell Springs SSD,NULL,Unspecified,-113.3747987,37.23608541,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Washington,POU,115918
3337167,3337167,3337162,UTss_S505,1066,High Creek Water Co.,NULL,Unspecified,-111.7904131,41.95768374,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3337179,3337179,3337164,UTss_S5060,10888,Highland City,NULL,Unspecified,-111.7955865,40.4275732,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3337179,3337179,3337165,UTss_S5060,10888,Highland City,NULL,Unspecified,-111.7955865,40.4275732,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3337179,3337179,3337166,UTss_S5060,10888,Highland City,NULL,Unspecified,-111.7955865,40.4275732,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3337179,3337179,3337168,UTss_S5060,10888,Highland City,NULL,Unspecified,-111.7955865,40.4275732,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3337179,3337179,3337169,UTss_S5060,10888,Highland City,NULL,Unspecified,-111.7955865,40.4275732,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3337179,3337179,3337170,UTss_S5060,10888,Highland City,NULL,Unspecified,-111.7955865,40.4275732,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3337179,3337179,3337171,UTss_S5060,10888,Highland City,NULL,Unspecified,-111.7955865,40.4275732,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3337179,3337179,3337172,UTss_S5060,10888,Highland City,NULL,Unspecified,-111.7955865,40.4275732,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3337179,3337179,3337173,UTss_S5060,10888,Highland City,NULL,Unspecified,-111.7955865,40.4275732,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3337179,3337179,3337174,UTss_S5060,10888,Highland City,NULL,Unspecified,-111.7955865,40.4275732,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3337179,3337179,3337175,UTss_S5060,10888,Highland City,NULL,Unspecified,-111.7955865,40.4275732,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3337179,3337179,3337176,UTss_S5060,10888,Highland City,NULL,Unspecified,-111.7955865,40.4275732,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3337179,3337179,3337177,UTss_S5060,10888,Highland City,NULL,Unspecified,-111.7955865,40.4275732,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Utah,POU,115918
3337183,3337183,3337180,UTss_S5064,10890,Wolf Creek Ranch,NULL,Unspecified,-111.2521384,40.52307025,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337183,3337183,3337181,UTss_S5064,10890,Wolf Creek Ranch,NULL,Unspecified,-111.2521384,40.52307025,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337183,3337183,3337182,UTss_S5064,10890,Wolf Creek Ranch,NULL,Unspecified,-111.2521384,40.52307025,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wasatch,POU,115918
3337190,3337190,3337184,UTss_S5070,10891,Skyline Mountain SSD,NULL,Unspecified,-111.4069605,39.60282832,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3337190,3337190,3337185,UTss_S5070,10891,Skyline Mountain SSD,NULL,Unspecified,-111.4069605,39.60282832,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3337190,3337190,3337186,UTss_S5070,10891,Skyline Mountain SSD,NULL,Unspecified,-111.4069605,39.60282832,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3337190,3337190,3337187,UTss_S5070,10891,Skyline Mountain SSD,NULL,Unspecified,-111.4069605,39.60282832,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3337190,3337190,3337188,UTss_S5070,10891,Skyline Mountain SSD,NULL,Unspecified,-111.4069605,39.60282832,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3337221,3337221,3337211,UTss_S5102,10904,Oquirrh Mountain Water Co.,NULL,Unspecified,-112.2668651,40.67238534,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3337221,3337221,3337212,UTss_S5102,10904,Oquirrh Mountain Water Co.,NULL,Unspecified,-112.2668651,40.67238534,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3337221,3337221,3337213,UTss_S5102,10904,Oquirrh Mountain Water Co.,NULL,Unspecified,-112.2668651,40.67238534,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3337221,3337221,3337214,UTss_S5102,10904,Oquirrh Mountain Water Co.,NULL,Unspecified,-112.2668651,40.67238534,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3337221,3337221,3337215,UTss_S5102,10904,Oquirrh Mountain Water Co.,NULL,Unspecified,-112.2668651,40.67238534,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3337221,3337221,3337216,UTss_S5102,10904,Oquirrh Mountain Water Co.,NULL,Unspecified,-112.2668651,40.67238534,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3337221,3337221,3337219,UTss_S5102,10904,Oquirrh Mountain Water Co.,NULL,Unspecified,-112.2668651,40.67238534,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3337221,3337221,3337220,UTss_S5102,10904,Oquirrh Mountain Water Co.,NULL,Unspecified,-112.2668651,40.67238534,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Tooele,POU,115918
3337226,3337226,3337222,UTss_S5107,10908,Wilson Arch Resort Comm,NULL,Unspecified,-109.3756115,38.26845579,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,San Juan,POU,115918
3337226,3337226,3337223,UTss_S5107,10908,Wilson Arch Resort Comm,NULL,Unspecified,-109.3756115,38.26845579,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,San Juan,POU,115918
3337226,3337226,3337224,UTss_S5107,10908,Wilson Arch Resort Comm,NULL,Unspecified,-109.3756115,38.26845579,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,San Juan,POU,115918
3337226,3337226,3337225,UTss_S5107,10908,Wilson Arch Resort Comm,NULL,Unspecified,-109.3756115,38.26845579,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,San Juan,POU,115918
3337229,3337229,3337178,UTss_S511,1067,"Hooper WID (West Point, Davis Co.)",NULL,Unspecified,-112.1187965,41.12843895,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3337229,3337229,3337189,UTss_S511,1067,"Hooper WID (West Point, Davis Co.)",NULL,Unspecified,-112.1187965,41.12843895,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3337229,3337229,3337199,UTss_S511,1067,"Hooper WID (West Point, Davis Co.)",NULL,Unspecified,-112.1187965,41.12843895,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Weber,POU,115918
3337235,3337235,3337232,UTss_S5116,10912,Hanna Water & Sewer Improvement District,NULL,Unspecified,-110.7729295,40.41177513,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Duchesne,POU,115918
3337235,3337235,3337233,UTss_S5116,10912,Hanna Water & Sewer Improvement District,NULL,Unspecified,-110.7729295,40.41177513,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Duchesne,POU,115918
3337235,3337235,3337234,UTss_S5116,10912,Hanna Water & Sewer Improvement District,NULL,Unspecified,-110.7729295,40.41177513,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Duchesne,POU,115918
3337248,3337248,3337245,UTss_S5129,10914,Cross Hollow Hills Subdivision,NULL,Unspecified,-113.1249967,37.64531744,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3337248,3337248,3337246,UTss_S5129,10914,Cross Hollow Hills Subdivision,NULL,Unspecified,-113.1249967,37.64531744,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3337248,3337248,3337247,UTss_S5129,10914,Cross Hollow Hills Subdivision,NULL,Unspecified,-113.1249967,37.64531744,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3337254,3337254,3337253,UTss_S5137,10921,Old Meadows Water Co.,NULL,Unspecified,-113.096787,37.77395296,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Iron,POU,115918
3337266,3337266,3337249,UTss_S515,1068,Loa Town Water System,NULL,Unspecified,-111.6456251,38.40464998,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wayne,POU,115918
3337266,3337266,3337257,UTss_S515,1068,Loa Town Water System,NULL,Unspecified,-111.6456251,38.40464998,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Wayne,POU,115918
3337288,3337288,3337284,UTss_S5171,10928,Grand Staircase Water Co.,NULL,Unspecified,-111.6166794,37.01334165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337288,3337288,3337285,UTss_S5171,10928,Grand Staircase Water Co.,NULL,Unspecified,-111.6166794,37.01334165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337288,3337288,3337287,UTss_S5171,10928,Grand Staircase Water Co.,NULL,Unspecified,-111.6166794,37.01334165,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Kane,POU,115918
3337294,3337294,3337289,UTss_S5183,10931,Croydon Pipeline Corp.,NULL,Unspecified,-111.5142756,41.0674213,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3337294,3337294,3337291,UTss_S5183,10931,Croydon Pipeline Corp.,NULL,Unspecified,-111.5142756,41.0674213,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3337294,3337294,3337292,UTss_S5183,10931,Croydon Pipeline Corp.,NULL,Unspecified,-111.5142756,41.0674213,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3337294,3337294,3337293,UTss_S5183,10931,Croydon Pipeline Corp.,NULL,Unspecified,-111.5142756,41.0674213,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Morgan,POU,115918
3337342,3337342,3337275,UTss_S523,1069,Amalga Town Culinary Water System,NULL,Unspecified,-111.8973488,41.85657119,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3337342,3337342,3337286,UTss_S523,1069,Amalga Town Culinary Water System,NULL,Unspecified,-111.8973488,41.85657119,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3337342,3337342,3337290,UTss_S523,1069,Amalga Town Culinary Water System,NULL,Unspecified,-111.8973488,41.85657119,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3337342,3337342,3337301,UTss_S523,1069,Amalga Town Culinary Water System,NULL,Unspecified,-111.8973488,41.85657119,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3337342,3337342,3337311,UTss_S523,1069,Amalga Town Culinary Water System,NULL,Unspecified,-111.8973488,41.85657119,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3337342,3337342,3337321,UTss_S523,1069,Amalga Town Culinary Water System,NULL,Unspecified,-111.8973488,41.85657119,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3337342,3337342,3337331,UTss_S523,1069,Amalga Town Culinary Water System,NULL,Unspecified,-111.8973488,41.85657119,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Cache,POU,115918
3337428,3337428,3337352,UTss_S531,1070,Mt. Pleasant City,NULL,Unspecified,-111.4479635,39.54106226,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3337428,3337428,3337363,UTss_S531,1070,Mt. Pleasant City,NULL,Unspecified,-111.4479635,39.54106226,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3337428,3337428,3337374,UTss_S531,1070,Mt. Pleasant City,NULL,Unspecified,-111.4479635,39.54106226,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3337428,3337428,3337385,UTss_S531,1070,Mt. Pleasant City,NULL,Unspecified,-111.4479635,39.54106226,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3337428,3337428,3337396,UTss_S531,1070,Mt. Pleasant City,NULL,Unspecified,-111.4479635,39.54106226,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
3337428,3337428,3337407,UTss_S531,1070,Mt. Pleasant City,NULL,Unspecified,-111.4479635,39.54106226,Centroid of Area,NULL,NULL,4326,NULL,NULL,NULL,NULL,NULL,Sanpete,POU,115918
