surveyNo,yr,pwsCode2,pwsName
1102911,2020,TX0270035,WINDERMERE OAKS WSC
1102914,2020,TX2270352,CYPRESS RANCH WCID 1
1102925,2020,TX0360074,BAY PLACE SUBDIVISION
1102980,2020,TX0460235,SJWTX NORTH POINT SUBDIVISION
1103023,2020,TX0270131,CAPSTONE SUBDIVISION
1103049,2020,TX1650048,GREENWOOD TERRACE MOBILE HOME SUBDIVISIO
1103053,2020,TX0150562,WATER EXPLORATION STEIN ROGER WELL FIELD
1103102,2020,TX1220015,FORT DAVIS ESTATES
1103127,2020,TX0360108,LOST LAKES
1103173,2020,TX1040022,HASKELL COUNTY WSD 1
1103174,2020,TX0710187,EAST BIGGS WATER SYSTEM
1103272,2020,TX2200362,SEVILLE WSC
1103274,2020,TX1330169,VISTA HILLS
1103309,2020,TX0460063,CANYON LAKE MOBILE HOME ESTATES
1103322,2020,TX0370055,ALTO RURAL WSC CENTRAL HIGH PLANT
1103323,2020,TX0370015,ALTO RURAL WSC COLDSPRINGS PLANT
1103343,2020,TX0270120,DOUBLE HORN CREEK WSC
1103346,2020,TX0460243,SEVEN HILLS RANCH
1103368,2020,TX0610256,DENTON COUNTY FWSD 11-B
1103370,2020,TX0720054,THOUSAND OAKS SUBDIVISION
1103374,2020,TX1700694,VISTA VERDE WATER SYSTEMS
1103378,2020,TX1010566,TRINITY AT WINDFERN MOBILE HOME PARK
1104605,2020,TX1011585,CITY OF HOUSTON DISTRICT 73
1103396,2020,TX1260123,MAUKA
1103409,2020,TX0460152,4 D WATER
1103410,2020,TX1070238,BETHEL ASH WSC DOUGLAS PLANT
1103411,2020,TX1070239,BETHEL ASH WSC HALL PLANT
1103412,2020,TX2470025,ARROWHEAD WATER SYSTEM
1103413,2020,TX1070248,BETHEL ASH WSC HAWN PLANT
1103415,2020,TX1070240,BETHEL ASH WSC LOWE PLANT
1103416,2020,TX1070241,BETHEL ASH WSC MCATEE PLANT
1103417,2020,TX1070242,BETHEL ASH WSC MURPHY PLANT
1103418,2020,TX1070243,BETHEL ASH WSC WALTON PLANT
1103419,2020,TX1070251,BETHEL ASH WSC WATER EDGE PLANT
1103422,2020,TX1840159,BLUE RIDGE WATER SYSTEM
1103427,2020,TX1130031,THE CONSOLIDATED WSC CENTRAL SYSTEM
1103432,2020,TX1130033,THE CONSOLIDATED WSC RURAL SYSTEM
1103439,2020,TX1160089,CADDO MESA WSC
1103441,2020,TX1150014,CERRO ALTO WATER SYSTEM
1103444,2020,TX1010077,CORBELLO WATER SYSTEM
1103445,2020,TX1330102,COUNTRY HILLS WATER
1103446,2020,TX1830032,COUNTRY LAKES WATER SUPPLY
1103447,2020,TX0260049,130 REGIONAL WSC
1103448,2020,TX1330156,CYPRESS SPRINGS
1103449,2020,TX1020088,CYPRESS VALLEY WSC PLANT 2
1103450,2020,TX0820016,DERBY ING
1103453,2020,TX2120105,EMERALD BAY MUD
1103459,2020,TX1520224,FRANKLIN WATER SYSTEMS 1
1103460,2020,TX1520080,FRANKLIN WATER SYSTEMS 3
1103461,2020,TX2370085,G & W WSC WOODLAND LAKES WATER SYSTEM
1103462,2020,TX0880011,GOLIAD COUNTY WSC - BERCLAIR WATER SYSTE
1103463,2020,TX0880012,GOLIAD COUNTY WSC - LA BAHIA
1103464,2020,TX0360005,GRAY UTILITY SERVICE
1103466,2020,TX1840166,HARMONY WATER SYSTEM
1103467,2020,TX1013375,HARRIS COUNTY MUD 282
1103468,2020,TX1700796,HARRIS MONTGOMERY COUNTIES MUD 386 MAY V
1103470,2020,TX0080049,HILLSIDE ESTATES WATER SYSTEM
1103471,2020,TX0710050,HILLSIDE WATER WORKS
1103472,2020,TX1460164,INDIAN SPRINGS WATER SYSTEM
1103473,2020,TX2010017,JACOBS WSC PLANTS 1 & 2
1103474,2020,TX0200158,JOHNSONS WATER SERVICE
1103476,2020,TX1500004,KINGSLAND WSC COMANCHE RANCHERIAS
1103477,2020,TX2330055,LAGO VISTA WATER SYSTEM
1103478,2020,TX2330029,LAKE RIDGE WATER SYSTEM
1103479,2020,TX0080053,LAKESIDE ESTATES WATER SYSTEM
1103480,2020,TX0030104,RAYBURN WATER
1103481,2020,TX2290039,LAKESIDE WATER SUPPLY 2
1103482,2020,TX2290040,LAKESIDE WATER SUPPLY 3
1103483,2020,TX2290041,LAKESIDE WATER SUPPLY 4
1103484,2020,TX2290042,LAKESIDE WATER SUPPLY 5
1103486,2020,TX1050135,LSR WSC
1103487,2020,TX2030034,NEW WSC
1103488,2020,TX1260088,NORTH WHISPERING MEADOWS WATER
1103491,2020,TX0940085,OAK HILLS RANCH WATER
1103492,2020,TX1630041,OLD HWY 90 - N RIDGE WATER SERVICE
1103493,2020,TX1630035,OLD HWY 90 WATER SERVICE
1103495,2020,TX1700783,PEACH CREEK PLANTATION WATER SYSTEM
1103496,2020,TX2460144,SUNNY CREEK MHC
1103497,2020,TX0930035,POE BRACEWELL WATER SYSTEM
1103498,2020,TX0610234,RADECKE ROAD WATER SYSTEM
1103499,2020,TX1050175,REUNION RANCH WCID
1103500,2020,TX1320006,RIO BRAZOS WATER SYSTEM
1103501,2020,TX1370007,RIVIERA WCID
1103502,2020,TX0610070,ROCKY POINT WATER SYSTEM
1103503,2020,TX1700327,SAN JO UTILITIES
1103504,2020,TX2330051,SEGURO WATER
1103505,2020,TX0080058,SETTLERS CROSSING WATER SYSTEM
1103506,2020,TX0080055,SETTLERS MEADOWS WATER SYSTEM
1103507,2020,TX0130066,SKIDMORE WSC
1103508,2020,TX1650077,SOUTH MIDLAND COUNTY WATER SYSTEMS
1103509,2020,TX2010049,SOUTH RUSK COUNTY WSC COMPTON MCKNIGHT
1103513,2020,TX2120100,STARRVILLE WSC
1103514,2020,TX0610220,STONY HILLS WATER SYSTEM
1103515,2020,TX2200337,SUN VALLEY ESTATES WATER SUPPLY
1103517,2020,TX1050139,THE WOODLANDS WATER SYSTEM
1103518,2020,TX1700766,TIMBER SWITCH WATER PLANT
1103519,2020,TX1010447,TIMBERLAKE IMPROVEMENT DISTRICT
1103521,2020,TX0030053,TX AIRSTREAM HARBOR WATER
1103522,2020,TX0750039,VISTA RANCH WATER SYSTEM
1103523,2020,TX1330028,WESTCREEK ESTATES WATER SYSTEM
1103524,2020,TX2370089,WILLOW CREEK FARMS MUD
1104564,2020,TX0790560,FULSHEAR MUD 3A
1103526,2020,TX1720013,BI COUNTY WSC 3
1103527,2020,TX1630020,EAST MEDINA COUNTY SUD UNIT 2
1103528,2020,TX1630030,EAST MEDINA COUNTY SUD UNIT 3
1103529,2020,TX2010038,GOODSPRINGS WSC PLANT C
1103531,2020,TX1070052,LAKEWOOD WATER WEST
1103532,2020,TX2010064,LANEVILLE WSC PLANT 2
1103535,2020,TX2010067,NEW PROSPECT WSC PLANT 2 & 3
1103538,2020,TX2360052,WALKER COUNTY SUD C
1103540,2020,TX2360074,WALKER COUNTY SUD F
1103541,2020,TX0280007,POLONIA WSC NORTH
1103542,2020,TX0280020,POLONIA WSC SOUTH
1103543,2020,TX2120099,WRIGHT CITY WSC 2
1103544,2020,TX1013310,HARRIS COUNTY MUD 400 - WEST
1103545,2020,TX0200415,SOUTH MEADOWS EAST
1103558,2020,TX1010339,TRINITY ROYAL COACH TRAILS MOBILE HOME
1103588,2020,TX1010821,FAIRVIEW GARDENS MHP
1103589,2020,TX1010760,SUBURBAN MOBILE HOME PARK 2
1103598,2020,TX1012281,CITY OF PASADENA EL CARY ESTATES
1103611,2020,TX0370054,RUSK RURAL WSC LOOP 343 PLANT
1103683,2020,TX0790354,CITY OF SUGAR LAND RIVER PARK
1103719,2020,TX0180032,CRYSTAL CLEAR WATER AIRPORT
1103784,2020,TX0270126,WILDERNESS COVE
1103799,2020,TX0720058,ALFORD RENTALS
1103800,2020,TX0790550,WILLOW POINT MUD
1103802,2020,TX1013479,HARRIS COUNTY IMPROVEMENT DISTRICT 18
1103804,2020,TX1013526,BAUER RANCH SUBDIVISION
1103805,2020,TX1050180,JP AND LP RENTALS PWS
1103806,2020,TX1070254,LAKE VIEW MGMT & DEVELOPMENT DIST LONG C
1103808,2020,TX1460174,MONTEBELLO UTILITY
1103809,2020,TX1460175,BELLA VISTA
1103812,2020,TX1700845,LAKE CONROE TERRACE WATER SYSTEM
1103813,2020,TX1700852,ESTATES WOODLAND II
1103814,2020,TX1700853,GRAND ESTATES
1103816,2020,TX1840182,HIGHLAND TERRACE APARTMENTS
1103818,2020,TX1890018,SHAFTER MINE
1103819,2020,TX2270403,TRAVIS COUNTY MUD 18
1103820,2020,TX2350075,HALEPASKA COUNTRY LOTS
1103822,2020,TX2490089,WILDWOOD NATURISTS RESORT WATER SYSTEM
1103823,2020,TX0200520,RIVERWOOD SUBDIVISION WATER SYSTEM
1103825,2020,TX0360122,BARROW RANCH
1103828,2020,TX2200100,BLUE MOUND ESTATES
1103829,2020,TX1840133,BOLING RANCH ESTATES
1103830,2020,TX2200343,CARSON RANCH
1103831,2020,TX1460163,CEDAR CREEK WATER SYSTEM
1103832,2020,TX0180082,CHINA SPRING RANCHES
1103834,2020,TX0360114,COLES CROSSING
1103835,2020,TX0200604,COLONY TRAILS SUBDIVISION
1103836,2020,TX1700416,CONROE RESORT
1103837,2020,TX1260012,CROWLEY II ACRE SUBDIVISION
1103838,2020,TX1630045,DANCING BEAR
1103839,2020,TX1700264,DEERWOOD SUBDIVISION
1103842,2020,TX0010039,DOGWOOD HILLS EAST
1103843,2020,TX2120097,EAST LAKE WOODS
1103844,2020,TX1330154,FALLING WATER SUBDIVISION
1103845,2020,TX0880010,FANNIN COMMUNITY
1103847,2020,TX1050131,LA VENTANA WATER SUPPLY SYSTEM
1103848,2020,TX1700719,LAKE CREEK FALLS
1103849,2020,TX1700661,LAKEWOOD ON LAKE CONROE POA
1103850,2020,TX0490044,LINDSAY PURE WATER CO SOUTH RIDGE
1103851,2020,TX1340019,LONDON WATER SYSTEM
1103852,2020,TX0840229,LONE PINE SUBDIVISION
1103853,2020,TX2340045,MACBEE SUD JACKSON
1103854,2020,TX1110112,MALLARD POINTE SUBDIVISION
1103855,2020,TX0080051,MEADOWVIEW ESTATES
1103856,2020,TX0080059,MEADOWVIEW ESTATES II
1103857,2020,TX1630036,MEDINA VALLEY WATER SUPPLY CO
1103858,2020,TX2490047,MESA RIDGE SUBDIVISION
1103859,2020,TX0720037,MOUNTAIN LAKES ADDITION
1103860,2020,TX2200329,NORTH FORK ESTATES
1103861,2020,TX1700695,OAK TREE SUBDIVISION
1103862,2020,TX0200597,PALOMA ACRES SUBDIVISION
1103863,2020,TX1110115,PENINSULA ADDITION
1103864,2020,TX0610233,PONDEROSA RANCH
1103865,2020,TX1700055,PEACH CREEK COLONY
1103866,2020,TX2200348,PRAIRIE RIDGE ESTATES
1103867,2020,TX2490056,REATTA ESTATES
1103868,2020,TX1460149,REMINGTON PLACE
1103869,2020,TX1840130,SADDLE CLUB ESTATES
1103870,2020,TX1330155,SADDLEWOOD SUBDIVISION
1103871,2020,TX2200338,SAVANNA ESTATES
1103872,2020,TX0200599,SAVANNAH PLANTATION SUBDIVISION
1103873,2020,TX0080056,SETTLERS ESTATES SEC II
1103874,2020,TX0610238,SHALE CREEK COMMUNITY
1103875,2020,TX1460158,SOUTHERN CROSSING WATER SYSTEM PHASE 2
1103876,2020,TX0610236,STONE VALLEY FARM
1103877,2020,TX0200624,STONERIDGE LAKE SUBDIVISION
1103878,2020,TX1700621,TEXABA SUBDIVISION
1103879,2020,TX0460223,TEXAS COUNTRY WATER
1103880,2020,TX2200344,THE RESORT AT EAGLE MOUNTAIN LAKE
1103881,2020,TX0490030,TIMBER CREEK ADDITION
1103882,2020,TX0610032,TOWN OF LAKEWOOD VILLAGE
1103883,2020,TX0610203,TRAIL CREEK WATER SYSTEM
1103885,2020,TX1840134,TREETOP ESTATES
1103886,2020,TX1630040,VALENTINE RANCH
1103887,2020,TX2200341,VAN ZANDT FARMS
1103888,2020,TX1650084,WARREN ROAD SUBDIVISION WATER SUPPLY
1103889,2020,TX0610237,WILLOW SPRINGS ADDITION
1103890,2020,TX1700648,WOODLAND OAKS SUBDIVISION
1103891,2020,TX1840138,WOODLANDS OF PARKER COUNTY & OLD BANK
1103976,2020,TX1610022,HOLIDAY HARBOR SUBDIVISION
1104007,2020,TX0660017,CITY OF SAN DIEGO GLOSSBRENNER UNIT
1104060,2020,TX2270375,WILBARGER CREEK MUD 2
1104068,2020,TX1700837,MONTGOMERY COUNTY MUD 105
1104071,2020,TX1013372,HARRIS COUNTY MUD 449
1105002,2020,TX1013515,HARRIS COUNTY MUD 536
1104119,2020,TX1013532,HARRIS COUNTY MUD 495
1106111,2020,TX1013640,HARRIS COUNTY MUD 538
1104100,2020,TX2270386,KELLY LANE WCID 2
1104106,2020,TX0320019,NORTHEAST TEXAS MWD PITTSBURG PLANT
1104120,2020,TX1870165,LAKE LIVINGSTON OAKRIDGE NORTH
1104121,2020,TX2270388,TRAVIS COUNTY MUD 13
1104122,2020,TX2270373,LAKESIDE WCID 2-C
1104134,2020,TX2270410,LAKESIDE WCID 2-D
1104214,2020,TX0100110,LAKEHILLS HOMESTEAD & RV PARK
1104216,2020,TX0190094,COUNTRY PARADISE MOBILE HOME & RV PARK
1104218,2020,TX0860136,BERNHARD TRAILER PARK
1104220,2020,TX1070255,BETHEL ASH WSC OTT PLANT
1104221,2020,TX1910158,RANCH HAND APARTMENTS
1104349,2020,TX1050157,MID-TEX UTILITIES
1104352,2020,TX1013198,HUFFMAN HOLLOW APARTMENTS
1104363,2020,TX0720034,EQUESTRIAN ESTATES
1104646,2020,TX1013456,SAN JACINTO RIVER AUTHORITY HIGHLANDS
1104468,2020,TX1550143,HERITAGE MINISTRIES
1104471,2020,TX2270417,LAZY NINE MUD 1B
1104472,2020,TX1110100,BRAZOS REGIONAL PUA SURFACE WATER ADVANC
1104473,2020,TX2400043,LOS BOTINES WSC
1104474,2020,TX1700727,CONROE OAKS
1104475,2020,TX1700644,NORTH LAKE ESTATES
1104478,2020,TX0200144,FRONTIER WATER
1104481,2020,TX1700864,MAGNOLIA RESERVE WATER PLANT
1104482,2020,TX1020095,NORTH PARK MOBILE HOME PARK
1104483,2020,TX1330176,SADDLE MOUNTAIN WATER COOPERATIVE
1104484,2020,TX1330175,SKY HARBOR RANCHETTES WATER SYSTEM
1104485,2020,TX0020015,DEYS RV AND MOBILE PARK
1104487,2020,TX0080019,COUSHATTE CAMPGROUND
1104488,2020,TX0100091,CIELO RIO RANCH WATER SYSTEM
1104489,2020,TX0100092,BRIDLEGATE SUBDIVISION
1104490,2020,TX0100096,LATIGO RANCH SUBDIVISION
1104492,2020,TX0110043,RIVER OAKS TRAILER PARK
1104493,2020,TX0130019,HILLTOP MOBILE HOME PARK
1104494,2020,TX0130058,COUNTRY VILLA MOBILE HOME PARK
1104497,2020,TX0150275,JBSA - MEDINA
1104498,2020,TX0150539,OLIVER RANCH
1104500,2020,TX0160014,STONEGATE SUBDIVISION WATER SYSTEM
1104502,2020,TX0190074,LEROYS MOBILE HOME PARK
1104503,2020,TX0200055,OAK HOLLOW MOBILE HOME PARK
1104504,2020,TX0200137,SHADY OAKS MHP
1104505,2020,TX0200159,LINCECUM WATER POWERS ADDITION
1104507,2020,TX0200183,CREEKSIDE MHC
1104508,2020,TX0200227,MORELAND SUBDIVISION
1104509,2020,TX0200277,MALLARD LAKE CLUB
1104510,2020,TX0200358,BAYOU COLONY SUBDIVISION
1104511,2020,TX0200379,COUNTRY OAKS ARBOR MHP
1104512,2020,TX0200409,WOLFE AIR PARK
1104513,2020,TX0200435,AUTUMN SHADOWS MOBILE HOME PARK
1104514,2020,TX0200461,MARLIN MARINA WATER SYSTEM
1104515,2020,TX0200488,TWIN LAKES CLUB
1104516,2020,TX0200550,SUBURBAN GARDEN TRAILER PARK
1104517,2020,TX0200566,OAK MEADOWS ESTATES SUBDIVISION
1104518,2020,TX0200632,SOUTH HATFIELD TRAILER COURT
1104519,2020,TX0200659,BRAZORIA COUNTY MUD 55
1104520,2020,TX0200665,KUCERA FARMS SUBDIVISION
1104521,2020,TX0200670,MARIA ELENAS MOBILE HOMES
1104522,2020,TX0200707,COUNTRY CROSSROADS MHP
1104523,2020,TX0210045,CAROUSEL MOBILE HOME PARK
1104524,2020,TX0210047,GLEN OAKS MOBILE HOME PARK
1104525,2020,TX0250014,BROWN COUNTY WID 1
1104526,2020,TX0260037,LITTLE OAK FOREST SUBDIVISION
1104527,2020,TX0270088,PATRIOT RV PARK BURNET
1104528,2020,TX0270134,STONE MOUNTAIN SUBDIVISION
1104529,2020,TX0270141,RIO ANCHO SUBDIVISION
1104530,2020,TX0270148,SUMMIT SPRINGS
1104531,2020,TX0280018,GBRA LULING PLANT
1104533,2020,TX0340024,WHISPERING PINES SUBDIVISION
1104534,2020,TX0350014,SKYWATER WSC
1104535,2020,TX0360126,OAKS AT HOUSTON POINT
1104536,2020,TX0410007,MCWHORTERS LIVE OAK LODGE
1104537,2020,TX0450052,LAZY RIVER MOBILE HOME PARK
1104539,2020,TX0460182,TEXAS 281 RV PARK
1104540,2020,TX0570078,DALLAS COUNTY PARK CITIES MUD
1104541,2020,TX0570128,FEDERAL CORRECTIONAL INSTITUTION SEAGOVI
1104542,2020,TX0610060,WOODHAVEN MOBILE HOME COMMUNITY
1104543,2020,TX0610200,MUSTANG SUD COUNTRYVIEW ESTATES
1104544,2020,TX0610224,OLD STONY ESTATES
1104545,2020,TX0610232,LAKEVIEW WATER COOP
1104547,2020,TX0610266,BEACH AND TENNIS CLUB HOA
1104548,2020,TX0620016,BLUE BONNET YOUTH RANCH
1104550,2020,TX0700080,COMING OF CHRIST FULL GOSPEL CHURCH
1104551,2020,TX0710112,SAN ISIDRO MHP
1104552,2020,TX0720021,SHADY OAKS MOBILE HOME PARK
1104553,2020,TX0720045,HORSEMANS RANCH WS
1104554,2020,TX0720057,BUNKHOUSE WATER SYSTEM
1104555,2020,TX0720059,3D BUNKHOUSE PWS
1104556,2020,TX0740051,NORTH TEXAS MWD - BONHAM WTP
1104558,2020,TX0790383,GOLDENROD WSC
1104559,2020,TX0790500,FORT BEND COUNTY MUD 182
1104560,2020,TX0790504,TEJAS LAKES SUBDIVISION
1104561,2020,TX0790510,CRYSTAL LAKE ESTATES
1104565,2020,TX0840046,WINDSONG PARK
1104566,2020,TX0840153,GULF COAST WATER AUTHORITY TX CITY
1104567,2020,TX0840267,RAIN RIVER ESTATES
1104568,2020,TX0860080,ROYAL OAKS APARTMENTS
1104569,2020,TX0910139,HERITAGE ESTATES
1104570,2020,TX0910140,MUNSON POINT PROPERTY OWNERS ASSOCIATION
1104572,2020,TX0920023,EJ WATER COMPANY
1104573,2020,TX0930036,HIGHWAY 90 ESTATES
1104574,2020,TX0930046,SHADY OAKS MHP
1104575,2020,TX0950070,GRAND CASTLE ESTATES
1104577,2020,TX1000071,LITTLE BIG HORN SERVICES
1104578,2020,TX1010322,WHITE OAK MANOR MOBILE HOME PARK
1104580,2020,TX1010349,GREENS ROAD MOBILE HOME COMMUNITY
1104581,2020,TX1010459,EL DORADO MOBILE HOME COMMUNITY
1104582,2020,TX1010574,APACHE MOBILE HOME PARK
1104584,2020,TX1010584,WESTFIELD MEADOWS
1104585,2020,TX1010603,CYPRESS VILLAGE TRAILER & RV PARK
1104586,2020,TX1010613,WHEAT MEADOW MOBILE HOME PARK SECTION II
1104587,2020,TX1010639,CANAL TERRACE SUBDIVISION
1104588,2020,TX1010658,ALDINE OAKS MHP
1104589,2020,TX1010667,TEPATITLAN MOBILE HOME PARK
1104590,2020,TX1010674,COUNTRY ROAD PARK
1104591,2020,TX1010689,BALABAN APARTMENTS 1
1104592,2020,TX1010691,BLUEBONNET MOBILE HOME PARK
1104593,2020,TX1010737,LAKE HOUSTON STORAGE
1104594,2020,TX1010743,MELROSE MOBILE HOME PARK
1104595,2020,TX1010805,WOODLOCH MHP
1104596,2020,TX1010812,ELIZONDO RV PARK
1104597,2020,TX1010832,NORTH POINT VILLA
1104598,2020,TX1010914,HIGHLAND MEADOWS MOBILE HOME PARK
1104599,2020,TX1011028,BALABAN APARTMENTS 2
1104600,2020,TX1011112,CYPRESSWOOD MHP
1104601,2020,TX1011268,ED LOU MOBILE HOME PARK 2
1104602,2020,TX1011382,WESTERN MOBILE HOME PARK
1104603,2020,TX1011501,COUNTRY LIVING APARTMENTS
1104604,2020,TX1011553,O ACES MHP
1104606,2020,TX1011593,CITY OF HOUSTON DISTRICT 82
1104607,2020,TX1011594,CITY OF HOUSTON BELLEAU WOODS
1104608,2020,TX1011638,COUNTRY LIVING MOBILE HOME PARK
1104609,2020,TX1011684,J & L TERRY LANE
1104610,2020,TX1011902,CITY OF HOUSTON WILLOW CHASE
1104611,2020,TX1011925,SRALLA MOBILE HOME PARK
1104612,2020,TX1011955,PEEK ROAD UTILITIES
1104613,2020,TX1011957,MOUNT HOUSTON SQUARE
1104614,2020,TX1011973,TIMBERCREST VILLAGE
1104615,2020,TX1011984,SUNSET MOBILE HOME PARK 1
1104616,2020,TX1012003,HERMANN OAKS MOBILE HOME VILLAGE
1104617,2020,TX1012019,R&K WEIMAN MHP
1104618,2020,TX1012166,MILLER MHP
1104619,2020,TX1012333,ACORN VILLAGE MOBILE HOME PARK
1104621,2020,TX1013055,GREENLAND SQUARE SUBDIVISION WS
1104622,2020,TX1013058,TWIN OAKS MHP HARRIS
1104623,2020,TX1013084,SUGARBERRY PLACE
1104624,2020,TX2490077,HAWK RIDGE
1104625,2020,TX2490057,HIGHLAND HILLS
1104626,2020,TX2490018,T L WATER JONES ACRES
1104627,2020,TX2460162,LIBERTY GREENLINE
1104628,2020,TX2460050,BRUSHY BEND PARK
1104629,2020,TX2410054,STRAIGHTWAY TRAINING CENTER
1104630,2020,TX2410043,VILLAGE ESTATES MOBILE HOME PARK
1104631,2020,TX2390041,HHSC BRENHAM STATE SUPPORTED LIVING CENT
1104632,2020,TX2370096,KICKAPOO PRESERVE SUBDIVISION
1104652,2020,TX2370095,SPRING PRESERVE WATER SYSTEM
1104633,2020,TX1013111,LINCOLN SQUARE SUBDIVISION PWS
1104634,2020,TX1013144,CLASSIC PINES SUBDIVISION
1104635,2020,TX1013153,IMPERIAL VALLEY MHC
1104636,2020,TX1013159,HUNTERS VILLAGE SUBDIVISION
1104637,2020,TX1013178,HARRIS COUNTY MUD 281
1104638,2020,TX1013193,CORNERSTONE MOBILE HOME COMMUNITY
1104639,2020,TX1013200,CEDAR CREEK FOREST MOBILE HOME COMMUNITY
1104640,2020,TX1013205,HARRIS COUNTY LEADERSHIP ACADEMY
1104641,2020,TX1013247,TIDWELL FOREST NEW SUBDIVISION
1104642,2020,TX1013249,LAZY ACRES MOBILE HOME PARK
1104643,2020,TX1013263,M B MOBILE HOME PARK
1104644,2020,TX1013325,GRANGER SUBDIVISION
1104645,2020,TX1013366,RIVERTON RANCH
1104648,2020,TX1013540,HARRIS COUNTY MUD 171
1104649,2020,TX1013576,HARRIS COUNTY MUD 457
1104650,2020,TX1020063,CLEARWATER DISTRIBUTION
1104651,2020,TX1020066,SOUTHFORD MOBILE HOME PARK
1104653,2020,TX2370069,BFT FAMILY TRAILER PARK
1104654,2020,TX2370061,WILLOW RIVER FARMS
1104655,2020,TX2360023,GULF COAST TRADES CENTER
1104657,2020,TX1020085,HALLELUJAH HILL MHP
1104658,2020,TX2360058,TRA HUNTSVILLE REGIONAL WATER SUPPLY
1104659,2020,TX2360088,TEXAS GRAND RANCH
1104660,2020,TX1050105,BLUE AGAVE MOBILE HOME PARK
1104661,2020,TX2350008,DEVEREUX FOUNDATION
1104662,2020,TX1050149,GBRA IH-35 TRANSMISSION MAIN
1104664,2020,TX2350055,KEY ROAD SUBDIVISION WATER SYSTEM
1104665,2020,TX2330022,HOLIDAY TRAV L PARK
1104667,2020,TX2330023,AMERICAN CAMP GROUND
1104668,2020,TX1090075,LAKE WHITNEY RV & GOLF
1104669,2020,TX2330047,ROUGH CANYON CONDOS
1104670,2020,TX2330064,SAN PEDRO WATER RESOURCES
1104673,2020,TX1200028,TRI COUNTY POINT WATER SYSTEM 3
1104674,2020,TX2290038,WINDMILL MOBILE HOME ESTATES
1104675,2020,TX2270186,HIGHWAY 71 STORAGE & MHP
1104676,2020,TX2270271,FOREST OAKS MHC
1104677,2020,TX2260022,BROWNS POOL AND PARK
1104678,2020,TX1200029,TRI COUNTY POINT WATER SYSTEM 4
1104679,2020,TX1260068,THOMAS ACRES
1104680,2020,TX1260092,GARDEN ACRES
1104682,2020,TX1260133,FRED MITCHELL MHP
1104683,2020,TX1300039,WARING KNOLL SUBDIVISION
1104684,2020,TX1330039,HERMANN SONS HOME
1104685,2020,TX1330054,MO-RANCH PRESBYTERIAN ASSEMBLY
1104686,2020,TX1330170,TRIPLE T RV RESORT
1104687,2020,TX2200358,EAGLE MOUNTAIN RV PARK
1104688,2020,TX1450021,LAKESIDE VILLAGE
1104689,2020,TX1460043,CLEVELAND MH AND RV PARK
1104690,2020,TX2200199,TRA TARRANT COUNTY WATER PROJECT
1104691,2020,TX1460146,RIVERWOOD ESTATES
1104692,2020,TX2200162,CHART HOUSE CONDOMINIUM
1104693,2020,TX1460178,RANCHO SAN VICENTE
1104694,2020,TX1460179,GRAND SAN JACINTO WATER SYSTEM
1104695,2020,TX1470009,HHSC MEXIA STATE SUPPORTED LIVING CENTER
1104696,2020,TX1500033,BLUEBONNET COVE MOBILE HOME PARK
1104697,2020,TX1520026,FAMILY COMMUNITY CENTER MHP
1104699,2020,TX1520064,FORT JACKSON MOBILE ESTATES
1104700,2020,TX2130036,GREENFIELDS ON SQUAW CREEK
1104701,2020,TX1520072,TEXAS BOYS RANCH
1104702,2020,TX2130009,HAPPY HILL FARM ACADEMY
1104703,2020,TX1520188,SEVEN ESTATES
1104704,2020,TX2120107,THE RESERVE
1104705,2020,TX1520198,VALLEY ESTATES
1104706,2020,TX1520219,CHRISTIAN LIFE CENTER
1104707,2020,TX1520232,WEST ROOSEVELT MOBILE HOME PARK
1104708,2020,TX1520247,COUNTRY VIEW MHP
1104710,2020,TX1520292,HEARTLAND HOUSE
1104712,2020,TX1610137,WAYPOINT LANDING
1104713,2020,TX1630039,WEST VIEW SUBDIVISION
1104714,2020,TX2110004,COLDWATER DAIRY
1104715,2020,TX2080008,ROYAL COMMUNITY AND RV PARK
1104716,2020,TX2060004,CHEROKEE HOME FOR CHILDREN
1104717,2020,TX1980018,POST OAK
1104718,2020,TX1930024,THE RIDGE AT FRIO RIVER WATER SYSTEM
1104719,2020,TX1930020,CROWN MOUNTAIN WSC
1104720,2020,TX1770207,SIMS WHOLESALER
1104721,2020,TX1810023,HOUSEMAN PARK
1104722,2020,TX1810062,RANCHETTE ESTATES
1104723,2020,TX1810103,SUGAR PINES MHP
1104724,2020,TX1810177,SUNRISE EAST APARTMENTS
1104725,2020,TX1810178,CAPRI AND GALL STREETS
1104726,2020,TX1810179,OAK ACRES MOBILE HOME PARK
1104728,2020,TX1830030,CLAYTON WSC PLANT 3 AND 7
1104729,2020,TX1840143,HERITAGE RV PARK
1104730,2020,TX1840169,MIDWAY HOMES
1104731,2020,TX1840171,HIGHLAND COURT
1104732,2020,TX1840172,HIGHLAND MEADOWS
1104736,2020,TX1870048,LAKE LIVINGSTON EAGLES NEST WATER
1104739,2020,TX1870116,MAGNOLIA RV PARK
1104741,2020,TX1870166,LAKE LIVINGSTON PINESHADOWS EAST
1104742,2020,TX1880008,CHERRY AVE MOBILE HOME PARK
1104743,2020,TX1880015,NORTHVIEW MOBILE HOME PARK
1104747,2020,TX1650047,WESTGATE MANUFACTURED TOWNHOME COMMUNITY
1104748,2020,TX1650066,SPRING MEADOW MOBILE HOME PARK
