System Name_Sys,System ID_Sys,System Type_Sys,System Status_Sys,History Year_Sys,Date Received_Sys,County_Sys,Use Cooling Percent_Sys,Use Process Percent_Sys,Use Domestic Percent_Sys,Use Miscellaneous Percent_Sys,Irrigation (Lawn and Garden) Percent_Sys,Acres Irrigated_Sys,Irrigation (Agriculture)_Sys,Acres Irrigated.1_Sys,DEQ ID_Sys,Population_Sys,Domestic Use_Sys,Commercial Use_Sys,Industrial Use_Sys,Institutional Use_Sys,Total Use_Sys,Domestic Connections_Sys,Commercial Connections_Sys,Industrial Connections_Sys,Institutional Connections_Sys,Total Connections_Sys,Peak Date_Sys,Peak Demand_Sys,Peak Demand Units_Sys,Peak Use Include_Sys,Peak Measurement Type_Sys,Peak Wholesale Volume_Sys,Peak Wholesale Volume Units_Sys,SystemID_Year_ID,System Name_Sour,System ID_Sour,Source Name_Sour,Source ID_Sour,Source Status_Sour,Lat NAD83_Sour,Lon NAD83_Sour,Source Type_Sour,Diversion Type_Sour,Use Type_Sour,Year_Sour,Units_Sour,Jan_Sour,Feb_Sour,Mar_Sour,Apr_Sour,May_Sour,Jun_Sour,Jul_Sour,Aug_Sour,Sep_Sour,Oct_Sour,Nov_Sour,Dec_Sour,Total_Sour,Unnamed: 25,Unnamed: 26,Unnamed: 27,TimeframeEnd,TimeframeStart
Elk Ridge Ranches Property Owners Association,11117,Public,Inactive,2015,3/17/2016,Sanpete,,,,,,,,,      ,17.0,17.0,0.0,0.0,0.0,17.0,6.0,0.0,0.0,0.0,6.0,,,,,,,,111172015,Elk Ridge Ranches Property Owners Association,11117,Spring,108542264,Active,39.75195937,-111.5342047,Spring,Withdrawal,Water Supplier,2015,kgallons,,,,,,,20.0,,,,,,20.0,,,,2015-12-31,2015-01-01
Elk Ridge Ranches Property Owners Association,11117,Public,Inactive,2014,3/4/2015,Sanpete,,,,,,,,,      ,120.0,0.0,0.0,0.0,0.0,29.6,0.0,0.0,0.0,0.0,100.0,,,,,,,,111172014,Elk Ridge Ranches Property Owners Association,11117,Spring,108542264,Active,39.75195937,-111.5342047,Spring,Withdrawal,Water Supplier,2014,kgallons,,,0.8,1.6,4.0,4.0,4.0,4.0,4.0,1.6,1.6,4.0,29.6,,,,2014-12-31,2014-01-01
Vista Grande Estates HOA,11119,Public,Active,2019,2/26/2020,Rich,,,,,,,,,17006,0.0,681.5,0.0,0.0,0.0,681.5,15.0,0.0,0.0,0.0,15.0,,,,,,,,111192019,Vista Grande Estates HOA,11119,Well No. 1 (WS001),108542267,Active,41.86930796,-111.2948039,Well,Withdrawal,Water Supplier,2019,kgallons,0.04,0.05,0.46,32.5,65.0,125.0,155.0,125.0,105.0,73.0,0.4,0.05,681.5,,,,2019-12-31,2019-01-01
Upper Whittemore Canyon Water Company,11121,Public,Active,2017,4/20/2018,Utah,,,,,,,,,25136,75.0,18276.75,0.0,0.0,0.0,18276.75,34.0,0.0,0.0,0.0,34.0,,,,,,,,111212017,Upper Whittemore Canyon Water Company,11121,Crandall Canyon Spring (WS001),108542295,Active,40.248783200000005,-111.51694679999999,Spring,Withdrawal,Water Supplier,2017,kgallons,0.0,0.0,0.0,1641.6,1740.96,1684.8,1696.32,1651.68,1555.2,0.0,0.0,0.0,9970.56,,,,2017-12-31,2017-01-01
Upper Whittemore Canyon Water Company,11121,Public,Active,2017,4/20/2018,Utah,,,,,,,,,25136,75.0,18276.75,0.0,0.0,0.0,18276.75,34.0,0.0,0.0,0.0,34.0,,,,,,,,111212017,Upper Whittemore Canyon Water Company,11121,Fern Basin Spring (WS002),108542296,Active,40.25180232,-111.5109963,Spring,Withdrawal,Water Supplier,2017,kgallons,0.0,0.0,0.0,129.69,178.56,129.69,133.92,133.92,129.69,0.0,0.0,0.0,835.47,,,,2017-12-31,2017-01-01
Upper Whittemore Canyon Water Company,11121,Public,Active,2017,4/20/2018,Utah,,,,,,,,,25136,75.0,18276.75,0.0,0.0,0.0,18276.75,34.0,0.0,0.0,0.0,34.0,,,,,,,,111212017,Upper Whittemore Canyon Water Company,11121,Bathtub Spring (WS003),108542297,Active,40.24986371,-111.50910379999999,Spring,Withdrawal,Water Supplier,2017,kgallons,0.0,0.0,0.0,1252.8,1252.8,1296.0,1252.8,1249.92,1166.4,0.0,0.0,0.0,7470.72,,,,2017-12-31,2017-01-01
Lizard Bench Water Association,11124,Public,Active,2016,2/9/2017,Sevier,,,,,,,,,21050,50.0,3170.338889,0.0,0.0,0.0,3170.338889,21.0,0.0,0.0,0.0,21.0,,,,,,,,111242016,Lizard Bench Water Association,11124,Lizard Bench Well 1 (WS001),108542364,Active,38.67939016,-112.10021,Well,Withdrawal,Water Supplier,2016,kgallons,161.6548937,167.2269531,181.8250971,210.36968230000002,285.804288,506.07985369999994,418.6865006,410.54021489999997,284.76156339999994,202.8425143,178.69692340000003,161.8504046,3170.338889,,,,2016-12-31,2016-01-01
Lizard Bench Water Association,11124,Public,Active,2015,3/31/2016,Sevier,,,,,,,,,21050,50.0,4060.1088,0.0,0.0,0.0,4060.1088,30.0,0.0,0.0,0.0,30.0,,,,,,,,111242015,Lizard Bench Water Association,11124,Lizard Bench Well 1 (WS001),108542364,Active,38.67939016,-112.10021,Well,Withdrawal,Water Supplier,2015,kgallons,180.0,180.0,180.0,242.98,264.28,454.55,434.55,427.73,381.22,180.0,180.0,180.0,3285.31,,,,2015-12-31,2015-01-01
Red Hawk Ranch Owners Association,11149,Public,Active,2015,2/15/2016,Summit,,,,,,,,,22116,13.0,1143.43,0.0,0.0,0.0,1143.43,13.0,0.0,0.0,0.0,13.0,,,,,,,,111492015,Red Hawk Ranch Owners Association,11149,Lower Well,108542570,Active,40.77499227,-111.49470090000001,Well,Withdrawal,Water Supplier,2015,kgallons,48.87771429,48.87771429,48.87771429,48.87771429,48.87771429,48.87771429,48.87771429,48.87771429,48.87771429,48.87771429,48.87771429,48.87771429,586.5325713999999,,,,2015-12-31,2015-01-01
Red Hawk Ranch Owners Association,11149,Public,Active,2015,2/15/2016,Summit,,,,,,,,,22116,13.0,1143.43,0.0,0.0,0.0,1143.43,13.0,0.0,0.0,0.0,13.0,,,,,,,,111492015,Red Hawk Ranch Owners Association,11149,Mid Well,108542571,Active,40.77785189,-111.5015132,Well,Withdrawal,Water Supplier,2015,kgallons,48.87771429,48.87771429,48.87771429,48.87771429,48.87771429,48.87771429,48.87771429,48.87771429,48.87771429,48.87771429,48.87771429,48.87771429,586.5325713999999,,,,2015-12-31,2015-01-01
Red Hawk Ranch Owners Association,11149,Public,Active,2014,4/3/2015,Summit,,,,,,,,,22116,20.0,2606.75,0.0,0.0,0.0,2606.75,21.0,0.0,0.0,0.0,21.0,,,,,,,,111492014,Red Hawk Ranch Owners Association,11149,Lower Well,108542570,Active,40.77499227,-111.49470090000001,Well,Withdrawal,Water Supplier,2014,kgallons,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,1290.3716570000001,,,,2014-12-31,2014-01-01
Red Hawk Ranch Owners Association,11149,Public,Active,2014,4/3/2015,Summit,,,,,,,,,22116,20.0,2606.75,0.0,0.0,0.0,2606.75,21.0,0.0,0.0,0.0,21.0,,,,,,,,111492014,Red Hawk Ranch Owners Association,11149,Mid Well,108542571,Active,40.77785189,-111.5015132,Well,Withdrawal,Water Supplier,2014,kgallons,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,107.53097140000001,1290.3716570000001,,,,2014-12-31,2014-01-01
Lion`s Head Property Owners` Association,11152,Public,Active,2013,1/8/2014,Kane,,,,,,,,,13024,0.0,2150.843,0.0,0.0,0.0,2150.843,36.0,0.0,0.0,0.0,36.0,,,,,,,,111522013,Lion`s Head Property Owners` Association,11152,Bryce Woodland Well (WS001),108542610,Active,37.52925869,-112.40655190000001,Well,Withdrawal,Water Supplier,2013,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2150.843,2150.843,,,,2013-12-31,2013-01-01
Lynndyl Town Water Company,11155,Public,Active,2019,3/2/2020,Millard,,,,,,,,,14008,115.0,8421.52,1406.28,0.0,1006.87,10834.67,48.0,7.0,0.0,5.0,60.0,,,,,,,,111552019,Lynndyl Town Water Company,11155,Middle Well (WS001),108543878,Active,39.51871227,-112.3781413,Well,Withdrawal,Water Supplier,2019,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,500.0,500.0,500.0,0.0,0.0,0.0,1500.0,,,,2019-12-31,2019-01-01
Legacy Sweetwater Inc.,11156,Public,Active,2019,4/15/2020,Sanpete,,,,,,,,,20070,126.0,450.385,0.0,0.0,0.0,450.385,46.0,0.0,0.0,0.0,46.0,,,,,,,,111562019,Legacy Sweetwater Inc.,11156,Legacy Mountain Well #2 (WS002),108542624,Active,39.61837453,-111.378819,Well,Withdrawal,Water Supplier,2019,kgallons,14.075,14.074000000000002,14.075999999999999,14.074000000000002,14.075999999999999,84.447,84.447,84.447,84.447,14.074000000000002,14.074000000000002,14.074000000000002,450.385,,,,2019-12-31,2019-01-01
Mountain View Special Service District,11169,Public,Active,2019,1/13/2020,Iron,,,,,,,,,11037,165.0,19903.005259999998,0.0,0.0,0.0,19903.005259999998,66.0,0.0,0.0,0.0,66.0,,,,,,,,111692019,Mountain View Special Service District,11169,Well #1 (WS001),108542800,Active,37.69951604,-113.1887146,Well,Withdrawal,Water Supplier,2019,kgallons,830.9211429,765.7508571000001,739.6827429,762.4923428999999,905.8669714,1143.7385140000001,3144.466286,3496.385829,3180.3099429999997,3105.364114,1234.976914,593.0496,19903.005259999998,,,,2019-12-31,2019-01-01
Mountain View Special Service District,11169,Public,Active,2018,1/18/2019,Iron,,,,,,,,,11037,135.0,20046.37989,0.0,0.0,0.0,20046.37989,63.0,0.0,0.0,0.0,63.0,,,,,,,,111692018,Mountain View Special Service District,11169,Well #1 (WS001),108542800,Active,37.69951604,-113.1887146,Well,Withdrawal,Water Supplier,2018,kgallons,524.6208,488.77714289999994,482.2601143,446.41645710000006,700.5805713999999,2359.164343,4180.673829,3447.508114,2577.4848,2150.619429,1437.0048,1251.269486,20046.37989,,,,2018-12-31,2018-01-01
Mountain View Special Service District,11169,Public,Active,2017,1/26/2018,Iron,,,,,,,,,11037,140.0,21649.568909999998,0.0,0.0,0.0,21649.568909999998,69.0,0.0,0.0,0.0,69.0,,,,,,,,111692017,Mountain View Special Service District,11169,Well #1 (WS001),108542800,Active,37.69951604,-113.1887146,Well,Withdrawal,Water Supplier,2017,kgallons,566.9814857000001,527.8793143,521.3622857,482.2601143,755.9753142999999,2548.158171,4513.042286,3721.223314,2782.7712,2323.320686,1554.311314,1352.2834289999998,21649.568909999998,,,,2017-12-31,2017-01-01
"Redford Natural Resources, LTD",11176,Public,Active,2012,5/1/2013,Wasatch,,,,,,,,,      ,0.0,2776.7140000000004,0.0,0.0,0.0,9665.714,0.0,0.0,0.0,0.0,0.0,,,,,,,,111762012,"Redford Natural Resources, LTD",11176,North Fork Provo River,108542862,Active,40.39149121,-111.5770376,Spring,Withdrawal,Domestic,2012,kgallons,,,,,,,,,,,,6889.0,6889.0,,,,2012-12-31,2012-01-01
Paradise West Home Owner`s Association,11178,Public,Active,2019,2/10/2020,Cache,,,,,,,,,3103,15.0,11465.457,0.0,0.0,0.0,11465.457,15.0,0.0,0.0,0.0,15.0,,,,,,,,111782019,Paradise West Home Owner`s Association,11178,Paradise West HOA Well,108542905,Active,41.57564137,-111.8574263,Well,Withdrawal,Water Supplier,2019,kgallons,275.793,180.231,145.571,289.657,376.801,1057.619,3269.408,2861.413,1969.171,495.14,284.705,259.948,11465.457,,,,2019-12-31,2019-01-01
Looking Glass Water Company,11196,Public,Active,2019,7/27/2020,Summit,,,,,,,,,      ,0.0,196.35,0.0,0.0,0.0,196.35,10.0,0.0,0.0,0.0,10.0,,,,,,,,111962019,Looking Glass Water Company,11196,Well,108543095,Active,40.77080743,-111.1982396,Well,Withdrawal,Water Supplier,2019,kgallons,16.3625,16.3625,16.3625,16.3625,16.3625,16.3625,16.3625,16.3625,16.3625,16.3625,16.3625,16.3625,196.35,,,,2019-12-31,2019-01-01
Bradford Acres Water Association,11275,Public,Active,2019,5/12/2020,Utah,,,,,,,,,25058,33.0,7481.876,0.0,0.0,0.0,7481.876,11.0,0.0,0.0,0.0,11.0,,,,,,,,112752019,Bradford Acres Water Association,11275,Bradford Acres Well (WS001),108543762,Active,40.07293913,-111.63021210000001,Well,Withdrawal,Domestic,2019,kgallons,247.0,247.0,350.0,500.596,890.0,1057.8,1134.5,1128.79,1032.19,400.0,247.0,247.0,7481.876,,,,2019-12-31,2019-01-01
Bradford Acres Water Association,11275,Public,Active,2015,2/23/2016,Utah,,,,,,,,,25058,35.0,2695.035,0.0,0.0,0.0,2695.035,11.0,0.0,0.0,0.0,11.0,,,,,,,,112752015,Bradford Acres Water Association,11275,Bradford Acres Well (WS001),108543762,Active,40.07293913,-111.63021210000001,Well,Withdrawal,Domestic,2015,kgallons,126.42,131.688,139.213,294.98,234.657,328.542,339.67900000000003,321.318,252.84,247.57299999999998,146.437,131.688,2695.035,,,,2015-12-31,2015-01-01
Cole Canyon Water Company,11278,Public,Active,2019,4/27/2020,Weber,,,,,,,,,29092,105.0,4500.0,0.0,0.0,1000.0,5500.0,38.0,0.0,0.0,2.0,40.0,,,,,,,,112782019,Cole Canyon Water Company,11278,Cole Water Canyon Springs (WS001),108544006,Active,41.37246469,-111.92723079999999,Spring,Withdrawal,Domestic,2019,kgallons,458.33333,458.33333,458.33333,458.33333,458.33333,458.33333,458.33333,458.33333,458.33333,458.33333,458.33333,458.33333,5499.99996,,,,2019-12-31,2019-01-01
Cole Canyon Water Company,11278,Public,Active,2018,4/29/2019,Weber,,,,,,,,,29092,90.0,4144.7444399999995,0.0,0.0,1000.3638900000001,5145.10833,35.0,0.0,0.0,2.0,37.0,,,,,,,,112782018,Cole Canyon Water Company,11278,Cole Water Canyon Springs (WS001),108544006,Active,41.37246469,-111.92723079999999,Spring,Withdrawal,Domestic,2018,kgallons,428.75902699999995,428.75902699999995,428.75902699999995,428.75902699999995,428.75902699999995,428.75902699999995,428.75902699999995,428.75902699999995,428.75902699999995,428.75902699999995,428.75902699999995,428.75902699999995,5145.108324,,,,2018-12-31,2018-01-01
Cole Canyon Water Company,11278,Public,Active,2017,5/2/2018,Weber,,,,,,,,,29092,90.0,4248.36305,0.0,0.0,1025.37299,5273.73604,35.0,0.0,0.0,2.0,37.0,,,,,,,,112782017,Cole Canyon Water Company,11278,Cole Water Canyon Springs (WS001),108544006,Active,41.37246469,-111.92723079999999,Spring,Withdrawal,Domestic,2017,kgallons,439.478003,439.478003,439.478003,439.478003,439.478003,439.478003,439.478003,439.478003,439.478003,439.478003,439.478003,439.478003,5273.736036,,,,2017-12-31,2017-01-01
Cole Canyon Water Company,11278,Public,Active,2016,4/7/2017,Weber,,,,,,,,,29092,90.0,4132.310210000001,0.0,0.0,997.3628,5129.67301,35.0,0.0,0.0,2.0,37.0,,,,,,,,112782016,Cole Canyon Water Company,11278,Cole Water Canyon Springs (WS001),108544006,Active,41.37246469,-111.92723079999999,Spring,Withdrawal,Domestic,2016,kgallons,427.47275,427.47275,427.47275,427.47275,427.47275,427.47275,427.47275,427.47275,427.47275,427.47275,427.47275,427.47275,5129.673,,,,2016-12-31,2016-01-01
Deseret Land and Livestock Incorporated,11281,Public,Active,2016,10/23/2017,Rich,,,,,,,,,17016,30.0,169.435,0.0,0.0,15.739,185.174,6.0,0.0,0.0,2.0,8.0,,,,,,,,112812016,Deseret Land and Livestock Incorporated,11281,Deseret Land and Livestock Well,108543780,Active,41.48168764,-111.1163505,Well,Withdrawal,Domestic,2016,kgallons,15.431,15.431,15.431,15.431,15.431,15.431,15.433,15.431,15.431,15.431,15.431,15.431,185.174,,,,2016-12-31,2016-01-01
Pineview West Water Company (Culinary),11285,Public,Active,2019,4/22/2020,Weber,,,,,,,,,29029,110.0,4605.399,376.6,0.0,0.0,4981.999,74.0,8.0,0.0,0.0,82.0,,,,,,,,112852019,Pineview West Water Company (Culinary),11285,Well #1,108543784,Inactive,41.2695024,-111.8233273,Well,Withdrawal,Water Supplier,2019,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,2019-12-31,2019-01-01
"Rockland Ranch, LLC (Culinary)",11286,Public,Active,2016,1/5/2017,San Juan,,,,,,,,,19077,110.0,4302.192,0.0,0.0,0.0,4302.192,15.0,0.0,0.0,0.0,15.0,,,,,,,,112862016,"Rockland Ranch, LLC (Culinary)",11286,Well #3 (WS003),108544597,Active,38.22645509,-109.46242079999999,Well,Withdrawal,Water Supplier,2016,kgallons,358.51599999999996,358.51599999999996,358.51599999999996,358.51599999999996,358.51599999999996,358.51599999999996,358.51599999999996,358.51599999999996,358.51599999999996,358.51599999999996,358.51599999999996,358.51599999999996,4302.192,,,,2016-12-31,2016-01-01
Spring Mountain Mutual Water Company,11291,Public,Active,2019,4/6/2020,Weber,,,,,,,,,29085,35.0,10557.586290000001,0.0,391.02171430000004,534.3963428999999,11483.004340000001,33.0,0.0,15.0,1.0,49.0,,,,,,,,112912019,Spring Mountain Mutual Water Company,11291,Wester Spring Creek,108543796,Active,41.31885078,-111.8799777,Stream,Withdrawal,Irrigation,2019,kgallons,81.46285714,81.46285714,81.46285714,162.9257143,488.77714289999994,1303.405714,1629.257143,1629.257143,977.5542857,651.7028571000001,162.9257143,81.46285714,7331.657143,,,,2019-12-31,2019-01-01
Spring Mountain Mutual Water Company,11291,Public,Active,2019,4/6/2020,Weber,,,,,,,,,29085,35.0,10557.586290000001,0.0,391.02171430000004,534.3963428999999,11483.004340000001,33.0,0.0,15.0,1.0,49.0,,,,,,,,112912019,Spring Mountain Mutual Water Company,11291,Fisher Spring (WS001),108544116,Active,41.31837596,-111.8799078,Spring,Withdrawal,Domestic,2019,kgallons,325.8514286,325.8514286,325.8514286,325.8514286,407.31428569999997,407.31428569999997,407.31428569999997,407.31428569999997,358.4365714,325.8514286,325.8514286,325.8514286,4268.653714,,,,2019-12-31,2019-01-01
Spring Mountain Mutual Water Company,11291,Public,Active,2016,6/6/2017,Weber,,,,,,,,,29085,34.0,10883.43771,0.0,342.144,192.2523429,11417.83406,32.0,0.0,13.0,1.0,46.0,,,,,,,,112912016,Spring Mountain Mutual Water Company,11291,Fisher Spring (WS001),108544116,Active,41.31837596,-111.8799078,Spring,Withdrawal,Domestic,2016,kgallons,351.91954289999995,351.91954289999995,351.91954289999995,351.91954289999995,391.02171430000004,391.02171430000004,462.7090286,391.02171430000004,391.02171430000004,351.91954289999995,351.91954289999995,351.91954289999995,4490.232686,,,,2016-12-31,2016-01-01
Sunset Park Water Company,11292,Public,Active,2019,6/24/2020,Box Elder,,,,,,,,,2069,55.0,2383.512,0.0,149.892,0.0,2533.404,15.0,0.0,2.0,0.0,17.0,,,,,,,,112922019,Sunset Park Water Company,11292,Sunset Park Well,108543799,Active,41.67287953,-112.3063038,Well,Withdrawal,Water Supplier,2019,kgallons,211.11700000000002,211.11700000000002,211.11700000000002,211.11700000000002,211.11700000000002,211.11700000000002,211.11700000000002,211.11700000000002,211.11700000000002,211.11700000000002,211.11700000000002,211.11700000000002,2533.404,,,,2019-12-31,2019-01-01
Swiss Alpine Water Company,11294,Public,Active,2019,3/31/2020,Wasatch,,,,,,,,,26049,60.0,7568.0,0.0,0.0,0.0,7568.0,99.0,0.0,0.0,0.0,99.0,,,,,,,,112942019,Swiss Alpine Water Company,11294,Upper Devils Hole Spring (WS001),108543802,Active,40.51321509,-111.5070437,Spring,Withdrawal,Domestic,2019,kgallons,250.0,250.0,375.0,725.0,775.0,920.0,1298.0,1225.0,875.0,350.0,250.0,275.0,7568.0,,,,2019-12-31,2019-01-01
Washington County WCD/Cottam Wells (Culinary),11302,Public,Active,2019,3/27/2020,Washington,,,,,,,,,27071,70.0,3732.355,0.0,0.0,0.0,3732.355,19.0,0.0,0.0,0.0,19.0,9/27/2019,1206.5,kgallons,Indoor and Outdoor,,1089.955,kgallons,113022019,Washington County WCD/Cottam Wells (Culinary),11302,Released from Quail Creek Reservoir,108544953,Active,37.17877402,-113.37839,Reservoir,Return,Water Supplier,2019,kgallons,0.0,0.0,30.019000000000002,11469.9,12423.8,18140.0,25282.2,15892.243,24198.357000000004,15798.573,8664.7,5158.404,137058.196,,,,2019-12-31,2019-01-01
Washington County WCD/Cottam Wells (Culinary),11302,Public,Active,2018,3/1/2019,Washington,,,,,,,,,27071,70.0,3375.505,0.0,0.0,0.0,3375.505,19.0,0.0,0.0,0.0,19.0,,,,,,,,113022018,Washington County WCD/Cottam Wells (Culinary),11302,Released from Quail Creek Reservoir,108544953,Active,37.17877402,-113.37839,Reservoir,Return,Water Supplier,2018,kgallons,0.0,750.4010000000001,10559.758,10429.705,10871.587,28496.576,28703.762000000002,29392.447,26877.135,9582.765,8599.5,7608.953,171872.58899999998,,,,2018-12-31,2018-01-01
Washington County WCD/Cottam Wells (Culinary),11302,Public,Active,2017,4/17/2018,Washington,,,,,,,,,27071,70.0,3568.593,0.0,0.0,0.0,3568.593,19.0,0.0,0.0,0.0,19.0,,,,,,,,113022017,Washington County WCD/Cottam Wells (Culinary),11302,Released from Quail Creek Reservoir,108544953,Active,37.17877402,-113.37839,Reservoir,Return,Water Supplier,2017,kgallons,0.0,0.0,1685.2720000000002,10310.3,8505.8,18307.0,21918.5,23628.3,23898.79,8870.393,6875.665,14074.258,138074.27800000002,,,,2017-12-31,2017-01-01
Country Estates Mobile Home Park,11309,Public,Active,2019,4/27/2020,Wasatch,,,,,,,,,26060,210.0,8002.071999999999,0.0,0.0,0.0,8002.071999999999,53.0,0.0,0.0,0.0,53.0,,,,,,,,113092019,Country Estates Mobile Home Park,11309,Well #1 (East Well) (WS001),108543971,Active,40.47096421,-111.3883525,Well,Withdrawal,Domestic,2019,kgallons,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,4001.136,,,,2019-12-31,2019-01-01
Country Estates Mobile Home Park,11309,Public,Active,2019,4/27/2020,Wasatch,,,,,,,,,26060,210.0,8002.071999999999,0.0,0.0,0.0,8002.071999999999,53.0,0.0,0.0,0.0,53.0,,,,,,,,113092019,Country Estates Mobile Home Park,11309,Well #2 (West Well) (WS002),108543972,Active,40.47141648,-111.3902213,Well,Withdrawal,Domestic,2019,kgallons,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,333.42800000000005,4001.136,,,,2019-12-31,2019-01-01
Pack Creek Water Company,11310,Public,Active,2019,4/1/2020,San Juan,,,,,,,,,19064,75.0,2833.006,0.0,0.0,0.0,2833.006,40.0,0.0,0.0,0.0,40.0,6/8/2019,31.68,kgallons,Indoor and Outdoor,,,,113102019,Pack Creek Water Company,11310,Well #1 And Well # 2 Combined,108543973,Active,38.43939259,-109.35909950000001,Well,Withdrawal,Domestic,2019,kgallons,182.688,145.79399999999998,164.956,216.78799999999998,280.5,386.82599999999996,458.458,466.73,380.73199999999997,213.99400000000003,182.864,259.116,3339.446,,,,2019-12-31,2019-01-01
Zion Mountain Resort,11314,Public,Active,2019,5/12/2020,Kane,,,,,,,,,13055,65.0,108.69,26386.84,0.0,0.0,26495.53,3.0,99.0,0.0,0.0,102.0,,,,,,,,113142019,Zion Mountain Resort,11314,60 Arce Well (WS003),108543997,Active,37.24584671,-112.8135834,Well,Withdrawal,Water Supplier,2019,kgallons,0.0,0.0,0.0,0.0,0.0,560.9,0.0,0.0,0.0,0.0,0.0,0.0,560.9,,,,2019-12-31,2019-01-01
Zion Mountain Resort,11314,Public,Active,2016,1/31/2017,Kane,,,,,,,,,13055,20.0,0.0,21168.207000000002,0.0,0.0,21168.207000000002,0.0,61.0,0.0,0.0,61.0,,,,,,,,113142016,Zion Mountain Resort,11314,Big Spring (WS002),108543995,Active,37.28440633,-112.80864170000001,Spring,Withdrawal,Water Supplier,2016,kgallons,1844.319086,1844.319086,1844.319086,1844.319086,1844.319086,1844.319086,1844.319086,1844.319086,1844.319086,1844.319086,1844.319086,1844.319086,22131.82903,,,,2016-12-31,2016-01-01
The Notch (Samak Enterprises LLC),11317,Public,Active,2019,5/19/2020,Summit,,,,,,,,,22064,0.0,0.0,111.76799999999999,0.0,0.0,111.76799999999999,0.0,1.0,0.0,0.0,1.0,,,,,,,,113172019,The Notch (Samak Enterprises LLC),11317,Johnston Well (WS002),108544031,Active,40.62505835,-111.23520090000001,Well,Withdrawal,Commercial,2019,kgallons,9.314,9.314,9.314,9.314,9.314,9.314,9.314,9.314,9.314,9.314,9.314,9.314,111.76799999999999,,,,2019-12-31,2019-01-01
The Notch (Samak Enterprises LLC),11317,Public,Active,2018,7/16/2019,Summit,,,,,,,,,22064,0.0,0.0,114.984,0.0,0.0,114.984,0.0,1.0,0.0,0.0,1.0,,,,,,,,113172018,The Notch (Samak Enterprises LLC),11317,Johnston Well (WS002),108544031,Active,40.62505835,-111.23520090000001,Well,Withdrawal,Commercial,2018,kgallons,9.582,9.582,9.582,9.582,9.582,9.582,9.582,9.582,9.582,9.582,9.582,9.582,114.984,,,,2018-12-31,2018-01-01
The Notch (Samak Enterprises LLC),11317,Public,Active,2017,7/3/2018,Summit,,,,,,,,,22064,0.0,0.0,115.2,0.0,0.0,115.2,0.0,1.0,0.0,0.0,1.0,,,,,,,,113172017,The Notch (Samak Enterprises LLC),11317,Johnston Well (WS002),108544031,Active,40.62505835,-111.23520090000001,Well,Withdrawal,Commercial,2017,kgallons,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,9.6,115.2,,,,2017-12-31,2017-01-01
The Notch (Samak Enterprises LLC),11317,Public,Active,2016,6/27/2017,Summit,,,,,,,,,22064,0.0,0.0,114.984,0.0,0.0,114.984,0.0,1.0,0.0,0.0,1.0,,,,,,,,113172016,The Notch (Samak Enterprises LLC),11317,Johnston Well (WS002),108544031,Active,40.62505835,-111.23520090000001,Well,Withdrawal,Commercial,2016,kgallons,9.582,9.582,9.582,9.582,9.582,9.582,9.582,9.582,9.582,9.582,9.582,9.582,114.984,,,,2016-12-31,2016-01-01
Casey Acres Water Company,11334,Public,Active,2019,4/21/2020,Weber,,,,,,,,,29093,33.0,450.0,0.0,0.0,0.0,450.0,14.0,0.0,0.0,0.0,14.0,,,,,,,,113342019,Casey Acres Water Company,11334,Well 1 (WS001),108544148,Active,41.27585859,-111.7741084,Well,Withdrawal,Domestic,2019,kgallons,44.25,37.89,38.0,35.5,34.16,34.9,34.7,37.5,36.8,40.2,37.1,39.0,450.0,,,,2019-12-31,2019-01-01
