System Name_Sys,System ID_Sys,System Type_Sys,System Status_Sys,History Year_Sys,Date Received_Sys,County_Sys,Use Cooling Percent_Sys,Use Process Percent_Sys,Use Domestic Percent_Sys,Use Miscellaneous Percent_Sys,Irrigation (Lawn and Garden) Percent_Sys,Acres Irrigated_Sys,Irrigation (Agriculture)_Sys,Acres Irrigated.1_Sys,DEQ ID_Sys,Population_Sys,Domestic Use_Sys,Commercial Use_Sys,Industrial Use_Sys,Institutional Use_Sys,Total Use_Sys,Domestic Connections_Sys,Commercial Connections_Sys,Industrial Connections_Sys,Institutional Connections_Sys,Total Connections_Sys,Peak Date_Sys,Peak Demand_Sys,Peak Demand Units_Sys,Peak Use Include_Sys,Peak Measurement Type_Sys,Peak Wholesale Volume_Sys,Peak Wholesale Volume Units_Sys,SystemID_Year_ID,System Name_Sour,System ID_Sour,Source Name_Sour,Source ID_Sour,Source Status_Sour,Lat NAD83_Sour,Lon NAD83_Sour,Source Type_Sour,Diversion Type_Sour,Use Type_Sour,Year_Sour,Units_Sour,Jan_Sour,Feb_Sour,Mar_Sour,Apr_Sour,May_Sour,Jun_Sour,Jul_Sour,Aug_Sour,Sep_Sour,Oct_Sour,Nov_Sour,Dec_Sour,Total_Sour,Unnamed: 25,Unnamed: 26,Unnamed: 27,ReasonRemoved,index,TimeframeEnd,TimeframeStart
Larkin Memorial Corporation,10026,Mgt Plan,Active,2007,2/8/2008,Salt Lake,0.0,0.0,0.0,0.0,0.0,,100.0,,,,,,,,,,,,,,,,,,,,,100262007,Larkin Memorial Corporation,10026,Ditch (Bell Canyon run.),100260002,Active,0.0,0.0,Drain,Withdrawal,Irrigation,2007,kgallons,0.0,0.0,0.0,0.0,50499.99984,42000.0,29799.999780000002,26000.0,0.0,0.0,0.0,0.0,148300.0,,,,Null Lat NAD83,2966.0,2007-12-31,2007-01-01
Larkin Memorial Corporation,10026,Mgt Plan,Active,2001,3/5/2002,Salt Lake,0.0,0.0,0.0,0.0,0.0,,100.0,,,,,,,,,,,,,,,,,,,,,100262001,Larkin Memorial Corporation,10026,Ditch (Bell Canyon run.),100260002,Active,0.0,0.0,Drain,Withdrawal,Irrigation,2001,kgallons,0.0,0.0,0.0,0.0,21101.46531,29202.027869999998,17201.19445,5800.40275,2200.152756,0.0,0.0,0.0,75505.24313999999,,,,Null Lat NAD83,2969.0,2001-12-31,2001-01-01
Larkin Memorial Corporation,10026,Mgt Plan,Active,2000,3/2/2001,Salt Lake,0.0,0.0,0.0,0.0,0.0,,100.0,,,,,,,,,,,,,,,,,,,,,100262000,Larkin Memorial Corporation,10026,Ditch (Bell Canyon run.),100260002,Active,0.0,0.0,Drain,Withdrawal,Irrigation,2000,kgallons,0.0,0.0,0.0,0.0,20101.39664,30502.121310000002,16101.120680000002,0.0,0.0,0.0,0.0,0.0,66704.63863,,,,Null Lat NAD83,2970.0,2000-12-31,2000-01-01
Larkin Memorial Corporation,10026,Mgt Plan,Active,1999,1/19/2000,Salt Lake,0.0,0.0,0.0,0.0,0.0,,100.0,,,,,,,,,,,,,,,,,,,,,100261999,Larkin Memorial Corporation,10026,Ditch (Bell Canyon run.),100260002,Active,0.0,0.0,Drain,Withdrawal,Irrigation,1999,kgallons,0.0,0.0,0.0,0.0,30002.082739999998,65004.515320000006,85005.91467,50003.47558,30002.082739999998,0.0,0.0,0.0,260018.07100000003,,,,Null Lat NAD83,2971.0,1999-12-31,1999-01-01
Larkin Memorial Corporation,10026,Mgt Plan,Active,1998,1/13/1999,Salt Lake,0.0,0.0,0.0,0.0,0.0,,100.0,,,,,,,,,,,,,,,,,,,,,100261998,Larkin Memorial Corporation,10026,Ditch (Bell Canyon run.),100260002,Active,0.0,0.0,Drain,Withdrawal,Irrigation,1998,kgallons,0.0,0.0,0.0,0.0,14100.979440000001,26001.806780000003,25201.75028,34002.36522,19001.32222,3300.229786,0.0,0.0,121608.4537,,,,Null Lat NAD83,2973.0,1998-12-31,1998-01-01
Larkin Memorial Corporation,10026,Mgt Plan,Active,1997,2/27/1998,Salt Lake,0.0,0.0,0.0,0.0,0.0,,100.0,,,,,,,,,,,,,,,,,,,,,100261997,Larkin Memorial Corporation,10026,Ditch (Bell Canyon run.),100260002,Active,0.0,0.0,Drain,Withdrawal,Irrigation,1997,kgallons,0.0,0.0,0.0,0.0,12100.84146,23201.61556,31202.16748,32202.241360000004,18501.28691,0.0,0.0,0.0,117208.1528,,,,Null Lat NAD83,2975.0,1997-12-31,1997-01-01
James S. Butterfield,10806,Mgt Plan,Inactive,2003,3/1/2004,Salt Lake,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,108062003,James S. Butterfield,10806,Well,108060001,Inactive,,,Well,Withdrawal,Irrigation,2003,kgallons,,,,,,,,,,,,,0.0,,,,Null Lat NAD83,3007.0,2003-12-31,2003-01-01
James S. Butterfield,10806,Mgt Plan,Inactive,2002,2/19/2003,Salt Lake,0.0,0.0,0.0,0.0,0.0,,100.0,,,,,,,,,,,,,,,,,,,,,108062002,James S. Butterfield,10806,Well,108060001,Inactive,,,Well,Withdrawal,Irrigation,2002,kgallons,,,,,,,,,,,,,0.0,,,,Null Lat NAD83,3008.0,2002-12-31,2002-01-01
James S. Butterfield,10806,Mgt Plan,Inactive,2001,2/28/2002,Salt Lake,0.0,0.0,0.0,0.0,0.0,,100.0,,,,,,,,,,,,,,,,,,,,,108062001,James S. Butterfield,10806,Well,108060001,Inactive,,,Well,Withdrawal,Irrigation,2001,kgallons,,,,,,,,,,,,,127189.8325,,,,Null Lat NAD83,3009.0,2001-12-31,2001-01-01
James S. Butterfield,10806,Mgt Plan,Inactive,2000,2/27/2001,Salt Lake,0.0,0.0,0.0,0.0,0.0,,100.0,,,,,,,,,,,,,,,,,,,,,108062000,James S. Butterfield,10806,Well,108060001,Inactive,,,Well,Withdrawal,Irrigation,2000,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127189.8325,,,,Null Lat NAD83,3010.0,2000-12-31,2000-01-01
James S. Butterfield,10806,Mgt Plan,Inactive,1999,3/1/2000,Salt Lake,0.0,0.0,0.0,0.0,0.0,,100.0,,,,,,,,,,,,,,,,,,,,,108061999,James S. Butterfield,10806,Well,108060001,Inactive,,,Well,Withdrawal,Irrigation,1999,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105250.0114,,,,Null Lat NAD83,3011.0,1999-12-31,1999-01-01
SPOA Owners Association,10841,Mgt Plan,Active,2010,3/15/2011,Salt Lake,0.0,0.0,100.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,108412010,SPOA Owners Association,10841,Meter Lot # 1,108540076,Inactive,,,Well,Delivery,Agricultural,2010,kgallons,7.8,7.0,8.5,22.0,34.0,46.0,61.0,64.0,61.0,50.0,22.0,9.0,392.3,,,,Null Lat NAD83,3106.0,2010-12-31,2010-01-01
SPOA Owners Association,10841,Mgt Plan,Active,2010,3/15/2011,Salt Lake,0.0,0.0,100.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,108412010,SPOA Owners Association,10841,Meter Lot # 2A,108540077,Inactive,,,Well,Delivery,Agricultural,2010,kgallons,60.0,61.0,69.0,71.0,77.0,92.0,95.0,102.0,97.0,81.0,60.0,60.0,925.0,,,,Null Lat NAD83,3107.0,2010-12-31,2010-01-01
SPOA Owners Association,10841,Mgt Plan,Active,2010,3/15/2011,Salt Lake,0.0,0.0,100.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,108412010,SPOA Owners Association,10841,Meter Lot # 2B,108540078,Inactive,,,Well,Delivery,Agricultural,2010,kgallons,58.0,62.0,70.0,73.0,78.0,90.0,99.0,108.0,98.0,87.0,58.0,58.0,939.0,,,,Null Lat NAD83,3108.0,2010-12-31,2010-01-01
SPOA Owners Association,10841,Mgt Plan,Active,2010,3/15/2011,Salt Lake,0.0,0.0,100.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,108412010,SPOA Owners Association,10841,Meter Lot # 3A,108540079,Inactive,,,Well,Delivery,Agricultural,2010,kgallons,54.0,55.0,64.0,70.0,76.0,82.0,84.0,90.0,87.0,78.0,60.0,56.0,856.0,,,,Null Lat NAD83,3109.0,2010-12-31,2010-01-01
SPOA Owners Association,10841,Mgt Plan,Active,2010,3/15/2011,Salt Lake,0.0,0.0,100.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,108412010,SPOA Owners Association,10841,Meter Lot # 3B,108540080,Inactive,,,Well,Delivery,Agricultural,2010,kgallons,84.0,87.0,91.0,94.0,106.0,117.0,135.0,141.0,134.0,102.0,91.0,84.0,1266.0,,,,Null Lat NAD83,3110.0,2010-12-31,2010-01-01
SPOA Owners Association,10841,Mgt Plan,Active,2010,3/15/2011,Salt Lake,0.0,0.0,100.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,108412010,SPOA Owners Association,10841,Meter Lot # 4,108540081,Inactive,,,Well,Delivery,Agricultural,2010,kgallons,86.0,86.0,92.0,94.0,105.0,118.0,137.0,144.0,133.0,106.0,92.0,84.0,1277.0,,,,Null Lat NAD83,3111.0,2010-12-31,2010-01-01
Dealing Unlimited,10856,Industrial,Inactive,2002,4/25/2003,Kane,0.0,90.0,0.0,10.0,,,0.0,,,,,,,,,,,,,,,,,,,,,108562002,Dealing Unlimited,10856,Paria River,108540018,Active,,,Stream,Withdrawal,Mining,2002,kgallons,27.827712,74.19637029,24.50402743,30.36935314,76.57508571,101.6656457,235.26473140000002,224.51163430000003,128.7113143,27.827712,28.64234057,28.60975543,1008.705682,,,,Null Lat NAD83,3144.0,2002-12-31,2002-01-01
Dealing Unlimited,10856,Industrial,Inactive,2001,3/5/2002,Kane,0.0,100.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,108562001,Dealing Unlimited,10856,Paria River,108540018,Active,,,Stream,Withdrawal,Mining,2001,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0820571,91.2384,61.91177143,280.23222860000004,,,,Null Lat NAD83,3145.0,2001-12-31,2001-01-01
Western Utah Copper Company,10881,Industrial,Inactive,2007,6/26/2008,Beaver,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,108812007,Western Utah Copper Company,10881,Well (15 `),108540290,Active,,,Well,Withdrawal,Industrial,2007,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,3203.0,2007-12-31,2007-01-01
Frehner Construction Company,10884,Mgt Plan,Inactive,2005,1/9/2006,Beaver,0.0,0.0,0.0,100.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,108842005,Frehner Construction Company,10884,Well (8` diameter 340` deep),108540398,Active,,,Well,Withdrawal,Industrial,2005,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,357.52482810000004,0.0,0.0,0.0,0.0,0.0,357.52482810000004,,,,Null Lat NAD83,3207.0,2005-12-31,2005-01-01
Back to Earth LLC,10899,Industrial,Inactive,2003,3/5/2004,Iron,0.0,0.0,10.0,90.0,,,0.0,,,,,,,,,,,,,,,,,,,,,108992003,Back to Earth LLC,10899,Well (8 in. 400` deep),108540348,Active,,,Well,Withdrawal,Commercial,2003,kgallons,0.0,0.0,55.00381971,80.00555594,100.00694490000001,170.0118064,190.0131954,190.0131954,130.0090284,70.00486145,0.0,0.0,985.0684074999999,,,,Null Lat NAD83,3222.0,2003-12-31,2003-01-01
"Diamond Ranch Properties, LC",10925,Mgt Plan,Inactive,2007,2/7/2008,Washington,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,,,,,,,,,,,,109252007,"Diamond Ranch Properties, LC",10925,Gould Springs,108541081,Inactive,,,Spring,Delivery,Agricultural,2007,kgallons,1499.9997019999998,1499.9997019999998,1499.9997019999998,1499.9997019999998,1499.9997019999998,1499.9997019999998,1499.9997019999998,1499.9997019999998,1499.9997019999998,1499.9997019999998,1499.9997019999998,1499.9997019999998,18000.0,,,,Null Lat NAD83,3276.0,2007-12-31,2007-01-01
"Arava Natural Resources Company, Inc.",10929,Industrial,Inactive,1990,12/21/2004,Tooele,0.0,0.0,100.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109291990,"Arava Natural Resources Company, Inc.",10929,Galena Canal,108540518,Inactive,,,Stream,Transfer Out,Industrial,1990,kgallons,,,,,,,,,,,,,0.0,,,,Null Lat NAD83,3293.0,1990-12-31,1990-01-01
"Arava Natural Resources Company, Inc.",10929,Industrial,Inactive,1990,12/21/2004,Tooele,0.0,0.0,100.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109291990,"Arava Natural Resources Company, Inc.",10929,Young Spring,108540519,Inactive,,,Spring,Transfer Out,Industrial,1990,kgallons,,,,,,,,,,,,,39102.17143,,,,Null Lat NAD83,3294.0,1990-12-31,1990-01-01
"Arava Natural Resources Company, Inc.",10929,Industrial,Inactive,1990,12/21/2004,Tooele,0.0,0.0,100.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109291990,"Arava Natural Resources Company, Inc.",10929,Well,108540520,Inactive,,,Well,Withdrawal,Industrial,1990,kgallons,,,,,,,,,,,,,0.0,,,,Null Lat NAD83,3295.0,1990-12-31,1990-01-01
Kennecott Utah Copper LLC,10944,Industrial,Active,2009,5/6/2010,Salt Lake,2.0,63.0,4.0,16.0,,,15.0,,,,,,,,,,,,,,,,,,,,,109442009,Kennecott Utah Copper LLC,10944,Garfield Well 6,108540574,Inactive,,,Well,Withdrawal,Mining,2009,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,3353.0,2009-12-31,2009-01-01
Kennecott Utah Copper LLC,10944,Industrial,Active,2009,5/6/2010,Salt Lake,2.0,63.0,4.0,16.0,,,15.0,,,,,,,,,,,,,,,,,,,,,109442009,Kennecott Utah Copper LLC,10944,Riter Canal Drains,108540587,Inactive,,,Drain,Withdrawal,Mining,2009,kgallons,0.0,0.0,14985.9072,14985.9072,14985.9072,14985.9072,14985.9072,14985.9072,14985.9072,0.0,0.0,0.0,104901.3504,,,,Null Lat NAD83,3360.0,2009-12-31,2009-01-01
Kennecott Utah Copper LLC,10944,Industrial,Active,2009,5/6/2010,Salt Lake,2.0,63.0,4.0,16.0,,,15.0,,,,,,,,,,,,,,,,,,,,,109442009,Kennecott Utah Copper LLC,10944,Highland Boy Surface Flow,108540874,Inactive,,,Stream,Withdrawal,Mining,2009,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,3365.0,2009-12-31,2009-01-01
Kennecott Utah Copper LLC,10944,Industrial,Active,2008,5/27/2009,Salt Lake,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109442008,Kennecott Utah Copper LLC,10944,Garfield Well 6,108540574,Inactive,,,Well,Withdrawal,Mining,2008,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,3381.0,2008-12-31,2008-01-01
Kennecott Utah Copper LLC,10944,Industrial,Active,2008,5/27/2009,Salt Lake,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109442008,Kennecott Utah Copper LLC,10944,Riter Canal Drains,108540587,Inactive,,,Drain,Withdrawal,Mining,2008,kgallons,0.0,0.0,14985.9072,14985.9072,14985.9072,14985.9072,14985.9072,14985.9072,14985.9072,0.0,0.0,0.0,104901.3504,,,,Null Lat NAD83,3388.0,2008-12-31,2008-01-01
Kennecott Utah Copper LLC,10944,Industrial,Active,2008,5/27/2009,Salt Lake,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109442008,Kennecott Utah Copper LLC,10944,Highland Boy Surface Flow,108540874,Inactive,,,Stream,Withdrawal,Mining,2008,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,3393.0,2008-12-31,2008-01-01
Kennecott Utah Copper LLC,10944,Industrial,Active,2007,1/11/2008,Salt Lake,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109442007,Kennecott Utah Copper LLC,10944,Garfield Well 6,108540574,Inactive,,,Well,Withdrawal,Mining,2007,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,3406.0,2007-12-31,2007-01-01
Kennecott Utah Copper LLC,10944,Industrial,Active,2007,1/11/2008,Salt Lake,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109442007,Kennecott Utah Copper LLC,10944,Riter Canal Drains,108540587,Inactive,,,Drain,Withdrawal,Mining,2007,kgallons,0.0,0.0,14985.9072,14985.9072,14985.9072,14985.9072,14985.9072,14985.9072,14985.9072,0.0,0.0,0.0,104901.3504,,,,Null Lat NAD83,3413.0,2007-12-31,2007-01-01
Kennecott Utah Copper LLC,10944,Industrial,Active,2007,1/11/2008,Salt Lake,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109442007,Kennecott Utah Copper LLC,10944,Highland Boy Surface Flow,108540874,Inactive,,,Stream,Withdrawal,Mining,2007,kgallons,690.8050286,690.8050286,1381.610057,4320.789943,11160.41143,8641.579886,2232.082286,892.8329143,863.5062857,892.8329143,690.8050286,690.8050286,33148.86583,,,,Null Lat NAD83,3417.0,2007-12-31,2007-01-01
Kennecott Utah Copper LLC,10944,Industrial,Active,2006,3/30/2007,Salt Lake,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109442006,Kennecott Utah Copper LLC,10944,Garfield Well 6,108540574,Inactive,,,Well,Withdrawal,Mining,2006,kgallons,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,Null Lat NAD83,3429.0,2006-12-31,2006-01-01
Kennecott Utah Copper LLC,10944,Industrial,Active,2006,3/30/2007,Salt Lake,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109442006,Kennecott Utah Copper LLC,10944,Riter Canal Drains,108540587,Inactive,,,Drain,Withdrawal,Mining,2006,kgallons,0.0,0.0,14985.9072,14985.9072,14985.9072,14985.9072,14985.9072,14985.9072,14985.9072,0.0,0.0,0.0,104901.3504,,,,Null Lat NAD83,3435.0,2006-12-31,2006-01-01
Kennecott Utah Copper LLC,10944,Industrial,Active,2006,3/30/2007,Salt Lake,0.0,0.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109442006,Kennecott Utah Copper LLC,10944,Highland Boy Surface Flow,108540874,Inactive,,,Stream,Withdrawal,Mining,2006,kgallons,1727.012571,1727.012571,1727.012571,3457.283657,22320.82286,15119.506290000001,2232.082286,2232.082286,2160.394971,2232.082286,1727.012571,1727.012571,58389.317489999994,,,,Null Lat NAD83,3439.0,2006-12-31,2006-01-01
Kennecott Utah Copper LLC,10944,Industrial,Active,2005,1/12/2006,Salt Lake,0.0,0.0,0.0,100.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109442005,Kennecott Utah Copper LLC,10944,Highland Boy Surface Flow,108540874,Inactive,,,Stream,Withdrawal,Mining,2005,kgallons,1727.012571,1727.012571,1727.012571,3457.283657,22320.82286,15119.506290000001,2232.082286,2232.082286,2160.394971,2232.082286,1727.012571,1727.012571,58389.317489999994,,,,Null Lat NAD83,3446.0,2005-12-31,2005-01-01
Beckwith Family Trust,10948,Mgt Plan,Inactive,2005,2/21/2006,Beaver,5.0,0.0,65.0,5.0,0.0,,25.0,,,,,,,,,,,,,,,,,,,,,109482005,Beckwith Family Trust,10948,"Well (8 inch, 100-500 ft deep)",108540617,Active,,,Well,Withdrawal,Irrigation,2005,kgallons,,,,,,,,,,,,,0.0,,,,Null Lat NAD83,3452.0,2005-12-31,2005-01-01
Aspen View Water,10975,Public,Inactive,1984,2/16/2006,Salt Lake,,,,,,,,,      ,0.0,0.0,0.0,0.0,0.0,1036.771998,0.0,0.0,0.0,0.0,0.0,,,,,,,,109751984,Aspen View Water,10975,Scofield Mt. Home Dev,108540858,Active,,,Spring,Withdrawal,Water Supplier,1984,kgallons,,,,,,,1036.771998,,,,,,1036.771998,,,,Null Lat NAD83,3504.0,1984-12-31,1984-01-01
Aspen View Water,10975,Public,Inactive,1981,2/16/2006,Salt Lake,,,,,,,,,      ,0.0,0.0,0.0,0.0,0.0,671.7466491,0.0,0.0,0.0,0.0,0.0,,,,,,,,109751981,Aspen View Water,10975,Scofield Mt. Home Dev,108540858,Active,,,Spring,Withdrawal,Water Supplier,1981,kgallons,,,,,,,,,,,,,671.7466491,,,,Null Lat NAD83,3505.0,1981-12-31,1981-01-01
Aspen View Water,10975,Public,Inactive,1980,2/16/2006,Salt Lake,,,,,,,,,      ,0.0,0.0,0.0,0.0,0.0,750.052087,0.0,0.0,0.0,0.0,0.0,,,,,,,,109751980,Aspen View Water,10975,Scofield Mt. Home Dev,108540858,Active,,,Spring,Withdrawal,Water Supplier,1980,kgallons,,,,,,,,,,,,,750.052087,,,,Null Lat NAD83,3506.0,1980-12-31,1980-01-01
Aspen View Water,10975,Public,Inactive,1979,2/16/2006,Salt Lake,,,,,,,,,      ,200.0,0.0,0.0,0.0,0.0,213.8148483,40.0,0.0,0.0,0.0,0.0,,,,,,,,109751979,Aspen View Water,10975,Scofield Mt. Home Dev,108540858,Active,,,Spring,Withdrawal,Water Supplier,1979,kgallons,,,,,,,,,,,,,213.8148483,,,,Null Lat NAD83,3507.0,1979-12-31,1979-01-01
RMT Properties Inc,10977,Industrial,Inactive,1985,2/16/2006,Davis,90.0,10.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109771985,RMT Properties Inc,10977,Well 1 (12 in),108540861,Active,,,Well,Withdrawal,Industrial,1985,kgallons,6000.416696,6000.416696,6000.416696,6000.416696,6000.416696,6000.416696,6000.416696,6000.416696,6000.416696,6000.416696,6000.416696,6000.416696,72005.00035,,,,Null Lat NAD83,3508.0,1985-12-31,1985-01-01
RMT Properties Inc,10977,Industrial,Inactive,1984,2/16/2006,Davis,90.0,10.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109771984,RMT Properties Inc,10977,Well 1 (12 in),108540861,Active,,,Well,Withdrawal,Industrial,1984,kgallons,6041.419411,7123.494452,6746.468382999999,6003.416662,8315.577262,8670.601843,9922.688890000001,8870.615967,5340.370591,5028.348948,4762.330685,6440.446969,83265.78233999999,,,,Null Lat NAD83,3509.0,1984-12-31,1984-01-01
RMT Properties Inc,10977,Industrial,Inactive,1983,2/16/2006,Davis,90.0,10.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109771983,RMT Properties Inc,10977,Well 1 (12 in),108540861,Active,,,Well,Withdrawal,Industrial,1983,kgallons,11900.82636,6100.42361,6800.472065999999,4500.312247999999,7000.486145,9700.673604000001,9500.65948,9800.68034,8900.618086,7200.499988,6900.479128,7900.548444,96206.6795,,,,Null Lat NAD83,3510.0,1983-12-31,1983-01-01
RMT Properties Inc,10977,Industrial,Inactive,1982,2/16/2006,Davis,90.0,10.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109771982,RMT Properties Inc,10977,Well 1 (12 in),108540861,Active,,,Well,Withdrawal,Industrial,1982,kgallons,14901.034630000002,13440.933159999999,14340.99574,13440.933159999999,17051.18386,15811.097919999998,15751.093680000002,7610.52829,15271.060440000001,15201.05549,9640.669366,16391.13823,168851.724,,,,Null Lat NAD83,3511.0,1982-12-31,1982-01-01
RMT Properties Inc,10977,Industrial,Inactive,1981,2/16/2006,Davis,90.0,10.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109771981,RMT Properties Inc,10977,Well 1 (12 in),108540861,Active,,,Well,Withdrawal,Industrial,1981,kgallons,15381.06788,14210.98656,11080.76943,14841.0304,15931.106069999998,16171.12269,16421.14035,16491.144959999998,13330.925720000001,15511.07706,11160.77475,12020.834509999999,172551.9826,,,,Null Lat NAD83,3512.0,1981-12-31,1981-01-01
RMT Properties Inc,10977,Industrial,Inactive,1980,2/16/2006,Davis,90.0,10.0,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,,,,,109771980,RMT Properties Inc,10977,Well 1 (12 in),108540861,Active,,,Well,Withdrawal,Industrial,1980,kgallons,15891.10324,14360.99715,10770.74786,15381.06788,15891.10324,15371.067169999998,15911.104659999999,15951.10748,15401.069290000001,15921.10536,15501.07635,15901.10395,182252.6536,,,,Null Lat NAD83,3513.0,1980-12-31,1980-01-01
Wiseman Farms LLC,11057,Mgt Plan,Inactive,2016,9/10/2017,Beaver,0.0,0.0,0.0,0.0,0.0,0.0,100.0,1301.0,,,,,,,,,,,,,,,,,,,,110572016,Wiseman Farms LLC,11057,Rock Ford Canal Company,108544659,Active,,,Stream,Withdrawal,Agricultural,2016,kgallons,0.0,0.0,0.0,9123.84,18247.68,18247.68,9123.84,0.0,0.0,0.0,0.0,0.0,54743.04,,,,Null Lat NAD83,3572.0,2016-12-31,2016-01-01
CPB - UT Vernon Livestock,11083,Mgt Plan,Active,2019,10/12/2020,Tooele,0.0,0.0,0.08,1.3,0.0,0.0,98.62,0.0,,,,,,,,,,,,,,,,,,,,110832019,CPB - UT Vernon Livestock,11083,Pink Well,108541870,Active,0.0,0.0,Well,Withdrawal,Irrigation,2019,kgallons,0.0,0.0,0.0,7403.344456999999,7403.344456999999,7403.344456999999,7403.344456999999,7403.344456999999,7403.344456999999,7403.344456999999,0.0,0.0,51823.4112,,,,Null Lat NAD83,3622.0,2019-12-31,2019-01-01
CPB - UT Vernon Livestock,11083,Mgt Plan,Active,2019,10/12/2020,Tooele,0.0,0.0,0.08,1.3,0.0,0.0,98.62,0.0,,,,,,,,,,,,,,,,,,,,110832019,CPB - UT Vernon Livestock,11083,Frederickson Well,108541872,Active,0.0,0.0,Well,Withdrawal,Irrigation,2019,kgallons,0.0,0.0,0.0,3317.167543,3317.167543,3317.167543,3317.167543,3320.426057,3317.167543,3317.167543,0.0,0.0,23223.43131,,,,Null Lat NAD83,3623.0,2019-12-31,2019-01-01
CPB - UT Vernon Livestock,11083,Mgt Plan,Active,2010,11/2/2011,Tooele,0.0,0.0,0.0,10.0,0.0,,90.0,,,,,,,,,,,,,,,,,,,,,110832010,CPB - UT Vernon Livestock,11083,Beckle Well,108541871,Active,0.0,0.0,Well,Withdrawal,Irrigation,2010,kgallons,,,,,,,,,,,,,11200.0,,,,Null Lat NAD83,3628.0,2010-12-31,2010-01-01
CPB - UT Vernon Livestock,11083,Mgt Plan,Active,2010,11/2/2011,Tooele,0.0,0.0,0.0,10.0,0.0,,90.0,,,,,,,,,,,,,,,,,,,,,110832010,CPB - UT Vernon Livestock,11083,Frederickson Well,108541872,Active,0.0,0.0,Well,Withdrawal,Irrigation,2010,kgallons,,,,,,,,,,,,,88100.0,,,,Null Lat NAD83,3629.0,2010-12-31,2010-01-01
CPB - UT Vernon Livestock,11083,Mgt Plan,Active,2010,11/2/2011,Tooele,0.0,0.0,0.0,10.0,0.0,,90.0,,,,,,,,,,,,,,,,,,,,,110832010,CPB - UT Vernon Livestock,11083,"Well #5 (existing 2`, 175` deep)",108541874,Inactive,0.0,0.0,Well,Withdrawal,Irrigation,2010,kgallons,,,,,,,,,,,,,2160.0,,,,Null Lat NAD83,3631.0,2010-12-31,2010-01-01
