System Name,System ID,Source Name,Source ID,Source Status,Lat NAD83,Lon NAD83,Source Type,Diversion Type,Use Type,Year,Units,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec,Total,,,
Emigration Improvement District,10999,Well (6 in. 213 ft Deep),108541090,Inactive,40.7930007,-111.7137809,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well (6 in. Depth 288 ft),108541091,Inactive,40.79762711,-111.7098954,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well (10 in. 250 ft deep),108541092,Inactive,40.77038325,-111.7576682,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Jeep Trail Spring,108541255,Inactive,40.81398907,-111.7091103,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,City Canyon Spring Area,108541256,Inactive,40.80802856,-111.7127475,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Freeze Creek Spring,108541257,Inactive,40.7986961,-111.7421475,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Twin Spring Freeze Creek,108541258,Inactive,40.79869726,-111.7419669,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Winkworth Spring,108541259,Inactive,40.78748946,-111.7421557,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Lefthand Burr Fork Spring,108541260,Inactive,40.81636596,-111.7301123,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Thomas Spring,108541261,Inactive,40.82488707,-111.7286514,Spring,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108541262,Inactive,40.77294709,-111.7581957,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108541263,Inactive,40.77799695,-111.7481616,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108541264,Inactive,40.77497671,-111.756449,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108541265,Inactive,40.78728666,-111.7446533,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well #2 (WS002),108541266,Active,40.78767889,-111.7421614,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108541267,Inactive,40.79876474,-111.7421483,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108541268,Inactive,40.79800738,-111.7425012,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108541269,Inactive,40.79979433,-111.7421598,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well # 1,108541270,Inactive,40.7875278,-111.7357402,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Brigham Fork Well (WS003),108541271,Active,40.794391,-111.7276984,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108541272,Inactive,40.76989778,-111.7596743,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108541273,Inactive,40.76980385,-111.7643359,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543709,Inactive,40.78301164,-111.7220223,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543710,Inactive,40.81382559,-111.7288954,Well,Delivery,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543711,Inactive,40.77238719,-111.7433147,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543712,Inactive,40.77114725,-111.7472019,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543713,Inactive,40.78045328,-111.7249746,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543714,Inactive,40.79446985,-111.7282526,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Emigration Creek,108543715,Inactive,40.79545943,-111.7157944,Stream,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543716,Inactive,40.79623547,-111.7107116,Well,Withdrawal,Agricultural,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543717,Inactive,40.77499849,-111.7346474,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543718,Inactive,40.75878247,-111.7858292,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543719,Inactive,40.79231039,-111.727586,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Upper Freeze Creek Well (WS004),108543720,Active,40.77831021,-111.7273714,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543721,Inactive,40.77756185,-111.7349202,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543722,Inactive,40.7599561,-111.7836225,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543723,Inactive,40.75642256,-111.7893757,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543724,Inactive,40.77010822,-111.7598248,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543725,Inactive,40.77002235,-111.7561761,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543726,Inactive,40.81346738,-111.7295276,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Freeze Creek Well (WS001),108543727,Active,40.79256675,-111.7388458,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543728,Inactive,40.81207619,-111.7245902,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543729,Inactive,40.75771781,-111.786672,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543730,Inactive,40.81522714,-111.7256545,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543731,Inactive,40.76879842,-111.7543926,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543732,Inactive,40.76910022,-111.7565268,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543733,Inactive,40.76898018,-111.7622498,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543734,Inactive,40.79818744,-111.7164452,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543735,Inactive,40.79809653,-111.7094669,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
Emigration Improvement District,10999,Well,108543736,Inactive,40.79545809,-111.7160112,Well,Withdrawal,Water Supplier,,,,,,,,,,,,,,,,,,
PacifiCorp (Currant Creek Power Plant),11001,Well #1 (West) WS001,108541108,Active,39.82117084,-111.8399702,Well,Withdrawal,Power (Fossil-Fuel),,kgallons,,,,,,,,,,,,,,,,
PacifiCorp (Currant Creek Power Plant),11001,Well #1 (West) WS001,108541108,Active,39.82117084,-111.8399702,Well,Withdrawal,Power (Fossil-Fuel),2015,kgallons,0,0,1518.467657,1974.659657,1984.4352,2085.449143,1844.319086,0,0,0,0,0,9407.330743,,,
PacifiCorp (Currant Creek Power Plant),11001,Well #2 (East) WS002,108541109,Active,39.82118629,-111.8378335,Well,Withdrawal,Power (Fossil-Fuel),,kgallons,,,,,,,,,,,,,,,,
PacifiCorp (Currant Creek Power Plant),11001,Well #2 (East) WS002,108541109,Active,39.82118629,-111.8378335,Well,Withdrawal,Power (Fossil-Fuel),2015,kgallons,1994.210743,2685.015771,746.1997714,0,0,0,71.68731429,2831.648914,2671.981714,1828.026514,1342.507886,1987.693714,16158.97234,,,
PacifiCorp (Currant Creek Power Plant),11001,Well (Dia. 16 ins. Depth 100 To 1000),108541110,Inactive,39.821194,-111.8367652,Well,Withdrawal,Power (Fossil-Fuel),,kgallons,,,,,,,,,,,,,,,,
PacifiCorp (Currant Creek Power Plant),11001,Transferred to CEFF Mona,108545676,Active,39.79446082,-111.823922,Well,Transfer Out,Industrial,,kgallons,,,,,,,,,,,,,,,,
Palladium Foundation,11002,Well 1,108541113,Inactive,38.59596816,-109.5658279,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
Palladium Foundation,11002,Well 2,108541114,Inactive,38.59596803,-109.5658174,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
Palladium Foundation,11002,Colorado River,108542579,Active,38.84474956,-109.2798618,Stream,Withdrawal,Domestic,2019,kgallons,0,0,0,0,0,81.46285714,81.46285714,81.46285714,81.46285714,0,0,0,325.8514286,,,
Palladium Foundation,11002,Colorado River,108542579,Active,38.84474956,-109.2798618,Stream,Withdrawal,Domestic,2016,kgallons,,,,,,81.46285714,81.46285714,,,,,,162.9257143,,,
Palladium Foundation,11002,Colorado River,108542579,Active,38.84474956,-109.2798618,Stream,Withdrawal,Domestic,2015,kgallons,0,0,0,0,0,0,81.46285714,0,0,0,0,0,81.46285714,,,
Palladium Foundation,11002,Colorado River,108542579,Active,38.84474956,-109.2798618,Stream,Withdrawal,Domestic,2014,kgallons,0,0,0,0,0,0,325.8514286,0,0,0,0,0,325.8514286,,,
Palladium Foundation,11002,Colorado River,108542579,Active,38.84474956,-109.2798618,Stream,Withdrawal,Domestic,2013,kgallons,,,,,,,,,,,,,407.3142857,,,
Blue Sky Corporate Ranch,11008,Blue Sky Well 1,108541130,Active,40.80885369,-111.4492137,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
Blue Sky Corporate Ranch,11008,Blue Sky Well 1,108541130,Active,40.80885369,-111.4492137,Well,Withdrawal,Commercial,2016,kgallons,642.796,676.829,711.262,745.569,805.912,859.242,953.108,104.697,118.46,127.325,132.144,137.556,6014.9,,,
Blue Sky Corporate Ranch,11008,Blue Sky Well 1,108541130,Active,40.80885369,-111.4492137,Well,Withdrawal,Commercial,2015,kgallons,123.16,138.03,153.25,176.89,218.59,268.729,295.773,367.773,427.418,486.129,552.403,601.808,3809.953,,,
Blue Sky Corporate Ranch,11008,Oyster Ridge Well,108545631,Active,40.80904235,-111.4480823,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
Aquila Development Group,11009,Well,108541131,Active,41.33225484,-111.8474693,Well,Withdrawal,Agricultural,,kgallons,,,,,,,,,,,,,,,,
PacifiCorp (Lake Side Power Plant),11011,Well #1,108541193,Active,40.32967618,-111.7541715,Well,Withdrawal,Power (Fossil-Fuel),,kgallons,,,,,,,,,,,,,,,,
PacifiCorp (Lake Side Power Plant),11011,Well #2,108541194,Active,40.33153338,-111.7541728,Well,Withdrawal,Power (Fossil-Fuel),,kgallons,,,,,,,,,,,,,,,,
PacifiCorp (Lake Side Power Plant),11011,Well #3,108541195,Active,40.33015793,-111.7574908,Well,Withdrawal,Power (Fossil-Fuel),,kgallons,,,,,,,,,,,,,,,,
PacifiCorp (Lake Side Power Plant),11011,Well #4,108542435,Active,40.331962,-111.7579164,Well,Withdrawal,Power (Fossil-Fuel),,kgallons,,,,,,,,,,,,,,,,
Aberdare Bench Canal Company,11013,Lakeview Sub Well (Culinary),108541222,Active,38.23912628,-112.7911033,Well,Withdrawal,Domestic,2019,kgallons,0,0,0,0,0,0,162.9257143,162.9257143,0,0,0,0,325.8514286,,,
Aberdare Bench Canal Company,11013,Artesian Wells,108541383,Active,38.24382445,-112.7034215,Well,Withdrawal,Agricultural,2019,kgallons,0,0,0,1629.257143,3258.514286,3258.514286,0,0,0,0,0,0,8146.285714,,,
Aberdare Bench Canal Company,11013,Artesian Wells,108541383,Active,38.24382445,-112.7034215,Well,Withdrawal,Agricultural,2015,kgallons,0,0,0,2606.811429,2606.811429,0,0,0,0,0,0,0,5213.622857,,,
Aberdare Bench Canal Company,11013,Well (Drought Relief),108541384,Inactive,38.24784426,-112.7198227,Well,Withdrawal,Agricultural,,kgallons,,,,,,,,,,,,,,,,
Aberdare Bench Canal Company,11013,H. Bradshaw Well,108541385,Active,38.24635585,-112.7740222,Well,Withdrawal,Agricultural,2019,kgallons,0,0,0,30955.88571,32585.14286,39102.17143,68428.8,81462.85714,37472.91429,0,0,0,290007.7714,,,
Aberdare Bench Canal Company,11013,H. Bradshaw Well,108541385,Active,38.24635585,-112.7740222,Well,Withdrawal,Agricultural,2016,kgallons,0,0,0,0,0,81462.85714,81462.85714,81462.85714,65170.28571,0,0,0,309558.8571,,,
Aberdare Bench Canal Company,11013,H. Bradshaw Well,108541385,Active,38.24635585,-112.7740222,Well,Withdrawal,Agricultural,2015,kgallons,0,0,0,32585.14286,40731.42857,48877.71429,57024,50506.97143,32585.14286,9775.542857,0,0,272085.9429,,,
Aberdare Bench Canal Company,11013,"Well (14-in, 514-ft deep)",108541386,Inactive,38.2472215,-112.719397,Well,Withdrawal,Agricultural,,kgallons,,,,,,,,,,,,,,,,
Aberdare Bench Canal Company,11013,Big Well,108541387,Active,38.24264884,-112.7045007,Well,Withdrawal,Agricultural,2019,kgallons,0,0,0,0,0,0,97755.42857,162925.7143,162925.7143,0,0,0,423606.8571,,,
Aberdare Bench Canal Company,11013,Big Well,108541387,Active,38.24264884,-112.7045007,Well,Withdrawal,Agricultural,2016,kgallons,0,0,0,32585.14286,81462.85714,105901.7143,130340.5714,97755.42857,89609.14286,0,0,0,537654.8571,,,
Aberdare Bench Canal Company,11013,Big Well,108541387,Active,38.24264884,-112.7045007,Well,Withdrawal,Agricultural,2015,kgallons,0,0,0,40731.42857,65170.28571,79833.6,97755.42857,96126.17143,81462.85714,19551.08571,0,0,480630.8571,,,
Apple Valley Water Co. Inc.,11014,Well,108541225,Active,37.10125826,-113.1355178,Well,Withdrawal,Agricultural,,kgallons,,,,,,,,,,,,,,,,
Apple Valley Water Co. Inc.,11014,Well,108541226,Active,37.10222518,-113.1359771,Well,Withdrawal,Agricultural,,kgallons,,,,,,,,,,,,,,,,
Apple Valley Water Co. Inc.,11014,Well,108541457,Active,37.10152043,-113.1372336,Well,Withdrawal,Water Supplier,,kgallons,,,,,,,,,,,,,,,,
Fillmore Water Users Association Inc.,11022,Chalk Creek,108541302,Active,38.95021443,-112.270637,Stream,Withdrawal,Agricultural,2019,kgallons,0,0,0,73316.57143,110137.7829,131969.8286,168791.04,168791.04,73316.57143,0,7494.582857,0,733817.4171,,,
Utah School and Institutional Trust Lands (Grand County),11034,Well,108541366,Active,38.65577806,-109.6720278,Well,Withdrawal,Commercial,2019,kgallons,0.015,0.015,0.015,0.025,0.025,0.025,0.05,0.025,0.05,0.025,0.015,0.015,0.3,,,
Utah School and Institutional Trust Lands (Grand County),11034,Well,108541366,Active,38.65577806,-109.6720278,Well,Withdrawal,Commercial,2018,kgallons,0.01,0.01,0.01,0.025,0.025,0.025,0.045,0.025,0.025,0.025,0.015,0.01,0.25,,,
Savoy Energy LLC,11036,Well (8 in. 50 ft.- 500 ft.),108541368,Active,39.51601734,-110.5716549,Well,Withdrawal,Power (Fossil-Fuel),,kgallons,,,,,,,,,,,,,,,,
"Parley`s Recreation Partners, LLC",11037,Small Dam,108541369,Active,40.75457742,-111.5832069,Reservoir,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
"Parley`s Recreation Partners, LLC",11037,Proposed Partners-1 Well,108541370,Inactive,40.75402243,-111.5875392,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
"Parley`s Recreation Partners, LLC",11037,Partner Well,108541371,Inactive,40.75540895,-111.5779954,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
"Parley`s Recreation Partners, LLC",11037,Parleys Spring,108541372,Inactive,40.75433822,-111.5875992,Spring,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
"Parley`s Recreation Partners, LLC",11037,Parley Well,108541373,Inactive,40.75505642,-111.5831197,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
"Parley`s Recreation Partners, LLC",11037,Twomile Spring,108545984,Inactive,40.73393987,-111.584373,Spring,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
"Parley`s Recreation Partners, LLC",11037,Southridge Well,108545985,Inactive,40.75569208,-111.5887367,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
"Parley`s Recreation Partners, LLC",11037,Proposed Woodward Well,108545986,Inactive,40.7525973,-111.587324,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
"Parley`s Recreation Partners, LLC",11037,Ankareh Well,108545987,Inactive,40.75118373,-111.5712611,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
"Parley`s Recreation Partners, LLC",11037,Well 4R,108545988,Inactive,40.74678479,-111.5735052,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
"Parley`s Recreation Partners, LLC",11037,Well 4B,108545989,Inactive,40.74696883,-111.57294,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
"Parley`s Recreation Partners, LLC",11037,Proposed Gambel Oak Well,108545990,Inactive,40.74889821,-111.5811292,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
"Parley`s Recreation Partners, LLC",11037,Well P3,108545991,Inactive,40.735841,-111.5836279,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
"Parley`s Recreation Partners, LLC",11037,Well No. 1,108545992,Inactive,40.74190443,-111.5894391,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
"Parley`s Recreation Partners, LLC",11037,Dans Well,108545993,Inactive,40.73392122,-111.5864267,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
"Parley`s Recreation Partners, LLC",11037,Proposed Tall Oaks Well,108545994,Inactive,40.72987607,-111.5739314,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
"Parley`s Recreation Partners, LLC",11037,Proposed Pine Ridge Well,108545995,Inactive,40.73979954,-111.5931575,Well,Withdrawal,Commercial,,kgallons,,,,,,,,,,,,,,,,
Rollins Ranch,11039,Mike Rollins Well #2,108541389,Active,41.1413805,-111.7905691,Well,Withdrawal,Domestic,,,,,,,,,,,,,,,,,,
Rollins Ranch,11039,Well,108541390,Active,41.14545334,-111.7921012,Well,Withdrawal,Domestic,,,,,,,,,,,,,,,,,,
Rollins Ranch,11039,Well,108541391,Active,41.14587218,-111.7866726,Well,Withdrawal,Domestic,,,,,,,,,,,,,,,,,,
Rollins Ranch,11039,Wilkinson Mutual Water Company Well,108541392,Active,41.14125122,-111.7910688,Well,Withdrawal,Domestic,,,,,,,,,,,,,,,,,,
Holmstead Ranch LLC,11040,Well No. 3 (8 in. 440 ft.),108541393,Active,37.34581985,-113.6801082,Well,Withdrawal,Domestic,,,,,,,,,,,,,,,,,,
Holmstead Ranch LLC,11040,Well No. 1,108543863,Active,37.36531864,-113.621661,Well,Withdrawal,Domestic,,,,,,,,,,,,,,,,,,
Holmstead Ranch LLC,11040,Maudsley Spring Wash,108543864,Active,37.36892885,-113.6220061,Stream,Withdrawal,Agricultural,,,,,,,,,,,,,,,,,,
Holmstead Ranch LLC,11040,Maudsley Spring #2,108543865,Active,37.36834719,-113.6094164,Spring,Withdrawal,Agricultural,,,,,,,,,,,,,,,,,,
Holmstead Ranch LLC,11040,Well No. 2,108543866,Active,37.36536888,-113.6215242,Well,Withdrawal,Domestic,,,,,,,,,,,,,,,,,,
Holmstead Ranch LLC,11040,Maudsley Spring #1,108543867,Active,37.36969165,-113.6025147,Spring,Withdrawal,Agricultural,,,,,,,,,,,,,,,,,,
Clark Smith & Sons,11041,Well,108541394,Inactive,38.17230765,-113.2047109,Well,Withdrawal,Power (Geothermal),,kgallons,,,,,,,,,,,,,,,,
Clark Smith & Sons,11041,Well,108541395,Active,38.17650697,-113.2038424,Well,Withdrawal,Power (Geothermal),,kgallons,,,,,,,,,,,,,,,,
Clark Smith & Sons,11041,Well,108541396,Inactive,38.17417634,-113.2045097,Well,Withdrawal,Power (Geothermal),,kgallons,,,,,,,,,,,,,,,,
Clark Smith & Sons,11041,Well,108541397,Inactive,38.17898605,-113.2037535,Well,Withdrawal,Power (Geothermal),,kgallons,,,,,,,,,,,,,,,,
Clark Smith & Sons,11041,Well (Return),108541398,Active,38.17694314,-113.2009432,Well,Return,Power (Geothermal),,kgallons,,,,,,,,,,,,,,,,
Clark Smith & Sons,11041,Well (Return),108541399,Active,38.17298312,-113.200673,Well,Return,Power (Geothermal),,kgallons,,,,,,,,,,,,,,,,
"Peloquin, Steve and Heidi",11042,Well (6 in. 100 ft.-500 ft.),108541400,Active,37.4758599,-113.2921314,Well,Withdrawal,Domestic,2012,kgallons,1,1,4,6,6,6,6,6,6,4,1,1,48,,,
"Peloquin, Steve and Heidi",11042,Well (6 in. 100 ft.-500 ft.),108541400,Active,37.4758599,-113.2921314,Well,Withdrawal,Domestic,2011,kgallons,1,2,4,6,6,6,6,6,6,4,1,1,49,,,
"Peloquin, Steve and Heidi",11042,Well (6 in. 100 ft.-500 ft.),108541400,Active,37.4758599,-113.2921314,Well,Withdrawal,Domestic,2010,kgallons,0.1,0.5,0.1,0.5,0.5,2,3,3,3,1,0.1,0.5,14.3,,,
"Peloquin, Steve and Heidi",11042,Well (6 in. 100 ft.-500 ft.),108541400,Active,37.4758599,-113.2921314,Well,Withdrawal,Domestic,2009,kgallons,0,0,2,0,0,4,4,0,0,0,2,1,13,,,
"Peloquin, Steve and Heidi",11042,Well (6 in. 100 ft.-500 ft.),108541400,Active,37.4758599,-113.2921314,Well,Withdrawal,Domestic,2008,kgallons,,,,,,,,,,,0.5,0.5,1,,,
Arrowhead Investment Corporation,11043,SUBDV.  Well (WS003),108541402,Active,38.22209693,-112.3899518,Well,Withdrawal,Water Supplier,2019,kgallons,40.17,42.21,50.52,60.877,90.083,110.34,127.98,129.1,129,45.123,42.189,39.768,907.36,,,
Arrowhead Investment Corporation,11043,SUBDV.  Well (WS003),108541402,Active,38.22209693,-112.3899518,Well,Withdrawal,Water Supplier,2014,kgallons,10,10,10,10,60,100,150,150,100,60,10,10,680,,,
"Jones, Spencer B.",11044,North Well (16 in. 712 ft),108541412,Active,37.73937375,-113.1063045,Well,Withdrawal,Irrigation,2019,kgallons,0,0,0,24438.85714,39102.17143,58653.25714,47248.45714,43989.94286,52136.22857,35843.65714,0,0,301412.5714,,,
"Jones, Spencer B.",11044,North Well (16 in. 712 ft),108541412,Active,37.73937375,-113.1063045,Well,Withdrawal,Irrigation,2014,kgallons,,,,16292.57143,48877.71429,57024,45619.2,42360.68571,55394.74286,52136.22857,,,317705.1429,,,
"Jones, Spencer B.",11044,North Well (16 in. 712 ft),108541412,Active,37.73937375,-113.1063045,Well,Withdrawal,Irrigation,2013,kgallons,,,,,48877.71429,53765.48571,48877.71429,47248.45714,52136.22857,50506.97143,,,301412.5714,,,
